Time,NodeID,Genome,STATE_MALE
590,1,X-a0:Y-a0,2307
590,1,X-a0:Y-a1,9395
590,1,X-a1:Y-a0,21315
590,1,X-a1:Y-a1,88539
591,1,X-a0:Y-a0,2216
591,1,X-a0:Y-a1,9317
591,1,X-a1:Y-a0,21039
591,1,X-a1:Y-a1,88513
592,1,X-a0:Y-a0,2168
592,1,X-a0:Y-a1,9251
592,1,X-a1:Y-a0,21008
592,1,X-a1:Y-a1,88681
593,1,X-a0:Y-a0,2152
593,1,X-a0:Y-a1,9245
593,1,X-a1:Y-a0,20999
593,1,X-a1:Y-a1,88974
594,1,X-a0:Y-a0,2094
594,1,X-a0:Y-a1,9168
594,1,X-a1:Y-a0,20830
594,1,X-a1:Y-a1,89372
595,1,X-a0:Y-a0,2098
595,1,X-a0:Y-a1,9178
595,1,X-a1:Y-a0,20707
595,1,X-a1:Y-a1,89551
596,1,X-a0:Y-a0,2084
596,1,X-a0:Y-a1,9107
596,1,X-a1:Y-a0,20604
596,1,X-a1:Y-a1,89740
597,1,X-a0:Y-a0,2094
597,1,X-a0:Y-a1,9018
597,1,X-a1:Y-a0,20380
597,1,X-a1:Y-a1,90267
598,1,X-a0:Y-a0,2040
598,1,X-a0:Y-a1,8985
598,1,X-a1:Y-a0,20208
598,1,X-a1:Y-a1,90441
599,1,X-a0:Y-a0,1990
599,1,X-a0:Y-a1,8897
599,1,X-a1:Y-a0,20119
599,1,X-a1:Y-a1,90626
600,1,X-a0:Y-a0,1989
600,1,X-a0:Y-a1,8780
600,1,X-a1:Y-a0,19931
600,1,X-a1:Y-a1,90702
601,1,X-a0:Y-a0,1950
601,1,X-a0:Y-a1,8681
601,1,X-a1:Y-a0,19785
601,1,X-a1:Y-a1,90706
602,1,X-a0:Y-a0,1894
602,1,X-a0:Y-a1,8611
602,1,X-a1:Y-a0,19715
602,1,X-a1:Y-a1,90802
603,1,X-a0:Y-a0,1853
603,1,X-a0:Y-a1,8557
603,1,X-a1:Y-a0,19512
603,1,X-a1:Y-a1,91075
604,1,X-a0:Y-a0,1818
604,1,X-a0:Y-a1,8482
604,1,X-a1:Y-a0,19345
604,1,X-a1:Y-a1,91589
605,1,X-a0:Y-a0,1773
605,1,X-a0:Y-a1,8422
605,1,X-a1:Y-a0,19207
605,1,X-a1:Y-a1,91871
606,1,X-a0:Y-a0,1764
606,1,X-a0:Y-a1,8379
606,1,X-a1:Y-a0,19033
606,1,X-a1:Y-a1,92287
607,1,X-a0:Y-a0,1732
607,1,X-a0:Y-a1,8224
607,1,X-a1:Y-a0,18915
607,1,X-a1:Y-a1,92778
608,1,X-a0:Y-a0,1700
608,1,X-a0:Y-a1,8233
608,1,X-a1:Y-a0,18729
608,1,X-a1:Y-a1,92862
609,1,X-a0:Y-a0,1657
609,1,X-a0:Y-a1,8230
609,1,X-a1:Y-a0,18602
609,1,X-a1:Y-a1,93176
610,1,X-a0:Y-a0,1633
610,1,X-a0:Y-a1,8111
610,1,X-a1:Y-a0,18494
610,1,X-a1:Y-a1,93326
611,1,X-a0:Y-a0,1599
611,1,X-a0:Y-a1,8020
611,1,X-a1:Y-a0,18403
611,1,X-a1:Y-a1,93331
612,1,X-a0:Y-a0,1576
612,1,X-a0:Y-a1,8023
612,1,X-a1:Y-a0,18172
612,1,X-a1:Y-a1,93652
613,1,X-a0:Y-a0,1558
613,1,X-a0:Y-a1,7963
613,1,X-a1:Y-a0,17936
613,1,X-a1:Y-a1,94056
614,1,X-a0:Y-a0,1515
614,1,X-a0:Y-a1,7986
614,1,X-a1:Y-a0,17791
614,1,X-a1:Y-a1,94398
615,1,X-a0:Y-a0,1506
615,1,X-a0:Y-a1,7945
615,1,X-a1:Y-a0,17634
615,1,X-a1:Y-a1,94492
616,1,X-a0:Y-a0,1494
616,1,X-a0:Y-a1,7855
616,1,X-a1:Y-a0,17633
616,1,X-a1:Y-a1,94489
617,1,X-a0:Y-a0,1502
617,1,X-a0:Y-a1,7782
617,1,X-a1:Y-a0,17411
617,1,X-a1:Y-a1,94525
618,1,X-a0:Y-a0,1461
618,1,X-a0:Y-a1,7780
618,1,X-a1:Y-a0,17239
618,1,X-a1:Y-a1,94796
619,1,X-a0:Y-a0,1401
619,1,X-a0:Y-a1,7759
619,1,X-a1:Y-a0,17154
619,1,X-a1:Y-a1,94989
620,1,X-a0:Y-a0,1393
620,1,X-a0:Y-a1,7713
620,1,X-a1:Y-a0,16978
620,1,X-a1:Y-a1,95305
621,1,X-a0:Y-a0,1374
621,1,X-a0:Y-a1,7698
621,1,X-a1:Y-a0,16898
621,1,X-a1:Y-a1,95299
622,1,X-a0:Y-a0,1368
622,1,X-a0:Y-a1,7658
622,1,X-a1:Y-a0,16776
622,1,X-a1:Y-a1,95478
623,1,X-a0:Y-a0,1347
623,1,X-a0:Y-a1,7592
623,1,X-a1:Y-a0,16742
623,1,X-a1:Y-a1,95870
624,1,X-a0:Y-a0,1359
624,1,X-a0:Y-a1,7525
624,1,X-a1:Y-a0,16707
624,1,X-a1:Y-a1,96095
625,1,X-a0:Y-a0,1328
625,1,X-a0:Y-a1,7477
625,1,X-a1:Y-a0,16560
625,1,X-a1:Y-a1,96386
626,1,X-a0:Y-a0,1278
626,1,X-a0:Y-a1,7482
626,1,X-a1:Y-a0,16487
626,1,X-a1:Y-a1,96130
627,1,X-a0:Y-a0,1258
627,1,X-a0:Y-a1,7485
627,1,X-a1:Y-a0,16277
627,1,X-a1:Y-a1,96388
628,1,X-a0:Y-a0,1227
628,1,X-a0:Y-a1,7447
628,1,X-a1:Y-a0,16216
628,1,X-a1:Y-a1,96840
629,1,X-a0:Y-a0,1193
629,1,X-a0:Y-a1,7433
629,1,X-a1:Y-a0,16087
629,1,X-a1:Y-a1,96906
630,1,X-a0:Y-a0,1189
630,1,X-a0:Y-a1,7348
630,1,X-a1:Y-a0,15998
630,1,X-a1:Y-a1,97101
631,1,X-a0:Y-a0,1148
631,1,X-a0:Y-a1,7254
631,1,X-a1:Y-a0,15902
631,1,X-a1:Y-a1,97466
632,1,X-a0:Y-a0,1141
632,1,X-a0:Y-a1,7166
632,1,X-a1:Y-a0,15795
632,1,X-a1:Y-a1,97822
633,1,X-a0:Y-a0,1142
633,1,X-a0:Y-a1,7088
633,1,X-a1:Y-a0,15596
633,1,X-a1:Y-a1,98264
634,1,X-a0:Y-a0,1109
634,1,X-a0:Y-a1,6981
634,1,X-a1:Y-a0,15411
634,1,X-a1:Y-a1,98357
635,1,X-a0:Y-a0,1103
635,1,X-a0:Y-a1,6904
635,1,X-a1:Y-a0,15344
635,1,X-a1:Y-a1,98829
636,1,X-a0:Y-a0,1100
636,1,X-a0:Y-a1,6944
636,1,X-a1:Y-a0,15153
636,1,X-a1:Y-a1,99097
637,1,X-a0:Y-a0,1082
637,1,X-a0:Y-a1,6989
637,1,X-a1:Y-a0,15004
637,1,X-a1:Y-a1,98983
638,1,X-a0:Y-a0,1077
638,1,X-a0:Y-a1,6874
638,1,X-a1:Y-a0,14923
638,1,X-a1:Y-a1,99085
639,1,X-a0:Y-a0,1051
639,1,X-a0:Y-a1,6854
639,1,X-a1:Y-a0,14750
639,1,X-a1:Y-a1,99236
640,1,X-a0:Y-a0,1011
640,1,X-a0:Y-a1,6733
640,1,X-a1:Y-a0,14616
640,1,X-a1:Y-a1,98996
641,1,X-a0:Y-a0,997
641,1,X-a0:Y-a1,6631
641,1,X-a1:Y-a0,14600
641,1,X-a1:Y-a1,99158
642,1,X-a0:Y-a0,968
642,1,X-a0:Y-a1,6630
642,1,X-a1:Y-a0,14494
642,1,X-a1:Y-a1,99413
643,1,X-a0:Y-a0,957
643,1,X-a0:Y-a1,6630
643,1,X-a1:Y-a0,14511
643,1,X-a1:Y-a1,99549
644,1,X-a0:Y-a0,938
644,1,X-a0:Y-a1,6634
644,1,X-a1:Y-a0,14397
644,1,X-a1:Y-a1,99736
645,1,X-a0:Y-a0,913
645,1,X-a0:Y-a1,6554
645,1,X-a1:Y-a0,14291
645,1,X-a1:Y-a1,99937
646,1,X-a0:Y-a0,898
646,1,X-a0:Y-a1,6494
646,1,X-a1:Y-a0,14222
646,1,X-a1:Y-a1,99763
647,1,X-a0:Y-a0,871
647,1,X-a0:Y-a1,6425
647,1,X-a1:Y-a0,14112
647,1,X-a1:Y-a1,99914
648,1,X-a0:Y-a0,845
648,1,X-a0:Y-a1,6336
648,1,X-a1:Y-a0,14023
648,1,X-a1:Y-a1,100055
649,1,X-a0:Y-a0,830
649,1,X-a0:Y-a1,6245
649,1,X-a1:Y-a0,13877
649,1,X-a1:Y-a1,100555
650,1,X-a0:Y-a0,799
650,1,X-a0:Y-a1,6187
650,1,X-a1:Y-a0,13837
650,1,X-a1:Y-a1,100718
651,1,X-a0:Y-a0,783
651,1,X-a0:Y-a1,6183
651,1,X-a1:Y-a0,13685
651,1,X-a1:Y-a1,100650
652,1,X-a0:Y-a0,796
652,1,X-a0:Y-a1,6111
652,1,X-a1:Y-a0,13458
652,1,X-a1:Y-a1,100945
653,1,X-a0:Y-a0,797
653,1,X-a0:Y-a1,6005
653,1,X-a1:Y-a0,13360
653,1,X-a1:Y-a1,101255
654,1,X-a0:Y-a0,789
654,1,X-a0:Y-a1,5956
654,1,X-a1:Y-a0,13250
654,1,X-a1:Y-a1,101393
655,1,X-a0:Y-a0,785
655,1,X-a0:Y-a1,5943
655,1,X-a1:Y-a0,13112
655,1,X-a1:Y-a1,101385
656,1,X-a0:Y-a0,782
656,1,X-a0:Y-a1,5898
656,1,X-a1:Y-a0,13100
656,1,X-a1:Y-a1,101640
657,1,X-a0:Y-a0,762
657,1,X-a0:Y-a1,5882
657,1,X-a1:Y-a0,13027
657,1,X-a1:Y-a1,101654
658,1,X-a0:Y-a0,762
658,1,X-a0:Y-a1,5847
658,1,X-a1:Y-a0,12872
658,1,X-a1:Y-a1,101782
659,1,X-a0:Y-a0,749
659,1,X-a0:Y-a1,5845
659,1,X-a1:Y-a0,12815
659,1,X-a1:Y-a1,101986
660,1,X-a0:Y-a0,747
660,1,X-a0:Y-a1,5836
660,1,X-a1:Y-a0,12664
660,1,X-a1:Y-a1,102345
661,1,X-a0:Y-a0,748
661,1,X-a0:Y-a1,5795
661,1,X-a1:Y-a0,12553
661,1,X-a1:Y-a1,102641
662,1,X-a0:Y-a0,716
662,1,X-a0:Y-a1,5778
662,1,X-a1:Y-a0,12474
662,1,X-a1:Y-a1,102793
663,1,X-a0:Y-a0,704
663,1,X-a0:Y-a1,5700
663,1,X-a1:Y-a0,12341
663,1,X-a1:Y-a1,103028
664,1,X-a0:Y-a0,692
664,1,X-a0:Y-a1,5644
664,1,X-a1:Y-a0,12236
664,1,X-a1:Y-a1,103006
665,1,X-a0:Y-a0,650
665,1,X-a0:Y-a1,5595
665,1,X-a1:Y-a0,12193
665,1,X-a1:Y-a1,103295
666,1,X-a0:Y-a0,633
666,1,X-a0:Y-a1,5543
666,1,X-a1:Y-a0,12155
666,1,X-a1:Y-a1,103496
667,1,X-a0:Y-a0,614
667,1,X-a0:Y-a1,5506
667,1,X-a1:Y-a0,12130
667,1,X-a1:Y-a1,103849
668,1,X-a0:Y-a0,604
668,1,X-a0:Y-a1,5461
668,1,X-a1:Y-a0,12074
668,1,X-a1:Y-a1,103782
669,1,X-a0:Y-a0,599
669,1,X-a0:Y-a1,5437
669,1,X-a1:Y-a0,11884
669,1,X-a1:Y-a1,103792
670,1,X-a0:Y-a0,580
670,1,X-a0:Y-a1,5366
670,1,X-a1:Y-a0,11745
670,1,X-a1:Y-a1,103786
671,1,X-a0:Y-a0,568
671,1,X-a0:Y-a1,5247
671,1,X-a1:Y-a0,11705
671,1,X-a1:Y-a1,103958
672,1,X-a0:Y-a0,558
672,1,X-a0:Y-a1,5288
672,1,X-a1:Y-a0,11593
672,1,X-a1:Y-a1,104148
673,1,X-a0:Y-a0,560
673,1,X-a0:Y-a1,5289
673,1,X-a1:Y-a0,11540
673,1,X-a1:Y-a1,104353
674,1,X-a0:Y-a0,539
674,1,X-a0:Y-a1,5171
674,1,X-a1:Y-a0,11525
674,1,X-a1:Y-a1,104366
675,1,X-a0:Y-a0,525
675,1,X-a0:Y-a1,5155
675,1,X-a1:Y-a0,11462
675,1,X-a1:Y-a1,104515
676,1,X-a0:Y-a0,513
676,1,X-a0:Y-a1,5082
676,1,X-a1:Y-a0,11329
676,1,X-a1:Y-a1,104629
677,1,X-a0:Y-a0,503
677,1,X-a0:Y-a1,4999
677,1,X-a1:Y-a0,11304
677,1,X-a1:Y-a1,105029
678,1,X-a0:Y-a0,503
678,1,X-a0:Y-a1,4989
678,1,X-a1:Y-a0,11189
678,1,X-a1:Y-a1,104985
679,1,X-a0:Y-a0,474
679,1,X-a0:Y-a1,4915
679,1,X-a1:Y-a0,11043
679,1,X-a1:Y-a1,105198
680,1,X-a0:Y-a0,462
680,1,X-a0:Y-a1,4810
680,1,X-a1:Y-a0,11025
680,1,X-a1:Y-a1,105564
681,1,X-a0:Y-a0,466
681,1,X-a0:Y-a1,4739
681,1,X-a1:Y-a0,10924
681,1,X-a1:Y-a1,105451
682,1,X-a0:Y-a0,470
682,1,X-a0:Y-a1,4729
682,1,X-a1:Y-a0,10754
682,1,X-a1:Y-a1,106064
683,1,X-a0:Y-a0,455
683,1,X-a0:Y-a1,4691
683,1,X-a1:Y-a0,10729
683,1,X-a1:Y-a1,106333
684,1,X-a0:Y-a0,469
684,1,X-a0:Y-a1,4729
684,1,X-a1:Y-a0,10667
684,1,X-a1:Y-a1,106848
685,1,X-a0:Y-a0,456
685,1,X-a0:Y-a1,4698
685,1,X-a1:Y-a0,10525
685,1,X-a1:Y-a1,106845
686,1,X-a0:Y-a0,439
686,1,X-a0:Y-a1,4671
686,1,X-a1:Y-a0,10414
686,1,X-a1:Y-a1,106754
687,1,X-a0:Y-a0,444
687,1,X-a0:Y-a1,4690
687,1,X-a1:Y-a0,10404
687,1,X-a1:Y-a1,106888
688,1,X-a0:Y-a0,444
688,1,X-a0:Y-a1,4649
688,1,X-a1:Y-a0,10356
688,1,X-a1:Y-a1,106871
689,1,X-a0:Y-a0,446
689,1,X-a0:Y-a1,4570
689,1,X-a1:Y-a0,10227
689,1,X-a1:Y-a1,107025
690,1,X-a0:Y-a0,440
690,1,X-a0:Y-a1,4513
690,1,X-a1:Y-a0,10151
690,1,X-a1:Y-a1,106933
691,1,X-a0:Y-a0,434
691,1,X-a0:Y-a1,4539
691,1,X-a1:Y-a0,10026
691,1,X-a1:Y-a1,107191
692,1,X-a0:Y-a0,432
692,1,X-a0:Y-a1,4464
692,1,X-a1:Y-a0,9984
692,1,X-a1:Y-a1,107328
693,1,X-a0:Y-a0,427
693,1,X-a0:Y-a1,4437
693,1,X-a1:Y-a0,9995
693,1,X-a1:Y-a1,107298
694,1,X-a0:Y-a0,412
694,1,X-a0:Y-a1,4407
694,1,X-a1:Y-a0,9909
694,1,X-a1:Y-a1,107280
695,1,X-a0:Y-a0,402
695,1,X-a0:Y-a1,4291
695,1,X-a1:Y-a0,9781
695,1,X-a1:Y-a1,107128
696,1,X-a0:Y-a0,400
696,1,X-a0:Y-a1,4263
696,1,X-a1:Y-a0,9728
696,1,X-a1:Y-a1,107033
697,1,X-a0:Y-a0,390
697,1,X-a0:Y-a1,4255
697,1,X-a1:Y-a0,9627
697,1,X-a1:Y-a1,107430
698,1,X-a0:Y-a0,379
698,1,X-a0:Y-a1,4166
698,1,X-a1:Y-a0,9592
698,1,X-a1:Y-a1,107806
699,1,X-a0:Y-a0,395
699,1,X-a0:Y-a1,4140
699,1,X-a1:Y-a0,9514
699,1,X-a1:Y-a1,107874
700,1,X-a0:Y-a0,398
700,1,X-a0:Y-a1,4093
700,1,X-a1:Y-a0,9468
700,1,X-a1:Y-a1,108029
701,1,X-a0:Y-a0,395
701,1,X-a0:Y-a1,4066
701,1,X-a1:Y-a0,9356
701,1,X-a1:Y-a1,108081
702,1,X-a0:Y-a0,395
702,1,X-a0:Y-a1,4006
702,1,X-a1:Y-a0,9168
702,1,X-a1:Y-a1,108213
703,1,X-a0:Y-a0,371
703,1,X-a0:Y-a1,3927
703,1,X-a1:Y-a0,9176
703,1,X-a1:Y-a1,108257
704,1,X-a0:Y-a0,354
704,1,X-a0:Y-a1,3896
704,1,X-a1:Y-a0,9146
704,1,X-a1:Y-a1,108096
705,1,X-a0:Y-a0,339
705,1,X-a0:Y-a1,3838
705,1,X-a1:Y-a0,9017
705,1,X-a1:Y-a1,108446
706,1,X-a0:Y-a0,330
706,1,X-a0:Y-a1,3826
706,1,X-a1:Y-a0,9008
706,1,X-a1:Y-a1,108295
707,1,X-a0:Y-a0,321
707,1,X-a0:Y-a1,3832
707,1,X-a1:Y-a0,8968
707,1,X-a1:Y-a1,108431
708,1,X-a0:Y-a0,309
708,1,X-a0:Y-a1,3800
708,1,X-a1:Y-a0,8831
708,1,X-a1:Y-a1,108821
709,1,X-a0:Y-a0,318
709,1,X-a0:Y-a1,3763
709,1,X-a1:Y-a0,8719
709,1,X-a1:Y-a1,108992
710,1,X-a0:Y-a0,314
710,1,X-a0:Y-a1,3746
710,1,X-a1:Y-a0,8690
710,1,X-a1:Y-a1,109017
711,1,X-a0:Y-a0,307
711,1,X-a0:Y-a1,3748
711,1,X-a1:Y-a0,8507
711,1,X-a1:Y-a1,108920
712,1,X-a0:Y-a0,306
712,1,X-a0:Y-a1,3697
712,1,X-a1:Y-a0,8419
712,1,X-a1:Y-a1,109281
713,1,X-a0:Y-a0,297
713,1,X-a0:Y-a1,3732
713,1,X-a1:Y-a0,8360
713,1,X-a1:Y-a1,109572
714,1,X-a0:Y-a0,293
714,1,X-a0:Y-a1,3730
714,1,X-a1:Y-a0,8297
714,1,X-a1:Y-a1,109480
715,1,X-a0:Y-a0,267
715,1,X-a0:Y-a1,3704
715,1,X-a1:Y-a0,8208
715,1,X-a1:Y-a1,109323
716,1,X-a0:Y-a0,264
716,1,X-a0:Y-a1,3668
716,1,X-a1:Y-a0,8165
716,1,X-a1:Y-a1,109609
717,1,X-a0:Y-a0,270
717,1,X-a0:Y-a1,3604
717,1,X-a1:Y-a0,8127
717,1,X-a1:Y-a1,109703
718,1,X-a0:Y-a0,282
718,1,X-a0:Y-a1,3617
718,1,X-a1:Y-a0,8089
718,1,X-a1:Y-a1,109778
719,1,X-a0:Y-a0,276
719,1,X-a0:Y-a1,3606
719,1,X-a1:Y-a0,8015
719,1,X-a1:Y-a1,109810
720,1,X-a0:Y-a0,275
720,1,X-a0:Y-a1,3567
720,1,X-a1:Y-a0,7995
720,1,X-a1:Y-a1,110117
721,1,X-a0:Y-a0,273
721,1,X-a0:Y-a1,3516
721,1,X-a1:Y-a0,7900
721,1,X-a1:Y-a1,110497
722,1,X-a0:Y-a0,281
722,1,X-a0:Y-a1,3519
722,1,X-a1:Y-a0,7789
722,1,X-a1:Y-a1,110889
723,1,X-a0:Y-a0,276
723,1,X-a0:Y-a1,3475
723,1,X-a1:Y-a0,7683
723,1,X-a1:Y-a1,110573
724,1,X-a0:Y-a0,268
724,1,X-a0:Y-a1,3413
724,1,X-a1:Y-a0,7603
724,1,X-a1:Y-a1,110695
725,1,X-a0:Y-a0,256
725,1,X-a0:Y-a1,3385
725,1,X-a1:Y-a0,7581
725,1,X-a1:Y-a1,110737
726,1,X-a0:Y-a0,244
726,1,X-a0:Y-a1,3323
726,1,X-a1:Y-a0,7585
726,1,X-a1:Y-a1,110810
727,1,X-a0:Y-a0,244
727,1,X-a0:Y-a1,3297
727,1,X-a1:Y-a0,7562
727,1,X-a1:Y-a1,110673
728,1,X-a0:Y-a0,229
728,1,X-a0:Y-a1,3292
728,1,X-a1:Y-a0,7474
728,1,X-a1:Y-a1,110821
729,1,X-a0:Y-a0,225
729,1,X-a0:Y-a1,3317
729,1,X-a1:Y-a0,7464
729,1,X-a1:Y-a1,111113
