Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,AvailableHabitat,EggCrowdingCorrection
235,340461476,pyrethroid_resistant,1002,14822,734,3151,10937,30925,30447,184348,591720,295860,1422,44,2886,62,2914,0,1423,1229,314,26558.6,0.0444253
235,340461476,carbamate_resistant,1002,16956,1103,3667,12186,31014,30117,184874,671840,335920,1726,55,3223,93,2903,0,1637,966,347,26032.6,0.0378192
235,340461476,organochlorines_resistant,1002,17045,1058,3709,12278,30799,30390,184413,671360,335680,1532,45,3351,90,2983,0,1649,984,352,26493.6,0.037248
236,340461476,pyrethroid_resistant,1002,14650,748,3124,10778,31103,30565,184241,612840,306420,1489,38,2939,70,2840,0,1409,1307,296,26665.6,0.0448838
236,340461476,carbamate_resistant,1002,16791,1103,3609,12079,30940,30272,184446,696520,348260,1671,43,3283,114,2838,0,1626,1038,339,26460.6,0.0387482
236,340461476,organochlorines_resistant,1002,16900,1056,3723,12121,30702,30406,184828,698520,349260,1665,64,3386,103,2811,0,1650,990,316,26078.6,0.0394626
237,340461476,pyrethroid_resistant,1002,14679,756,3124,10799,31119,30410,184279,603320,301660,1474,41,2853,78,2924,0,1382,1220,293,26627.6,0.0435116
237,340461476,carbamate_resistant,1002,16824,1094,3567,12163,30890,30501,184754,678440,339220,1716,72,3280,109,2920,0,1601,965,321,26152.6,0.0379898
237,340461476,organochlorines_resistant,1002,16967,1056,3726,12185,30733,30423,184459,696200,348100,1742,52,3270,124,2979,0,1614,949,349,26447.6,0.0373341
238,340461476,pyrethroid_resistant,1002,14598,777,3108,10713,30980,30619,184494,581440,290720,1338,32,2857,65,2854,0,1390,1247,298,26412.6,0.0441352
238,340461476,carbamate_resistant,1002,16852,1105,3617,12130,30880,30491,184654,684840,342420,1660,40,3249,86,2895,0,1535,1000,332,26252.6,0.0385482
238,340461476,organochlorines_resistant,1002,17033,1066,3684,12283,30791,30236,185051,668080,334040,1582,36,3312,106,3041,0,1625,1014,336,25855.6,0.0379885
239,340461476,pyrethroid_resistant,1002,14769,749,3115,10905,31050,30240,185041,600320,300160,1495,37,2869,72,3057,0,1372,1207,307,25865.6,0.0454262
239,340461476,carbamate_resistant,1002,16756,1067,3613,12076,30849,30891,184264,684600,342300,1647,43,3283,111,2856,0,1631,1011,310,26642.6,0.038334
239,340461476,organochlorines_resistant,1002,16987,1066,3693,12228,30824,30148,184651,702680,351340,1723,49,3458,111,2891,0,1595,998,344,26255.6,0.0387014
240,340461476,pyrethroid_resistant,1002,14702,730,3076,10896,30989,30482,184857,591800,295900,1418,34,2936,64,2931,0,1434,1269,295,26049.6,0.0430864
240,340461476,carbamate_resistant,1002,16718,1083,3595,12040,31036,30855,184367,680160,340080,1682,45,3251,116,2969,0,1652,1017,338,26539.6,0.0389171
240,340461476,organochlorines_resistant,1002,16944,1052,3693,12199,30790,30455,184424,681560,340780,1613,50,3375,104,2911,0,1671,957,326,26482.6,0.037365
241,340461476,pyrethroid_resistant,1002,14793,759,3068,10966,30986,30343,184573,585720,292860,1367,27,2889,73,2977,0,1345,1256,285,26333.6,0.0440176
241,340461476,carbamate_resistant,1002,16597,1115,3588,11894,31149,30694,184574,655680,327840,1621,47,3248,84,2864,0,1624,1003,358,26332.6,0.0390197
241,340461476,organochlorines_resistant,1002,16901,1042,3662,12197,30857,30401,184440,660080,330040,1695,50,3178,99,2916,0,1627,1044,288,26466.6,0.0388559
242,340461476,pyrethroid_resistant,1002,14970,770,3076,11124,31042,30095,184887,600000,300000,1595,43,2932,70,2982,0,1334,1191,280,26019.6,0.0449594
242,340461476,carbamate_resistant,1002,16749,1139,3588,12022,31108,30617,184656,677240,338620,1733,53,3339,118,2991,0,1596,891,352,26250.6,0.0401608
242,340461476,organochlorines_resistant,1002,16955,1093,3609,12253,30860,30460,184658,695520,347760,1806,57,3324,104,2920,0,1581,946,339,26248.6,0.0400961
243,340461476,pyrethroid_resistant,1002,14930,795,3072,11063,31015,30257,184738,605840,302920,1554,44,2914,76,2900,0,1413,1222,305,26168.6,0.043366
243,340461476,carbamate_resistant,1002,17006,1126,3631,12249,31150,30261,184479,671920,335960,1700,63,3307,99,3112,0,1599,931,325,26427.6,0.0387612
243,340461476,organochlorines_resistant,1002,16901,1095,3623,12183,30840,30605,184527,691280,345640,1721,60,3338,111,2914,0,1630,973,365,26379.6,0.0377396
244,340461476,pyrethroid_resistant,1002,15092,809,3106,11177,31028,30188,184426,587360,293680,1484,37,2899,88,2991,0,1427,1103,299,26480.6,0.043194
244,340461476,carbamate_resistant,1002,17077,1149,3630,12298,31015,30075,184829,658960,329480,1734,64,3321,98,3022,0,1626,968,357,26077.6,0.0393315
244,340461476,organochlorines_resistant,1002,17066,1072,3674,12320,30718,30364,184550,670800,335400,1718,61,3349,81,3050,0,1573,946,366,26356.6,0.0381606
245,340461476,pyrethroid_resistant,1002,14893,795,3111,10987,30936,30336,184508,620920,310460,1387,32,2964,71,2912,0,1460,1338,313,26398.6,0.0450841
245,340461476,carbamate_resistant,1002,16985,1145,3614,12226,30940,30055,184495,685400,342700,1590,59,3321,109,2870,0,1567,1063,332,26411.6,0.0395739
245,340461476,organochlorines_resistant,1002,16980,1068,3647,12265,30822,30364,184470,700600,350300,1653,45,3393,114,2888,0,1562,1058,354,26436.6,0.0392913
246,340461476,pyrethroid_resistant,1002,14828,765,3060,11003,30835,30235,184950,613640,306820,1397,37,2913,78,2940,0,1398,1327,280,25956.6,0.0425153
246,340461476,carbamate_resistant,1002,16899,1129,3574,12196,31002,30063,184537,695120,347560,1571,61,3365,117,2863,0,1583,1017,349,26369.6,0.0385346
246,340461476,organochlorines_resistant,1002,16984,1095,3565,12324,30780,30368,184643,686680,343340,1538,46,3354,115,3011,0,1635,1036,336,26263.6,0.0377343
247,340461476,pyrethroid_resistant,1002,14826,744,3034,11048,30815,30175,184720,597280,298640,1455,42,2887,71,3024,0,1402,1318,306,26186.6,0.0422994
247,340461476,carbamate_resistant,1002,16946,1127,3608,12211,30897,30090,184718,691480,345740,1688,63,3413,121,2973,0,1605,962,359,26188.6,0.0379354
247,340461476,organochlorines_resistant,1002,16961,1136,3561,12264,30938,30231,184587,684480,342240,1659,58,3389,106,2928,0,1666,967,318,26319.6,0.0382473
248,340461476,pyrethroid_resistant,1002,14657,704,3045,10908,30766,30381,184641,593920,296960,1488,34,2849,64,2893,0,1476,1315,271,26265.6,0.0438431
248,340461476,carbamate_resistant,1002,16931,1136,3614,12181,30831,30307,184703,680480,340240,1568,53,3380,100,2961,0,1589,1023,364,26203.6,0.0378733
248,340461476,organochlorines_resistant,1002,16788,1124,3567,12097,30896,30305,184681,693600,346800,1662,58,3367,90,2847,0,1600,1069,351,26225.6,0.038452
249,340461476,pyrethroid_resistant,1002,14684,705,3057,10922,30846,30480,184023,586080,293040,1374,29,2912,68,2926,0,1383,1221,295,26883.6,0.0442242
249,340461476,carbamate_resistant,1002,16830,1093,3584,12153,30790,30245,184616,681040,340520,1645,67,3298,108,2928,0,1655,1028,346,26290.6,0.0385076
249,340461476,organochlorines_resistant,1002,16922,1116,3576,12230,30877,30158,184484,667920,333960,1599,60,3254,99,3001,0,1564,984,319,26422.6,0.0378109
250,340461476,pyrethroid_resistant,1002,14549,680,3092,10777,30859,30674,184703,583760,291880,1460,28,2846,83,2808,0,1440,1232,271,26203.6,0.0458702
250,340461476,carbamate_resistant,1002,16875,1102,3541,12232,30870,30083,184602,688640,344320,1660,57,3338,105,2950,0,1574,1004,327,26304.6,0.0386036
250,340461476,organochlorines_resistant,1002,16889,1117,3612,12160,30809,30206,184655,691520,345760,1771,57,3268,109,2936,0,1558,1053,358,26251.6,0.0395596
251,340461476,pyrethroid_resistant,1002,14585,706,3062,10817,30813,30708,184347,594280,297140,1543,31,2836,71,2878,0,1453,1122,267,26559.6,0.0448877
251,340461476,carbamate_resistant,1002,16964,1129,3615,12220,30723,30291,184338,673440,336720,1697,58,3319,107,2981,0,1627,945,320,26568.6,0.0381979
251,340461476,organochlorines_resistant,1002,16913,1120,3619,12174,30764,30311,184529,692680,346340,1806,53,3355,135,2930,0,1584,981,341,26377.6,0.0379622
252,340461476,pyrethroid_resistant,1002,15622,754,3353,11515,30893,30437,184699,581040,290520,2836,70,2814,76,3045,0,1413,294,301,26207.6,0.0446921
252,340461476,carbamate_resistant,1002,17699,1163,3957,12579,30747,30249,184795,679560,339780,3354,106,3310,118,3028,0,1586,332,375,26111.6,0.0394521
252,340461476,organochlorines_resistant,1002,17589,1154,3923,12512,30690,30211,184699,660840,330420,3187,99,3217,92,2963,0,1638,313,336,26207.6,0.0380805
253,340461476,pyrethroid_resistant,1001,16642,819,3594,12229,30871,30523,184455,588800,294400,2751,53,2842,67,3002,0,1446,276,260,26451.6,0.0451047
253,340461476,carbamate_resistant,1001,18226,1214,4189,12823,30803,30450,184305,682160,341080,2985,91,2988,82,2843,0,1703,311,302,26601.6,0.0384243
253,340461476,organochlorines_resistant,1001,18236,1207,4137,12892,30717,30273,184646,688600,344300,2940,82,3050,100,2974,0,1716,322,289,26260.6,0.039658
254,340461476,pyrethroid_resistant,1001,17470,851,3820,12799,30823,30204,184468,600280,300140,2727,62,2835,73,2970,0,1554,268,320,26438.6,0.0449246
254,340461476,carbamate_resistant,1001,18834,1257,4299,13278,30782,30526,184831,690960,345480,2990,92,2932,98,2935,0,1676,362,289,26075.6,0.0389962
254,340461476,organochlorines_resistant,1001,18675,1235,4262,13178,30611,30359,184593,702600,351300,3007,109,3042,98,2904,0,1781,347,337,26313.6,0.0381363
255,340461476,pyrethroid_resistant,1001,18087,910,4091,13086,30724,30104,184731,760400,380200,3174,101,3130,85,2917,0,1675,308,317,26175.6,0.0440438
255,340461476,carbamate_resistant,1001,19292,1301,4525,13466,30820,30444,184586,885680,442840,3456,124,3489,110,2983,0,1794,353,378,26320.6,0.0377383
255,340461476,organochlorines_resistant,1001,19243,1279,4470,13494,30639,30360,184409,864440,432220,3404,128,3392,114,2991,0,1770,323,330,26497.6,0.0374518
256,340461476,pyrethroid_resistant,1001,18641,958,4331,13352,30723,30502,184274,751400,375700,3142,83,3115,74,2900,0,1709,312,325,26632.6,0.0344235
256,340461476,carbamate_resistant,1001,19706,1325,4686,13695,30938,30282,184322,810080,405040,3243,104,3329,116,2963,0,1880,305,364,26584.6,0.029718
256,340461476,organochlorines_resistant,1001,19662,1349,4653,13660,30652,30474,184418,794160,397080,3298,124,3258,105,2873,0,1769,330,355,26488.6,0.0306529
257,340461476,pyrethroid_resistant,1001,19166,1034,4474,13658,30820,30518,184229,749240,374620,3078,79,3119,76,2980,0,1858,303,294,26677.6,0.035444
257,340461476,carbamate_resistant,1001,20100,1408,4755,13937,31036,30187,184472,779840,389920,3248,93,3217,109,2968,0,1867,344,363,26434.6,0.0328173
257,340461476,organochlorines_resistant,1001,20076,1417,4761,13898,30699,30274,184351,812880,406440,3286,120,3264,128,2948,0,1846,348,340,26555.6,0.0333543
258,340461476,pyrethroid_resistant,1001,19632,1126,4670,13836,30727,30440,184883,839680,419840,3334,98,3407,95,2930,0,1761,349,354,26023.6,0.0356062
258,340461476,carbamate_resistant,1001,20375,1424,4879,14072,30900,30416,184613,919880,459940,3526,124,3624,129,2929,0,1924,381,349,26293.6,0.0338975
258,340461476,organochlorines_resistant,1001,20426,1473,4984,13969,30659,30174,184589,909680,454840,3536,134,3569,140,2950,0,1900,351,349,26317.6,0.0326686
259,340461476,pyrethroid_resistant,1001,19864,1176,4810,13878,30792,30439,184631,843240,421620,3340,102,3379,109,2862,0,1922,334,374,26275.6,0.0309923
259,340461476,carbamate_resistant,1001,20597,1501,4953,14143,31001,30243,184908,880000,440000,3521,137,3415,120,2921,0,1961,371,367,25998.6,0.0285838
259,340461476,organochlorines_resistant,1001,20852,1534,5165,14153,30617,30086,184653,882040,441020,3469,124,3469,148,3063,0,1926,346,365,26253.6,0.0289306
260,340461476,pyrethroid_resistant,1001,20239,1299,4830,14110,30912,30239,184342,828440,414220,3359,83,3238,115,3031,0,1966,350,340,26564.6,0.0311603
260,340461476,carbamate_resistant,1001,20746,1637,4972,14137,30857,30442,184471,855120,427560,3416,147,3335,139,2910,0,2019,401,341,26435.6,0.0295439
260,340461476,organochlorines_resistant,1001,21138,1683,5221,14234,30520,30179,184486,874800,437400,3458,139,3564,121,2931,0,1929,359,357,26420.6,0.0297647
261,340461476,pyrethroid_resistant,1001,20500,1392,4974,14134,30790,30430,184296,901240,450620,3494,134,3571,118,2938,0,1992,311,374,26610.6,0.0320658
261,340461476,carbamate_resistant,1001,20922,1692,5044,14186,30883,30226,184607,959400,479700,3749,168,3485,153,2988,0,2063,383,366,26299.6,0.0309145
261,340461476,organochlorines_resistant,1001,21262,1788,5276,14198,30536,30468,184412,951840,475920,3654,173,3623,187,2822,0,1994,342,362,26494.6,0.0302019
262,340461476,pyrethroid_resistant,1001,20656,1497,5041,14118,30913,30252,185039,886480,443240,3538,146,3436,122,2818,0,1924,391,347,25867.6,0.0295267
262,340461476,carbamate_resistant,1001,21177,1676,5178,14323,30800,30146,184466,907640,453820,3450,150,3630,141,3009,0,1999,363,392,26440.6,0.0274126
262,340461476,organochlorines_resistant,1001,21498,1822,5241,14435,30568,30416,184295,936160,468080,3510,154,3601,154,3015,0,2068,338,373,26611.6,0.0278352
263,340461476,pyrethroid_resistant,1001,20871,1598,5127,14146,30906,30317,184385,888320,444160,3397,117,3491,144,2883,0,1970,330,368,26521.6,0.0291802
263,340461476,carbamate_resistant,1001,21378,1813,5266,14299,30745,30227,184309,894800,447400,3598,132,3449,153,2863,0,1970,340,352,26597.6,0.0291312
263,340461476,organochlorines_resistant,1001,21659,1887,5281,14491,30453,30503,184437,936880,468440,3668,158,3609,150,2956,0,2077,369,349,26469.6,0.0284264
264,340461476,pyrethroid_resistant,1001,20964,1681,5123,14160,30951,30349,184303,948720,474360,3644,170,3599,147,2867,0,1980,399,395,26603.6,0.0298559
264,340461476,carbamate_resistant,1001,21477,1843,5307,14327,30831,30178,184664,975360,487680,3663,164,3646,181,2950,0,2067,395,389,26242.6,0.0297247
264,340461476,organochlorines_resistant,1001,21773,1942,5312,14519,30433,30525,184674,967880,483940,3616,170,3735,185,2975,0,2098,386,377,26232.6,0.028253
265,340461476,pyrethroid_resistant,1002,21266,1740,5188,14338,30901,30219,184646,931920,465960,3483,153,3629,150,3025,0,1983,351,389,26260.6,0.0280416
265,340461476,carbamate_resistant,1002,21544,1907,5356,14281,30771,30436,184461,956800,478400,3635,157,3668,174,2851,0,2047,359,378,26445.6,0.0269056
265,340461476,organochlorines_resistant,1002,21945,1984,5290,14671,30596,30410,184648,952840,476420,3648,189,3665,164,3016,0,2101,355,388,26258.6,0.0271032
266,340461476,pyrethroid_resistant,1002,21441,1823,5226,14392,30806,30306,184936,914720,457360,3592,161,3577,138,2908,0,1946,392,395,25970.6,0.0281791
266,340461476,carbamate_resistant,1002,21613,2014,5283,14316,30757,30223,184774,943880,471940,3602,152,3549,159,2872,0,2038,378,387,26132.6,0.0276397
266,340461476,organochlorines_resistant,1002,22190,2099,5341,14750,30627,30193,184944,978960,489480,3704,160,3788,157,2991,0,2024,359,363,25962.6,0.0275583
267,340461476,pyrethroid_resistant,1002,21734,1918,5317,14499,30762,30088,184760,977680,488840,3634,153,3728,176,2943,0,1917,356,377,26146.6,0.0283919
267,340461476,carbamate_resistant,1002,21780,2029,5329,14422,30668,30075,184929,974640,487320,3672,188,3627,175,2930,0,2004,394,365,25977.6,0.0276864
267,340461476,organochlorines_resistant,1002,22298,2154,5352,14792,30634,30244,184257,984440,492220,3814,200,3653,180,2994,0,2074,428,384,26649.6,0.0265206
268,340461476,pyrethroid_resistant,1002,21711,1993,5359,14359,30755,30172,184658,961760,480880,3673,169,3663,177,2893,0,2077,410,429,26248.6,0.0267435
268,340461476,carbamate_resistant,1002,21867,2086,5334,14447,30699,30128,184797,985880,492940,3672,168,3759,163,2963,0,2114,368,394,26109.6,0.0266536
268,340461476,organochlorines_resistant,1002,22186,2219,5305,14662,30613,30146,184739,991720,495860,3829,179,3701,194,2922,0,2168,438,428,26167.6,0.0270708
269,340461476,pyrethroid_resistant,1002,21763,2102,5347,14314,30735,30422,184501,972480,486240,3628,170,3689,175,2855,0,1998,398,407,26405.6,0.0272923
269,340461476,carbamate_resistant,1002,21916,2127,5266,14523,30586,30078,184393,963840,481920,3648,195,3647,174,2954,0,2109,399,397,26513.6,0.0264836
269,340461476,organochlorines_resistant,1002,22254,2252,5370,14632,30579,30102,184661,1008560,504280,3764,211,3806,191,2892,0,2033,391,400,26245.6,0.0263861
270,340461476,pyrethroid_resistant,1002,21813,2152,5332,14329,30725,30312,184713,985360,492680,3711,199,3664,204,2952,0,2092,378,432,26193.6,0.0271529
270,340461476,carbamate_resistant,1002,21883,2168,5264,14451,30462,30406,184389,977960,488980,3660,205,3715,183,2807,0,2085,376,379,26517.6,0.0275083
270,340461476,organochlorines_resistant,1002,22092,2250,5352,14490,30571,30202,184262,993160,496580,3694,178,3745,200,2824,0,2145,409,432,26644.6,0.0260229
271,340461476,pyrethroid_resistant,1002,21865,2186,5401,14278,30695,30494,184429,980600,490300,3702,185,3752,190,2845,0,2037,359,397,26477.6,0.0265828
271,340461476,carbamate_resistant,1002,21880,2198,5277,14405,30469,30519,184766,1004960,502480,3682,169,3717,188,2906,0,2114,378,417,26140.6,0.0271152
271,340461476,organochlorines_resistant,1002,22272,2282,5350,14640,30620,30035,184735,1004440,502220,3691,199,3751,192,3027,0,2078,370,399,26171.6,0.0268281
272,340461476,pyrethroid_resistant,1002,21987,2208,5367,14412,30771,30412,184306,972160,486080,3653,184,3624,173,2975,0,2092,382,379,26600.6,0.0270015
272,340461476,carbamate_resistant,1002,21982,2234,5308,14440,30519,30377,184613,971920,485960,3664,210,3688,173,2919,0,2023,405,389,26293.6,0.0260116
272,340461476,organochlorines_resistant,1002,22150,2319,5338,14493,30653,30168,184964,1012400,506200,3789,211,3861,207,2827,0,2120,431,398,25942.6,0.0260559
273,340461476,pyrethroid_resistant,1002,22106,2247,5303,14556,30762,30510,184221,973080,486540,3719,211,3696,179,3022,0,2137,377,389,26685.6,0.0273624
273,340461476,carbamate_resistant,1002,21951,2285,5272,14394,30545,30461,184257,995920,497960,3688,197,3771,214,2885,0,2110,402,404,26649.6,0.0270533
273,340461476,organochlorines_resistant,1002,22163,2327,5372,14464,30668,30142,184525,993160,496580,3601,190,3795,218,2848,0,2064,367,404,26381.6,0.0256249
274,340461476,pyrethroid_resistant,1002,22125,2242,5372,14511,30715,30407,184942,1003800,501900,3785,180,3813,203,2878,0,2058,390,411,25964.6,0.0274239
274,340461476,carbamate_resistant,1002,22177,2277,5314,14586,30582,30420,184723,994240,497120,3657,213,3754,208,3074,0,2104,379,365,26183.6,0.0267588
274,340461476,organochlorines_resistant,1002,22187,2342,5336,14509,30732,30121,184751,995600,497800,3693,230,3715,190,2936,0,2107,382,423,26155.6,0.0265633
275,340461476,pyrethroid_resistant,1002,22162,2296,5366,14500,30556,30457,184498,971440,485720,3637,186,3707,182,2914,0,2126,393,358,26408.6,0.0258663
275,340461476,carbamate_resistant,1002,22223,2276,5321,14626,30608,30376,184500,964760,482380,3774,208,3680,180,2918,0,2078,389,405,26406.6,0.0263353
275,340461476,organochlorines_resistant,1002,22061,2330,5407,14324,30893,30302,184470,1002480,501240,3848,185,3681,188,2875,0,2233,383,385,26436.6,0.0262712
276,340461476,pyrethroid_resistant,1002,22302,2358,5314,14630,30763,30311,184332,1000600,500300,3769,235,3753,210,2994,0,2082,404,368,26574.6,0.027185
276,340461476,carbamate_resistant,1002,22181,2284,5294,14603,30692,30363,184600,1008600,504300,3712,194,3860,228,2884,0,2135,367,424,26306.6,0.0273712
276,340461476,organochlorines_resistant,1002,22140,2354,5424,14362,30839,30367,184861,993400,496700,3738,228,3646,213,2973,0,2106,423,365,26045.6,0.0263712
277,340461476,pyrethroid_resistant,1002,22305,2356,5350,14599,30882,30454,184228,1015960,507980,3790,212,3844,178,2889,0,2103,372,411,26678.6,0.0265587
277,340461476,carbamate_resistant,1002,22255,2273,5326,14656,30719,30305,184589,999640,499820,3796,226,3675,187,2961,0,2095,424,368,26317.6,0.0260823
277,340461476,organochlorines_resistant,1002,22093,2387,5423,14283,30790,30437,184603,980920,490460,3710,189,3700,198,2849,0,2116,371,409,26303.6,0.0262187
278,340461476,pyrethroid_resistant,1002,22297,2377,5313,14607,30849,30341,184775,977800,488900,3703,189,3652,178,2854,0,2099,379,384,26131.6,0.0262595
278,340461476,carbamate_resistant,1002,22419,2344,5373,14702,30749,30220,184430,1008320,504160,3788,194,3787,203,2961,0,2061,364,372,26476.6,0.0263271
278,340461476,organochlorines_resistant,1002,22211,2418,5392,14401,30744,30381,184631,1010600,505300,3716,211,3783,203,2932,0,2069,363,382,26275.6,0.0268153
279,340461476,pyrethroid_resistant,1002,22293,2393,5321,14579,30798,30377,184830,1017240,508620,3772,202,3760,212,2956,0,2202,386,372,26076.6,0.0267249
279,340461476,carbamate_resistant,1002,22501,2353,5339,14809,30818,30165,184750,1010640,505320,3843,206,3755,204,2986,0,2144,376,384,26156.6,0.0262582
279,340461476,organochlorines_resistant,1002,22298,2379,5391,14528,30804,30443,184581,994280,497140,3679,231,3794,220,2974,0,2097,379,411,26325.6,0.026
280,340461476,pyrethroid_resistant,1002,22193,2402,5337,14454,30673,30492,184683,1020360,510180,3786,195,3803,201,2864,0,2130,453,381,26223.6,0.0256347
280,340461476,carbamate_resistant,1002,22458,2329,5386,14743,30821,29967,184937,993800,496900,3706,198,3811,220,2882,0,2147,369,409,25969.6,0.0258812
280,340461476,organochlorines_resistant,1002,22354,2386,5400,14568,30687,30556,184582,995920,497960,3727,198,3822,206,2989,0,2131,381,421,26324.6,0.0264771
281,340461476,pyrethroid_resistant,1002,22257,2417,5270,14570,30861,30290,184410,978040,489020,3642,175,3702,224,3038,0,2190,394,390,26496.6,0.0257004
281,340461476,carbamate_resistant,1002,22436,2323,5403,14710,30757,30136,184631,1014960,507480,3807,213,3745,198,2922,0,2162,389,393,26275.6,0.0261316
281,340461476,organochlorines_resistant,1002,22293,2363,5460,14470,30706,30449,184854,1011880,505940,3769,219,3859,213,2853,0,2134,375,405,26052.6,0.0264325
282,340461476,pyrethroid_resistant,1002,22244,2427,5323,14494,30834,30275,184581,1000480,500240,3717,233,3906,202,2858,0,2063,393,415,26325.6,0.0270916
282,340461476,carbamate_resistant,1002,22598,2329,5380,14889,30565,30352,184551,1028880,514440,3752,224,3907,224,3013,0,2071,399,381,26355.6,0.0258883
282,340461476,organochlorines_resistant,1002,22270,2409,5337,14524,30632,30567,184717,992840,496420,3644,197,3740,217,2911,0,2151,384,399,26189.6,0.0257468
283,340461476,pyrethroid_resistant,1002,22345,2391,5337,14617,30849,30194,184619,1012120,506060,3726,207,3782,207,2993,0,2139,376,377,26287.6,0.026313
283,340461476,carbamate_resistant,1002,22561,2331,5469,14761,30586,30141,184819,1007880,503940,3775,212,3810,198,2962,0,2193,431,375,26087.6,0.0256158
283,340461476,organochlorines_resistant,1002,22434,2456,5330,14648,30776,30475,184682,1009160,504580,3813,205,3735,210,3030,0,2042,436,388,26224.6,0.0263785
284,340461476,pyrethroid_resistant,1002,22366,2386,5422,14558,30826,30124,184612,986640,493320,3769,173,3757,219,2923,0,2146,357,399,26294.6,0.0259728
284,340461476,carbamate_resistant,1002,22527,2430,5457,14640,30512,30315,184823,1013120,506560,3887,209,3712,189,2866,0,2128,401,371,26083.6,0.0258837
284,340461476,organochlorines_resistant,1002,22477,2435,5390,14652,30756,30209,184878,1018600,509300,3751,219,3879,222,2990,0,2158,385,404,26028.6,0.0259866
285,340461476,pyrethroid_resistant,1002,22436,2375,5456,14605,30814,30169,184508,1013160,506580,3849,214,3736,208,3010,0,2116,427,397,26398.6,0.0266507
285,340461476,carbamate_resistant,1002,22613,2421,5491,14701,30537,30451,184235,1032480,516240,3878,216,3719,228,2996,0,2137,384,389,26671.6,0.0257458
285,340461476,organochlorines_resistant,1002,22456,2430,5389,14637,30679,30396,184316,1005560,502780,3803,215,3759,190,2874,0,2124,410,361,26590.6,0.0255533
286,340461476,pyrethroid_resistant,1002,22326,2397,5484,14445,30819,30125,184695,1008320,504160,3790,210,3826,235,2818,0,2136,387,405,26211.6,0.0260557
286,340461476,carbamate_resistant,1002,22765,2448,5573,14744,30476,30330,184518,1019040,509520,3843,216,3837,210,3067,0,2147,373,395,26388.6,0.0258326
286,340461476,organochlorines_resistant,1002,22401,2407,5370,14624,30727,30092,184688,1008160,504080,3771,217,3741,202,2925,0,2181,415,384,26218.6,0.0264436
287,340461476,pyrethroid_resistant,1002,22258,2424,5345,14489,30858,30231,184557,1002200,501100,3640,177,3766,216,2874,0,2189,358,395,26349.6,0.0259953
287,340461476,carbamate_resistant,1002,22574,2456,5508,14610,30518,30670,184657,1014200,507100,3809,215,3870,218,2861,0,2211,406,435,26249.6,0.0258956
287,340461476,organochlorines_resistant,1002,22424,2436,5404,14584,30673,30300,184168,1024240,512120,3812,211,3821,221,2913,0,2112,400,378,26738.6,0.0260064
288,340461476,pyrethroid_resistant,1002,22169,2417,5307,14445,30806,30452,184838,1007880,503940,3742,186,3771,232,2810,0,2114,404,381,26068.6,0.0262918
288,340461476,carbamate_resistant,1002,22550,2480,5452,14618,30454,30640,184137,1017360,508680,3746,226,3730,234,2944,0,2183,392,393,26769.6,0.0258821
288,340461476,organochlorines_resistant,1002,22309,2443,5449,14417,30624,30277,184391,1013280,506640,3784,228,3749,227,2799,0,2120,405,389,26515.6,0.0261058
289,340461476,pyrethroid_resistant,1002,22285,2393,5298,14594,30749,30363,184539,1010680,505340,3749,198,3727,218,3010,0,2120,390,384,26367.6,0.0258648
289,340461476,carbamate_resistant,1002,22680,2496,5457,14727,30577,30289,184536,1023680,511840,3803,203,3859,207,3072,0,2167,394,381,26370.6,0.0263128
289,340461476,organochlorines_resistant,1002,22341,2495,5375,14471,30615,30209,184267,992600,496300,3633,174,3709,228,2941,0,2170,388,351,26639.6,0.0261681
290,340461476,pyrethroid_resistant,1002,22256,2413,5335,14508,30618,30506,184483,1003160,501580,3767,210,3786,199,2897,0,2151,383,392,26423.6,0.026089
290,340461476,carbamate_resistant,1002,22608,2474,5419,14715,30615,30245,184552,1015800,507900,3877,193,3783,228,2999,0,2232,437,402,26354.6,0.0257606
290,340461476,organochlorines_resistant,1002,22324,2435,5409,14480,30571,30362,184309,1035960,517980,3847,239,3835,208,2872,0,2036,411,442,26597.6,0.0268382
291,340461476,pyrethroid_resistant,1002,22290,2426,5299,14565,30690,30430,185043,1002040,501020,3714,214,3804,207,2912,0,2073,393,412,25863.6,0.0263404
291,340461476,carbamate_resistant,1002,22678,2464,5471,14743,30764,30042,184732,1007480,503740,3746,211,3868,211,2962,0,2150,373,369,26174.6,0.0259447
291,340461476,organochlorines_resistant,1002,22444,2458,5386,14600,30578,30238,185085,1018800,509400,3865,225,3685,209,3042,0,2129,422,371,25821.6,0.0256744
292,340461476,pyrethroid_resistant,1002,22332,2470,5261,14601,30722,30429,184736,995600,497800,3765,191,3728,201,2946,0,2121,401,382,26170.6,0.025811
292,340461476,carbamate_resistant,1002,22581,2492,5474,14615,30773,30155,184602,1023040,511520,3754,213,3905,222,2881,0,2156,403,419,26304.6,0.0259803
