Time, NodeID, Species, Population, VectorPopulation, STATE_INFECTIOUS-Count, STATE_INFECTED-Count, STATE_ADULT-Count, STATE_MALE-Count, STATE_IMMATURE-Count, STATE_LARVA-Count, STATE_EGG-Count, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, AvailableHabitat, EggCrowdingCorrection
1846,340461476,gambiae,1021,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1847,340461476,gambiae,1022,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1848,340461476,gambiae,1023,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1849,340461476,gambiae,1024,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1850,340461476,gambiae,1024,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1851,340461476,gambiae,1024,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1852,340461476,gambiae,1024,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1853,340461476,gambiae,1024,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1854,340461476,gambiae,1023,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1855,340461476,gambiae,1022,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1856,340461476,gambiae,1022,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1857,340461476,gambiae,1022,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1858,340461476,gambiae,1022,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1859,340461476,gambiae,1023,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1860,340461476,gambiae,1024,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1861,340461476,gambiae,1024,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1862,340461476,gambiae,1024,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1863,340461476,gambiae,1023,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1864,340461476,gambiae,1023,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1865,340461476,gambiae,1023,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1866,340461476,gambiae,1023,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1867,340461476,gambiae,1023,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1868,340461476,gambiae,1022,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1869,340461476,gambiae,1022,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1870,340461476,gambiae,1022,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1871,340461476,gambiae,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1872,340461476,gambiae,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1873,340461476,gambiae,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1874,340461476,gambiae,1022,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1875,340461476,gambiae,1021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1876,340461476,gambiae,1021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1877,340461476,gambiae,1021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1878,340461476,gambiae,1021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1879,340461476,gambiae,1021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1880,340461476,gambiae,1020,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1881,340461476,gambiae,1020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1882,340461476,gambiae,1020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1883,340461476,gambiae,1020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1884,340461476,gambiae,1020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1885,340461476,gambiae,1020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1886,340461476,gambiae,1021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1887,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1888,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1889,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1890,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1891,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1892,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1893,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1894,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1895,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1896,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1897,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1898,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1899,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1900,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1901,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1902,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1903,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1904,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1905,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1906,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1907,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1908,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1909,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1910,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1911,340461476,gambiae,1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1912,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1913,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1914,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1915,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1916,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1917,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1918,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1919,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1920,340461476,gambiae,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1921,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1922,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1923,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1924,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1925,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1926,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1927,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1928,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1929,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1930,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1931,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1932,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1933,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1934,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1935,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1936,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1937,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1938,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1939,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1940,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1941,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1942,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1943,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1944,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1945,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1946,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1947,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1948,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1949,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1950,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1951,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1952,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1953,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1954,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1955,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1956,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1957,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1958,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1959,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1960,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1961,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1962,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1963,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1964,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1965,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1966,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1967,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1968,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1969,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1970,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1971,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1972,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1973,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1974,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1975,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1976,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1977,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1978,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1979,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1980,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1981,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1982,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1983,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1984,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1985,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1986,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1987,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1988,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1989,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1990,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1991,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1992,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1993,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1994,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1995,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1996,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1997,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1998,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
1999,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2000,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2001,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2002,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2003,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2004,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2005,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2006,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2007,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2008,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2009,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2010,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2011,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2012,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2013,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2014,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2015,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2016,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2017,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2018,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2019,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2020,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2021,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2022,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2023,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2024,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2025,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2026,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2027,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2028,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2029,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2030,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2031,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2032,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2033,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2034,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2035,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2036,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2037,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2038,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2039,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2040,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2041,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2042,340461476,gambiae,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2043,340461476,gambiae,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2044,340461476,gambiae,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2045,340461476,gambiae,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2046,340461476,gambiae,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2047,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2048,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2049,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2050,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2051,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2052,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2053,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2054,340461476,gambiae,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2055,340461476,gambiae,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2056,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2057,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2058,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2059,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2060,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2061,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2062,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2063,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2064,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2065,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2066,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2067,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2068,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2069,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2070,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2071,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2072,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2073,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2074,340461476,gambiae,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2075,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2076,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2077,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2078,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2079,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2080,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2081,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2082,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2083,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2084,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2085,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2086,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2087,340461476,gambiae,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2088,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2089,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2090,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2091,340461476,gambiae,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2092,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2093,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2094,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2095,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2096,340461476,gambiae,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2097,340461476,gambiae,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2098,340461476,gambiae,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
2099,340461476,gambiae,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66150,1
