Time,Coordinator_Name,Event_Name
3776.37,TEC-Change IP Node 3,Changed_Node_3_IP_To_BUSY
3776.37,TEC-Migrate to Node 4,People_Sent_To_Node_4
3776.37,TEC-Change IP Node 4,Changed_Node_4_IP_To_BUSY
3776.37,TEC-Migrate to Node 5,People_Sent_To_Node_5
3776.37,TEC-Change IP Node 5,Changed_Node_5_IP_To_BUSY
3776.37,TEC-Migrate to Node 6,People_Sent_To_Node_6
3776.37,TEC-Change IP Node 6,Changed_Node_6_IP_To_BUSY
3776.37,TEC-Migrate to Node 7,People_Sent_To_Node_7
3776.37,TEC-Change IP Node 7,Changed_Node_7_IP_To_BUSY
3776.37,TEC-Migrate to Node 8,People_Sent_To_Node_8
3776.37,TEC-Change IP Node 8,Changed_Node_8_IP_To_BUSY
3776.37,TEC-Migrate to Node 9,People_Sent_To_Node_9
3776.37,TEC-Change IP Node 9,Changed_Node_9_IP_To_BUSY
3776.37,TEC-Migrate to Node 10,People_Sent_To_Node_10
3776.37,TEC-Change IP Node 10,Changed_Node_10_IP_To_BUSY
3776.37,TEC-Migrate to Node 11,People_Sent_To_Node_11
3776.37,TEC-Change IP Node 11,Changed_Node_11_IP_To_BUSY
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3776.37,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3783.39,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3790.41,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3790.41,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3790.41,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3790.41,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3790.41,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3790.41,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_2
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_3
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_4
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_5
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_6
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_7
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_8
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_9
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_10
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_11
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3797.43,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,TEC-Migrate to Node 2,People_Sent_To_Node_2
3804.44,TEC-Change IP Node 2,Changed_Node_2_IP_To_BUSY
3804.44,TEC-Migrate to Node 3,People_Sent_To_Node_3
3804.44,TEC-Change IP Node 3,Changed_Node_3_IP_To_BUSY
3804.44,TEC-Migrate to Node 4,People_Sent_To_Node_4
3804.44,TEC-Change IP Node 4,Changed_Node_4_IP_To_BUSY
3804.44,TEC-Migrate to Node 5,People_Sent_To_Node_5
3804.44,TEC-Change IP Node 5,Changed_Node_5_IP_To_BUSY
3804.44,TEC-Migrate to Node 6,People_Sent_To_Node_6
3804.44,TEC-Change IP Node 6,Changed_Node_6_IP_To_BUSY
3804.44,TEC-Migrate to Node 7,People_Sent_To_Node_7
3804.44,TEC-Change IP Node 7,Changed_Node_7_IP_To_BUSY
3804.44,TEC-Migrate to Node 8,People_Sent_To_Node_8
3804.44,TEC-Change IP Node 8,Changed_Node_8_IP_To_BUSY
3804.44,TEC-Migrate to Node 9,People_Sent_To_Node_9
3804.44,TEC-Change IP Node 9,Changed_Node_9_IP_To_BUSY
3804.44,TEC-Migrate to Node 10,People_Sent_To_Node_10
3804.44,TEC-Change IP Node 10,Changed_Node_10_IP_To_BUSY
3804.44,TEC-Migrate to Node 11,People_Sent_To_Node_11
3804.44,TEC-Change IP Node 11,Changed_Node_11_IP_To_BUSY
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3804.44,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3811.46,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3818.48,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_2
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_3
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_4
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_5
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_6
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_7
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_8
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_9
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_10
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3825.5,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_11
3825.5,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,TEC-Migrate to Node 2,People_Sent_To_Node_2
3832.52,TEC-Change IP Node 2,Changed_Node_2_IP_To_BUSY
3832.52,TEC-Migrate to Node 3,People_Sent_To_Node_3
3832.52,TEC-Change IP Node 3,Changed_Node_3_IP_To_BUSY
3832.52,TEC-Migrate to Node 4,People_Sent_To_Node_4
3832.52,TEC-Change IP Node 4,Changed_Node_4_IP_To_BUSY
3832.52,TEC-Migrate to Node 5,People_Sent_To_Node_5
3832.52,TEC-Change IP Node 5,Changed_Node_5_IP_To_BUSY
3832.52,TEC-Migrate to Node 6,People_Sent_To_Node_6
3832.52,TEC-Change IP Node 6,Changed_Node_6_IP_To_BUSY
3832.52,TEC-Migrate to Node 7,People_Sent_To_Node_7
3832.52,TEC-Change IP Node 7,Changed_Node_7_IP_To_BUSY
3832.52,TEC-Migrate to Node 8,People_Sent_To_Node_8
3832.52,TEC-Change IP Node 8,Changed_Node_8_IP_To_BUSY
3832.52,TEC-Migrate to Node 9,People_Sent_To_Node_9
3832.52,TEC-Change IP Node 9,Changed_Node_9_IP_To_BUSY
3832.52,TEC-Migrate to Node 10,People_Sent_To_Node_10
3832.52,TEC-Change IP Node 10,Changed_Node_10_IP_To_BUSY
3832.52,TEC-Migrate to Node 11,People_Sent_To_Node_11
3832.52,TEC-Change IP Node 11,Changed_Node_11_IP_To_BUSY
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3832.52,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3839.54,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3846.56,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_2
3853.58,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_3
3853.58,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_4
3853.58,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_5
3853.58,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_6
3853.58,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_7
3853.58,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3853.58,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_8
3860.6,TEC-Migrate to Node 2,People_Sent_To_Node_2
3860.6,TEC-Change IP Node 2,Changed_Node_2_IP_To_BUSY
3860.6,TEC-Migrate to Node 3,People_Sent_To_Node_3
3860.6,TEC-Change IP Node 3,Changed_Node_3_IP_To_BUSY
3860.6,TEC-Migrate to Node 4,People_Sent_To_Node_4
3860.6,TEC-Change IP Node 4,Changed_Node_4_IP_To_BUSY
3860.6,TEC-Migrate to Node 5,People_Sent_To_Node_5
3860.6,TEC-Change IP Node 5,Changed_Node_5_IP_To_BUSY
3860.6,TEC-Migrate to Node 6,People_Sent_To_Node_6
3860.6,TEC-Change IP Node 6,Changed_Node_6_IP_To_BUSY
3860.6,TEC-Migrate to Node 7,People_Sent_To_Node_7
3860.6,TEC-Change IP Node 7,Changed_Node_7_IP_To_BUSY
3860.6,TEC-Migrate to Node 8,People_Sent_To_Node_8
3860.6,TEC-Change IP Node 8,Changed_Node_8_IP_To_BUSY
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_9
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_10
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_11
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3860.6,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,TEC-Migrate to Node 9,People_Sent_To_Node_9
3867.62,TEC-Change IP Node 9,Changed_Node_9_IP_To_BUSY
3867.62,TEC-Migrate to Node 10,People_Sent_To_Node_10
3867.62,TEC-Change IP Node 10,Changed_Node_10_IP_To_BUSY
3867.62,TEC-Migrate to Node 11,People_Sent_To_Node_11
3867.62,TEC-Change IP Node 11,Changed_Node_11_IP_To_BUSY
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3867.62,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3874.64,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
3874.64,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
