Time,NodeID,Alleles,STATE_MALE
695,1,Aw,101340
695,1,X,101585
695,1,Y,101585
696,1,Ad,9214
696,1,Aw,101210
696,1,X,101458
696,1,Y,101458
697,1,Ad,9361
697,1,Aw,101153
697,1,X,101406
697,1,Y,101406
698,1,Ad,9466
698,1,Aw,101282
698,1,X,101535
698,1,Y,101535
699,1,Ad,9515
699,1,Aw,101134
699,1,X,101388
699,1,Y,101388
700,1,Ad,9602
700,1,Aw,101105
700,1,X,101362
700,1,Y,101362
701,1,Ad,9636
701,1,Aw,100986
701,1,X,101255
701,1,Y,101255
702,1,Ad,9752
702,1,Aw,100930
702,1,X,101210
702,1,Y,101210
703,1,Ad,9966
703,1,Aw,100950
703,1,X,101250
703,1,Y,101250
704,1,Ad,10122
704,1,Aw,100948
704,1,X,101260
704,1,Y,101260
705,1,Ad,10154
705,1,Aw,100672
705,1,X,101004
705,1,Y,101004
706,1,Ad,10252
706,1,Aw,100496
706,1,X,100812
706,1,Y,100812
707,1,Ad,10503
707,1,Aw,100598
707,1,X,100909
707,1,Y,100909
708,1,Ad,10639
708,1,Aw,100498
708,1,X,100823
708,1,Y,100823
709,1,Ad,10800
709,1,Aw,100637
709,1,X,100966
709,1,Y,100966
710,1,Ad,10925
710,1,Aw,100769
710,1,X,101100
710,1,Y,101100
711,1,Ad,11186
711,1,Aw,100870
711,1,X,101216
711,1,Y,101216
712,1,Ad,11406
712,1,Aw,100909
712,1,X,101270
712,1,Y,101270
713,1,Ad,11653
713,1,Aw,100882
713,1,X,101278
713,1,Y,101278
714,1,Ad,11904
714,1,Aw,100981
714,1,X,101420
714,1,Y,101420
715,1,Ad,12159
715,1,Aw,101061
715,1,X,101530
715,1,Y,101530
716,1,Ad,12295
716,1,Aw,101182
716,1,X,101633
716,1,Y,101633
717,1,Ad,12473
717,1,Aw,101019
717,1,X,101503
717,1,Y,101503
718,1,Ad,12872
718,1,Aw,100716
718,1,X,101209
718,1,Y,101209
719,1,Ad,13116
719,1,Aw,100782
719,1,X,101251
719,1,Y,101251
720,1,Ad,13445
720,1,Aw,100674
720,1,X,101144
720,1,Y,101144
721,1,Ad,13852
721,1,Aw,100743
721,1,X,101250
721,1,Y,101250
722,1,Ad,14062
722,1,Aw,100574
722,1,X,101126
722,1,Y,101126
723,1,Ad,13978
723,1,Aw,100457
723,1,X,101049
723,1,Y,101049
724,1,Ad,14185
724,1,Aw,100497
724,1,X,101088
724,1,Y,101088
725,1,Ad,14318
725,1,Aw,100556
725,1,X,101140
725,1,Y,101140
726,1,Ad,14439
726,1,Aw,100279
726,1,X,100867
726,1,Y,100867
727,1,Ad,14599
727,1,Aw,100496
727,1,X,101083
727,1,Y,101083
728,1,Ad,14744
728,1,Aw,100257
728,1,X,100863
728,1,Y,100863
729,1,Ad,15029
729,1,Aw,100296
729,1,X,100912
729,1,Y,100912
730,1,Ad,15287
730,1,Aw,100403
730,1,X,101037
730,1,Y,101037
731,1,Ad,15354
731,1,Aw,100255
731,1,X,100889
731,1,Y,100889
732,1,Ad,15514
732,1,Aw,100124
732,1,X,100799
732,1,Y,100799
733,1,Ad,15638
733,1,Aw,100214
733,1,X,100886
733,1,Y,100886
734,1,Ad,15797
734,1,Aw,100210
734,1,X,100928
734,1,Y,100928
735,1,Ad,16005
735,1,Aw,100051
735,1,X,100802
735,1,Y,100802
736,1,Ad,16203
736,1,Aw,100416
736,1,X,101158
736,1,Y,101158
737,1,Ad,16325
737,1,Aw,100218
737,1,X,100958
737,1,Y,100958
738,1,Ad,16594
738,1,Aw,100279
738,1,X,101014
738,1,Y,101014
739,1,Ad,16791
739,1,Aw,100236
739,1,X,101050
739,1,Y,101050
740,1,Ad,17064
740,1,Aw,100363
740,1,X,101230
740,1,Y,101230
741,1,Ad,17335
741,1,Aw,100146
741,1,X,101025
741,1,Y,101025
742,1,Ad,17573
742,1,Aw,99995
742,1,X,100877
742,1,Y,100877
743,1,Ad,17736
743,1,Aw,99899
743,1,X,100820
743,1,Y,100820
744,1,Ad,18108
744,1,Aw,99811
744,1,X,100768
744,1,Y,100768
745,1,Ad,18377
745,1,Aw,99627
745,1,X,100600
745,1,Y,100600
746,1,Ad,18508
746,1,Aw,99516
746,1,X,100530
746,1,Y,100530
747,1,Ad,18838
747,1,Aw,99437
747,1,X,100485
747,1,Y,100485
748,1,Ad,19024
748,1,Aw,99343
748,1,X,100402
748,1,Y,100402
749,1,Ad,19356
749,1,Aw,99530
749,1,X,100625
749,1,Y,100625
750,1,Ad,19705
750,1,Aw,99540
750,1,X,100628
750,1,Y,100628
751,1,Ad,20013
751,1,Aw,99347
751,1,X,100466
751,1,Y,100466
752,1,Ad,20360
752,1,Aw,99431
752,1,X,100577
752,1,Y,100577
753,1,Ad,20736
753,1,Aw,99444
753,1,X,100614
753,1,Y,100614
754,1,Ad,21050
754,1,Aw,99552
754,1,X,100802
754,1,Y,100802
755,1,Ad,21283
755,1,Aw,99432
755,1,X,100739
755,1,Y,100739
756,1,Ad,21624
756,1,Aw,99482
756,1,X,100807
756,1,Y,100807
757,1,Ad,21959
757,1,Aw,99440
757,1,X,100838
757,1,Y,100838
758,1,Ad,22164
758,1,Aw,99642
758,1,X,101016
758,1,Y,101016
759,1,Ad,22256
759,1,Aw,99672
759,1,X,101014
759,1,Y,101014
760,1,Ad,22531
760,1,Aw,99695
760,1,X,101079
760,1,Y,101079
761,1,Ad,22944
761,1,Aw,99697
761,1,X,101164
761,1,Y,101164
762,1,Ad,23118
762,1,Aw,99618
762,1,X,101115
762,1,Y,101115
763,1,Ad,23294
763,1,Aw,99517
763,1,X,101081
763,1,Y,101081
764,1,Ad,23399
764,1,Aw,99496
764,1,X,101077
764,1,Y,101077
765,1,Ad,23791
765,1,Aw,99541
765,1,X,101180
765,1,Y,101180
766,1,Ad,24188
766,1,Aw,99486
766,1,X,101170
766,1,Y,101170
767,1,Ad,24533
767,1,Aw,99340
767,1,X,101100
767,1,Y,101100
768,1,Ad,24859
768,1,Aw,99280
768,1,X,101063
768,1,Y,101063
769,1,Ad,25166
769,1,Aw,99340
769,1,X,101169
769,1,Y,101169
770,1,Ad,25674
770,1,Aw,99127
770,1,X,101020
770,1,Y,101020
771,1,Ad,26027
771,1,Aw,98892
771,1,X,100783
771,1,Y,100783
772,1,Ad,26356
772,1,Aw,99031
772,1,X,100985
772,1,Y,100985
773,1,Ad,26691
773,1,Aw,99066
773,1,X,101097
773,1,Y,101097
774,1,Ad,26985
774,1,Aw,99108
774,1,X,101165
774,1,Y,101165
775,1,Ad,27417
775,1,Aw,99069
775,1,X,101209
775,1,Y,101209
776,1,Ad,27881
776,1,Aw,98932
776,1,X,101186
776,1,Y,101186
777,1,Ad,28243
777,1,Aw,98742
777,1,X,101029
777,1,Y,101029
778,1,Ad,28985
778,1,Aw,98742
778,1,X,101150
778,1,Y,101150
779,1,Ad,29370
779,1,Aw,98584
779,1,X,101060
779,1,Y,101060
780,1,Ad,29663
780,1,Aw,98820
780,1,X,101358
780,1,Y,101358
781,1,Ad,30128
781,1,Aw,99044
781,1,X,101675
781,1,Y,101675
782,1,Ad,30702
782,1,Aw,99064
782,1,X,101841
782,1,Y,101841
783,1,Ad,31003
783,1,Aw,98768
783,1,X,101672
783,1,Y,101672
784,1,Ad,31368
784,1,Aw,98628
784,1,X,101637
784,1,Y,101637
785,1,Ad,31889
785,1,Aw,98179
785,1,X,101302
785,1,Y,101302
786,1,Ad,32010
786,1,Aw,97988
786,1,X,101156
786,1,Y,101156
787,1,Ad,32205
787,1,Aw,97967
787,1,X,101151
787,1,Y,101151
788,1,Ad,32695
788,1,Aw,97907
788,1,X,101238
788,1,Y,101238
789,1,Ad,32864
789,1,Aw,97548
789,1,X,100991
789,1,Y,100991
790,1,Ad,33372
790,1,Aw,97613
790,1,X,101126
790,1,Y,101126
791,1,Ad,33610
791,1,Aw,97590
791,1,X,101151
791,1,Y,101151
792,1,Ad,33834
792,1,Aw,97652
792,1,X,101269
792,1,Y,101269
793,1,Ad,34347
793,1,Aw,97612
793,1,X,101345
793,1,Y,101345
794,1,Ad,34770
794,1,Aw,97497
794,1,X,101217
794,1,Y,101217
795,1,Ad,35178
795,1,Aw,97119
795,1,X,100935
795,1,Y,100935
796,1,Ad,35538
796,1,Aw,96843
796,1,X,100782
796,1,Y,100782
797,1,Ad,36124
797,1,Aw,96672
797,1,X,100700
797,1,Y,100700
798,1,Ad,36572
798,1,Aw,96640
798,1,X,100759
798,1,Y,100759
799,1,Ad,37034
799,1,Aw,96486
799,1,X,100775
799,1,Y,100775
800,1,Ad,37339
800,1,Aw,96641
800,1,X,100920
800,1,Y,100920
801,1,Ad,37831
801,1,Aw,96740
801,1,X,101158
801,1,Y,101158
802,1,Ad,38143
802,1,Aw,96535
802,1,X,101077
802,1,Y,101077
803,1,Ad,38453
803,1,Aw,96311
803,1,X,100958
803,1,Y,100958
804,1,Ad,38956
804,1,Aw,96193
804,1,X,101021
804,1,Y,101021
805,1,Ad,39471
805,1,Aw,96074
805,1,X,101052
805,1,Y,101052
806,1,Ad,39903
806,1,Aw,95951
806,1,X,101070
806,1,Y,101070
807,1,Ad,40344
807,1,Aw,95805
807,1,X,101072
807,1,Y,101072
808,1,Ad,40777
808,1,Aw,95640
808,1,X,101084
808,1,Y,101084
809,1,Ad,41408
809,1,Aw,95441
809,1,X,101121
809,1,Y,101121
810,1,Ad,42048
810,1,Aw,95270
810,1,X,101181
810,1,Y,101181
811,1,Ad,42368
811,1,Aw,94937
811,1,X,101030
811,1,Y,101030
812,1,Ad,43039
812,1,Aw,94969
812,1,X,101231
812,1,Y,101231
813,1,Ad,43571
813,1,Aw,94983
813,1,X,101215
813,1,Y,101215
814,1,Ad,44117
814,1,Aw,94848
814,1,X,101256
814,1,Y,101256
815,1,Ad,44545
815,1,Aw,94456
815,1,X,101041
815,1,Y,101041
816,1,Ad,45067
816,1,Aw,94179
816,1,X,101041
816,1,Y,101041
817,1,Ad,45602
817,1,Aw,94239
817,1,X,101133
817,1,Y,101133
818,1,Ad,46152
818,1,Aw,93965
818,1,X,101045
818,1,Y,101045
819,1,Ad,46735
819,1,Aw,94085
819,1,X,101278
819,1,Y,101278
820,1,Ad,47449
820,1,Aw,93940
820,1,X,101437
820,1,Y,101437
821,1,Ad,47917
821,1,Aw,93712
821,1,X,101394
821,1,Y,101394
822,1,Ad,48358
822,1,Aw,93612
822,1,X,101448
822,1,Y,101448
823,1,Ad,48802
823,1,Aw,93140
823,1,X,101312
823,1,Y,101312
824,1,Ad,49405
824,1,Aw,93088
824,1,X,101434
824,1,Y,101434
825,1,Ad,49815
825,1,Aw,92699
825,1,X,101257
825,1,Y,101257
826,1,Ad,50351
826,1,Aw,92511
826,1,X,101357
826,1,Y,101357
827,1,Ad,50910
827,1,Aw,92414
827,1,X,101375
827,1,Y,101375
828,1,Ad,51353
828,1,Aw,92095
828,1,X,101172
828,1,Y,101172
829,1,Ad,52074
829,1,Aw,92007
829,1,X,101344
829,1,Y,101344
830,1,Ad,52673
830,1,Aw,91643
830,1,X,101249
830,1,Y,101249
831,1,Ad,53085
831,1,Aw,91437
831,1,X,101246
831,1,Y,101246
832,1,Ad,53420
832,1,Aw,91061
832,1,X,100958
832,1,Y,100958
833,1,Ad,53768
833,1,Aw,90895
833,1,X,100902
833,1,Y,100902
834,1,Ad,53894
834,1,Aw,90482
834,1,X,100670
834,1,Y,100670
835,1,Ad,54388
835,1,Aw,90348
835,1,X,100844
835,1,Y,100844
836,1,Ad,54892
836,1,Aw,90165
836,1,X,100791
836,1,Y,100791
837,1,Ad,55506
837,1,Aw,89938
837,1,X,100896
837,1,Y,100896
838,1,Ad,56067
838,1,Aw,89682
838,1,X,101007
838,1,Y,101007
839,1,Ad,56776
839,1,Aw,89632
839,1,X,101230
839,1,Y,101230
840,1,Ad,57045
840,1,Aw,89385
840,1,X,101207
840,1,Y,101207
841,1,Ad,57535
841,1,Aw,89229
841,1,X,101292
841,1,Y,101292
842,1,Ad,58030
842,1,Aw,88804
842,1,X,101265
842,1,Y,101265
843,1,Ad,58780
843,1,Aw,88438
843,1,X,101344
843,1,Y,101344
844,1,Ad,58971
844,1,Aw,87957
844,1,X,101056
844,1,Y,101056
845,1,Ad,59591
845,1,Aw,87760
845,1,X,101065
845,1,Y,101065
846,1,Ad,60186
846,1,Aw,87441
846,1,X,101074
846,1,Y,101074
847,1,Ad,60964
847,1,Aw,87220
847,1,X,101258
847,1,Y,101258
848,1,Ad,61362
848,1,Aw,86845
848,1,X,101132
848,1,Y,101132
849,1,Ad,61994
849,1,Aw,86579
849,1,X,101299
849,1,Y,101299
850,1,Ad,62383
850,1,Aw,85938
850,1,X,100865
850,1,Y,100865
851,1,Ad,63012
851,1,Aw,85646
851,1,X,101004
851,1,Y,101004
852,1,Ad,63425
852,1,Aw,85149
852,1,X,100798
852,1,Y,100798
853,1,Ad,64006
853,1,Aw,84792
853,1,X,100814
853,1,Y,100814
854,1,Ad,64706
854,1,Aw,84160
854,1,X,100617
854,1,Y,100617
855,1,Ad,65426
855,1,Aw,83937
855,1,X,100557
855,1,Y,100557
856,1,Ad,66084
856,1,Aw,83436
856,1,X,100628
856,1,Y,100628
857,1,Ad,67142
857,1,Aw,83298
857,1,X,101074
857,1,Y,101074
858,1,Ad,67706
858,1,Aw,82698
858,1,X,100972
858,1,Y,100972
859,1,Ad,68225
859,1,Aw,82220
859,1,X,100911
859,1,Y,100911
860,1,Ad,68824
860,1,Aw,82054
860,1,X,101079
860,1,Y,101079
861,1,Ad,69142
861,1,Aw,81605
861,1,X,101014
861,1,Y,101014
862,1,Ad,69495
862,1,Aw,81237
862,1,X,100852
862,1,Y,100852
863,1,Ad,69924
863,1,Aw,80935
863,1,X,100997
863,1,Y,100997
864,1,Ad,70685
864,1,Aw,80716
864,1,X,101161
864,1,Y,101161
865,1,Ad,71123
865,1,Aw,80205
865,1,X,101113
865,1,Y,101113
866,1,Ad,71599
866,1,Aw,79887
866,1,X,101239
866,1,Y,101239
867,1,Ad,72092
867,1,Aw,79859
867,1,X,101392
867,1,Y,101392
868,1,Ad,72673
868,1,Aw,79330
868,1,X,101503
868,1,Y,101503
869,1,Ad,73160
869,1,Aw,78600
869,1,X,101262
869,1,Y,101262
870,1,Ad,73483
870,1,Aw,78051
870,1,X,101108
870,1,Y,101108
871,1,Ad,74117
871,1,Aw,77528
871,1,X,101280
871,1,Y,101280
872,1,Ad,74473
872,1,Aw,76923
872,1,X,101013
872,1,Y,101013
873,1,Ad,74975
873,1,Aw,76530
873,1,X,101177
873,1,Y,101177
874,1,Ad,75397
874,1,Aw,75989
874,1,X,101179
874,1,Y,101179
875,1,Ad,75866
875,1,Aw,75448
875,1,X,101052
875,1,Y,101052
876,1,Ad,76111
876,1,Aw,74865
876,1,X,100895
876,1,Y,100895
877,1,Ad,76649
877,1,Aw,74153
877,1,X,100774
877,1,Y,100774
878,1,Ad,77130
878,1,Aw,73992
878,1,X,100976
878,1,Y,100976
879,1,Ad,77768
879,1,Aw,73698
879,1,X,101117
879,1,Y,101117
880,1,Ad,78193
880,1,Aw,73003
880,1,X,101092
880,1,Y,101092
881,1,Ad,78678
881,1,Aw,72525
881,1,X,100981
881,1,Y,100981
882,1,Ad,79348
882,1,Aw,71999
882,1,X,101146
882,1,Y,101146
883,1,Ad,79863
883,1,Aw,71591
883,1,X,101374
883,1,Y,101374
884,1,Ad,80202
884,1,Aw,70884
884,1,X,101252
884,1,Y,101252
885,1,Ad,80786
885,1,Aw,70296
885,1,X,101244
885,1,Y,101244
886,1,Ad,80935
886,1,Aw,69413
886,1,X,100939
886,1,Y,100939
887,1,Ad,81255
887,1,Aw,68424
887,1,X,100683
887,1,Y,100683
888,1,Ad,81445
888,1,Aw,67410
888,1,X,100378
888,1,Y,100378
889,1,Ad,81889
889,1,Aw,67121
889,1,X,100448
889,1,Y,100448
890,1,Ad,82424
890,1,Aw,66674
890,1,X,100442
890,1,Y,100442
891,1,Ad,83128
891,1,Aw,66223
891,1,X,100699
891,1,Y,100699
892,1,Ad,83630
892,1,Aw,65740
892,1,X,100841
892,1,Y,100841
893,1,Ad,84111
893,1,Aw,65065
893,1,X,100926
893,1,Y,100926
894,1,Ad,84910
894,1,Aw,64588
894,1,X,101176
894,1,Y,101176
895,1,Ad,85472
895,1,Aw,64060
895,1,X,101414
895,1,Y,101414
896,1,Ad,85989
896,1,Aw,63515
896,1,X,101605
896,1,Y,101605
897,1,Ad,86564
897,1,Aw,62938
897,1,X,101755
897,1,Y,101755
898,1,Ad,86836
898,1,Aw,62314
898,1,X,101702
898,1,Y,101702
899,1,Ad,87085
899,1,Aw,61340
899,1,X,101467
899,1,Y,101467
900,1,Ad,87270
900,1,Aw,60750
900,1,X,101300
900,1,Y,101300
901,1,Ad,87685
901,1,Aw,60068
901,1,X,101349
901,1,Y,101349
902,1,Ad,87973
902,1,Aw,59432
902,1,X,101278
902,1,Y,101278
903,1,Ad,88099
903,1,Aw,58773
903,1,X,101068
903,1,Y,101068
904,1,Ad,88569
904,1,Aw,58203
904,1,X,101188
904,1,Y,101188
905,1,Ad,88691
905,1,Aw,57369
905,1,X,100910
905,1,Y,100910
906,1,Ad,89241
906,1,Aw,56692
906,1,X,100954
906,1,Y,100954
907,1,Ad,89541
907,1,Aw,56073
907,1,X,100837
907,1,Y,100837
908,1,Ad,89577
908,1,Aw,55337
908,1,X,100611
908,1,Y,100611
909,1,Ad,89647
909,1,Aw,54889
909,1,X,100554
909,1,Y,100554
910,1,Ad,90247
910,1,Aw,54488
910,1,X,100879
910,1,Y,100879
911,1,Ad,90443
911,1,Aw,53730
911,1,X,100753
911,1,Y,100753
912,1,Ad,90833
912,1,Aw,53082
912,1,X,100877
912,1,Y,100877
913,1,Ad,90731
913,1,Aw,52233
913,1,X,100403
913,1,Y,100403
914,1,Ad,91101
914,1,Aw,51546
914,1,X,100439
914,1,Y,100439
915,1,Ad,91444
915,1,Aw,50951
915,1,X,100414
915,1,Y,100414
916,1,Ad,91765
916,1,Aw,50457
916,1,X,100522
916,1,Y,100522
917,1,Ad,91942
917,1,Aw,50008
917,1,X,100386
917,1,Y,100386
918,1,Ad,92361
918,1,Aw,49472
918,1,X,100496
918,1,Y,100496
919,1,Ad,92718
919,1,Aw,48488
919,1,X,100464
919,1,Y,100464
920,1,Ad,93060
920,1,Aw,47726
920,1,X,100510
920,1,Y,100510
921,1,Ad,93101
921,1,Aw,46880
921,1,X,100343
921,1,Y,100343
922,1,Ad,93209
922,1,Aw,46202
922,1,X,100238
922,1,Y,100238
923,1,Ad,93399
923,1,Aw,45327
923,1,X,100147
923,1,Y,100147
924,1,Ad,93773
924,1,Aw,44723
924,1,X,100295
924,1,Y,100295
925,1,Ad,94371
925,1,Aw,44251
925,1,X,100686
925,1,Y,100686
926,1,Ad,94718
926,1,Aw,43540
926,1,X,100783
926,1,Y,100783
927,1,Ad,94799
927,1,Aw,42570
927,1,X,100578
927,1,Y,100578
928,1,Ad,95048
928,1,Aw,41825
928,1,X,100650
928,1,Y,100650
929,1,Ad,95331
929,1,Aw,41155
929,1,X,100809
929,1,Y,100809
930,1,Ad,95647
930,1,Aw,40515
930,1,X,100900
930,1,Y,100900
931,1,Ad,95643
931,1,Aw,40196
931,1,X,100715
931,1,Y,100715
932,1,Ad,95839
932,1,Aw,39357
932,1,X,100734
932,1,Y,100734
933,1,Ad,95918
933,1,Aw,38578
933,1,X,100690
933,1,Y,100690
934,1,Ad,96326
934,1,Aw,37846
934,1,X,100862
934,1,Y,100862
935,1,Ad,96431
935,1,Aw,37349
935,1,X,100831
935,1,Y,100831
936,1,Ad,96452
936,1,Aw,36763
936,1,X,100724
936,1,Y,100724
937,1,Ad,96596
937,1,Aw,36147
937,1,X,100752
937,1,Y,100752
938,1,Ad,96941
938,1,Aw,35680
938,1,X,100962
938,1,Y,100962
939,1,Ad,97201
939,1,Aw,34971
939,1,X,101046
939,1,Y,101046
940,1,Ad,97515
940,1,Aw,34313
940,1,X,101202
940,1,Y,101202
941,1,Ad,97599
941,1,Aw,33670
941,1,X,101105
941,1,Y,101105
942,1,Ad,97657
942,1,Aw,33082
942,1,X,101023
942,1,Y,101023
943,1,Ad,98023
943,1,Aw,32631
943,1,X,101235
943,1,Y,101235
944,1,Ad,98239
944,1,Aw,31965
944,1,X,101357
944,1,Y,101357
945,1,Ad,98314
945,1,Aw,31443
945,1,X,101353
945,1,Y,101353
946,1,Ad,98490
946,1,Aw,31021
946,1,X,101451
946,1,Y,101451
947,1,Ad,98570
947,1,Aw,30435
947,1,X,101354
947,1,Y,101354
948,1,Ad,98828
948,1,Aw,29781
948,1,X,101510
948,1,Y,101510
949,1,Ad,98785
949,1,Aw,29103
949,1,X,101375
949,1,Y,101375
950,1,Ad,98693
950,1,Aw,28565
950,1,X,101176
950,1,Y,101176
951,1,Ad,98507
951,1,Aw,28240
951,1,X,100949
951,1,Y,100949
952,1,Ad,98730
952,1,Aw,27735
952,1,X,101044
952,1,Y,101044
953,1,Ad,98812
953,1,Aw,27100
953,1,X,101026
953,1,Y,101026
954,1,Ad,99206
954,1,Aw,26566
954,1,X,101296
954,1,Y,101296
955,1,Ad,99353
955,1,Aw,25936
955,1,X,101337
955,1,Y,101337
956,1,Ad,99185
956,1,Aw,25298
956,1,X,101057
956,1,Y,101057
957,1,Ad,99557
957,1,Aw,24784
957,1,X,101295
957,1,Y,101295
958,1,Ad,99644
958,1,Aw,24179
958,1,X,101299
958,1,Y,101299
959,1,Ad,99772
959,1,Aw,23794
959,1,X,101357
959,1,Y,101357
960,1,Ad,99712
960,1,Aw,23183
960,1,X,101217
960,1,Y,101217
961,1,Ad,99847
961,1,Aw,22571
961,1,X,101255
961,1,Y,101255
962,1,Ad,99704
962,1,Aw,21893
962,1,X,101058
962,1,Y,101058
963,1,Ad,99894
963,1,Aw,21362
963,1,X,101172
963,1,Y,101172
964,1,Ad,99832
964,1,Aw,20896
964,1,X,101096
964,1,Y,101096
965,1,Ad,99911
965,1,Aw,20303
965,1,X,101099
965,1,Y,101099
966,1,Ad,99912
966,1,Aw,19925
966,1,X,101038
966,1,Y,101038
967,1,Ad,99857
967,1,Aw,19577
967,1,X,100917
967,1,Y,100917
968,1,Ad,99864
968,1,Aw,18931
968,1,X,100902
968,1,Y,100902
969,1,Ad,99885
969,1,Aw,18513
969,1,X,100865
969,1,Y,100865
970,1,Ad,100023
970,1,Aw,18063
970,1,X,100957
970,1,Y,100957
971,1,Ad,100011
971,1,Aw,17653
971,1,X,100900
971,1,Y,100900
972,1,Ad,100089
972,1,Aw,17202
972,1,X,100951
972,1,Y,100951
973,1,Ad,99901
973,1,Aw,16766
973,1,X,100715
973,1,Y,100715
974,1,Ad,99986
974,1,Aw,16313
974,1,X,100748
974,1,Y,100748
975,1,Ad,100150
975,1,Aw,15913
975,1,X,100877
975,1,Y,100877
976,1,Ad,99937
976,1,Aw,15428
976,1,X,100639
976,1,Y,100639
977,1,Ad,99945
977,1,Aw,15081
977,1,X,100608
977,1,Y,100608
978,1,Ad,99825
978,1,Aw,14579
978,1,X,100443
978,1,Y,100443
979,1,Ad,99962
979,1,Aw,14252
979,1,X,100552
979,1,Y,100552
980,1,Ad,99940
980,1,Aw,13935
980,1,X,100505
980,1,Y,100505
981,1,Ad,99921
981,1,Aw,13578
981,1,X,100454
981,1,Y,100454
982,1,Ad,99811
982,1,Aw,13293
982,1,X,100301
982,1,Y,100301
983,1,Ad,99728
983,1,Aw,12897
983,1,X,100197
983,1,Y,100197
984,1,Ad,99854
984,1,Aw,12478
984,1,X,100295
984,1,Y,100295
985,1,Ad,100031
985,1,Aw,12231
985,1,X,100446
985,1,Y,100446
986,1,Ad,99911
986,1,Aw,11978
986,1,X,100294
986,1,Y,100294
987,1,Ad,100126
987,1,Aw,11585
987,1,X,100513
987,1,Y,100513
988,1,Ad,100060
988,1,Aw,11287
988,1,X,100412
988,1,Y,100412
989,1,Ad,99975
989,1,Aw,10999
989,1,X,100315
989,1,Y,100315
990,1,Ad,100188
990,1,Aw,10836
990,1,X,100510
990,1,Y,100510
991,1,Ad,100400
991,1,Aw,10563
991,1,X,100711
991,1,Y,100711
992,1,Ad,100679
992,1,Aw,10344
992,1,X,100980
992,1,Y,100980
993,1,Ad,100840
993,1,Aw,9989
993,1,X,101123
993,1,Y,101123
994,1,Ad,100657
994,1,Aw,9668
994,1,X,100919
994,1,Y,100919
995,1,Ad,100695
995,1,Aw,9453
995,1,X,100933
995,1,Y,100933
996,1,Ad,100779
996,1,Aw,9257
996,1,X,100990
996,1,Y,100990
997,1,Ad,100808
997,1,Aw,8978
997,1,X,101002
997,1,Y,101002
998,1,Ad,100675
998,1,Aw,8771
998,1,X,100881
998,1,Y,100881
999,1,Ad,100584
999,1,Aw,8483
999,1,X,100770
999,1,Y,100770
1000,1,Ad,100263
1000,1,Aw,8286
1000,1,X,100441
1000,1,Y,100441
1001,1,Ad,100471
1001,1,Aw,8077
1001,1,X,100640
1001,1,Y,100640
1002,1,Ad,100312
1002,1,Aw,7760
1002,1,X,100469
1002,1,Y,100469
1003,1,Ad,100351
1003,1,Aw,7454
1003,1,X,100499
1003,1,Y,100499
1004,1,Ad,100172
1004,1,Aw,7262
1004,1,X,100314
1004,1,Y,100314
1005,1,Ad,100670
1005,1,Aw,7075
1005,1,X,100807
1005,1,Y,100807
1006,1,Ad,100687
1006,1,Aw,6876
1006,1,X,100811
1006,1,Y,100811
1007,1,Ad,100756
1007,1,Aw,6624
1007,1,X,100879
1007,1,Y,100879
1008,1,Ad,100854
1008,1,Aw,6389
1008,1,X,100969
1008,1,Y,100969
1009,1,Ad,100856
1009,1,Aw,6218
1009,1,X,100963
1009,1,Y,100963
1010,1,Ad,101142
1010,1,Aw,6134
1010,1,X,101238
1010,1,Y,101238
1011,1,Ad,100858
1011,1,Aw,5939
1011,1,X,100953
1011,1,Y,100953
1012,1,Ad,100761
1012,1,Aw,5727
1012,1,X,100851
1012,1,Y,100851
1013,1,Ad,101045
1013,1,Aw,5500
1013,1,X,101134
1013,1,Y,101134
1014,1,Ad,100905
1014,1,Aw,5373
1014,1,X,100990
1014,1,Y,100990
1015,1,Ad,100887
1015,1,Aw,5217
1015,1,X,100968
1015,1,Y,100968
1016,1,Ad,100748
1016,1,Aw,5068
1016,1,X,100830
1016,1,Y,100830
1017,1,Ad,100791
1017,1,Aw,4872
1017,1,X,100871
1017,1,Y,100871
1018,1,Ad,100634
1018,1,Aw,4701
1018,1,X,100704
1018,1,Y,100704
1019,1,Ad,100685
1019,1,Aw,4512
1019,1,X,100748
1019,1,Y,100748
1020,1,Ad,100668
1020,1,Aw,4429
1020,1,X,100725
1020,1,Y,100725
1021,1,Ad,100760
1021,1,Aw,4297
1021,1,X,100815
1021,1,Y,100815
1022,1,Ad,100812
1022,1,Aw,4133
1022,1,X,100865
1022,1,Y,100865
1023,1,Ad,100942
1023,1,Aw,4021
1023,1,X,100994
1023,1,Y,100994
1024,1,Ad,100993
1024,1,Aw,3888
1024,1,X,101045
1024,1,Y,101045
1025,1,Ad,100997
1025,1,Aw,3777
1025,1,X,101044
1025,1,Y,101044
1026,1,Ad,101001
1026,1,Aw,3707
1026,1,X,101049
1026,1,Y,101049
1027,1,Ad,100990
1027,1,Aw,3626
1027,1,X,101038
1027,1,Y,101038
1028,1,Ad,100774
1028,1,Aw,3510
1028,1,X,100817
1028,1,Y,100817
1029,1,Ad,100941
1029,1,Aw,3449
1029,1,X,100980
1029,1,Y,100980
1030,1,Ad,100819
1030,1,Aw,3314
1030,1,X,100851
1030,1,Y,100851
1031,1,Ad,100744
1031,1,Aw,3206
1031,1,X,100774
1031,1,Y,100774
1032,1,Ad,100774
1032,1,Aw,3080
1032,1,X,100802
1032,1,Y,100802
