
Time,NodeID,TRANSITORY_M_Before_20,TRANSITORY_M_Before_30,TRANSITORY_M_Before_40,TRANSITORY_M_Before_50,TRANSITORY_M_After_20,TRANSITORY_M_After_30,TRANSITORY_M_After_40,TRANSITORY_M_After_50,TRANSITORY_F_Before_20,TRANSITORY_F_Before_40,TRANSITORY_F_After_20,TRANSITORY_F_After_40,INFORMAL_M_Before_20,INFORMAL_M_Before_40,INFORMAL_M_After_20,INFORMAL_M_After_40,INFORMAL_F_Before_20,INFORMAL_F_Before_30,INFORMAL_F_Before_40,INFORMAL_F_Before_50,INFORMAL_F_After_20,INFORMAL_F_After_30,INFORMAL_F_After_40,INFORMAL_F_After_50,MARITAL_M_Before_20,MARITAL_M_After_20,MARITAL_F_Before_10,MARITAL_F_Before_20,MARITAL_F_Before_30,MARITAL_F_Before_40,MARITAL_F_Before_50,MARITAL_F_After_10,MARITAL_F_After_20,MARITAL_F_After_30,MARITAL_F_After_40,MARITAL_F_After_50,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_20,TRANSITORY_LOW_M_30,TRANSITORY_LOW_M_40,TRANSITORY_LOW_M_50,TRANSITORY_LOW_F_20,TRANSITORY_LOW_F_40,TRANSITORY_HIGH_M_20,TRANSITORY_HIGH_M_30,TRANSITORY_HIGH_M_40,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_F_20,TRANSITORY_HIGH_F_40,INFORMAL_LOW_M_20,INFORMAL_LOW_M_40,INFORMAL_LOW_F_20,INFORMAL_LOW_F_30,INFORMAL_LOW_F_40,INFORMAL_LOW_F_50,INFORMAL_HIGH_M_20,INFORMAL_HIGH_M_40,INFORMAL_HIGH_F_20,INFORMAL_HIGH_F_30,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_50,MARITAL_LOW_M_20,MARITAL_LOW_F_10,MARITAL_LOW_F_20,MARITAL_LOW_F_30,MARITAL_LOW_F_40,MARITAL_LOW_F_50,MARITAL_HIGH_M_20,MARITAL_HIGH_F_10,MARITAL_HIGH_F_20,MARITAL_HIGH_F_30,MARITAL_HIGH_F_40,MARITAL_HIGH_F_50,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_20,desired_flow_TRANSITORY_M_30,desired_flow_TRANSITORY_M_40,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_F_20,desired_flow_TRANSITORY_F_40,desired_flow_INFORMAL_M_20,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_F_20,desired_flow_INFORMAL_F_30,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_50,desired_flow_MARITAL_M_20,desired_flow_MARITAL_F_10,desired_flow_MARITAL_F_20,desired_flow_MARITAL_F_30,desired_flow_MARITAL_F_40,desired_flow_MARITAL_F_50,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
805,1,53,78,80,73,51,70,66,62,9,26,0,0,10,8,0,0,30,195,91,42,26,189,85,40,111,110,0,0,4,5,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0.654641,0.654641,0.654641,0.654641,0.32732,0.32732,0.654641,0.654641,0.654641,0.654641,0.32732,0.32732,0.682205,0.682205,0.0852756,0.0852756,0.0852756,0.0852756,0.682205,0.682205,0.0852756,0.0852756,0.0852756,0.0852756,9.63388e-05,0,0,0,0,0,9.63388e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30928,1.30928,1.30928,1.30928,2.61856,2.61856,1.36441,1.36441,0.682205,0.682205,0.682205,0.682205,0.174566,0.0523697,0.0349132,0.0174566,0.0174566,0.0523697,0,0,0,0
806,1,53,78,80,73,51,70,66,62,9,26,0,0,10,8,0,0,30,195,91,42,26,189,85,40,111,110,0,0,4,5,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0.654127,0.654127,0.654127,0.654127,0.436085,0.436085,0.654127,0.654127,0.654127,0.654127,0.436085,0.436085,0.681669,0.681669,0.113612,0.113612,0.113612,0.113612,0.681669,0.681669,0.113612,0.113612,0.113612,0.113612,9.64761e-05,0,0,0,0,0,9.64761e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30825,1.30825,1.30825,1.30825,2.61651,2.61651,1.36334,1.36334,0.681669,0.681669,0.681669,0.681669,0.174429,0.0523287,0.0348858,0.0174429,0.0174429,0.0523287,0,0,0,0
807,1,53,78,80,73,51,70,66,62,9,26,0,0,10,8,0,0,30,195,91,42,26,189,85,40,111,110,0,0,4,5,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0.652244,0.652244,0.652244,0.652244,0.652244,0.652244,0.652244,0.652244,0.652244,0.652244,0.652244,0.652244,0.679707,0.679707,0.169927,0.169927,0.169927,0.169927,0.679707,0.679707,0.169927,0.169927,0.169927,0.169927,9.64651e-05,0,0,0,0,0,9.64651e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30449,1.30449,1.30449,1.30449,2.60897,2.60897,1.35941,1.35941,0.679707,0.679707,0.679707,0.679707,0.173927,0.052178,0.0347853,0.0173927,0.0173927,0.052178,0,0,0,0
808,1,53,78,80,73,51,70,66,62,9,26,0,0,10,8,0,0,30,195,91,42,26,189,85,40,111,110,0,0,4,5,1,0,0,4,5,0,0,0,0,0,0,0,0,0,1.30586,1.30586,1.30586,1.30586,1.30586,1.30586,1.30586,1.30586,1.30586,1.30586,1.30586,1.30586,1.36084,1.36084,0.34021,0.34021,0.34021,0.34021,1.36084,1.36084,0.34021,0.34021,0.34021,0.34021,9.6406e-05,0,0,0,0,0,9.6406e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30586,1.30586,1.30586,1.30586,2.61171,2.61171,1.36084,1.36084,0.68042,0.68042,0.68042,0.68042,0.174109,0.0522328,0.0348218,0.0174109,0.0174109,0.0522328,0,0,0,0
809,1,53,78,80,73,51,70,66,62,9,26,0,0,10,8,0,0,30,195,91,42,26,189,85,40,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.652757,0.652757,0.652757,0.652757,0.652757,0.652757,0.652757,0.652757,0.652757,0.652757,0.652757,0.652757,0.680242,0.680242,0.17006,0.17006,0.17006,0.17006,0.680242,0.680242,0.17006,0.17006,0.17006,0.17006,9.64341e-05,0,0,0,0,0,9.64341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30551,1.30551,1.30551,1.30551,2.61103,2.61103,1.36048,1.36048,0.680242,0.680242,0.680242,0.680242,0.174064,0.0522191,0.0348127,0.0174064,0.0174064,0.0522191,0,0,0,0
810,1,53,78,80,73,51,70,66,62,9,26,0,0,10,8,0,0,30,195,91,42,26,189,85,40,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.655326,0.655326,0.655326,0.655326,0.524261,0.524261,0.655326,0.655326,0.655326,0.655326,0.524261,0.524261,0.682919,0.682919,0.136584,0.136584,0.136584,0.136584,0.682919,0.682919,0.136584,0.136584,0.136584,0.136584,9.64928e-05,0,0,0,0,0,9.64928e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31065,1.31065,1.31065,1.31065,2.6213,2.6213,1.36584,1.36584,0.682919,0.682919,0.682919,0.682919,0.174748,0.0524245,0.0349497,0.0174748,0.0174748,0.0524245,0,0,0,0
811,1,55,78,81,72,48,71,78,65,12,12,0,0,4,11,0,0,30,193,88,48,30,186,83,45,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.655668,0.655668,0.655668,0.655668,0.327834,0.327834,0.655668,0.655668,0.655668,0.655668,0.327834,0.327834,0.683275,0.683275,0.0854094,0.0854094,0.0854094,0.0854094,0.683275,0.683275,0.0854094,0.0854094,0.0854094,0.0854094,9.65966e-05,0,0,0,0,0,9.65966e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31134,1.31134,1.31134,1.31134,2.62267,2.62267,1.36655,1.36655,0.683275,0.683275,0.683275,0.683275,0.17484,0.0524519,0.034968,0.017484,0.017484,0.0524519,0,0,0,0
812,1,55,78,81,72,48,71,78,65,12,12,0,0,4,11,0,0,30,193,88,48,30,186,83,45,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.657552,0.657552,0.657552,0.657552,0.263021,0.263021,0.657552,0.657552,0.657552,0.657552,0.263021,0.263021,0.685238,0.685238,0.0685238,0.0685238,0.0685238,0.0685238,0.685238,0.685238,0.0685238,0.0685238,0.0685238,0.0685238,9.6554e-05,0,0,0,0,0,9.6554e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3151,1.3151,1.3151,1.3151,2.63021,2.63021,1.37048,1.37048,0.685238,0.685238,0.685238,0.685238,0.175342,0.0526026,0.0350684,0.0175342,0.0175342,0.0526026,0,0,0,0
813,1,55,78,81,72,48,71,78,65,12,12,0,0,4,11,0,0,30,193,88,48,30,186,83,45,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.65721,0.65721,0.65721,0.65721,0.292093,0.292093,0.65721,0.65721,0.65721,0.65721,0.292093,0.292093,0.684882,0.684882,0.0760979,0.0760979,0.0760979,0.0760979,0.684882,0.684882,0.0760979,0.0760979,0.0760979,0.0760979,9.66634e-05,0,0,0,0,0,9.66634e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31442,1.31442,1.31442,1.31442,2.62884,2.62884,1.36976,1.36976,0.684882,0.684882,0.684882,0.684882,0.175251,0.0525752,0.0350502,0.0175251,0.0175251,0.0525752,0,0,0,0
814,1,55,78,81,72,48,71,78,65,12,12,0,0,4,11,0,0,30,193,88,48,30,186,83,45,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.219241,0.219241,0.219241,0.219241,0.328862,0.328862,0.219241,0.219241,0.219241,0.219241,0.328862,0.328862,0.228472,0.228472,0.0856771,0.0856771,0.0856771,0.0856771,0.228472,0.228472,0.0856771,0.0856771,0.0856771,0.0856771,9.68458e-05,0,0,0,0,0,9.68458e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31545,1.31545,1.31545,1.31545,2.63089,2.63089,1.37083,1.37083,0.685417,0.685417,0.685417,0.685417,0.175388,0.0526163,0.0350775,0.0175388,0.0175388,0.0526163,0,0,0,0
815,1,55,78,81,72,48,71,78,65,12,12,0,0,4,11,0,0,30,193,88,48,30,186,83,45,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.328348,0.328348,0.328348,0.328348,0.656696,0.656696,0.328348,0.328348,0.328348,0.328348,0.656696,0.656696,0.342173,0.342173,0.171087,0.171087,0.171087,0.171087,0.342173,0.342173,0.171087,0.171087,0.171087,0.171087,9.68014e-05,0,0,0,0,0,9.68014e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31339,1.31339,1.31339,1.31339,2.62678,2.62678,1.36869,1.36869,0.684346,0.684346,0.684346,0.684346,0.175114,0.0525341,0.0350228,0.0175114,0.0175114,0.0525341,0,0,0,0
816,1,55,78,81,72,48,71,78,65,12,12,0,0,4,11,0,0,30,193,88,48,30,186,83,45,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1.31819,1.31819,1.31819,1.31819,0.659093,0.659093,1.31819,1.31819,1.31819,1.31819,0.659093,0.659093,1.37369,1.37369,0.171711,0.171711,0.171711,0.171711,1.37369,1.37369,0.171711,0.171711,0.171711,0.171711,9.67803e-05,0,0,0,0,0,9.67803e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31819,1.31819,1.31819,1.31819,2.63637,2.63637,1.37369,1.37369,0.686844,0.686844,0.686844,0.686844,0.175753,0.0527259,0.0351506,0.0175753,0.0175753,0.0527259,0,0,0,0
817,1,55,78,81,72,48,71,78,65,12,12,0,0,4,11,0,0,30,193,88,48,30,186,83,45,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527274,0.527274,0,0,0,0,0.527274,0.527274,0,0,0.137369,0.137369,0.137369,0.137369,0,0,0.137369,0.137369,0.137369,0.137369,9.6887e-05,0,0,0,0,0,9.6887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31819,1.31819,1.31819,1.31819,2.63637,2.63637,1.37369,1.37369,0.686844,0.686844,0.686844,0.686844,0.175753,0.0527259,0.0351506,0.0175753,0.0175753,0.0527259,0,0,0,0
818,1,54,82,89,74,51,75,79,67,12,15,0,0,4,9,0,0,35,193,84,46,31,188,82,44,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1.32264,1.32264,1.32264,1.32264,0.377897,0.377897,1.32264,1.32264,1.32264,1.32264,0.377897,0.377897,1.37833,1.37833,0.098452,0.098452,0.098452,0.098452,1.37833,1.37833,0.098452,0.098452,0.098452,0.098452,9.67874e-05,0,0,0,0,0,9.67874e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32264,1.32264,1.32264,1.32264,2.64528,2.64528,1.37833,1.37833,0.689164,0.689164,0.689164,0.689164,0.176347,0.052904,0.0352693,0.0176347,0.0176347,0.052904,0,0,0,0
819,1,54,82,89,74,51,75,79,67,12,15,0,0,4,9,0,0,35,193,84,46,31,188,82,44,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439966,0.439966,0,0,0,0,0.439966,0.439966,0,0,0.114623,0.114623,0.114623,0.114623,0,0,0.114623,0.114623,0.114623,0.114623,9.68527e-05,0,0,0,0,0,9.68527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3199,1.3199,1.3199,1.3199,2.6398,2.6398,1.37547,1.37547,0.687737,0.687737,0.687737,0.687737,0.175981,0.0527944,0.0351963,0.0175981,0.0175981,0.0527944,0,0,0,0
820,1,54,82,89,74,51,75,79,67,12,15,0,0,4,9,0,0,35,193,84,46,31,188,82,44,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.440309,0.440309,0.440309,0.440309,0.377407,0.377407,0.440309,0.440309,0.440309,0.440309,0.377407,0.377407,0.458848,0.458848,0.0983246,0.0983246,0.0983246,0.0983246,0.458848,0.458848,0.0983246,0.0983246,0.0983246,0.0983246,9.66091e-05,0,0,0,0,0,9.66091e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32093,1.32093,1.32093,1.32093,2.64185,2.64185,1.37654,1.37654,0.688272,0.688272,0.688272,0.688272,0.176118,0.0528355,0.0352237,0.0176118,0.0176118,0.0528355,0,0,0,0
821,1,54,82,89,74,51,75,79,67,12,15,0,0,4,9,0,0,35,193,84,46,31,188,82,44,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.660634,0.660634,0.660634,0.660634,0.440423,0.440423,0.660634,0.660634,0.660634,0.660634,0.440423,0.440423,0.68845,0.68845,0.114742,0.114742,0.114742,0.114742,0.68845,0.68845,0.114742,0.114742,0.114742,0.114742,9.66341e-05,0,0,0,0,0,9.66341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32127,1.32127,1.32127,1.32127,2.64254,2.64254,1.3769,1.3769,0.68845,0.68845,0.68845,0.68845,0.176164,0.0528492,0.0352328,0.0176164,0.0176164,0.0528492,0,0,0,0
822,1,54,82,89,74,51,75,79,67,12,15,0,0,4,9,0,0,35,193,84,46,31,188,82,44,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1.32058,1.32058,1.32058,1.32058,0.37731,0.37731,1.32058,1.32058,1.32058,1.32058,0.37731,0.37731,1.37619,1.37619,0.0982991,0.0982991,0.0982991,0.0982991,1.37619,1.37619,0.0982991,0.0982991,0.0982991,0.0982991,9.6584e-05,0,0,0,0,0,9.6584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32058,1.32058,1.32058,1.32058,2.64117,2.64117,1.37619,1.37619,0.688094,0.688094,0.688094,0.688094,0.176073,0.0528218,0.0352145,0.0176073,0.0176073,0.0528218,0,0,0,0
823,1,54,82,89,74,51,75,79,67,12,15,0,0,4,9,0,0,35,193,84,46,31,188,82,44,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878106,0.878106,0,0,0,0,0.878106,0.878106,0,0,0.22877,0.22877,0.22877,0.22877,0,0,0.22877,0.22877,0.22877,0.22877,9.65454e-05,0,0,0,0,0,9.65454e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31716,1.31716,1.31716,1.31716,2.63432,2.63432,1.37262,1.37262,0.686309,0.686309,0.686309,0.686309,0.175616,0.0526848,0.0351232,0.0175616,0.0175616,0.0526848,0,0,0,0
824,1,54,82,89,74,51,75,79,67,12,15,0,0,4,9,0,0,35,193,84,46,31,188,82,44,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.43871,0.43871,0.43871,0.43871,0.877421,0.877421,0.43871,0.43871,0.43871,0.43871,0.877421,0.877421,0.457182,0.457182,0.228591,0.228591,0.228591,0.228591,0.457182,0.457182,0.228591,0.228591,0.228591,0.228591,9.65763e-05,0,0,0,0,0,9.65763e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31613,1.31613,1.31613,1.31613,2.63226,2.63226,1.37155,1.37155,0.685774,0.685774,0.685774,0.685774,0.175479,0.0526437,0.0350958,0.0175479,0.0175479,0.0526437,0,0,0,0
825,1,53,86,91,72,46,80,81,63,8,24,0,0,5,8,0,0,38,194,87,52,35,191,84,48,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.43871,0.43871,0.43871,0.43871,1.31613,1.31613,0.43871,0.43871,0.43871,0.43871,1.31613,1.31613,0.457182,0.457182,0.342887,0.342887,0.342887,0.342887,0.457182,0.457182,0.342887,0.342887,0.342887,0.342887,9.65231e-05,0,0,0,0,0,9.65231e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31613,1.31613,1.31613,1.31613,2.63226,2.63226,1.37155,1.37155,0.685774,0.685774,0.685774,0.685774,0.175479,0.0526437,0.0350958,0.0175479,0.0175479,0.0526437,0,0,0,0
826,1,53,86,91,72,46,80,81,63,8,24,0,0,5,8,0,0,38,194,87,52,35,191,84,48,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.329718,0.329718,0.329718,0.329718,1.31887,1.31887,0.329718,0.329718,0.329718,0.329718,1.31887,1.31887,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,9.64059e-05,0,0,0,0,0,9.64059e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31887,1.31887,1.31887,1.31887,2.63774,2.63774,1.3744,1.3744,0.687201,0.687201,0.687201,0.687201,0.175844,0.0527533,0.0351689,0.0175844,0.0175844,0.0527533,0,0,0,0
827,1,53,86,91,72,46,80,81,63,8,24,0,0,5,8,0,0,38,194,87,52,35,191,84,48,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.659607,0.659607,0.659607,0.659607,0.879476,0.879476,0.659607,0.659607,0.659607,0.659607,0.879476,0.879476,0.68738,0.68738,0.229127,0.229127,0.229127,0.229127,0.68738,0.68738,0.229127,0.229127,0.229127,0.229127,9.64309e-05,0,0,0,0,0,9.64309e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31921,1.31921,1.31921,1.31921,2.63843,2.63843,1.37476,1.37476,0.68738,0.68738,0.68738,0.68738,0.17589,0.052767,0.035178,0.017589,0.017589,0.052767,0,0,0,0
828,1,53,86,91,72,46,80,81,63,8,24,0,0,5,8,0,0,38,194,87,52,35,191,84,48,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31784,1.31784,0,0,0,0,1.31784,1.31784,0,0,0.343333,0.343333,0.343333,0.343333,0,0,0.343333,0.343333,0.343333,0.343333,9.63836e-05,0,0,0,0,0,9.63836e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31784,1.31784,1.31784,1.31784,2.63569,2.63569,1.37333,1.37333,0.686666,0.686666,0.686666,0.686666,0.175707,0.0527122,0.0351415,0.0175707,0.0175707,0.0527122,0,0,0,0
829,1,53,86,91,72,46,80,81,63,8,24,0,0,5,8,0,0,38,194,87,52,35,191,84,48,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.329718,0.329718,0.329718,0.329718,1.31887,1.31887,0.329718,0.329718,0.329718,0.329718,1.31887,1.31887,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,0.343601,9.63003e-05,0,0,0,0,0,9.63003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31887,1.31887,1.31887,1.31887,2.63774,2.63774,1.3744,1.3744,0.687201,0.687201,0.687201,0.687201,0.175844,0.0527533,0.0351689,0.0175844,0.0175844,0.0527533,0,0,0,0
830,1,53,86,91,72,46,80,81,63,8,24,0,0,5,8,0,0,38,194,87,52,35,191,84,48,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.440309,0.440309,0.440309,0.440309,2.64185,2.64185,0.440309,0.440309,0.440309,0.440309,2.64185,2.64185,0.458848,0.458848,0.688272,0.688272,0.688272,0.688272,0.458848,0.458848,0.688272,0.688272,0.688272,0.688272,9.62395e-05,0,0,0,0,0,9.62395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32093,1.32093,1.32093,1.32093,2.64185,2.64185,1.37654,1.37654,0.688272,0.688272,0.688272,0.688272,0.176118,0.0528355,0.0352237,0.0176118,0.0176118,0.0528355,0,0,0,0
831,1,53,86,91,72,46,80,81,63,8,24,0,0,5,8,0,0,38,194,87,52,35,191,84,48,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.440765,0.440765,0.440765,0.440765,0,0,0.440765,0.440765,0.440765,0.440765,0,0,0.459324,0.459324,0,0,0,0,0.459324,0.459324,0,0,0,0,9.60768e-05,0,0,0,0,0,9.60768e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3223,1.3223,1.3223,1.3223,2.64459,2.64459,1.37797,1.37797,0.688986,0.688986,0.688986,0.688986,0.176301,0.0528903,0.0352602,0.0176301,0.0176301,0.0528903,0,0,0,0
832,1,54,88,90,71,50,82,83,62,5,21,0,0,3,4,0,0,38,195,91,54,36,193,89,53,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.661319,0.661319,0.661319,0.661319,0.661319,0.661319,0.661319,0.661319,0.661319,0.661319,0.661319,0.661319,0.689164,0.689164,0.172291,0.172291,0.172291,0.172291,0.689164,0.689164,0.172291,0.172291,0.172291,0.172291,9.59971e-05,0,0,0,0,0,9.59971e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32264,1.32264,1.32264,1.32264,2.64528,2.64528,1.37833,1.37833,0.689164,0.689164,0.689164,0.689164,0.176347,0.052904,0.0352693,0.0176347,0.0176347,0.052904,0,0,0,0
833,1,54,88,90,71,50,82,83,62,5,21,0,0,3,4,0,0,38,195,91,54,36,193,89,53,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.441336,0.441336,0.441336,0.441336,0.529603,0.529603,0.441336,0.441336,0.441336,0.441336,0.529603,0.529603,0.459919,0.459919,0.137976,0.137976,0.137976,0.137976,0.459919,0.459919,0.137976,0.137976,0.137976,0.137976,9.60442e-05,0,0,0,0,0,9.60442e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32401,1.32401,1.32401,1.32401,2.64802,2.64802,1.37976,1.37976,0.689878,0.689878,0.689878,0.689878,0.176529,0.0529588,0.0353059,0.0176529,0.0176529,0.0529588,0,0,0,0
834,1,54,88,90,71,50,82,83,62,5,21,0,0,3,4,0,0,38,195,91,54,36,193,89,53,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883585,0.883585,0,0,0,0,0.883585,0.883585,0,0,0.230197,0.230197,0.230197,0.230197,0,0,0.230197,0.230197,0.230197,0.230197,9.60913e-05,0,0,0,0,0,9.60913e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32538,1.32538,1.32538,1.32538,2.65076,2.65076,1.38118,1.38118,0.690592,0.690592,0.690592,0.690592,0.176712,0.0530136,0.0353424,0.0176712,0.0176712,0.0530136,0,0,0,0
835,1,54,88,90,71,50,82,83,62,5,21,0,0,3,4,0,0,38,195,91,54,36,193,89,53,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1.32538,1.32538,1.32538,1.32538,0.378679,0.378679,1.32538,1.32538,1.32538,1.32538,0.378679,0.378679,1.38118,1.38118,0.098656,0.098656,0.098656,0.098656,1.38118,1.38118,0.098656,0.098656,0.098656,0.098656,9.63008e-05,0,0,0,0,0,9.63008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32538,1.32538,1.32538,1.32538,2.65076,2.65076,1.38118,1.38118,0.690592,0.690592,0.690592,0.690592,0.176712,0.0530136,0.0353424,0.0176712,0.0176712,0.0530136,0,0,0,0
836,1,54,88,90,71,50,82,83,62,5,21,0,0,3,4,0,0,38,195,91,54,36,193,89,53,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441907,0.441907,0,0,0,0,0.441907,0.441907,0,0,0.115128,0.115128,0.115128,0.115128,0,0,0.115128,0.115128,0.115128,0.115128,9.62732e-05,0,0,0,0,0,9.62732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32572,1.32572,1.32572,1.32572,2.65144,2.65144,1.38154,1.38154,0.69077,0.69077,0.69077,0.69077,0.176758,0.0530273,0.0353515,0.0176758,0.0176758,0.0530273,0,0,0,0
837,1,54,88,90,71,50,82,83,62,5,21,0,0,3,4,0,0,38,195,91,54,36,193,89,53,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.663374,0.663374,0.663374,0.663374,0.663374,0.663374,0.663374,0.663374,0.663374,0.663374,0.663374,0.663374,0.691306,0.691306,0.172826,0.172826,0.172826,0.172826,0.691306,0.691306,0.172826,0.172826,0.172826,0.172826,9.64003e-05,0,0,0,0,0,9.64003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32675,1.32675,1.32675,1.32675,2.6535,2.6535,1.38261,1.38261,0.691306,0.691306,0.691306,0.691306,0.176895,0.0530684,0.0353789,0.0176895,0.0176895,0.0530684,0,0,0,0
838,1,54,88,90,71,50,82,83,62,5,21,0,0,3,4,0,0,38,195,91,54,36,193,89,53,117,112,0,0,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.44282,0.44282,0.44282,0.44282,0.332115,0.332115,0.44282,0.44282,0.44282,0.44282,0.332115,0.332115,0.461465,0.461465,0.0865247,0.0865247,0.0865247,0.0865247,0.461465,0.461465,0.0865247,0.0865247,0.0865247,0.0865247,9.64722e-05,0,0,0,0,0,9.64722e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32846,1.32846,1.32846,1.32846,2.65692,2.65692,1.3844,1.3844,0.692198,0.692198,0.692198,0.692198,0.177123,0.0531369,0.0354246,0.0177123,0.0177123,0.0531369,0,0,0,0
