Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
188,4,998,7670,0,1,7669,10309,10178,248635,362600,181300,2542,0,0,0,945,0,712,258,0,26476.1,0.075793,0,0,0,7669,1,0,0,2542,0,0,1,0,5,0,0,0,0,0
189,1,1000,7725,5,808,6912,10375,10272,248779,353600,176800,2503,3,0,0,1019,0,752,229,0,26341.4,0.0708684,3,3,0,6912,808,5,0,2326,174,3,899,5,2837,49685,0,0,4,1
189,2,1001,7565,0,0,7565,10204,10093,248411,349400,174700,2466,0,0,0,1002,0,689,233,0,26709.4,0.0727141,0,0,0,7565,0,0,0,2466,0,0,0,0,0,0,0,0,0,0
189,3,1001,7748,0,0,7748,10436,10207,248523,365000,182500,2546,0,0,0,1000,0,743,249,0,26597.4,0.0708165,0,0,0,7748,0,0,0,2546,0,0,0,0,0,0,0,0,0,0
189,4,998,7671,0,1,7670,10262,10200,248642,374000,187000,2608,0,0,0,997,0,729,266,0,26478.4,0.0730174,0,0,0,7670,1,0,0,2608,0,0,1,0,5,0,0,0,0,0
190,1,1000,7743,5,920,6818,10407,10238,248592,358160,179080,2607,1,0,0,981,0,679,284,0,26537.4,0.074495,1,1,0,6818,920,5,0,2423,183,1,1048,5,3291,47777,0,0,4,1
190,2,1000,7591,0,0,7591,10168,10245,248096,350400,175200,2505,0,0,0,1005,0,712,268,0,27033.4,0.0764437,0,0,0,7591,0,0,0,2505,0,0,0,0,0,0,0,0,0,0
190,3,1001,7765,0,0,7765,10459,10157,248442,373400,186700,2645,0,0,0,1010,0,733,259,0,26687.4,0.0728697,0,0,0,7765,0,0,0,2645,0,0,0,0,0,0,0,0,0,0
190,4,999,7752,0,1,7751,10251,10232,248649,367360,183680,2597,0,0,0,1018,0,691,246,0,26480.4,0.070798,0,0,0,7751,1,0,0,2596,1,0,1,0,5,0,0,0,0,0
191,1,1000,7701,5,1027,6669,10341,10183,248567,366680,183340,2647,2,0,0,962,0,727,274,0,26571,0.0740937,2,2,0,6669,1027,5,0,2425,220,2,1192,5,3691,68839,0,0,3,2
191,2,1001,7524,0,0,7524,10116,10202,248534,369000,184500,2600,0,0,0,958,0,773,255,0,26604,0.0771501,0,0,0,7524,0,0,0,2600,0,0,0,0,0,0,0,0,0,0
191,3,1001,7688,0,0,7688,10378,10249,248386,368400,184200,2612,0,0,0,958,0,777,259,0,26752,0.0714714,0,0,0,7688,0,0,0,2612,0,0,0,0,0,0,0,0,0,0
191,4,998,7667,0,1,7666,10244,10213,248621,354800,177400,2541,0,0,0,972,0,790,266,0,26517,0.072083,0,0,0,7666,1,0,0,2541,0,0,1,0,5,0,0,0,0,0
192,1,999,7698,7,1144,6547,10357,10112,248533,350240,175120,2515,2,0,0,993,0,753,243,0,26613.4,0.0724638,2,2,0,6547,1144,5,2,2282,231,2,1351,7,4044,215944,0,0,5,2
192,2,1003,7500,0,0,7500,10093,10315,248226,346400,173200,2470,0,0,0,986,0,731,279,0,26920.4,0.0720976,0,0,0,7500,0,0,0,2470,0,0,0,0,0,0,0,0,0,0
192,3,1002,7695,0,0,7695,10453,10249,248384,361000,180500,2534,0,0,0,968,0,703,258,0,26762.4,0.0726168,0,0,0,7695,0,0,0,2534,0,0,0,0,0,0,0,0,0,0
192,4,996,7621,0,1,7620,10259,10260,248514,369200,184600,2589,0,0,0,954,0,733,267,0,26632.4,0.074738,0,0,0,7620,1,0,0,2589,0,0,1,0,5,0,0,0,0,0
193,1,998,7700,9,1279,6412,10364,10093,248552,357680,178840,2596,2,0,0,973,0,701,272,0,26602.4,0.0759861,2,2,0,6412,1279,5,4,2339,255,2,1538,9,4564,285105,0,0,7,2
193,2,1003,7594,0,0,7594,10131,10193,248090,356800,178400,2528,0,0,0,1024,0,695,236,0,27064.4,0.0777147,0,0,0,7594,0,0,0,2528,0,0,0,0,0,0,0,0,0,0
193,3,1003,7690,0,0,7690,10513,10342,248242,367000,183500,2569,0,0,0,1010,0,759,252,0,26912.4,0.074134,0,0,0,7690,0,0,0,2569,0,0,0,0,0,0,0,0,0,0
193,4,996,7646,0,1,7645,10269,10214,247921,360760,180380,2536,0,0,0,1007,0,730,253,0,27233.4,0.0721354,0,0,0,7645,1,0,0,2535,1,0,1,0,5,0,0,0,0,0
194,1,998,7690,11,1408,6271,10401,10168,248834,357280,178640,2600,2,0,0,984,0,719,274,0,26328.2,0.0743749,2,2,0,6271,1408,6,5,2296,302,2,1703,11,5065,342381,0,0,8,3
194,2,1003,7628,0,0,7628,10186,10249,248649,363800,181900,2610,0,0,0,1003,0,730,240,0,26513.2,0.0758532,0,0,0,7628,0,0,0,2610,0,0,0,0,0,0,0,0,0,0
194,3,1002,7698,0,0,7698,10523,10364,248324,372200,186100,2665,0,0,0,986,0,733,243,0,26838.2,0.0733308,0,0,0,7698,0,0,0,2665,0,0,0,0,0,0,0,0,0,0
194,4,997,7614,0,0,7614,10307,10271,248644,360800,180400,2583,0,0,0,965,0,725,274,0,26518.2,0.075489,0,0,0,7614,0,0,0,2583,0,0,0,0,0,0,0,0,0,0
195,1,998,7671,12,1521,6138,10326,10237,248576,350640,175320,2588,3,0,0,947,0,717,249,0,26593.6,0.0736905,3,3,0,6138,1521,7,5,2248,337,3,1856,12,5537,389789,0,0,8,4
195,2,1003,7594,0,0,7594,10129,10392,248834,343400,171700,2522,0,0,0,941,0,709,265,0,26335.6,0.0728784,0,0,0,7594,0,0,0,2522,0,0,0,0,0,0,0,0,0,0
195,3,1002,7755,0,1,7754,10552,10279,248664,351600,175800,2517,0,0,0,1043,0,721,267,0,26505.6,0.0721068,0,0,0,7754,1,0,0,2517,0,0,1,0,1,0,0,0,0,0
195,4,997,7601,0,0,7601,10316,10406,248129,367600,183800,2590,0,0,0,972,0,736,248,0,27040.6,0.0734982,0,0,0,7601,0,0,0,2590,0,0,0,0,0,0,0,0,0,0
196,1,999,7661,17,1652,5992,10317,10255,248588,351440,175720,2535,4,0,0,972,0,735,250,0,26588.8,0.0758431,4,4,0,5992,1652,9,8,2173,358,4,2021,17,6146,571765,0,0,12,5
196,2,1002,7664,0,0,7664,10149,10240,248474,368200,184100,2586,0,0,0,1038,0,714,256,0,26702.8,0.0766908,0,0,0,7664,0,0,0,2586,0,0,0,0,0,0,0,0,0,0
196,3,1002,7738,0,1,7737,10519,10325,248341,361360,180680,2611,0,0,0,998,0,749,262,0,26835.8,0.0753857,0,0,0,7737,1,0,0,2610,1,0,1,0,1,0,0,0,0,0
196,4,997,7639,0,0,7639,10262,10287,248586,353800,176900,2537,0,0,0,1031,0,726,266,0,26590.8,0.0735599,0,0,0,7639,0,0,0,2537,0,0,0,0,0,0,0,0,0,0
197,1,999,7680,24,1728,5928,10294,10349,248563,341680,170840,2542,4,0,0,999,0,771,209,0,26620.8,0.0756568,4,4,0,5928,1728,14,10,2158,380,4,2144,24,6519,884870,0,0,15,9
197,2,1002,7654,0,0,7654,10159,10302,248569,373800,186900,2672,0,0,0,989,0,732,264,0,26614.8,0.0725226,0,0,0,7654,0,0,0,2672,0,0,0,0,0,0,0,0,0,0
197,3,1002,7751,0,1,7750,10569,10338,248197,379800,189900,2665,0,0,0,1033,0,745,276,0,26986.8,0.0742634,0,0,0,7750,1,0,0,2665,0,0,1,0,1,0,0,0,0,0
197,4,997,7548,0,0,7548,10243,10405,248661,357400,178700,2574,0,0,0,943,0,777,259,0,26522.8,0.0751578,0,0,0,7548,0,0,0,2574,0,0,0,0,0,0,0,0,0,0
198,1,997,7673,31,1882,5760,10370,10251,249027,346800,173400,2566,5,0,0,1017,0,765,259,0,26163.4,0.0779113,5,5,0,5760,1882,19,12,2146,415,5,2362,39,7256,1215098,0,0,19,15
198,2,1003,7648,0,0,7648,10225,10166,248727,349400,174700,2480,0,0,0,965,0,708,261,0,26463.4,0.0712005,0,0,0,7648,0,0,0,2480,0,0,0,0,0,0,0,0,0,0
198,3,1003,7748,0,2,7746,10576,10275,248468,359600,179800,2579,0,0,0,974,0,721,257,0,26722.4,0.0710552,0,0,0,7746,2,0,0,2579,0,0,3,0,16,0,0,0,0,0
198,4,997,7564,0,0,7564,10375,10280,248516,359000,179500,2521,0,0,0,1042,0,759,268,0,26674.4,0.0742103,0,0,0,7564,0,0,0,2521,0,0,0,0,0,0,0,0,0,0
199,1,996,7683,33,1957,5693,10383,10303,248471,338360,169180,2581,11,0,0,985,0,719,256,0,26725.9,0.0754424,11,11,0,5693,1957,20,13,2107,463,11,2489,41,7658,1322104,0,0,22,14
199,2,1002,7653,0,0,7653,10276,10189,248597,362200,181100,2543,0,0,0,1031,0,760,265,0,26599.9,0.0757397,0,0,0,7653,0,0,0,2543,0,0,0,0,0,0,0,0,0,0
199,3,1004,7713,0,7,7706,10599,10322,248839,363160,181580,2573,0,0,0,974,0,736,276,0,26357.9,0.0743116,0,0,0,7706,7,0,0,2572,1,0,8,0,39,0,0,0,0,0
199,4,998,7619,0,0,7619,10456,10263,248455,351000,175500,2594,0,0,0,1024,0,690,277,0,26741.9,0.0743021,0,0,0,7619,0,0,0,2594,0,0,0,0,0,0,0,0,0,0
200,1,996,7705,51,2050,5604,10341,10257,248828,342320,171160,2583,12,0,0,1020,0,748,250,0,26375.1,0.0789865,12,12,0,5604,2050,29,22,2099,472,12,2647,59,8132,1763811,0,0,32,22
200,2,1002,7645,0,0,7645,10271,10211,248469,372800,186400,2658,0,0,0,983,0,730,263,0,26734.1,0.0734397,0,0,0,7645,0,0,0,2658,0,0,0,0,0,0,0,0,0,0
200,3,1004,7763,0,9,7754,10522,10381,248169,377800,188900,2628,0,0,0,1016,0,684,280,0,27034.1,0.0725792,0,0,0,7754,9,0,0,2628,0,0,10,0,44,0,0,0,0,0
200,4,998,7613,0,0,7613,10476,10270,248806,362000,181000,2592,0,0,0,978,0,749,235,0,26397.1,0.0761877,0,0,0,7613,0,0,0,2592,0,0,0,0,0,0,0,0,0,0
201,1,999,7731,59,2148,5524,10352,10197,248552,346440,173220,2644,10,0,0,1027,0,718,283,0,26657.1,0.0770481,10,10,0,5524,2148,32,27,2132,502,10,2811,87,8616,1915465,0,0,35,28
201,2,1001,7653,0,0,7653,10303,10231,248983,350600,175300,2496,0,0,0,1009,0,738,263,0,26226.1,0.0717116,0,0,0,7653,0,0,0,2496,0,0,0,0,0,0,0,0,0,0
201,3,1003,7793,0,8,7785,10544,10305,248202,376760,188380,2670,0,0,0,1050,0,753,266,0,27007.1,0.0715566,0,0,0,7785,8,0,0,2669,1,0,9,0,44,0,0,0,0,0
201,4,997,7563,0,0,7563,10460,10186,248900,353800,176900,2531,0,0,0,945,0,747,249,0,26309.1,0.0729202,0,0,0,7563,0,0,0,2531,0,0,0,0,0,0,0,0,0,0
202,1,999,7721,74,2278,5369,10339,10156,248167,345320,172660,2619,19,0,0,1022,0,759,273,0,27047.9,0.0769458,19,19,0,5369,2278,35,39,2095,505,19,3013,114,9274,2456594,0,0,52,32
202,2,1001,7664,0,0,7664,10244,10317,248584,357000,178500,2535,0,0,0,1009,0,736,263,0,26630.9,0.0748035,0,0,0,7664,0,0,0,2535,0,0,0,0,0,0,0,0,0,0
202,3,1003,7814,0,9,7805,10613,10234,248910,358840,179420,2602,0,0,0,997,0,719,256,0,26304.9,0.0716825,0,0,0,7805,9,0,0,2598,4,0,9,0,29,0,0,0,0,0
202,4,997,7541,1,0,7540,10545,10194,248758,349200,174600,2478,0,0,0,977,0,757,242,0,26456.9,0.0743615,0,0,0,7540,0,1,0,2478,0,0,0,1,0,36840,0,0,0,1
203,1,999,7675,78,2350,5247,10340,10129,248975,334200,167100,2558,22,0,0,1001,0,790,257,0,26245.4,0.078327,22,22,0,5247,2350,31,47,1995,541,22,3157,123,9690,2683316,0,0,60,38
203,2,1002,7671,0,0,7671,10250,10308,248502,377400,188700,2693,0,0,0,1012,0,734,271,0,26718.4,0.0745963,0,0,0,7671,0,0,0,2693,0,0,0,0,0,0,0,0,0,0
203,3,1002,7762,0,9,7753,10621,10217,249000,365320,182660,2567,0,0,0,965,0,730,288,0,26220.4,0.0733053,0,0,0,7753,9,0,0,2565,2,0,9,0,28,0,0,0,0,0
203,4,997,7565,1,0,7564,10532,10120,248369,368000,184000,2592,1,0,0,1014,0,757,232,0,26851.4,0.0757642,1,1,0,7564,0,1,0,2591,0,1,0,1,0,35388,0,0,0,1
204,1,999,7677,87,2445,5145,10289,10208,248920,338280,169140,2589,27,0,0,996,0,742,254,0,26305.8,0.0785321,27,27,0,5145,2445,33,54,1970,592,27,3342,126,10267,3082642,0,0,62,42
204,2,1002,7714,0,0,7714,10335,10298,248684,352800,176400,2535,0,0,0,981,0,689,247,0,26541.8,0.0707961,0,0,0,7714,0,0,0,2535,0,0,0,0,0,0,0,0,0,0
204,3,1002,7762,0,9,7753,10590,10086,248465,383800,191900,2651,0,0,0,999,0,750,248,0,26760.8,0.0717739,0,0,0,7753,9,0,0,2651,0,0,9,0,32,0,0,0,0,0
204,4,997,7535,1,0,7534,10555,10064,248873,350600,175300,2526,0,0,0,945,0,728,248,0,26352.8,0.0729659,0,0,0,7534,0,1,0,2526,0,0,0,1,0,33957,0,0,0,1
205,1,998,7721,95,2529,5097,10255,10301,248205,340960,170480,2598,25,0,0,982,0,669,271,0,27026,0.0777634,25,25,0,5097,2529,41,54,1965,608,25,3504,139,10709,3215551,0,0,65,47
205,2,1002,7759,0,0,7759,10342,10319,248574,361800,180900,2546,0,0,0,1011,0,735,230,0,26657,0.0752319,0,0,0,7759,0,0,0,2546,0,0,0,0,0,0,0,0,0,0
205,3,1001,7794,0,10,7784,10584,10007,248320,369400,184700,2611,0,0,0,992,0,725,236,0,26911,0.0697259,0,0,0,7784,10,0,0,2606,5,0,10,0,36,0,0,0,0,0
205,4,999,7546,1,0,7545,10537,10111,248498,349200,174600,2477,0,0,0,976,0,724,239,0,26733,0.0751649,0,0,0,7545,0,1,0,2477,0,0,0,1,0,32611,0,0,0,1
206,1,998,7779,98,2599,5082,10191,10184,248951,336720,168360,2557,24,0,0,1028,0,741,228,0,26284.9,0.0792643,24,24,0,5082,2599,42,56,1913,620,24,3647,127,11138,3344347,0,0,58,54
206,2,1002,7775,0,0,7775,10345,10258,248877,375600,187800,2657,0,0,0,1045,0,752,275,0,26358.9,0.0736787,0,0,0,7775,0,0,0,2657,0,0,0,0,0,0,0,0,0,0
206,3,999,7729,0,8,7721,10546,10068,248716,359880,179940,2560,0,0,0,945,0,771,241,0,26519.9,0.0728505,0,0,0,7721,8,0,0,2557,3,0,8,0,30,0,0,0,0,0
206,4,1001,7497,1,1,7495,10519,10219,248647,365800,182900,2592,1,0,0,937,0,720,267,0,26588.9,0.0765549,1,1,0,7495,1,1,0,2591,0,1,2,1,9,31368,0,0,0,1
207,1,999,7730,104,2662,4964,10176,10232,248745,334080,167040,2601,35,0,0,1025,0,775,298,0,26495.8,0.0780617,35,35,0,4964,2662,43,61,1904,662,35,3818,144,11552,3482477,0,0,62,59
207,2,1002,7736,0,0,7736,10352,10393,248223,365000,182500,2608,0,0,0,996,0,768,269,0,27017.8,0.0701782,0,0,0,7736,0,0,0,2608,0,0,0,0,0,0,0,0,0,0
207,3,999,7755,0,8,7747,10530,10051,248377,379360,189680,2633,0,0,0,1005,0,717,262,0,26863.8,0.0736911,0,0,0,7747,8,0,0,2632,1,0,8,0,30,0,0,0,0,0
207,4,1000,7562,1,1,7560,10516,10195,248904,358960,179480,2505,0,0,0,1048,0,714,268,0,26336.8,0.0726871,0,0,0,7560,1,1,0,2504,1,0,2,1,9,30095,0,0,0,1
208,1,996,7674,120,2655,4899,10157,10240,248612,338200,169100,2612,28,0,0,952,0,740,266,0,26633.4,0.0793096,28,28,0,4899,2655,49,71,1942,642,28,3846,184,11516,4053261,0,0,73,73
208,2,1002,7865,0,0,7865,10316,10335,248314,360400,180200,2568,0,0,0,1073,0,730,214,0,26931.4,0.0740212,0,0,0,7865,0,0,0,2568,0,0,0,0,0,0,0,0,0,0
208,3,1002,7725,0,10,7715,10501,10101,248748,369440,184720,2610,0,0,0,963,0,740,254,0,26497.4,0.0708133,0,0,0,7715,10,0,0,2608,2,0,10,0,41,0,0,0,0,0
208,4,1000,7555,1,1,7553,10449,10233,248522,345200,172600,2534,0,0,0,970,0,748,230,0,26723.4,0.0733696,0,0,0,7553,1,1,0,2534,0,0,2,1,9,28862,0,0,0,1
209,1,996,7742,132,2664,4946,10143,10146,248656,337800,168900,2561,27,0,0,1064,0,745,253,0,26593.8,0.0787504,27,27,0,4946,2664,50,82,1858,676,27,3894,193,11697,4263118,0,0,79,80
209,2,1002,7842,0,0,7842,10377,10268,248953,371200,185600,2690,0,0,0,983,0,756,248,0,26296.8,0.0747263,0,0,0,7842,0,0,0,2690,0,0,0,0,0,0,0,0,0,0
209,3,1002,7731,0,14,7717,10477,10074,248266,363320,181660,2557,0,0,0,974,0,695,273,0,26983.8,0.0717231,0,0,0,7717,14,0,0,2555,2,0,14,0,56,0,0,0,0,0
209,4,1000,7608,1,1,7606,10486,10109,248431,365400,182700,2561,1,0,0,986,0,688,245,0,26818.8,0.0774142,1,1,0,7606,1,1,0,2560,0,1,2,1,9,27783,0,0,0,1
210,1,996,7681,146,2680,4855,10158,10209,248429,327840,163920,2626,49,0,0,942,0,760,243,0,26825.2,0.0787266,49,49,0,4855,2680,48,98,1868,709,49,3964,207,11944,4494909,0,0,88,86
210,2,1003,7785,0,0,7785,10377,10401,248718,367800,183900,2570,0,0,0,1002,0,781,279,0,26536.2,0.0708428,0,0,0,7785,0,0,0,2570,0,0,0,0,0,0,0,0,0,0
210,3,1001,7685,0,16,7669,10497,10027,249078,370920,185460,2605,0,0,0,976,0,745,274,0,26176.2,0.0742702,0,0,0,7669,16,0,0,2603,2,0,16,0,59,0,0,0,0,0
210,4,1000,7626,1,1,7624,10517,10163,248414,347360,173680,2525,0,0,0,987,0,729,242,0,26840.2,0.0733958,0,0,0,7624,1,1,0,2525,0,0,2,1,9,26734,0,0,0,1
211,1,996,7655,161,2625,4869,10186,10280,248732,336520,168260,2567,45,0,0,993,0,753,267,0,26526.3,0.0818239,45,45,0,4869,2625,51,110,1873,649,45,3921,229,11796,4927867,0,0,100,89
211,2,1004,7825,0,1,7824,10410,10261,248480,369360,184680,2641,0,0,0,1077,0,772,266,0,26778.3,0.0721483,0,0,0,7824,1,0,0,2640,1,0,1,0,1,0,0,0,0,0
211,3,1000,7660,0,15,7645,10477,10103,248454,378600,189300,2630,0,0,0,984,0,720,288,0,26804.3,0.0705709,0,0,0,7645,15,0,0,2625,5,0,15,0,55,0,0,0,0,0
211,4,1000,7703,1,1,7701,10475,10201,248516,362600,181300,2567,0,0,0,1006,0,675,253,0,26742.3,0.077269,0,0,0,7701,1,1,0,2567,0,0,2,1,9,25662,0,0,0,1
212,1,996,7706,176,2646,4884,10193,10283,248664,331880,165940,2573,45,0,0,983,0,681,251,0,26598.3,0.0788254,45,45,0,4884,2646,59,117,1846,682,45,4007,246,11930,5413431,0,0,112,94
212,2,1004,7824,0,1,7823,10446,10218,248420,379000,189500,2745,0,0,0,1002,0,731,274,0,26842.3,0.0724992,0,0,0,7823,1,0,0,2745,0,0,1,0,1,0,0,0,0,0
212,3,1000,7636,0,17,7619,10477,10089,248633,356000,178000,2514,0,0,0,978,0,767,236,0,26629.3,0.0707985,0,0,0,7619,17,0,0,2509,5,0,17,0,62,0,0,0,0,0
212,4,1000,7685,1,1,7683,10415,10167,248624,367600,183800,2615,1,0,0,946,0,705,256,0,26638.3,0.0737516,1,1,0,7683,1,1,0,2614,0,1,2,1,9,24584,0,0,0,1
213,1,998,7841,188,2666,4987,10248,10160,248715,344000,172000,2595,54,0,0,1052,0,681,235,0,26551.2,0.0801444,54,54,0,4987,2666,63,125,1861,680,54,4098,268,12224,6134133,0,0,119,104
213,2,1004,7774,0,1,7773,10456,10282,248638,358200,179100,2535,0,0,0,954,0,764,241,0,26628.2,0.070824,0,0,0,7773,1,0,0,2535,0,0,1,0,1,0,0,0,0,0
213,3,998,7611,0,12,7599,10406,10163,248617,359800,179900,2542,0,0,0,1000,0,766,257,0,26649.2,0.0748014,0,0,0,7599,12,0,0,2537,5,0,12,0,49,0,0,0,0,0
213,4,1000,7675,1,1,7673,10396,10285,248624,365000,182500,2540,0,0,0,930,0,695,247,0,26642.2,0.0724655,0,0,0,7673,1,1,0,2540,0,0,1,1,15,23629,0,0,0,1
214,1,998,7913,221,2655,5037,10191,10244,248326,338920,169460,2661,59,0,0,1031,0,692,270,0,26943.9,0.0771836,59,59,0,5037,2655,70,151,1930,672,59,4120,328,12391,7545146,0,0,142,120
214,2,1003,7795,0,1,7794,10493,10302,248657,369560,184780,2573,0,0,0,976,0,716,239,0,26612.9,0.0743388,0,0,0,7794,1,0,0,2572,1,0,1,0,1,0,0,0,0,0
214,3,998,7534,0,9,7525,10395,10342,248480,361880,180940,2583,0,0,0,921,0,767,230,0,26789.9,0.0740666,0,0,0,7525,9,0,0,2580,3,0,11,0,36,0,0,0,0,0
214,4,1001,7682,1,1,7680,10351,10188,248220,360400,180200,2517,0,0,0,1021,0,761,251,0,27049.9,0.0729922,0,0,0,7680,1,1,0,2517,0,0,1,1,15,22696,0,0,0,1
215,1,998,7851,223,2640,4988,10235,10224,248282,344240,172120,2651,56,0,0,984,0,751,295,0,26991.4,0.0794992,56,56,0,4988,2640,71,152,1914,681,56,4138,343,12343,7682926,0,0,145,116
215,2,1003,7738,0,1,7737,10449,10325,248594,387200,193600,2666,0,0,0,985,0,771,272,0,26679.4,0.0720123,0,0,0,7737,1,0,0,2666,0,0,1,0,1,0,0,0,0,0
215,3,998,7621,0,7,7614,10470,10249,249130,357040,178520,2478,0,0,0,1050,0,721,242,0,26143.4,0.0740297,0,0,0,7614,7,0,0,2474,4,0,7,0,28,0,0,0,0,0
215,4,1001,7707,1,1,7705,10361,10175,248497,378760,189380,2689,1,0,0,1023,0,741,256,0,26776.4,0.0750551,1,1,0,7705,1,1,0,2687,1,1,1,1,15,21778,0,0,0,1
216,1,999,7779,233,2585,4961,10186,10403,248596,353760,176880,2657,84,0,0,955,0,760,268,0,26680.9,0.0784088,84,84,0,4961,2585,70,163,1888,685,84,4111,343,12213,7556595,0,0,150,118
216,2,1003,7718,0,1,7717,10442,10297,248813,354800,177400,2546,0,0,0,999,0,749,268,0,26463.9,0.0689035,0,0,0,7717,1,0,0,2546,0,0,1,0,1,0,0,0,0,0
216,3,997,7572,0,7,7565,10434,10273,248651,355720,177860,2621,0,0,0,949,0,723,278,0,26625.9,0.0732227,0,0,0,7565,7,0,0,2620,1,0,7,0,28,0,0,0,0,0
216,4,1001,7657,1,1,7655,10396,10161,248775,359400,179700,2591,0,0,0,954,0,744,258,0,26501.9,0.070695,0,0,0,7655,1,1,0,2591,0,0,1,1,15,20918,0,0,0,1
217,1,1000,7736,252,2553,4931,10188,10285,248557,342320,171160,2584,65,0,0,982,0,750,276,0,26723.2,0.0754208,65,65,0,4931,2553,73,179,1857,662,65,4102,370,12122,8529754,0,0,160,129
217,2,1002,7679,0,1,7678,10439,10183,248781,363760,181880,2577,0,0,0,982,0,776,243,0,26499.2,0.0745881,0,0,0,7678,1,0,0,2576,1,0,1,0,1,0,0,0,0,0
217,3,996,7572,0,8,7564,10414,10308,248864,366520,183260,2552,0,0,0,989,0,723,268,0,26416.2,0.0748507,0,0,0,7564,8,0,0,2550,2,0,8,0,34,0,0,0,0,0
217,4,1002,7637,1,1,7635,10403,10107,248576,351000,175500,2491,0,0,0,977,0,733,263,0,26704.2,0.0737392,0,0,0,7635,1,1,0,2491,0,0,1,1,15,20058,0,0,0,1
218,1,1000,7792,271,2500,5021,10127,10250,248880,340480,170240,2608,63,0,0,1045,0,727,263,0,26403.4,0.0780649,63,63,0,5021,2500,80,191,1906,639,63,4010,406,11803,9173282,0,0,164,145
218,2,1001,7724,0,1,7723,10459,10192,248740,376200,188100,2636,0,0,0,1007,0,708,253,0,26543.4,0.072848,0,0,0,7723,1,0,0,2636,0,0,1,0,1,0,0,0,0,0
218,3,996,7568,0,7,7561,10498,10227,248538,354120,177060,2538,0,0,0,1002,0,719,287,0,26745.4,0.072073,0,0,0,7561,7,0,0,2536,2,0,7,0,32,0,0,0,0,0
218,4,1003,7630,1,0,7629,10378,10074,248554,377760,188880,2628,1,0,0,1016,0,764,259,0,26729.4,0.0760803,1,1,0,7629,0,1,0,2626,1,1,0,1,0,19249,0,0,0,1
219,1,1001,7740,275,2450,5015,10203,10189,248532,346120,173060,2689,98,0,0,968,0,772,247,0,26754.5,0.0775476,98,98,0,5015,2450,84,191,1946,645,98,3980,428,11646,9573069,0,0,174,149
219,2,1001,7799,0,2,7797,10438,10214,248194,354760,177380,2539,0,0,0,1035,0,744,215,0,27092.5,0.0705566,0,0,0,7797,2,0,0,2538,1,0,2,0,2,0,0,0,0,0
219,3,997,7591,0,5,7586,10511,10200,248987,367720,183860,2606,0,0,0,974,0,694,259,0,26299.5,0.0755264,0,0,0,7586,5,0,0,2604,2,0,5,0,23,0,0,0,0,0
219,4,1001,7631,1,0,7630,10376,10125,248933,363800,181900,2612,0,0,0,959,0,697,261,0,26353.5,0.0707576,0,0,0,7630,0,1,0,2612,0,0,0,1,0,18506,0,0,0,1
220,1,1000,7765,287,2403,5075,10194,10273,248535,336720,168360,2563,84,0,0,1022,0,733,264,0,26754.5,0.0772983,84,84,0,5075,2403,96,191,1842,637,84,3911,474,11387,10532821,0,0,186,163
220,2,1001,7835,0,2,7833,10414,10214,248584,365360,182680,2615,0,0,0,1036,0,748,252,0,26705.5,0.0763685,0,0,0,7833,2,0,0,2614,1,0,2,0,2,0,0,0,0,0
220,3,997,7599,0,2,7597,10512,10053,248625,353760,176880,2523,0,0,0,1001,0,743,248,0,26664.5,0.0715204,0,0,0,7597,2,0,0,2522,1,0,2,0,9,0,0,0,0,0
220,4,1002,7661,2,0,7659,10384,10128,248492,348000,174000,2466,0,0,0,995,0,734,233,0,26797.5,0.0724395,0,0,0,7659,0,1,1,2466,0,0,1,5,5,37747,0,0,3,2
221,1,1001,7739,314,2321,5104,10191,10222,248751,341160,170580,2615,63,0,0,958,0,714,271,0,26541.3,0.0794561,63,63,0,5104,2321,115,199,1913,639,63,3769,548,10916,11119010,0,0,212,180
221,2,1001,7770,0,2,7768,10425,10228,248606,368600,184300,2627,0,0,0,957,0,769,255,0,26686.3,0.0730936,0,0,0,7768,2,0,0,2627,0,0,2,0,2,0,0,0,0,0
221,3,997,7547,0,2,7545,10541,10108,248912,347800,173900,2502,0,0,0,958,0,759,250,0,26380.3,0.0753745,0,0,0,7545,2,0,0,2502,0,0,2,0,9,0,0,0,0,0
221,4,1001,7624,2,0,7622,10314,10097,248882,374600,187300,2623,1,0,0,972,0,730,277,0,26410.3,0.0770042,1,1,0,7622,0,1,1,2622,0,1,1,5,5,36287,0,0,3,2
