Time,NodeID,IndividualID,Gender,AgeYears,InfectionID,Infectiousness,Duration,Hepatocytes,IRBCs,Gametocytes
3873,340461476,253,M,9.02466,48920,0.00160041,11,0,2965083,0
3873,340461476,254,F,9.00822,44983,0.17824,101,0,10146220,1120985
3873,340461476,254,F,9.00822,46801,0.17824,54,0,4756925,95698965
3873,340461476,254,F,9.00822,47280,0.17824,45,0,209765,21950881
3873,340461476,255,F,9.00274,46004,0.097666,67,0,14506767,216910
3873,340461476,255,F,9.00274,46369,0.097666,61,0,12929668,3165031
3873,340461476,255,F,9.00274,46851,0.097666,53,0,2503824,61183447
3873,340461476,256,M,8.97534,46005,0.00233642,67,0,46060603,35574
3873,340461476,256,M,8.97534,48181,0.00233642,26,0,2539044567,1656871
3873,340461476,256,M,8.97534,49619,0.00233642,1,4,0,0
3873,340461476,257,M,8.97534,46852,0.316909,53,0,121884778,1865199
3873,340461476,257,M,8.97534,47181,0.316909,47,0,155468598,2266262
3873,340461476,257,M,8.97534,47452,0.316909,42,0,2950556689,473931424
3873,340461476,258,M,8.96438,46430,0.00105862,60,0,1744,16974167
3873,340461476,258,M,8.96438,48361,0.00105862,22,0,23843016632,0
3873,340461476,259,F,8.9589,44564,0.0172182,123,0,1310368,556261
3873,340461476,259,F,8.9589,46678,0.0172182,56,0,644327580,6739155
3873,340461476,259,F,8.9589,47660,0.0172182,38,0,32631363808,125708224
3873,340461476,260,M,8.9589,46802,0.00241552,54,0,5038099,1393748
3873,340461476,261,F,8.95616,45084,0.100511,96,0,16582722,897332
3873,340461476,261,F,8.95616,46431,0.100511,60,0,116466383,525752
3873,340461476,261,F,8.95616,46803,0.100511,54,0,1832800,185612016
3873,340461476,262,F,8.93973,46502,0.387076,59,0,135690,235466758
3873,340461476,262,F,8.93973,46853,0.387076,53,0,822577977,182710104
3873,340461476,262,F,8.93973,49093,0.387076,8,0,11319,0
3873,340461476,263,M,8.91781,45843,0.000452381,70,0,114842,1268288
3873,340461476,263,M,8.91781,48417,0.000452381,21,0,61837558839,31961
3873,340461476,263,M,8.91781,48610,0.000452381,17,0,9723282100,0
3873,340461476,264,M,8.90137,44837,0.00946308,108,0,18022705,24160
3873,340461476,264,M,8.90137,45665,0.00946308,74,0,128172,5870194
3873,340461476,264,M,8.90137,49476,0.00946308,3,1,0,0
3873,340461476,265,M,8.87671,44673,0.00430656,117,0,44164838,2098294
3873,340461476,265,M,8.87671,45844,0.00430656,70,0,34926,1187510
3873,340461476,265,M,8.87671,49620,0.00430656,1,2,0,0
3873,340461476,266,F,8.86027,46308,0.0779072,62,0,642275052,20945119
3873,340461476,266,F,8.86027,46562,0.0779072,58,0,1932626,59480208
3873,340461476,266,F,8.86027,49390,0.0779072,4,2,0,0
3873,340461476,267,M,8.83836,44825,0.000418948,109,0,9,414878
3873,340461476,267,M,8.83836,45460,0.000418948,80,0,32203102,226595
3873,340461476,267,M,8.83836,48222,0.000418948,25,0,13107571465,93442
3873,340461476,268,M,8.82192,44712,0.101707,115,0,106018,38868
3873,340461476,268,M,8.82192,47902,0.101707,33,0,1902028,1240394970
3873,340461476,268,M,8.82192,48418,0.101707,21,0,16651187102,0
3873,340461476,269,F,8.79452,45899,0.0058053,69,0,1900707715,9626716
3873,340461476,269,F,8.79452,47182,0.0058053,47,0,594644557,2641572
3873,340461476,269,F,8.79452,49094,0.0058053,8,0,520251,0
3873,340461476,270,F,8.79452,46952,0.00244089,51,0,36,2678986
3873,340461476,270,F,8.79452,48315,0.00244089,23,0,135396933,1399
3873,340461476,270,F,8.79452,48362,0.00244089,22,0,3934059637,1434
3873,340461476,271,F,8.79178,44594,0.00117325,121,0,109,2498
3873,340461476,271,F,8.79178,45247,0.00117325,88,0,739,682634
3873,340461476,271,F,8.79178,46125,0.00117325,65,0,18162591,10883
3873,340461476,272,F,8.78082,49025,0.000766572,9,0,15238,0
3873,340461476,273,F,8.76986,44637,0.0190609,119,0,187994211,1086906
3873,340461476,273,F,8.76986,45204,0.0190609,90,0,0,196933
3873,340461476,273,F,8.76986,45524,0.0190609,78,0,8446705,20271025
3873,340461476,274,F,8.76986,44268,0.220161,142,0,294,214874
3873,340461476,274,F,8.76986,47120,0.220161,48,0,377674724,8114368
3873,340461476,274,F,8.76986,47661,0.220161,38,0,1921675580,511166928
3873,340461476,275,M,8.75616,46563,0.159461,58,0,2059845,7542606
3873,340461476,275,M,8.75616,47006,0.159461,50,0,10584,1780080
3873,340461476,275,M,8.75616,47617,0.159461,39,0,8456,108454454
3873,340461476,276,M,8.72329,45584,0.175676,76,0,1340231,73246658
3873,340461476,276,M,8.72329,45666,0.175676,74,0,38096292,9892341
3873,340461476,276,M,8.72329,45704,0.175676,73,0,1002,36810745
3873,340461476,277,F,8.70685,43693,0.0605403,171,0,4148,1053640
3873,340461476,277,F,8.70685,44596,0.0605403,121,0,301356,36772860
3873,340461476,277,F,8.70685,49477,0.0605403,3,6,0,0
3873,340461476,278,F,8.70411,45667,0.00058498,74,0,1162944,2190217
3873,340461476,278,F,8.70411,46309,0.00058498,62,0,814483,5960084
3873,340461476,278,F,8.70411,48469,0.00058498,20,0,19700329690,0
3873,340461476,279,M,8.70411,45182,0.0019953,91,0,0,92049
3873,340461476,279,M,8.70411,45585,0.0019953,76,0,2049961,1375521
3873,340461476,280,M,8.69315,45525,0.0144127,78,0,55138,222975
3873,340461476,280,M,8.69315,46432,0.0144127,60,0,839,22546
3873,340461476,280,M,8.69315,47121,0.0144127,48,0,286586817,10054061
3873,340461476,281,F,8.67123,44884,0.123415,106,0,463969,393800
3873,340461476,281,F,8.67123,46624,0.123415,57,0,6885544,75748762
3873,340461476,281,F,8.67123,48066,0.123415,29,0,14226761,238712
3873,340461476,282,M,8.65753,45371,0.00301683,83,0,3046374,1203328
3873,340461476,282,M,8.65753,45462,0.00301683,80,0,6,475020
3873,340461476,282,M,8.65753,45586,0.00301683,76,0,8858816,138498
3873,340461476,283,M,8.65479,48009,0.471792,30,0,1502533044,1022850855
3873,340461476,283,M,8.65479,48182,0.471792,26,0,19286747227,204350
3873,340461476,283,M,8.65479,49548,0.471792,2,4,0,0
3873,340461476,284,F,8.64657,44597,0.00107866,121,0,14031125,61067
3873,340461476,284,F,8.64657,44922,0.00107866,104,0,48,570928
3873,340461476,284,F,8.64657,48865,0.00107866,12,0,34049911,0
3873,340461476,285,M,8.6274,45705,0.617561,73,0,7258151,1503995
3873,340461476,285,M,8.6274,45753,0.617561,72,0,602883,44612524
3873,340461476,285,M,8.6274,47453,0.617561,42,0,187088720,583928219
3873,340461476,286,F,8.60274,46679,0.112635,56,0,552908,302257
3873,340461476,286,F,8.60274,47233,0.112635,46,0,0,1955257
3873,340461476,286,F,8.60274,47454,0.112635,42,0,699474799,81985376
3873,340461476,287,M,8.60274,45796,0.125545,71,0,29316054,24781
3873,340461476,287,M,8.60274,46503,0.125545,59,0,22608287,3412525
3873,340461476,287,M,8.60274,47743,0.125545,36,0,169934444102,3354717120
3873,340461476,288,F,8.59726,46006,0.102793,67,0,16539,924176
3873,340461476,288,F,8.59726,46249,0.102793,63,0,30,1284940
3873,340461476,288,F,8.59726,46900,0.102793,52,0,584337604,98660038
3873,340461476,289,M,8.59726,44675,0.0218338,117,0,10101206,1519488
3873,340461476,289,M,8.59726,45205,0.0218338,90,0,440,1189280
3873,340461476,289,M,8.59726,45295,0.0218338,86,0,5298550539,11589702
3873,340461476,290,F,8.59178,44026,0.0994555,154,0,35302210,6941524
3873,340461476,290,F,8.59178,46901,0.0994555,52,0,9847,41915548
3873,340461476,290,F,8.59178,47455,0.0994555,42,0,28230938,14670180
3873,340461476,291,M,8.5726,45498,0.00664861,79,0,177755826,146392
3873,340461476,291,M,8.5726,46126,0.00664861,65,0,6707261,5338494
3873,340461476,291,M,8.5726,48611,0.00664861,17,0,370738343,0
3873,340461476,292,M,8.56164,48363,0,22,0,79472994916,21335
3873,340461476,292,M,8.56164,48512,0,19,0,6924685462,0
3873,340461476,292,M,8.56164,48570,0,18,0,107517710,0
3873,340461476,293,F,8.55068,43567,0.000381759,178,0,0,137761
3873,340461476,293,F,8.55068,44444,0.000381759,130,0,0,79913
3873,340461476,293,F,8.55068,49095,0.000381759,8,0,16460,0
3873,340461476,294,M,8.53425,46127,0.0169639,65,0,116523599,3039226
3873,340461476,294,M,8.53425,46186,0.0169639,64,0,47057696,9437544
3873,340461476,294,M,8.53425,48866,0.0169639,12,0,189731,0
3873,340461476,295,F,8.52603,44852,0.143675,107,0,3120468,38957898
3873,340461476,295,F,8.52603,46433,0.143675,60,0,543458,58009721
3873,340461476,295,F,8.52603,46747,0.143675,55,0,116981993,2634517
3873,340461476,296,M,8.48219,46564,0.0139254,58,0,12760,4262808
3873,340461476,296,M,8.48219,47122,0.0139254,48,0,643870,3910124
3873,340461476,296,M,8.48219,48811,0.0139254,13,0,17557442,0
3873,340461476,297,M,8.44658,45085,0.219647,96,0,17368932,1715216
3873,340461476,297,M,8.44658,45797,0.219647,71,0,9069319,142709251
3873,340461476,297,M,8.44658,48921,0.219647,11,0,2730900,0
3873,340461476,298,F,8.44384,44146,0.00901999,148,0,35094,860794
3873,340461476,298,F,8.44384,46187,0.00901999,64,0,21,1113084
3873,340461476,298,F,8.44384,46434,0.00901999,60,0,24970,3581080
3873,340461476,299,M,8.41644,44693,0.00533117,116,0,10031101,114628
3873,340461476,299,M,8.41644,44853,0.00533117,107,0,2445822,1283940
3873,340461476,299,M,8.41644,45463,0.00533117,80,0,30651,1711615
3873,340461476,300,F,8.4137,45706,0.129444,73,0,30761,77305680
3873,340461476,300,F,8.4137,45798,0.129444,71,0,18,735106
3873,340461476,300,F,8.4137,46854,0.129444,53,0,5773,95378
3873,340461476,301,F,8.38356,46074,0.790149,66,0,33039778,8675745
3873,340461476,301,F,8.38356,47853,0.790149,34,0,328514233,3116594496
3873,340461476,301,F,8.38356,49096,0.790149,8,0,17792,0
3873,340461476,302,M,8.38356,45587,0.132804,76,0,0,169145
3873,340461476,302,M,8.38356,47903,0.132804,33,0,2230288,81687469
3873,340461476,302,M,8.38356,48694,0.132804,15,0,8433286,0
3873,340461476,303,M,8.38356,44308,7.4031e-05,139,0,82905,1380
3873,340461476,303,M,8.38356,45845,7.4031e-05,70,0,436718,319605
3873,340461476,303,M,8.38356,48364,7.4031e-05,22,0,10857940320,48570
3873,340461476,304,F,8.37808,44885,0.0426369,106,0,0,89089
3873,340461476,304,F,8.37808,45947,0.0426369,68,0,4630107,24409533
3873,340461476,304,F,8.37808,48760,0.0426369,14,0,282647,0
3873,340461476,305,M,8.36164,45628,0.362731,75,0,397394083,368810
3873,340461476,305,M,8.36164,46371,0.362731,61,0,133,2396790
3873,340461476,305,M,8.36164,47662,0.362731,38,0,18063653745,1302635292
3873,340461476,306,F,8.3589,46748,0.00082967,55,0,835555,468989
3873,340461476,306,F,8.3589,48761,0.00082967,14,0,23762994,0
3873,340461476,306,F,8.3589,49173,0.00082967,7,0,322184,0
3873,340461476,307,F,8.35616,45588,0.224324,76,0,40496704,54863096
3873,340461476,307,F,8.35616,46007,0.224324,67,0,95296244,36751
3873,340461476,307,F,8.35616,46188,0.224324,64,0,6242014,111424394
3873,340461476,308,M,8.35343,45248,0.0376425,88,0,57,735472
3873,340461476,308,M,8.35343,46076,0.0376425,66,0,10472,18805720
3873,340461476,308,M,8.35343,46250,0.0376425,63,0,271274,2429588
3873,340461476,309,M,8.35069,45372,0.00468897,83,0,1175410,374695
3873,340461476,309,M,8.35069,45754,0.00468897,72,0,40161533,2570199
3873,340461476,309,M,8.35069,49549,0.00468897,2,3,0,0
3873,340461476,310,F,8.34795,44854,0.0956001,107,0,1001766,861666
3873,340461476,310,F,8.34795,45526,0.0956001,78,0,55204627,931353
3873,340461476,310,F,8.34795,46372,0.0956001,61,0,13395002,58535755
3873,340461476,311,F,8.34247,46008,0.00369061,67,0,293200,3458415
3873,340461476,311,F,8.34247,48695,0.00369061,15,0,440216216,0
3873,340461476,311,F,8.34247,49621,0.00369061,1,2,0,0
3873,340461476,312,M,8.32603,45021,0.00494514,99,0,9987971,219901
3873,340461476,312,M,8.32603,46189,0.00494514,64,0,202934305,3406872
3873,340461476,312,M,8.32603,48970,0.00494514,10,0,66743,0
3873,340461476,313,M,8.30411,47508,0.415405,41,0,348928380,120840668
3873,340461476,313,M,8.30411,47663,0.415405,38,0,6205673379,567688856
3873,340461476,313,M,8.30411,48010,0.415405,30,0,97987717,120019255
3873,340461476,314,M,8.23836,43118,0.180756,203,0,26823,528967
3873,340461476,314,M,8.23836,46680,0.180756,56,0,120799,17701905
3873,340461476,314,M,8.23836,46855,0.180756,53,0,17533647,183226684
3873,340461476,315,F,8.21644,44902,0.00912496,105,0,2244,797899
3873,340461476,315,F,8.21644,45434,0.00912496,81,0,9321626,2942879
3873,340461476,315,F,8.21644,45846,0.00912496,70,0,11028326,2306562
3873,340461476,316,F,8.21644,45117,0.000848961,94,0,26039,3262654
3873,340461476,316,F,8.21644,48263,0.000848961,24,0,28215109248,183601
3873,340461476,316,F,8.21644,49391,0.000848961,4,2,0,0
3873,340461476,317,F,8.21096,44748,0.0017428,113,0,3949,1459184
3873,340461476,317,F,8.21096,48696,0.0017428,15,0,641267383,0
3873,340461476,317,F,8.21096,49550,0.0017428,2,2,0,0
3873,340461476,318,F,8.21096,45948,0.0389887,68,0,14242891,2835958
3873,340461476,318,F,8.21096,46190,0.0389887,64,0,24893482,19815864
3873,340461476,318,F,8.21096,49319,0.0389887,5,2,0,0
3873,340461476,319,F,8.20274,44749,0.600474,113,0,283759,1230353
3873,340461476,319,F,8.20274,47939,0.600474,32,0,34037098,1486980256
3873,340461476,319,F,8.20274,48812,0.600474,13,0,147276138,0
3873,340461476,320,F,8.17808,46565,0.00597077,58,0,26068,38816068
3873,340461476,320,F,8.17808,47123,0.00597077,48,0,988396529,101263674
3873,340461476,320,F,8.17808,48470,0.00597077,20,0,17708839268,0
3873,340461476,321,F,8.17534,46625,0.188689,57,0,22003137,115286914
3873,340461476,321,F,8.17534,47335,0.188689,44,0,12585,1428793
3873,340461476,322,M,8.1726,45668,0.00161893,74,0,18382851,1266841
3873,340461476,322,M,8.1726,46310,0.00161893,62,0,12,523747
3873,340461476,322,M,8.1726,49478,0.00161893,3,7,0,0
3873,340461476,323,M,8.1726,44598,0.481186,121,0,3694055,80515
3873,340461476,323,M,8.1726,47075,0.481186,49,0,243539,346712768
3873,340461476,323,M,8.1726,47789,0.481186,35,0,12449878,91925550
3873,340461476,324,M,8.1589,46504,0.130124,59,0,6231,7851
3873,340461476,324,M,8.1589,46804,0.130124,54,0,38010954,83302548
3873,340461476,325,F,8.12329,44733,0.00324783,114,0,116495,698878
3873,340461476,325,F,8.12329,45147,0.00324783,93,0,527390,1820519
3873,340461476,326,F,8.09589,45669,0.00828793,74,0,294521,1122166
3873,340461476,326,F,8.09589,46435,0.00828793,60,0,20677,3653438
3873,340461476,326,F,8.09589,48612,0.00828793,17,0,253218165,0
3873,340461476,327,F,8.09315,46805,0.277748,54,0,87906215,6887387
3873,340461476,327,F,8.09315,47281,0.277748,45,0,11356986,970404992
3873,340461476,327,F,8.09315,48316,0.277748,23,0,76864866774,28833
3873,340461476,328,F,8.07397,44351,0.202244,136,0,0,193104
3873,340461476,328,F,8.07397,47509,0.202244,41,0,5716327022,311825706
3873,340461476,328,F,8.07397,48264,0.202244,24,0,119351955284,106537
3873,340461476,329,M,8.06849,46505,0.202392,59,0,2809128941,16417476
3873,340461476,329,M,8.06849,46626,0.202392,57,0,25888137,4722765
3873,340461476,329,M,8.06849,47790,0.202392,35,0,114232588,774600864
3873,340461476,330,M,8.06575,45249,0.136369,88,0,1,9834
3873,340461476,330,M,8.06575,46506,0.136369,59,0,1011107,71191319
3873,340461476,330,M,8.06575,46627,0.136369,57,0,25663,10330230
3873,340461476,331,M,8.05753,44577,0.000110039,122,0,153537,375317
3873,340461476,331,M,8.05753,45559,0.000110039,77,0,56172,675606
3873,340461476,331,M,8.05753,48513,0.000110039,19,0,6476409543,0
3873,340461476,332,F,8.05479,45949,0.00607285,68,0,21958023,2614009
3873,340461476,332,F,8.05479,46628,0.00607285,57,0,556194,558420
3873,340461476,332,F,8.05479,46749,0.00607285,55,0,589913,204625
3873,340461476,333,F,8.03288,46311,0.575437,62,0,1657,3466321
3873,340461476,333,F,8.03288,47854,0.575437,34,0,938990,463052995
3873,340461476,334,M,8.00548,45118,0.00411688,94,0,492375,2234824
3873,340461476,334,M,8.00548,49622,0.00411688,1,4,0,0
3873,340461476,335,M,7.99726,45148,0.0874615,93,0,1292393,1990
3873,340461476,335,M,7.99726,46251,0.0874615,63,0,204690019,62399195
3873,340461476,335,M,7.99726,46436,0.0874615,60,0,190,1167604
3873,340461476,336,F,7.9863,45183,0.00309627,91,0,53440887,40912
3873,340461476,336,F,7.9863,46507,0.00309627,59,0,25496592,1938187
3873,340461476,336,F,7.9863,49097,0.00309627,8,0,157204,0
3873,340461476,337,F,7.98356,45630,0.2174,75,0,1132,154399
3873,340461476,337,F,7.98356,47855,0.2174,34,0,62014740110,1854519552
3873,340461476,337,F,7.98356,48011,0.2174,30,0,57095883,297153118
3873,340461476,338,F,7.9726,45560,0.0183123,77,0,1301303,156081218
3873,340461476,338,F,7.9726,46252,0.0183123,63,0,26334401,85862
3873,340461476,338,F,7.9726,48419,0.0183123,21,0,2174616592,0
3873,340461476,339,M,7.96438,44369,0.518048,135,0,6,333219
3873,340461476,339,M,7.96438,45799,0.518048,71,0,0,474455
3873,340461476,339,M,7.96438,47510,0.518048,41,0,17801956035,626750136
3873,340461476,340,F,7.93973,44238,0.00479652,143,0,1534,435772
3873,340461476,340,F,7.93973,45119,0.00479652,94,0,1,293388
3873,340461476,340,F,7.93973,45589,0.00479652,76,0,24085959,1949527
3873,340461476,341,F,7.92329,45041,0.0155763,98,0,2270990,432223
3873,340461476,341,F,7.92329,45590,0.0155763,76,0,44372011,2262022
3873,340461476,341,F,7.92329,45800,0.0155763,71,0,2329974187,7722032
3873,340461476,342,F,7.91781,45102,0.201161,95,0,6928,1520619
3873,340461476,342,F,7.91781,46750,0.201161,55,0,41510792,151696832
3873,340461476,342,F,7.91781,48613,0.201161,17,0,543281235,0
3873,340461476,343,F,7.91781,45950,0.0326915,68,0,9515594,1246309
3873,340461476,343,F,7.91781,46009,0.0326915,67,0,11986255,2555117
3873,340461476,343,F,7.91781,46253,0.0326915,63,0,7499089,15961018
3873,340461476,344,F,7.91781,46681,0.516339,56,0,69943011,57699630
3873,340461476,344,F,7.91781,47664,0.516339,38,0,18432687671,1268031520
3873,340461476,344,F,7.91781,49623,0.516339,1,3,0,0
3873,340461476,345,F,7.88493,45707,0.0492015,73,0,2798151,105740
3873,340461476,345,F,7.88493,45801,0.0492015,71,0,16154718,86189908
3873,340461476,345,F,7.88493,47511,0.0492015,41,0,4091,14217622
3873,340461476,346,M,7.88493,45166,0.00555904,92,0,7413371,2840071
3873,340461476,346,M,7.88493,45341,0.00555904,84,0,88195649,1388984
3873,340461476,346,M,7.88493,48971,0.00555904,10,0,69887,0
3873,340461476,347,M,7.88493,45435,0.00152245,81,0,81517538,140612
3873,340461476,347,M,7.88493,45527,0.00152245,78,0,32021529,1108256
3873,340461476,347,M,7.88493,49098,0.00152245,8,0,28230,0
3873,340461476,348,M,7.86575,47940,0.0240942,32,0,8207066,75052807
3873,340461476,348,M,7.86575,48012,0.0240942,30,0,6462096,5391559
3873,340461476,348,M,7.86575,48813,0.0240942,13,0,24448421,0
3873,340461476,349,F,7.84932,45226,0.0017283,89,0,10129849,750563
3873,340461476,349,F,7.84932,45436,0.0017283,81,0,14268061,55640
3873,340461476,349,F,7.84932,45708,0.0017283,73,0,13778883,362334
3873,340461476,350,F,7.84658,45184,0.326748,91,0,30083427,80740
3873,340461476,350,F,7.84658,45951,0.326748,68,0,32435,691596
3873,340461476,350,F,7.84658,46953,0.326748,51,0,13872300,219524450
3873,340461476,351,M,7.84384,47007,0.890593,50,0,6580297,2243788640
3873,340461476,351,M,7.84384,48365,0.890593,22,0,13322492,1209
3873,340461476,351,M,7.84384,49174,0.890593,7,0,14495,0
3873,340461476,352,M,7.8411,44963,0.728128,102,0,2288105,105594
3873,340461476,352,M,7.8411,45167,0.728128,92,0,41204862,380357
3873,340461476,352,M,7.8411,47076,0.728128,49,0,1018430575,1825201088
3873,340461476,353,F,7.83562,46508,0.0302137,59,0,277713167,43566849
3873,340461476,353,F,7.83562,48697,0.0302137,15,0,24323876,0
3873,340461476,354,M,7.81644,44750,0.0111325,113,0,3454852,4089902
3873,340461476,354,M,7.81644,45756,0.0111325,72,0,14953852,1749148
3873,340461476,354,M,7.81644,46128,0.0111325,65,0,734770,773723
3873,340461476,355,F,7.8,45500,0.0436916,79,0,1838058,55781
3873,340461476,355,F,7.8,46509,0.0436916,59,0,1188379,22559337
3873,340461476,355,F,7.8,46682,0.0436916,56,0,19234831,4077990
3873,340461476,356,F,7.79452,45373,0.00822447,83,0,71595433,4900831
3873,340461476,356,F,7.79452,45561,0.00822447,77,0,29220438,244527
3873,340461476,356,F,7.79452,46567,0.00822447,58,0,48891,309201
3873,340461476,357,F,7.79452,44714,0.00468479,115,0,13819108,121253
3873,340461476,357,F,7.79452,47077,0.00468479,49,0,130777051,1973162
3873,340461476,358,M,7.79452,47078,0.0200426,49,0,222195482,24656498
3873,340461476,358,M,7.79452,47709,0.0200426,37,0,60764,644841
3873,340461476,358,M,7.79452,48366,0.0200426,22,0,105908211693,244234
3873,340461476,359,F,7.79178,46312,0.35599,62,0,3603622376,9814986
3873,340461476,359,F,7.79178,46856,0.35599,53,0,1279610,2335535
3873,340461476,359,F,7.79178,47980,0.35599,31,0,715553856,1211124404
3873,340461476,360,M,7.78356,43667,0.000998075,173,0,6573,537749
3873,340461476,360,M,7.78356,48698,0.000998075,15,0,11313809,0
3873,340461476,360,M,7.78356,48814,0.000998075,13,0,73335036,0
3873,340461476,361,M,7.7589,45562,0.104211,77,0,671982,60922435
3873,340461476,361,M,7.7589,45802,0.104211,71,0,26387230,3678546
3873,340461476,361,M,7.7589,49175,0.104211,7,4,0,0
3873,340461476,362,F,7.7589,45465,0.245523,80,0,21957058,2149157
3873,340461476,362,F,7.7589,47665,0.245523,38,0,94775897766,2859493440
3873,340461476,362,F,7.7589,48223,0.245523,25,0,771065269,9601
3873,340461476,363,M,7.75342,45227,0.026202,89,0,3568846591,31886999
3873,340461476,363,M,7.75342,48013,0.026202,30,0,160336069,1855675
3873,340461476,363,M,7.75342,49099,0.026202,8,0,553288,0
3873,340461476,364,F,7.75342,46568,0.0172001,58,0,23866,20596242
3873,340461476,364,F,7.75342,47079,0.0172001,49,0,4299257,94410168
3873,340461476,364,F,7.75342,48420,0.0172001,21,0,38168083357,16804
3873,340461476,365,M,7.75068,44370,0.231552,135,0,1318589,428968
3873,340461476,365,M,7.75068,46902,0.231552,52,0,18680408,1929854
3873,340461476,365,M,7.75068,47856,0.231552,34,0,11699798013,2788855936
3873,340461476,366,M,7.75068,44165,7.67706e-06,147,0,33975934,14264
3873,340461476,366,M,7.75068,48571,7.67706e-06,18,0,1808965663,0
3873,340461476,366,M,7.75068,48762,7.67706e-06,14,0,581862,0
3873,340461476,367,F,7.74521,44176,0.0133323,146,0,18131413,23268
3873,340461476,367,F,7.74521,44639,0.0133323,119,0,2406358,7418288
3873,340461476,367,F,7.74521,44984,0.0133323,101,0,3884359,732927
3873,340461476,368,M,7.73973,44527,0.00127468,125,0,563,713686
3873,340461476,368,M,7.73973,45437,0.00127468,81,0,44900719,97024
3873,340461476,368,M,7.73973,48972,0.00127468,10,0,85639,0
3873,340461476,369,F,7.73699,44461,0.0232972,129,0,0,90232
3873,340461476,369,F,7.73699,46629,0.0232972,57,0,17455948,13363855
3873,340461476,369,F,7.73699,49479,0.0232972,3,9,0,0
3873,340461476,370,M,7.73151,44715,0.00161572,115,0,1831,86260
3873,340461476,370,M,7.73151,45086,0.00161572,96,0,665262,647433
3873,340461476,370,M,7.73151,46954,0.00161572,51,0,42,119709
3873,340461476,371,F,7.72877,44578,0.0691326,122,0,1723350,8089
3873,340461476,371,F,7.72877,48183,0.0691326,26,0,612710763,39574845
3873,340461476,372,M,7.72603,44620,0.000105015,120,0,0,185359
3873,340461476,372,M,7.72603,48367,0.000105015,22,0,1902032370,0
3873,340461476,372,M,7.72603,49624,0.000105015,1,2,0,0
3873,340461476,373,F,7.72329,44772,0.0436846,112,0,2041317,722702
3873,340461476,373,F,7.72329,46510,0.0436846,59,0,197197730,26506860
3873,340461476,373,F,7.72329,48699,0.0436846,15,0,220611567,0
3873,340461476,374,M,7.71781,45404,0.148208,82,0,41358097,28647425
3873,340461476,374,M,7.71781,46569,0.148208,58,0,154837,61721767
3873,340461476,374,M,7.71781,48106,0.148208,28,0,20777131,7139
3873,340461476,375,F,7.70411,45206,0.00315044,90,0,31,1616414
3873,340461476,375,F,7.70411,48224,0.00315044,25,0,111542340,102574
3873,340461476,375,F,7.70411,48867,0.00315044,12,0,2081658,0
3873,340461476,376,M,7.69041,44826,5.06359e-05,109,0,5,347784
3873,340461476,376,M,7.69041,48572,5.06359e-05,18,0,77062536025,0
3873,340461476,376,M,7.69041,48700,5.06359e-05,15,0,17689540,0
3873,340461476,377,M,7.67671,45062,0.000549389,97,0,11003262,653073
3873,340461476,377,M,7.67671,48184,0.000549389,26,0,21963892266,2343222
3873,340461476,377,M,7.67671,49551,0.000549389,2,3,0,0
3873,340461476,378,F,7.65753,44806,0.0129175,110,0,2,162964
3873,340461476,378,F,7.65753,45251,0.0129175,88,0,68154895,3059900
3873,340461476,378,F,7.65753,46630,0.0129175,57,0,1564310,10583690
3873,340461476,379,M,7.65205,46631,4.91603e-05,57,0,0,295381
3873,340461476,379,M,7.65205,48471,4.91603e-05,20,0,43286423570,4279
3873,340461476,379,M,7.65205,48868,4.91603e-05,12,0,2929667,0
3873,340461476,380,M,7.64658,45528,0.0940109,78,0,50427523,48006610
3873,340461476,380,M,7.64658,45803,0.0940109,71,0,16959007,535655
3873,340461476,380,M,7.64658,46313,0.0940109,62,0,195219,6573504
3873,340461476,381,M,7.63836,45563,0.00422485,77,0,9156922,297066
3873,340461476,381,M,7.63836,45804,0.00422485,71,0,1675715923,8093004
3873,340461476,381,M,7.63836,49100,0.00422485,8,0,19927,0
3873,340461476,382,F,7.63288,46806,0.0398788,54,0,4558520263,73107022
3873,340461476,382,F,7.63288,46857,0.0398788,53,0,95572821,35342665
3873,340461476,382,F,7.63288,47124,0.0398788,48,0,37975443,12566773
3873,340461476,383,F,7.61918,44887,0.417391,106,0,87672,3902
3873,340461476,383,F,7.61918,47941,0.417391,32,0,97037443,577317055
3873,340461476,383,F,7.61918,48421,0.417391,21,0,344395424,0
3873,340461476,384,M,7.61918,45670,0.0612874,74,0,7365,20855411
3873,340461476,384,M,7.61918,46751,0.0612874,55,0,553525,12241781
3873,340461476,384,M,7.61918,49246,0.0612874,6,2,0,0
3873,340461476,385,M,7.6,43232,0.443117,196,0,2272955,1959
3873,340461476,385,M,7.6,47336,0.443117,44,0,2330928974,50343906
3873,340461476,385,M,7.6,47666,0.443117,38,0,1160646310,901350480
3873,340461476,386,M,7.59178,44177,0.000574955,146,0,3260781,4521
3873,340461476,386,M,7.59178,44549,0.000574955,124,0,2,223228
3873,340461476,386,M,7.59178,46807,0.000574955,54,0,11,82088
3873,340461476,387,F,7.5863,45501,0.0306301,79,0,35783112,1612126
3873,340461476,387,F,7.5863,45631,0.0306301,75,0,20686,1141471
3873,340461476,387,F,7.5863,47008,0.0306301,50,0,33925308,16592030
3873,340461476,388,M,7.56986,45149,0.00537241,93,0,65866,2136954
3873,340461476,388,M,7.56986,46129,0.00537241,65,0,21755327,282458
