
time,Node_ID,Before/After,RelationshipType,# of Males,# of Females,Male_Bin_Index_1,Male_Bin_Index_2,Male_Bin_Index_3,Male_Bin_Index_4,Male_Bin_Index_5,Male_Bin_Index_6,Male_Bin_Index_7,Male_Bin_Index_8,Male_Bin_Index_9,Male_Bin_Index_10,Male_Bin_Index_11,Male_Bin_Index_12,Male_Bin_Index_13,Male_Bin_Index_14,Male_Bin_Index_15,Male_Bin_Index_16,Male_Bin_Index_17,Male_Bin_Index_18,Male_Bin_Index_19,Male_Bin_Index_20,Female_Bin_Index_1,Female_Bin_Index_2,Female_Bin_Index_3,Female_Bin_Index_4,Female_Bin_Index_5,Female_Bin_Index_6,Female_Bin_Index_7,Female_Bin_Index_8,Female_Bin_Index_9,Female_Bin_Index_10,Female_Bin_Index_11,Female_Bin_Index_12,Female_Bin_Index_13,Female_Bin_Index_14,Female_Bin_Index_15,Female_Bin_Index_16,Female_Bin_Index_17,Female_Bin_Index_18,Female_Bin_Index_19,Female_Bin_Index_20
39,1,AFTER,MARITAL,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
39,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
39,1,AFTER,COMMERCIAL,0,0,0,0,0,0
40,1,BEFORE,TRANSITORY,15,12,0,2,4,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1
40,1,AFTER,TRANSITORY,8,5,0,1,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1
40,1,BEFORE,INFORMAL,56,4,2,2,2,9,4,7,6,5,2,2,2,4,1,3,1,1,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,1,AFTER,INFORMAL,53,1,2,2,2,9,2,7,6,5,2,2,1,4,1,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,1,BEFORE,MARITAL,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
40,1,AFTER,MARITAL,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
40,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
40,1,AFTER,COMMERCIAL,0,0,0,0,0,0
41,1,BEFORE,TRANSITORY,13,11,2,1,2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,1
41,1,AFTER,TRANSITORY,8,6,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,1
41,1,BEFORE,INFORMAL,58,5,2,2,3,9,2,8,8,6,2,2,1,4,1,3,1,1,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
41,1,AFTER,INFORMAL,54,1,1,2,3,8,2,8,8,5,2,2,1,4,1,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
41,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
41,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
41,1,AFTER,COMMERCIAL,0,0,0,0,0,0
42,1,BEFORE,TRANSITORY,10,14,3,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,1
42,1,AFTER,TRANSITORY,3,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1
42,1,BEFORE,INFORMAL,63,8,2,2,3,9,2,8,8,8,4,2,2,4,1,3,0,1,0,1,1,2,2,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
42,1,AFTER,INFORMAL,55,0,1,2,3,9,2,6,8,7,4,1,2,4,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
42,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
42,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
42,1,AFTER,COMMERCIAL,0,0,0,0,0,0
43,1,BEFORE,TRANSITORY,10,15,1,2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,2,0,0,0,0,1,2,0,0,0,1,0,0,2
43,1,AFTER,TRANSITORY,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2
43,1,BEFORE,INFORMAL,61,6,1,3,3,9,2,6,10,8,4,1,3,5,0,2,0,0,0,1,1,2,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
43,1,AFTER,INFORMAL,57,2,1,3,3,8,2,5,10,7,3,1,3,5,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
43,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
43,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
43,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
43,1,AFTER,COMMERCIAL,0,0,0,0,0,0
44,1,BEFORE,TRANSITORY,2,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2
44,1,AFTER,TRANSITORY,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2
44,1,BEFORE,INFORMAL,62,10,2,3,3,10,2,5,10,7,3,1,3,5,0,3,0,0,0,1,1,3,1,0,2,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1
44,1,AFTER,INFORMAL,53,1,2,3,2,7,2,5,9,7,2,0,3,5,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
44,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
44,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
44,1,AFTER,COMMERCIAL,0,0,0,0,0,0
45,1,BEFORE,TRANSITORY,3,23,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,3,1,2,0,1,1,0,0,0,1,2,0,0,0,1,0,0,2
45,1,AFTER,TRANSITORY,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,2,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2
45,1,BEFORE,INFORMAL,58,9,2,3,2,7,2,7,9,7,2,1,4,5,0,2,0,1,0,1,0,3,0,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
45,1,AFTER,INFORMAL,50,1,2,2,1,5,0,7,8,7,2,1,4,4,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
45,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
45,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
45,1,AFTER,COMMERCIAL,0,0,0,0,0,0
46,1,BEFORE,TRANSITORY,2,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,3,3,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2
46,1,AFTER,TRANSITORY,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,2,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2
46,1,BEFORE,INFORMAL,56,5,2,3,1,6,0,8,8,8,2,2,4,4,0,2,1,1,0,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
46,1,AFTER,INFORMAL,54,3,2,2,1,5,0,8,8,8,2,2,4,4,0,2,1,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
46,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
46,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
46,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
46,1,AFTER,COMMERCIAL,0,0,0,0,0,0
47,1,BEFORE,TRANSITORY,4,35,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,3,4,0,1,1,0,0,0,1,2,0,0,0,1,0,0,2
47,1,AFTER,TRANSITORY,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,1,4,0,1,1,0,0,0,1,2,0,0,0,1,0,0,2
47,1,BEFORE,INFORMAL,62,8,2,4,2,6,2,8,8,10,2,2,4,4,0,2,1,1,0,1,0,3,0,1,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0
47,1,AFTER,INFORMAL,57,3,2,4,2,5,2,8,8,10,2,2,3,2,0,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
47,1,BEFORE,MARITAL,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0
47,1,AFTER,MARITAL,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
47,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
47,1,AFTER,COMMERCIAL,0,0,0,0,0,0
48,1,BEFORE,TRANSITORY,7,41,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11,9,5,2,4,1,2,1,0,0,0,1,2,0,0,0,1,0,0,2
48,1,AFTER,TRANSITORY,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,2,3,0,2,0,0,0,0,1,2,0,0,0,1,0,0,2
48,1,BEFORE,INFORMAL,74,7,3,5,5,7,2,11,9,10,5,2,4,3,0,1,2,1,0,1,0,3,0,0,0,2,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0
48,1,AFTER,INFORMAL,69,2,3,5,5,7,2,10,8,10,5,2,3,1,0,1,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
48,1,BEFORE,MARITAL,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
48,1,AFTER,MARITAL,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
48,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
48,1,AFTER,COMMERCIAL,0,0,0,0,0,0
49,1,BEFORE,TRANSITORY,7,39,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11,10,5,2,3,0,2,0,0,0,0,1,2,0,0,0,1,0,0,2
49,1,AFTER,TRANSITORY,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,0,2,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2
49,1,BEFORE,INFORMAL,83,8,5,5,7,7,4,13,8,10,6,2,3,2,0,1,3,1,1,2,0,3,0,1,0,0,1,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0
49,1,AFTER,INFORMAL,77,2,5,5,6,7,4,12,7,9,6,2,3,2,0,0,3,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49,1,BEFORE,MARITAL,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
49,1,AFTER,MARITAL,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
49,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
49,1,AFTER,COMMERCIAL,0,0,0,0,0,0
50,1,BEFORE,TRANSITORY,4,41,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,4,1,3,1,2,0,0,0,0,1,2,0,0,0,1,0,0,2
50,1,AFTER,TRANSITORY,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1,1,3,1,2,0,0,0,0,1,2,0,0,0,1,0,0,2
50,1,BEFORE,INFORMAL,84,8,5,5,8,8,4,12,7,10,7,3,3,2,1,0,3,1,1,1,0,3,0,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,1,AFTER,INFORMAL,78,2,5,5,8,8,4,10,4,9,7,3,3,2,1,0,3,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,1,BEFORE,MARITAL,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
50,1,AFTER,MARITAL,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
50,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
50,1,AFTER,COMMERCIAL,0,0,0,0,0,0
51,1,BEFORE,TRANSITORY,9,42,2,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,10,2,3,4,1,2,0,0,0,0,1,2,0,0,0,1,0,0,2
51,1,AFTER,TRANSITORY,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,2,4,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2
51,1,BEFORE,INFORMAL,85,7,5,6,10,10,4,11,4,9,7,3,3,3,1,0,3,1,1,1,0,3,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
51,1,AFTER,INFORMAL,79,1,5,6,10,9,4,10,3,6,7,3,3,3,1,0,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,1,BEFORE,MARITAL,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
51,1,AFTER,MARITAL,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
51,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
51,1,AFTER,COMMERCIAL,0,0,0,0,0,0
52,1,BEFORE,TRANSITORY,3,38,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,3,4,1,1,0,0,0,0,1,2,0,0,0,1,0,0,2
52,1,AFTER,TRANSITORY,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,3,3,1,1,0,0,0,0,1,2,0,0,0,1,0,0,2
52,1,BEFORE,INFORMAL,87,6,6,8,11,11,4,10,3,6,7,3,4,3,1,0,4,1,1,1,0,3,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
52,1,AFTER,INFORMAL,84,3,5,8,11,11,4,10,3,6,5,3,4,3,1,0,4,1,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
52,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
52,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
52,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
52,1,AFTER,COMMERCIAL,0,0,0,0,0,0
53,1,BEFORE,TRANSITORY,6,40,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,1,4,3,2,1,0,0,0,0,1,3,0,0,0,1,0,0,2
53,1,AFTER,TRANSITORY,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,3,3,1,1,0,0,0,0,1,3,0,0,0,1,0,0,2
53,1,BEFORE,INFORMAL,92,8,5,8,11,12,5,13,4,6,5,3,4,3,2,1,4,1,1,1,0,3,2,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0
53,1,AFTER,INFORMAL,85,1,5,7,11,11,5,13,4,5,5,2,2,3,2,1,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,1,BEFORE,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
53,1,AFTER,MARITAL,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
53,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
53,1,AFTER,COMMERCIAL,0,0,0,0,0,0
54,1,BEFORE,TRANSITORY,6,40,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,10,2,4,4,1,1,0,0,1,0,1,3,0,0,0,1,0,0,2
54,1,AFTER,TRANSITORY,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,3,3,0,1,0,0,1,0,1,3,0,0,0,1,0,0,2
54,1,BEFORE,INFORMAL,88,11,5,8,11,11,5,13,4,6,5,2,2,3,2,1,4,0,1,1,0,4,0,2,2,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
54,1,AFTER,INFORMAL,78,1,4,8,11,9,5,10,2,5,5,2,2,3,2,1,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,1,BEFORE,MARITAL,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0
54,1,AFTER,MARITAL,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
54,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
54,1,AFTER,COMMERCIAL,0,0,0,0,0,0
55,1,BEFORE,TRANSITORY,6,44,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,11,1,3,4,0,2,1,0,1,0,1,3,0,0,0,1,0,1,2
55,1,AFTER,TRANSITORY,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,2,3,0,2,0,0,1,0,1,3,0,0,0,1,0,1,2
55,1,BEFORE,INFORMAL,86,6,4,8,12,10,6,12,3,5,6,2,3,3,2,1,3,0,1,1,0,4,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,1,AFTER,INFORMAL,81,1,4,8,12,9,4,12,3,4,6,1,3,3,2,1,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,1,BEFORE,MARITAL,9,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0
55,1,AFTER,MARITAL,8,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
55,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
55,1,AFTER,COMMERCIAL,0,0,0,0,0,0
56,1,BEFORE,TRANSITORY,6,44,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,10,0,2,3,0,2,1,0,1,0,1,4,0,0,1,1,0,1,2
56,1,AFTER,TRANSITORY,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,2,2,0,1,1,0,1,0,1,4,0,0,1,1,0,1,2
56,1,BEFORE,INFORMAL,86,6,4,9,12,11,5,12,3,4,6,1,4,3,2,1,3,0,1,1,0,4,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56,1,AFTER,INFORMAL,81,1,4,8,12,11,5,12,3,2,4,1,4,3,2,1,3,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,BEFORE,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
56,1,AFTER,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
56,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
56,1,AFTER,COMMERCIAL,0,0,0,0,0,0
57,1,BEFORE,TRANSITORY,6,46,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,7,1,5,2,1,1,1,0,1,0,1,4,0,0,1,1,0,1,2
57,1,AFTER,TRANSITORY,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,5,2,1,1,0,0,1,0,1,4,0,0,1,1,0,1,2
57,1,BEFORE,INFORMAL,87,10,4,8,12,11,8,12,4,2,4,1,4,4,2,1,3,1,1,1,0,4,3,0,1,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
57,1,AFTER,INFORMAL,78,1,4,5,11,11,8,11,4,2,3,1,3,2,2,1,3,1,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,1,BEFORE,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
57,1,AFTER,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
57,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
57,1,AFTER,COMMERCIAL,0,0,0,0,0,0
58,1,BEFORE,TRANSITORY,6,45,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5,0,7,2,2,2,0,0,1,0,1,4,0,0,1,1,0,1,2
58,1,AFTER,TRANSITORY,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,7,2,1,2,0,0,1,0,0,4,0,0,1,1,0,1,2
58,1,BEFORE,INFORMAL,81,9,4,5,12,11,9,11,4,3,3,1,3,2,2,1,3,1,1,1,0,4,2,0,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,1,AFTER,INFORMAL,73,1,3,5,10,10,9,9,3,3,2,1,3,2,2,1,3,1,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,BEFORE,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
58,1,AFTER,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
58,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
58,1,AFTER,COMMERCIAL,0,0,0,0,0,0
59,1,BEFORE,TRANSITORY,4,45,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,5,1,7,4,1,2,1,0,1,0,0,4,0,0,1,1,0,1,2
59,1,AFTER,TRANSITORY,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,6,4,1,2,1,0,0,0,0,4,0,0,1,1,0,1,2
59,1,BEFORE,INFORMAL,79,7,3,5,10,11,11,10,4,3,2,1,3,2,2,1,3,1,1,2,0,4,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1,AFTER,INFORMAL,73,1,3,5,9,10,9,10,4,3,1,0,3,2,2,1,3,1,1,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1,BEFORE,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
59,1,AFTER,MARITAL,9,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
59,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
59,1,AFTER,COMMERCIAL,0,0,0,0,0,0
