SIM_TIME,YEAR,NODE_ID,REL_ID,REL_TYPE (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_IP,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMSIZED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_IP,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMSIZED,DEST_STI,DEST_SUPERSPREADER
120,1960.83,1,1267,0,0,12040,1,1,7380.29,"",1,1,1,0,0,0,0,7373.29,951,1,0,7245.68,"",1,1,1,0,0,0,0
120,1960.83,1,63,0,0,10197,1,0,7403.96,"",1,1,1,0,0,0,0,7284.96,3314,1,1,5979.31,"",1,1,1,0,0,0,0
120,1960.83,1,412,1,0,5919,1,0,5957.99,"",1,1,1,0,0,0,0,5948.99,3643,1,1,7342.82,"",1,1,1,0,0,0,0
120,1960.83,1,1068,0,0,15818,1,1,6843.79,"",1,1,1,0,0,0,0,6817.79,4471,1,0,6526.86,"",1,1,1,0,0,0,0
120,1960.83,1,460,0,0,7413,1,0,7267.93,"",1,1,1,0,0,0,0,7262.93,5415,1,1,6357.48,"",1,1,1,0,0,0,0
120,1960.83,1,1450,0,0,6491,1,1,5831.61,"",1,1,1,0,0,0,0,5711.61,7262,1,0,9692.48,"",1,1,1,0,0,0,0
120,1960.83,1,1103,0,0,644,1,0,9293.73,"",1,1,1,0,0,0,0,9261.73,8577,1,1,5992.56,"",1,1,1,0,0,0,0
120,1960.83,1,1073,0,0,11468,1,1,5589.11,"",1,1,1,0,0,0,0,5554.11,11924,1,0,6152.36,"",1,1,1,0,0,0,0
120,1960.83,1,446,1,0,144,1,0,9027.82,"",1,1,1,0,0,0,0,8939.82,12601,1,1,6666.47,"",1,1,1,0,0,0,0
120,1960.83,1,51,0,0,8162,1,0,6018.25,"",1,1,1,0,0,0,0,5898.25,13088,1,1,5610.1,"",1,1,1,0,0,0,0
120,1960.83,1,514,0,0,1046,1,1,7131.85,"",1,1,1,0,0,0,0,7011.85,15627,1,0,5843.89,"",1,1,1,0,0,0,0
120,1960.83,1,946,0,0,5800,1,0,8327.56,"",1,1,1,0,0,0,0,8281.56,15934,1,1,5862.3,"",1,1,1,0,0,0,0
120,1960.83,1,1293,0,0,5607,1,1,4888.63,"",1,1,1,0,0,0,0,4872.63,16448,1,0,6730.6,"",1,1,1,0,0,0,0
121,1960.83,1,1009,0,0,15223,1,1,8052.49,"",1,1,1,0,0,0,0,8012.49,2362,1,0,6557.63,"",1,1,1,0,0,0,0
121,1960.83,1,488,1,0,12155,1,0,7506.23,"",1,1,1,0,0,0,0,7421.23,2419,1,1,6376.1,"",1,1,1,0,0,0,0
121,1960.83,1,331,1,0,7923,1,0,10302.9,"",1,1,1,0,0,0,0,10205.9,2915,1,1,5707.79,"",1,1,1,0,0,0,0
121,1960.83,1,861,1,0,12453,1,0,9272.32,"",1,1,1,0,0,0,0,9219.32,3702,1,1,6216.96,"",1,1,1,0,0,0,0
121,1960.83,1,888,0,0,13933,1,1,5722.5,"",1,1,1,0,0,0,0,5602.5,4957,1,0,7128.92,"",1,1,1,0,0,0,0
121,1960.83,1,910,0,0,12888,1,1,7572.23,"",1,1,1,0,0,0,0,7523.23,5328,1,0,5668.23,"",1,1,1,0,0,0,0
121,1960.83,1,1405,0,0,12980,1,0,8811.21,"",1,1,1,0,0,0,0,8806.21,7620,1,1,5630.9,"",1,1,1,0,0,0,0
121,1960.83,1,1466,1,0,6336,1,1,6143.03,"",1,1,1,0,0,0,0,6022.03,7692,1,0,7921.49,"",1,1,1,0,0,0,0
121,1960.83,1,458,1,0,2987,1,0,8352.98,"",1,1,1,0,0,0,0,8264.98,7976,1,1,6271.85,"",1,1,1,0,0,0,0
121,1960.83,1,1,0,0,2473,1,0,8158.08,"",1,1,1,0,0,0,0,8047.08,11490,1,1,6020.91,"",1,1,1,0,0,0,0
121,1960.83,1,144,0,0,901,1,1,8088.67,"",1,1,1,0,0,0,0,7978.67,11967,1,0,6212.54,"",1,1,1,0,0,0,0
121,1960.83,1,242,0,0,10064,1,1,9776.83,"",1,1,1,0,0,0,0,9672.83,12541,1,0,7224.58,"",1,1,1,0,0,0,0
121,1960.83,1,50,0,0,7957,1,0,7218.16,"",1,1,1,0,0,0,0,7209.16,13884,1,1,7153.19,"",1,1,1,0,0,0,0
121,1960.83,1,1098,1,0,2330,1,0,11205.6,"",1,1,1,0,0,0,0,11171.6,14144,1,1,6066.74,"",1,1,1,0,0,0,0
121,1960.83,1,759,0,0,3319,1,0,6102.7,"",1,1,1,0,0,0,0,5981.7,14543,1,1,7378.88,"",1,1,1,0,0,0,0
121,1960.83,1,777,0,0,10074,1,1,7112.13,"",1,1,1,0,0,0,0,6991.13,14967,1,0,6196.13,"",1,1,1,0,0,0,0
121,1960.83,1,737,1,0,10359,1,1,9398.27,"",1,1,1,0,0,0,0,9334.27,15394,1,0,6894.04,"",1,1,1,0,0,0,0
121,1960.83,1,963,1,0,11692,1,1,7175.14,"",1,1,1,0,0,0,0,7167.14,15418,1,0,6832.09,"",1,1,1,0,0,0,0
121,1960.83,1,127,0,0,6062,1,0,9962.52,"",1,1,1,0,0,0,0,9851.52,16295,1,1,5937.51,"",1,1,1,0,0,0,0
121,1960.83,1,1250,0,0,17106,1,0,8507.11,"",1,1,1,0,0,0,0,8487.11,16807,1,1,6683.86,"",1,1,1,0,0,0,0
121,1960.83,1,311,0,0,1560,1,1,8390.48,"",1,1,1,0,0,0,0,8291.48,17125,1,0,6412.5,"",1,1,1,0,0,0,0
122,1960.83,1,557,0,0,14835,1,1,5948.94,"",1,1,1,0,0,0,0,5939.94,305,1,0,6091.03,"",1,1,1,0,0,0,0
122,1960.83,1,1283,1,0,10153,1,0,12649,"",1,1,1,0,0,0,0,12631,898,1,1,6834.69,"",1,1,1,0,0,0,0
122,1960.83,1,1320,0,0,12778,1,1,7213.33,"",1,1,1,0,0,0,0,7199.33,2772,1,0,6463.79,"",1,1,1,0,0,0,0
122,1960.83,1,573,0,0,9968,1,1,5850,"",1,1,1,0,0,0,0,5729,6733,1,0,7096.62,"",1,1,1,0,0,0,0
122,1960.83,1,598,1,0,12974,1,1,7049.82,"",1,1,1,0,0,0,0,7034.82,7373,1,0,7112.98,"",1,1,1,0,0,0,0
122,1960.83,1,1360,1,0,12505,1,1,5244.05,"",1,1,1,0,0,0,0,5232.05,8163,1,0,6317.21,"",1,1,1,0,0,0,0
122,1960.83,1,765,1,0,7232,1,0,9930.56,"",1,1,1,0,0,0,0,9867.56,8418,1,1,5667.87,"",1,1,1,0,0,0,0
122,1960.83,1,683,1,0,16017,1,0,7080.51,"",1,1,1,0,0,0,0,7076.51,8780,1,1,6272.31,"",1,1,1,0,0,0,0
122,1960.83,1,1381,0,0,17110,1,0,9444.01,"",1,1,1,0,0,0,0,9435.01,8917,1,1,6993.34,"",1,1,1,0,0,0,0
122,1960.83,1,1379,0,0,15431,1,1,6298.16,"",1,1,1,0,0,0,0,6289.16,11304,1,0,6753.55,"",1,1,1,0,0,0,0
122,1960.83,1,845,1,0,6403,1,1,7266.12,"",1,1,1,0,0,0,0,7257.12,13136,1,0,7147.86,"",1,1,1,0,0,0,0
122,1960.83,1,1255,1,0,13850,1,1,5943.36,"",1,1,1,0,0,0,0,5821.36,14721,1,0,6796.86,"",1,1,1,0,0,0,0
122,1960.83,1,348,0,0,14296,1,0,5921.5,"",1,1,1,0,0,0,0,5908.5,15547,1,1,6001.33,"",1,1,1,0,0,0,0
122,1960.83,1,482,0,0,6004,1,0,10028.7,"",1,1,1,0,0,0,0,9941.74,15966,1,1,6974.1,"",1,1,1,0,0,0,0
122,1960.83,1,1055,0,0,6011,1,0,9033.28,"",1,2,2,0,0,0,0,8995.28,16433,1,1,6799.8,"",1,1,1,0,0,0,0
122,1960.83,1,669,0,0,14775,1,1,6700.19,"",1,1,1,0,0,0,0,6697.19,16933,1,0,6121.25,"",1,1,1,0,0,0,0
122,1960.83,1,1352,0,0,12758,1,1,6205.77,"",1,1,1,0,0,0,0,6192.77,17184,1,0,6387.74,"",1,1,1,0,0,0,0
123,1960.84,1,636,0,0,12650,1,0,6085.4,"",1,1,1,0,0,0,0,6063.4,831,1,1,6268.24,"",1,1,1,0,0,0,0
123,1960.84,1,302,1,0,12719,1,1,6161.87,"",1,1,1,0,0,0,0,6039.87,1009,1,0,6696.66,"",1,1,1,0,0,0,0
123,1960.84,1,514,0,0,15627,1,0,5845.89,"",1,1,1,0,0,0,0,5843.89,1046,1,1,7134.85,"",1,1,1,0,0,0,0
123,1960.84,1,287,0,0,11514,1,0,8123.61,"",1,1,1,0,0,0,0,8021.61,1054,1,1,5674.5,"",1,1,1,0,0,0,0
123,1960.84,1,738,1,0,8158,1,1,5335.31,"",1,1,1,0,0,0,0,5270.31,1523,1,0,7071.06,"",1,1,1,0,0,0,0
123,1960.84,1,1209,0,0,16306,1,0,8862.62,"",1,1,1,0,0,0,0,8837.62,1939,1,1,6413.77,"",1,1,1,0,0,0,0
123,1960.84,1,136,1,0,1019,1,0,10805,"",1,1,1,0,0,0,0,10692,2826,1,1,5693.71,"",1,1,1,0,0,0,0
123,1960.84,1,1193,1,0,13620,1,1,5978.91,"",1,1,1,0,0,0,0,5972.91,3224,1,0,6024.15,"",1,1,1,0,0,0,0
123,1960.84,1,792,0,0,17000,1,0,7916.84,"",1,1,1,0,0,0,0,7855.84,3307,1,1,7079.83,"",1,1,1,0,0,0,0
123,1960.84,1,900,0,0,10623,1,0,11481.4,"",1,1,1,0,0,0,0,11429.4,5070,1,1,7050.93,"",1,1,1,0,0,0,0
123,1960.84,1,979,1,0,2752,1,0,10066.4,"",1,1,1,0,0,0,0,10020.4,5319,1,1,6059.82,"",1,1,1,0,0,0,0
123,1960.84,1,909,0,0,1465,1,0,9540.56,"",1,1,1,0,0,0,0,9488.56,5482,1,1,6257.28,"",1,1,1,0,0,0,0
123,1960.84,1,44,1,0,6341,1,1,6740.96,"",1,1,1,0,0,0,0,6618.96,6040,1,0,8063.26,"",1,1,1,0,0,0,0
123,1960.84,1,1191,0,0,14370,1,1,6260.47,"",1,2,2,0,0,0,0,6138.47,7646,1,0,6632.86,"",1,1,1,0,0,0,0
123,1960.84,1,1127,1,0,16838,1,1,6049.37,"",1,1,1,0,0,0,0,6042.37,7889,1,0,7015.44,"",1,1,1,0,0,0,0
123,1960.84,1,676,0,0,3571,1,0,8418.4,"",1,1,1,0,0,0,0,8348.4,8459,1,1,5695.86,"",1,1,1,0,0,0,0
123,1960.84,1,343,0,0,4387,1,1,6623.64,"",1,1,1,0,0,0,0,6524.64,8946,1,0,6531.77,"",1,1,1,0,0,0,0
123,1960.84,1,830,0,0,12802,1,0,8582.88,"",1,1,1,0,0,0,0,8524.88,9099,1,1,5745.26,"",1,1,1,0,0,0,0
123,1960.84,1,1319,0,0,1261,1,0,10050.8,"",1,1,1,0,0,0,0,10034.8,9105,1,1,6769.8,"",1,1,1,0,0,0,0
123,1960.84,1,1314,1,0,9045,1,0,7455.16,"",1,1,1,0,0,0,0,7438.16,10649,1,1,6080.5,"",1,1,1,0,0,0,0
123,1960.84,1,721,0,0,7311,1,0,10730.1,"",1,1,1,0,0,0,0,10663.1,11714,1,1,5862.78,"",1,1,1,0,0,0,0
123,1960.84,1,1440,0,0,7048,1,0,7099.55,"",1,1,1,0,0,0,0,7095.55,12405,1,1,6881.65,"",1,1,1,0,0,0,0
123,1960.84,1,1180,0,0,14525,1,1,6520.77,"",1,1,1,0,0,0,0,6398.77,12776,1,0,6381.26,"",1,1,1,0,0,0,0
123,1960.84,1,1043,1,0,16594,1,1,5011.6,"",1,1,1,0,0,0,0,4971.6,12859,1,0,6990.07,"",1,1,1,0,0,0,0
123,1960.84,1,47,0,0,1294,1,0,6540.74,"",1,1,1,0,0,0,0,6521.74,13083,1,1,6437.17,"",1,1,1,0,0,0,0
123,1960.84,1,532,1,0,16649,1,0,10602.4,"",1,1,1,0,0,0,0,10519.4,13914,1,1,7355.8,"",1,1,1,0,0,0,0
123,1960.84,1,827,0,0,7937,1,0,8247.88,"",1,1,1,0,0,0,0,8188.88,14388,1,1,7221.72,"",1,1,1,0,0,0,0
123,1960.84,1,1491,1,0,8057,1,1,7296.07,"",1,2,2,0,0,0,0,7173.07,14402,1,0,8406.71,"",1,1,1,0,0,0,0
123,1960.84,1,462,0,0,3142,1,0,7702.32,"",1,1,1,0,0,0,0,7613.32,14784,1,1,7387.72,"",1,1,1,0,0,0,0
123,1960.84,1,975,0,0,651,1,0,6301.75,"",1,1,1,0,0,0,0,6297.75,15038,1,1,6224.11,"",1,1,1,0,0,0,0
123,1960.84,1,337,1,0,16670,1,0,7411.25,"",1,1,1,0,0,0,0,7311.25,17169,1,1,6255.88,"",1,1,1,0,0,0,0
124,1960.84,1,523,1,0,11881,1,0,8918.63,"",1,1,1,0,0,0,0,8833.63,57,1,1,6826.3,"",1,1,1,0,0,0,0
124,1960.84,1,1441,0,0,9856,1,0,11018.8,"",1,2,2,0,0,0,0,11014.8,324,1,1,6832.47,"",1,1,1,0,0,0,0
124,1960.84,1,850,0,0,14518,1,0,9469.28,"",1,1,1,0,0,0,0,9412.28,1699,1,1,7365.69,"",1,1,1,0,0,0,0
124,1960.84,1,433,1,0,13566,1,0,12694.6,"",1,1,1,0,0,0,0,12602.6,2414,1,1,6038.08,"",1,1,1,0,0,0,0
124,1960.84,1,759,0,0,14543,1,1,7380.88,"",1,1,1,0,0,0,0,7378.88,3319,1,0,6105.7,"",1,1,1,0,0,0,0
124,1960.84,1,552,1,0,14809,1,0,8411.62,"",1,1,1,0,0,0,0,8329.62,3759,1,1,6748.84,"",1,1,1,0,0,0,0
124,1960.84,1,925,0,0,10913,1,1,7044.77,"",1,1,1,0,0,0,0,7034.77,3786,1,0,6284.14,"",1,1,1,0,0,0,0
124,1960.84,1,1495,0,0,15680,1,1,7003.77,"",1,1,1,0,0,0,0,6880.77,3922,1,0,6058.2,"",1,1,1,0,0,0,0
124,1960.84,1,525,0,0,13708,1,1,8501.51,"",1,1,1,0,0,0,0,8417.51,4502,1,0,6737.41,"",1,1,1,0,0,0,0
124,1960.84,1,608,0,0,9082,1,1,8849.3,"",1,1,1,0,0,0,0,8773.3,5248,1,0,6089.85,"",1,1,1,0,0,0,0
124,1960.84,1,1390,1,0,4824,0,1,6581.34,"",1,1,1,0,0,0,0,6457.34,5360,1,0,6637,"",1,1,1,0,0,0,0
124,1960.84,1,275,0,0,16928,1,0,6494.78,"",1,1,1,0,0,0,0,6371.78,5367,1,1,6692.05,"",1,1,1,0,0,0,0
124,1960.84,1,701,1,0,1771,1,0,10970.9,"",1,1,1,0,0,0,0,10900.9,5700,1,1,7289.06,"",1,1,1,0,0,0,0
124,1960.84,1,1496,0,0,17376,1,1,7177.6,"",1,1,1,0,0,0,0,7054.6,8549,1,0,9642.76,"",1,1,1,0,0,0,0
124,1960.84,1,844,0,0,15416,1,0,6766.28,"",1,1,1,0,0,0,0,6760.28,12488,1,1,6471.71,"",1,2,2,0,0,0,0
124,1960.84,1,1217,0,0,7601,1,1,7430.93,"",1,1,1,0,0,0,0,7404.93,13100,1,0,7103.93,"",1,1,1,0,0,0,0
124,1960.84,1,840,0,0,9813,1,0,10006.7,"",1,1,1,0,0,0,0,9947.72,13482,1,1,6387.02,"",1,1,1,0,0,0,0
124,1960.84,1,782,1,0,9664,1,0,10579.9,"",1,1,1,0,0,0,0,10515.9,14303,1,1,7098.75,"",1,1,1,0,0,0,0
124,1960.84,1,1435,1,0,1907,1,0,6607.84,"",1,1,1,0,0,0,0,6483.84,15135,1,1,6283.23,"",1,1,1,0,0,0,0
124,1960.84,1,243,0,0,15030,1,0,10347.2,"",1,1,1,0,0,0,0,10240.2,16124,1,1,7103.95,"",1,1,1,0,0,0,0
124,1960.84,1,1096,0,0,12095,1,0,5707.03,"",1,1,1,0,0,0,0,5698.03,17204,1,1,5981.55,"",1,1,1,0,0,0,0
125,1960.84,1,167,1,0,9555,1,1,6744.4,"",1,1,1,0,0,0,0,6620.4,2111,1,0,11821.7,"",1,1,1,0,0,0,0
125,1960.84,1,1509,0,0,7087,1,1,5715.34,"",1,1,1,0,0,0,0,5591.34,2200,1,0,11253.9,"",1,1,1,0,0,0,0
125,1960.84,1,408,0,0,6812,1,0,6810.58,"",1,1,1,0,0,0,0,6795.58,3339,1,1,7316.19,"",1,1,1,0,0,0,0
125,1960.84,1,1508,0,0,1191,1,0,7348.44,"",1,1,1,0,0,0,0,7223.44,3656,1,1,6823.04,"",1,1,1,0,0,0,0
125,1960.84,1,1417,1,0,14870,1,1,7977.58,"",1,1,1,0,0,0,0,7969.58,3885,1,0,6290.12,"",1,1,1,0,0,0,0
125,1960.84,1,383,0,0,3985,1,1,7145.73,"",1,1,1,0,0,0,0,7139.73,4117,1,0,6308.23,"",1,1,1,0,0,0,0
125,1960.84,1,1348,0,0,4565,1,0,11698.3,"",1,1,1,0,0,0,0,11683.3,4237,1,1,6530.95,"",1,1,1,0,0,0,0
125,1960.84,1,276,0,0,3279,1,0,6803.94,"",1,1,1,0,0,0,0,6678.94,7308,1,1,6928.41,"",1,1,1,0,0,0,0
125,1960.84,1,1296,1,0,16230,1,0,6873.55,"",1,1,1,0,0,0,0,6749.55,8749,1,1,7037.78,"",1,1,1,0,0,0,0
125,1960.84,1,1004,1,0,6329,1,0,6880.84,"",1,1,1,0,0,0,0,6852.84,10152,1,1,6715.44,"",1,1,1,0,0,0,0
125,1960.84,1,459,1,0,5834,1,0,8539.84,"",1,1,1,0,0,0,0,8447.84,10868,1,1,6277.04,"",1,1,1,0,0,0,0
125,1960.84,1,85,1,0,12186,1,0,5676.71,"",1,1,1,0,0,0,0,5552.71,10993,1,1,7123.5,"",1,1,1,0,0,0,0
125,1960.84,1,575,0,0,10684,1,0,7745.16,"",1,1,1,0,0,0,0,7663.16,11028,1,1,6652.9,"",1,1,1,0,0,0,0
125,1960.84,1,1218,0,0,2230,1,0,9405.67,"",1,2,2,0,0,0,0,9378.67,13511,1,1,6694.39,"",1,1,1,0,0,0,0
125,1960.84,1,1119,0,0,6163,1,1,8737.08,"",1,1,1,0,0,0,0,8701.08,13722,1,0,6991.53,"",1,1,1,0,0,0,0
125,1960.84,1,274,0,0,6616,1,1,6186.85,"",1,1,1,0,0,0,0,6180.85,16774,1,0,6122.97,"",1,1,1,0,0,0,0
125,1960.84,1,225,0,0,1237,1,1,7371.33,"",1,1,1,0,0,0,0,7246.33,17162,1,0,7335.02,"",1,1,1,0,0,0,0
125,1960.84,1,616,1,0,16380,1,0,8690.87,"",1,1,1,0,0,0,0,8612.87,17370,1,1,7307.81,"",1,1,1,0,0,0,0
126,1960.85,1,254,0,0,11616,1,1,6354.07,"",1,1,1,0,0,0,0,6339.07,1896,1,0,6171.53,"",1,1,1,0,0,0,0
126,1960.85,1,570,0,0,3223,1,1,6046.09,"",1,1,1,0,0,0,0,5921.09,2155,1,0,6445.95,"",1,1,1,0,0,0,0
126,1960.85,1,988,0,0,13519,1,1,7015,"",1,1,1,0,0,0,0,6890,2352,1,0,5944.47,"",1,1,1,0,0,0,0
126,1960.85,1,1115,0,0,1105,1,0,11759.2,"",1,1,1,0,0,0,0,11722.2,3284,1,1,6574.52,"",1,1,1,0,0,0,0
126,1960.85,1,180,1,0,978,1,1,6699.17,"",1,1,1,0,0,0,0,6690.17,3289,1,0,8654.55,"",1,1,1,0,0,0,0
126,1960.85,1,101,1,0,2567,1,0,6019.87,"",1,1,1,0,0,0,0,6006.87,3673,1,1,6810.1,"",1,1,1,0,0,0,0
126,1960.85,1,326,0,0,2580,1,1,6634.36,"",1,1,1,0,0,0,0,6622.36,5182,1,0,6966.56,"",1,1,1,0,0,0,0
126,1960.85,1,1391,1,0,5026,1,1,7007.25,"",1,1,1,0,0,0,0,6881.25,5558,1,0,6376.71,"",1,1,1,0,0,0,0
126,1960.85,1,1169,1,0,11226,1,0,7988.42,"",1,1,1,0,0,0,0,7956.42,8180,1,1,7103.15,"",1,1,1,0,0,0,0
126,1960.85,1,349,0,0,16738,1,0,9372.5,"",1,1,1,0,0,0,0,9271.5,8631,1,1,6994.1,"",1,1,1,0,0,0,0
126,1960.85,1,777,0,0,14967,1,0,6200.13,"",1,1,1,0,0,0,0,6196.13,10074,1,1,7117.13,"",1,1,1,0,0,0,0
126,1960.85,1,1522,1,0,1613,1,1,7207.08,"",1,1,1,0,0,0,0,7081.08,10214,1,0,6366.29,"",1,1,1,0,0,0,0
126,1960.85,1,94,0,0,3744,1,1,10104.8,"",1,1,1,0,0,0,0,10096.8,11035,1,0,6968.57,"",1,1,1,0,0,0,0
126,1960.85,1,271,1,0,5878,1,1,6960.67,"",1,1,1,0,0,0,0,6940.67,13887,1,0,9145.06,"",1,1,1,0,0,0,0
126,1960.85,1,410,0,0,8410,1,0,7490.68,"",1,1,1,0,0,0,0,7393.68,14315,1,1,7046.04,"",1,1,1,0,0,0,0
126,1960.85,1,1191,0,0,7646,1,0,6635.86,"",1,1,1,0,0,0,0,6632.86,14370,1,1,6264.47,"",1,2,2,0,0,0,0
126,1960.85,1,320,1,0,2482,1,1,5415.48,"",1,1,1,0,0,0,0,5311.48,15001,1,0,6135.86,"",1,1,1,0,0,0,0
126,1960.85,1,253,0,0,9909,1,1,6084.71,"",1,1,1,0,0,0,0,5958.71,16461,1,0,6010.55,"",1,1,1,0,0,0,0
126,1960.85,1,647,0,0,1030,1,1,8133.24,"",1,1,1,0,0,0,0,8057.24,17071,1,0,6739.68,"",1,1,1,0,0,0,0
127,1960.85,1,957,0,0,8471,1,0,6713.65,"",1,1,1,0,0,0,0,6706.65,232,1,1,5947.81,"",1,1,1,0,0,0,0
127,1960.85,1,385,0,0,14788,1,0,9030.66,"",1,1,1,0,0,0,0,8931.66,406,1,1,6470.94,"",1,1,1,0,0,0,0
127,1960.85,1,730,0,0,2293,1,0,5856.57,"",1,1,1,0,0,0,0,5730.57,1404,1,1,6308.04,"",1,1,1,0,0,0,0
127,1960.85,1,1049,1,0,1706,1,0,9323.49,"",1,1,1,0,0,0,0,9279.49,2770,1,1,6050.32,"",1,1,1,0,0,0,0
127,1960.85,1,744,0,0,4453,1,0,6079.09,"",1,1,1,0,0,0,0,6011.09,3257,1,1,6446.81,"",1,1,1,0,0,0,0
127,1960.85,1,219,1,0,9053,1,1,6362.6,"",1,1,1,0,0,0,0,6236.6,3782,1,0,7026.04,"",1,1,1,0,0,0,0
127,1960.85,1,1010,0,0,4492,1,0,6403.43,"",1,1,1,0,0,0,0,6394.43,4022,1,1,6183.08,"",1,2,2,0,0,0,0
127,1960.85,1,81,0,0,1005,0,1,6847.45,"",1,1,1,0,0,0,0,6720.45,4277,1,0,8292.51,"",1,1,1,0,0,0,0
127,1960.85,1,1392,1,0,128,1,1,6339.81,"",1,1,1,0,0,0,0,6212.81,4380,1,0,5899.86,"",1,1,1,0,0,0,0
127,1960.85,1,1113,1,0,1580,1,0,5651.9,"",1,1,1,0,0,0,0,5639.9,4727,1,1,6126.22,"",1,1,1,0,0,0,0
127,1960.85,1,478,0,0,17188,1,0,8338.7,"",1,1,1,0,0,0,0,8247.7,5830,1,1,7379.22,"",1,1,1,0,0,0,0
127,1960.85,1,25,0,0,4385,1,0,7333.77,"",1,1,1,0,0,0,0,7323.77,6880,1,1,6163.37,"",1,1,1,0,0,0,0
127,1960.85,1,1071,0,0,1474,1,1,7877.15,"",1,1,1,0,0,0,0,7835.15,8092,1,0,6518.68,"",1,1,1,0,0,0,0
127,1960.85,1,51,0,0,13088,1,1,5616.1,"",1,1,1,0,0,0,0,5610.1,8162,1,0,6025.25,"",1,1,1,0,0,0,0
127,1960.85,1,234,1,0,11171,1,1,7059.39,"",1,1,1,0,0,0,0,6933.39,9496,1,0,7886.43,"",1,1,1,0,0,0,0
127,1960.85,1,1309,0,0,7532,1,0,10277.8,"",1,2,2,0,0,0,0,10256.8,10008,1,1,5974.19,"",1,1,1,0,0,0,0
127,1960.85,1,63,0,0,3314,1,1,5986.31,"",1,1,1,0,0,0,0,5979.31,10197,1,0,7411.96,"",1,1,1,0,0,0,0
127,1960.85,1,734,0,0,16788,1,0,7755.85,"",1,1,1,0,0,0,0,7686.85,10518,1,1,6791.17,"",1,1,1,0,0,0,0
127,1960.85,1,181,1,0,8932,1,1,6817.57,"",1,1,1,0,0,0,0,6809.57,11167,1,0,9187.21,"",1,1,1,0,0,0,0
127,1960.85,1,229,0,0,14699,1,0,9803.03,"",1,1,1,0,0,0,0,9693.03,11284,1,1,6110.16,"",1,1,1,0,0,0,0
127,1960.85,1,302,1,0,1009,1,0,6700.66,"",1,1,1,0,0,0,0,6696.66,12719,1,1,6166.87,"",1,1,1,0,0,0,0
127,1960.85,1,812,0,0,2006,1,0,5627.95,"",1,1,1,0,0,0,0,5619.95,12870,1,1,6337.89,"",1,1,1,0,0,0,0
127,1960.85,1,135,1,0,12867,1,0,9377.35,"",1,1,1,0,0,0,0,9260.35,12874,1,1,7053.44,"",1,1,1,0,0,0,0
127,1960.85,1,817,0,0,11555,1,0,10555.5,"",1,1,1,0,0,0,0,10491.5,13129,1,1,6457.36,"",1,1,1,0,0,0,0
127,1960.85,1,780,1,0,8029,1,0,5932.82,"",1,1,1,0,0,0,0,5907.82,13147,1,1,7099.49,"",1,1,1,0,0,0,0
127,1960.85,1,960,0,0,7159,1,1,6227.55,"",1,1,1,0,0,0,0,6215.55,13760,1,0,7073.75,"",1,1,1,0,0,0,0
127,1960.85,1,534,1,0,881,1,0,6412.3,"",1,1,1,0,0,0,0,6285.3,15158,1,1,6292.18,"",1,1,1,0,0,0,0
127,1960.85,1,18,0,0,8358,1,0,6353.42,"",1,1,1,0,0,0,0,6226.42,15587,1,1,6729.26,"",1,1,1,0,0,0,0
127,1960.85,1,1495,0,0,3922,1,0,6061.2,"",1,1,1,0,0,0,0,6058.2,15680,1,1,7007.77,"",1,1,1,0,0,0,0
127,1960.85,1,221,1,0,12671,1,0,9044.22,"",1,1,1,0,0,0,0,8932.22,15845,1,1,6527.01,"",1,1,1,0,0,0,0
127,1960.85,1,1385,0,0,1890,1,0,7238.49,"",1,1,1,0,0,0,0,7111.49,15873,1,1,7324.2,"",1,1,1,0,0,0,0
127,1960.85,1,1253,1,0,968,1,1,8200.36,"",1,1,1,0,0,0,0,8173.36,16244,1,0,6218.03,"",1,1,1,0,0,0,0
127,1960.85,1,760,0,0,9006,1,0,6642.43,"",1,1,1,0,0,0,0,6622.43,16715,1,1,6426.63,"",1,1,1,0,0,0,0
127,1960.85,1,968,1,0,1240,1,0,9397.46,"",1,1,1,0,0,0,0,9346.46,17091,1,1,5738.46,"",1,1,1,0,0,0,0
127,1960.85,1,1123,0,0,16842,1,1,8019.21,"",1,1,1,0,0,0,0,7981.21,17384,1,0,5947.43,"",1,1,1,0,0,0,0
128,1960.85,1,497,1,0,15993,1,0,10067.4,"",1,1,1,0,0,0,0,9976.4,571,1,1,5676.62,"",1,1,1,0,0,0,0
128,1960.85,1,657,0,0,14428,1,1,5501.24,"",1,1,1,0,0,0,0,5425.24,586,1,0,5952.51,"",1,1,1,0,0,0,0
128,1960.85,1,1299,0,0,11762,1,0,7576.29,"",1,1,1,0,0,0,0,7554.29,2314,1,1,7081.65,"",1,1,1,0,0,0,0
128,1960.85,1,873,0,0,17006,1,0,8366.18,"",1,1,1,0,0,0,0,8307.18,3336,1,1,7169.92,"",1,1,1,0,0,0,0
