Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(MC_1),VMMC_1
1968,1,1,0,78,8,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,79,4,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,80,3,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,82,6,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,85,3,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,94,0,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,0,12,12,8,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,15,2,2,2,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,16,8,8,2,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,17,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,18,13,13,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,19,25,25,5,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,20,16,16,3,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,21,29,29,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,22,42,42,4,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,23,31,31,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,24,31,31,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,25,26,26,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,26,26,26,2,0,1,0,0,0,0,0,0,0,0
1968,1,1,1,27,19,19,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,28,22,22,1,0,2,2,0,0,0,0,0,0,0
1968,1,1,1,29,15,15,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,30,21,21,1,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,31,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,32,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,33,10,10,1,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,34,3,3,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,1,35,10,10,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,36,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,37,5,5,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,38,7,7,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,39,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,40,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,41,5,5,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,42,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,43,6,6,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,44,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,45,6,6,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,46,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,48,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,50,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,51,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,52,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,54,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,56,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,57,2,2,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,61,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,64,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,0,195,0,0,0,8,0,0,0,0,0,0,0,0
1968.5,1,0,0,1,170,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,2,145,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,3,172,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,4,183,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,5,167,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,6,159,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,7,142,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,8,115,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,9,89,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,10,103,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,11,102,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,12,109,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,13,78,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,14,84,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,15,86,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,16,84,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,17,80,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,18,78,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,19,64,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,20,65,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,21,63,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,22,58,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,23,72,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,24,50,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,25,54,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,26,45,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,27,64,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,28,47,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,29,46,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,31,49,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,32,42,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,33,44,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,35,37,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,38,31,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,39,31,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,41,31,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,42,23,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,43,44,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,44,35,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,45,24,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,46,31,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,47,24,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,48,31,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,49,29,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,50,26,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,51,33,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,53,26,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,54,25,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,55,15,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,56,20,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,57,25,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,58,24,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,59,13,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,60,17,0,0,0,2,0,0,0,0,0,0,0,0
1968.5,1,0,0,61,10,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,62,17,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,63,21,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,64,18,0,0,0,3,0,0,0,0,0,0,0,0
1968.5,1,0,0,65,16,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,66,7,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,67,12,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,68,7,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,70,14,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,71,8,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,72,9,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,73,7,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,74,4,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,75,4,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,76,6,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,77,2,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,78,2,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,79,3,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,82,3,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,84,2,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,0,9,9,9,0,3,3,0,0,0,0,0,0,0
1968.5,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,7,6,6,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,8,14,14,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,9,18,18,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,10,12,12,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,11,19,19,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,12,9,9,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,13,10,10,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,14,12,12,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,15,6,6,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,16,8,8,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,17,18,18,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,18,13,13,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,19,8,8,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,20,16,16,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,21,16,16,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,22,25,25,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,23,15,15,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,24,20,20,1,0,2,2,0,0,0,0,0,0,0
1968.5,1,0,1,25,24,24,1,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,26,20,20,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,27,18,18,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,28,20,20,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,29,23,23,1,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,30,21,21,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,31,22,22,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,32,14,14,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,33,26,26,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,34,17,17,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,35,8,8,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,36,10,10,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,37,17,17,1,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,38,16,16,1,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,39,12,12,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,40,15,15,1,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,41,9,9,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,42,13,13,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,43,7,7,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,44,6,6,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,45,5,5,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,46,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,47,6,6,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,48,11,11,1,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,49,5,5,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,1,50,4,4,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,51,8,8,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,52,4,4,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,53,3,3,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,0,1,54,4,4,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,56,5,5,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,57,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,58,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,59,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,60,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,61,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,62,2,2,0,0,3,2,0,0,0,0,0,0,0
1968.5,1,0,1,63,1,1,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,64,3,3,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,65,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,66,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,67,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,68,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,69,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,70,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,71,0,0,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,73,2,2,0,0,1,1,0,0,0,0,0,0,0
1968.5,1,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,76,2,2,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,79,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,82,1,1,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,0,186,0,0,0,6,0,0,0,0,0,0,0,0
1968.5,1,1,0,1,175,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,2,160,0,0,0,2,0,0,0,0,0,0,0,0
1968.5,1,1,0,3,171,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,4,188,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,1,0,5,155,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,6,164,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,7,170,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,8,158,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,9,130,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,10,142,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,11,151,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,12,153,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,13,137,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,14,144,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,1,0,15,124,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,16,117,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,17,92,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,18,88,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,19,79,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,20,93,0,0,0,1,0,0,0,0,0,0,0,0
1968.5,1,1,0,21,70,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,22,67,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,23,47,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,24,44,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,25,54,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,26,49,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,27,41,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,28,52,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,29,51,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,30,50,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,31,50,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,32,62,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,33,52,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,34,55,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,35,56,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,36,49,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,37,49,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,38,47,0,0,0,0,0,0,0,0,0,0,0,0
1968.5,1,1,0,39,51,0,0,0,0,0,0,0,0,0,0,0,0
