Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
90,15,29.9375,3,1,1,10833,0,0,26.9559,1,0,0,0,1,1,1,0,0,0,0,6339,0,1,30.5781,2,0,0,0,2,2,2,8,0,0,0,None,None
91,15,204.127,3,1,1,14321,0,0,38.8515,1,0,0,0,1,1,1,12,0,0,0,11053,1,1,24.9081,1,0,0,0,1,1,1,8,0,0,0,None,None
92,16,4629.72,2,1,1,6149,0,0,41.814,1,0,0,1,0,1,1,0,0,0,0,5849,0,1,25.4672,1,0,0,1,0,1,1,12,0,0,0,None,None
93,16,401.877,3,1,1,14137,0,0,80.7203,1,0,0,0,1,1,1,8,0,0,0,4900,0,1,26.2547,1,0,0,0,1,1,1,12,0,0,0,None,None
94,16,170.389,3,1,1,15593,0,0,35.4211,1,0,0,0,1,1,1,0,0,0,0,9302,0,1,13.3365,1,0,0,0,1,1,1,8,0,0,0,None,None
95,16,70.7638,3,1,1,15907,0,0,68.1317,1,0,0,0,1,1,1,0,0,0,0,10209,0,1,32.069,1,0,0,0,1,1,1,0,0,0,0,None,None
96,17,198.163,3,1,1,7487,0,0,14.9856,1,0,0,0,1,1,1,8,0,0,0,8291,0,1,33.004,1,0,0,0,1,1,1,0,0,0,0,None,None
97,17,312.492,3,1,1,8993,0,0,54.1876,1,0,0,0,1,1,1,0,0,0,0,1527,1,1,16.4665,1,0,0,0,1,1,1,8,0,0,0,None,None
98,17,222.722,3,1,1,10502,0,0,46.309,1,0,0,0,1,1,1,8,0,0,0,16800,0,1,14.9333,1,0,0,0,1,1,1,0,0,0,0,None,None
99,17,546.768,3,1,1,11831,0,0,45.7269,1,0,0,0,1,1,1,0,0,0,0,939,0,1,41.3394,1,0,0,0,1,1,1,8,0,0,0,None,None
100,18,5697.88,2,1,1,7225,0,0,51.5831,1,0,0,1,0,1,1,12,0,0,0,6926,0,1,40.9376,1,0,0,1,0,1,1,8,0,0,0,None,None
101,18,318.963,3,1,1,12338,0,0,35.1278,1,0,0,0,1,1,1,8,0,0,0,6918,0,1,14.7692,1,0,0,0,1,1,1,0,0,0,0,None,None
102,18,99.3161,3,1,1,3541,0,0,33.4418,1,0,0,0,1,1,1,12,0,0,0,13280,1,1,17.2707,1,0,0,0,1,1,1,8,0,0,0,None,None
103,18,704.564,3,1,1,5288,0,0,55.0579,1,0,0,0,1,1,1,8,0,0,0,14241,0,1,52.7561,1,0,0,0,1,1,1,8,0,0,0,None,None
104,18,78.1767,3,1,1,6346,1,0,24.9579,1,0,0,0,1,1,1,12,0,0,0,16500,0,1,13.4538,1,0,0,0,1,1,1,0,0,0,0,None,None
105,18,322.076,3,1,1,8267,0,0,26.4897,1,0,0,0,1,1,1,12,0,0,0,3118,0,1,42.5365,1,0,0,0,1,1,1,0,0,0,0,None,None
106,18,447.936,3,1,1,13882,0,0,87.4342,1,0,0,0,1,1,1,0,0,0,0,3621,0,1,63.1849,1,0,0,0,1,1,1,8,0,0,0,None,None
107,19,147.735,3,1,1,9606,1,0,24.8765,1,0,0,0,1,1,1,0,0,0,0,7173,1,1,24.3373,1,0,0,0,1,1,1,12,0,0,0,None,None
108,19,48.5554,3,1,1,9782,1,0,23.8362,1,0,0,0,1,1,1,8,0,0,0,7595,0,1,13.8436,1,0,0,0,1,1,1,8,0,0,0,None,None
109,19,877.858,3,1,1,10655,0,0,38.7746,1,0,0,0,1,1,1,8,0,0,0,1513,0,1,32.8252,1,0,0,0,1,1,1,8,0,0,0,None,None
110,19,206.032,3,1,1,16257,0,0,14.4274,1,0,0,0,1,1,1,12,0,0,0,7363,0,1,30.671,1,0,0,0,1,1,1,12,0,0,0,None,None
111,19,366.029,3,1,1,16707,0,0,45.0453,1,0,0,0,1,1,1,0,0,0,0,7603,0,1,44.0227,1,0,0,0,1,1,1,8,0,0,0,None,None
112,19,137.911,3,1,1,16847,0,0,26.0067,1,0,0,0,1,1,1,8,0,0,0,10317,0,1,35.6123,1,0,0,0,1,1,1,8,0,0,0,None,None
