Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
305,2,14,491.297,97,1,1295,385,36.023,28.9221,PARTNER_TERMINATED
638,2,74,720.451,97,1,1243,847,30.0206,21.7859,PARTNER_TERMINATED
166,1,2,5642.13,97,2,466,546,44.6912,42.0064,PARTNER_MIGRATING
270,1,8,362.909,97,0,143,489,19.2963,20.4539,SELF_MIGRATING
529,3,64,5029.35,98,2,1230,1084,49.2469,43.996,PARTNER_TERMINATED
629,3,72,1698.1,98,1,365,410,28.9857,19.7514,PARTNER_TERMINATED
510,3,63,402.128,98,0,1036,213,28.3507,23.3713,SELF_MIGRATING
734,3,90,751.528,98,0,477,997,36.7974,28.8551,SELF_MIGRATING
151,2,2,97.4776,98,1,704,705,24.2281,29.2747,BROKEUP
383,2,33,6455.53,98,2,833,1045,33.0573,33.284,PARTNER_MIGRATING
685,2,81,422.76,98,0,1284,554,20.9648,16.4018,SELF_MIGRATING
442,1,54,215.842,98,0,504,656,24.862,18.1401,SELF_MIGRATING
689,3,82,785.787,99,1,643,807,42.3926,38.3028,SELF_MIGRATING
590,2,68,184.503,99,0,1131,124,30.434,26.6138,SELF_MIGRATING
56,2,0,303.162,99,2,514,668,38.7682,35.883,PARTNER_MIGRATING
