Time, NodeID, AgeYears, NumIndividuals, NumInfected, NodeProp=Accessibility
320,6,125,10,0,NO
320,5,125,10,0,YES
320,4,125,10,0,YES
320,3,125,10,0,YES
320,2,125,10,0,YES
320,1,125,10,0,YES
321,10,125,10,0,NO
321,9,125,10,0,NO
321,8,125,10,0,NO
321,7,125,10,0,NO
321,6,125,10,0,NO
321,5,125,10,0,YES
321,4,125,10,0,YES
321,3,125,10,0,YES
321,2,125,10,0,YES
321,1,125,10,0,YES
322,10,125,10,0,NO
322,9,125,10,0,NO
322,8,125,10,0,NO
322,7,125,10,0,NO
322,6,125,10,0,NO
322,5,125,10,0,YES
322,4,125,10,0,YES
322,3,125,10,0,YES
322,2,125,10,0,YES
322,1,125,10,0,YES
323,10,125,10,0,NO
323,9,125,10,0,NO
323,8,125,10,0,NO
323,7,125,10,0,NO
323,6,125,10,0,NO
323,5,125,10,0,YES
323,4,125,10,0,YES
323,3,125,10,0,YES
323,2,125,10,0,YES
323,1,125,10,0,YES
324,10,125,10,0,NO
324,9,125,10,0,NO
324,8,125,10,0,NO
324,7,125,10,0,NO
324,6,125,10,0,NO
324,5,125,10,0,YES
324,4,125,10,0,YES
324,3,125,10,0,YES
324,2,125,10,0,YES
324,1,125,10,0,YES
325,10,125,10,6,NO
325,9,125,10,1,NO
325,8,125,10,5,NO
325,7,125,10,2,NO
325,6,125,10,1,NO
325,5,125,10,1,YES
325,4,125,10,3,YES
325,3,125,10,3,YES
325,2,125,10,2,YES
325,1,125,10,0,YES
326,10,125,10,8,NO
326,9,125,10,1,NO
326,8,125,10,5,NO
326,7,125,10,2,NO
326,6,125,10,1,NO
326,5,125,10,1,YES
326,4,125,10,3,YES
326,3,125,10,3,YES
326,2,125,10,2,YES
326,1,125,10,0,YES
327,10,125,10,8,NO
327,9,125,10,1,NO
327,8,125,10,5,NO
327,7,125,10,2,NO
327,6,125,10,1,NO
327,5,125,0,0,YES
327,4,125,0,0,YES
327,3,125,0,0,YES
327,2,125,0,0,YES
327,1,125,50,8,YES
328,10,125,10,8,NO
328,9,125,10,1,NO
328,8,125,10,5,NO
328,7,125,10,2,NO
328,6,125,10,1,NO
328,5,125,0,0,YES
328,4,125,0,0,YES
328,3,125,0,0,YES
328,2,125,0,0,YES
328,1,125,50,8,YES
329,10,125,10,8,NO
329,9,125,10,1,NO
329,8,125,10,5,NO
329,7,125,10,2,NO
329,6,125,10,1,NO
329,5,125,0,0,YES
329,4,125,0,0,YES
329,3,125,0,0,YES
329,2,125,0,0,YES
329,1,125,50,8,YES
330,10,125,10,8,NO
330,9,125,10,1,NO
330,8,125,10,5,NO
330,7,125,10,2,NO
330,6,125,10,1,NO
330,5,125,0,0,YES
330,4,125,0,0,YES
330,3,125,0,0,YES
330,2,125,0,0,YES
330,1,125,50,8,YES
331,10,125,10,9,NO
331,9,125,10,0,NO
331,8,125,10,5,NO
331,7,125,10,2,NO
331,6,125,10,1,NO
331,5,125,0,0,YES
331,4,125,0,0,YES
331,3,125,0,0,YES
331,2,125,0,0,YES
331,1,125,50,8,YES
332,10,125,10,8,NO
332,9,125,10,0,NO
332,8,125,10,5,NO
332,7,125,10,2,NO
332,6,125,10,1,NO
332,5,125,0,0,YES
332,4,125,0,0,YES
332,3,125,0,0,YES
332,2,125,0,0,YES
332,1,125,50,8,YES
333,10,125,10,9,NO
333,9,125,10,0,NO
333,8,125,10,5,NO
333,7,125,10,2,NO
333,6,125,10,1,NO
333,5,125,0,0,YES
333,4,125,0,0,YES
333,3,125,0,0,YES
333,2,125,0,0,YES
333,1,125,50,8,YES
334,10,125,10,9,NO
334,9,125,10,0,NO
334,8,125,10,5,NO
334,7,125,10,2,NO
334,6,125,10,1,NO
334,5,125,0,0,YES
334,4,125,0,0,YES
334,3,125,0,0,YES
334,2,125,0,0,YES
334,1,125,50,7,YES
335,10,125,10,9,NO
335,9,125,10,0,NO
335,8,125,10,5,NO
335,7,125,10,2,NO
335,6,125,10,1,NO
335,5,125,0,0,YES
335,4,125,0,0,YES
335,3,125,0,0,YES
335,2,125,0,0,YES
335,1,125,50,7,YES
336,10,125,10,8,NO
336,9,125,10,0,NO
336,8,125,10,4,NO
336,7,125,10,2,NO
336,6,125,10,1,NO
336,5,125,0,0,YES
336,4,125,0,0,YES
336,3,125,0,0,YES
336,2,125,0,0,YES
336,1,125,50,7,YES
337,10,125,10,8,NO
337,9,125,10,0,NO
337,8,125,10,4,NO
337,7,125,10,2,NO
337,6,125,10,1,NO
337,5,125,10,1,YES
337,4,125,10,3,YES
337,3,125,10,2,YES
337,2,125,10,0,YES
337,1,125,10,0,YES
338,10,125,10,8,NO
338,9,125,10,0,NO
338,8,125,10,4,NO
338,7,125,10,2,NO
338,6,125,10,1,NO
338,5,125,10,1,YES
338,4,125,10,3,YES
338,3,125,10,2,YES
338,2,125,10,0,YES
338,1,125,10,0,YES
339,10,125,10,8,NO
339,9,125,10,0,NO
339,8,125,10,4,NO
339,7,125,10,1,NO
339,6,125,10,1,NO
339,5,125,10,1,YES
339,4,125,10,3,YES
339,3,125,10,2,YES
339,2,125,10,0,YES
339,1,125,10,0,YES
340,10,125,10,8,NO
340,9,125,10,0,NO
340,8,125,10,3,NO
340,7,125,10,1,NO
340,6,125,10,1,NO
340,5,125,10,1,YES
340,4,125,10,3,YES
340,3,125,10,2,YES
340,2,125,10,0,YES
340,1,125,10,0,YES
341,10,125,10,8,NO
341,9,125,10,0,NO
341,8,125,10,3,NO
341,7,125,10,1,NO
341,6,125,10,1,NO
341,5,125,10,1,YES
341,4,125,10,3,YES
341,3,125,10,2,YES
341,2,125,10,0,YES
341,1,125,10,0,YES
342,10,125,10,8,NO
342,9,125,10,0,NO
342,8,125,10,2,NO
342,7,125,10,1,NO
342,6,125,10,1,NO
342,5,125,10,0,YES
342,4,125,10,3,YES
342,3,125,10,2,YES
342,2,125,10,0,YES
342,1,125,10,0,YES
343,10,125,10,6,NO
343,9,125,10,0,NO
343,8,125,10,2,NO
343,7,125,10,1,NO
343,6,125,10,1,NO
343,5,125,10,0,YES
343,4,125,10,3,YES
343,3,125,10,2,YES
343,2,125,10,0,YES
343,1,125,10,0,YES
344,10,125,10,6,NO
344,9,125,10,0,NO
344,8,125,10,2,NO
344,7,125,10,1,NO
344,6,125,10,1,NO
344,5,125,10,0,YES
344,4,125,10,3,YES
344,3,125,10,2,YES
344,2,125,10,0,YES
344,1,125,10,0,YES
345,10,125,10,7,NO
345,9,125,10,0,NO
345,8,125,10,2,NO
345,7,125,10,1,NO
345,6,125,10,1,NO
345,5,125,10,0,YES
345,4,125,10,3,YES
345,3,125,10,2,YES
345,2,125,10,0,YES
345,1,125,10,0,YES
346,10,125,10,6,NO
346,9,125,10,0,NO
346,8,125,10,2,NO
346,7,125,10,1,NO
346,6,125,10,1,NO
346,5,125,10,0,YES
346,4,125,10,3,YES
346,3,125,10,2,YES
346,2,125,10,0,YES
346,1,125,10,0,YES
347,10,125,10,6,NO
347,9,125,10,0,NO
347,8,125,10,2,NO
347,7,125,10,1,NO
347,6,125,10,1,NO
347,5,125,10,0,YES
347,4,125,10,3,YES
347,3,125,10,2,YES
347,2,125,10,0,YES
347,1,125,10,0,YES
348,10,125,10,6,NO
348,9,125,10,0,NO
348,8,125,10,2,NO
348,7,125,10,1,NO
348,6,125,10,1,NO
348,5,125,10,0,YES
348,4,125,10,3,YES
348,3,125,10,2,YES
348,2,125,10,0,YES
348,1,125,10,0,YES
349,10,125,10,7,NO
349,9,125,10,0,NO
349,8,125,10,2,NO
349,7,125,10,1,NO
349,6,125,10,1,NO
349,5,125,10,0,YES
349,4,125,10,3,YES
349,3,125,10,2,YES
349,2,125,10,0,YES
349,1,125,10,0,YES
350,10,125,10,7,NO
350,9,125,10,0,NO
350,8,125,10,2,NO
350,7,125,10,1,NO
350,6,125,10,1,NO
350,5,125,10,0,YES
350,4,125,10,3,YES
350,3,125,10,2,YES
350,2,125,10,0,YES
350,1,125,10,0,YES
351,10,125,10,8,NO
351,9,125,10,0,NO
351,8,125,10,2,NO
351,7,125,10,1,NO
351,6,125,10,1,NO
351,5,125,10,0,YES
351,4,125,10,3,YES
351,3,125,10,2,YES
351,2,125,10,0,YES
351,1,125,10,0,YES
352,10,125,10,8,NO
352,9,125,10,0,NO
352,8,125,10,2,NO
352,7,125,10,1,NO
352,6,125,10,1,NO
352,5,125,10,0,YES
352,4,125,10,2,YES
352,3,125,10,2,YES
352,2,125,10,0,YES
352,1,125,10,0,YES
353,10,125,10,8,NO
353,9,125,10,0,NO
353,8,125,10,2,NO
353,7,125,10,1,NO
353,6,125,10,1,NO
353,5,125,10,0,YES
353,4,125,10,2,YES
353,3,125,10,2,YES
353,2,125,10,0,YES
353,1,125,10,0,YES
354,10,125,10,8,NO
354,9,125,10,0,NO
354,8,125,10,2,NO
354,7,125,10,1,NO
354,6,125,10,1,NO
354,5,125,10,0,YES
354,4,125,10,2,YES
354,3,125,10,2,YES
354,2,125,10,0,YES
354,1,125,10,0,YES
355,10,125,10,8,NO
355,9,125,10,0,NO
355,8,125,10,2,NO
355,7,125,10,1,NO
355,6,125,10,1,NO
355,5,125,10,0,YES
355,4,125,10,2,YES
355,3,125,10,2,YES
355,2,125,10,0,YES
355,1,125,10,0,YES
356,10,125,10,8,NO
356,9,125,10,0,NO
356,8,125,10,2,NO
356,7,125,10,1,NO
356,6,125,10,1,NO
356,5,125,10,0,YES
356,4,125,10,2,YES
356,3,125,10,2,YES
356,2,125,10,0,YES
356,1,125,10,0,YES
357,10,125,10,9,NO
357,9,125,10,0,NO
357,8,125,10,2,NO
357,7,125,10,1,NO
357,6,125,10,1,NO
357,5,125,10,0,YES
357,4,125,10,1,YES
357,3,125,10,2,YES
357,2,125,10,0,YES
357,1,125,10,0,YES
358,10,125,10,8,NO
358,9,125,10,0,NO
358,8,125,10,2,NO
358,7,125,10,1,NO
358,6,125,10,1,NO
358,5,125,10,0,YES
358,4,125,10,1,YES
358,3,125,10,2,YES
358,2,125,10,0,YES
358,1,125,10,0,YES
359,10,125,10,8,NO
359,9,125,10,0,NO
359,8,125,10,2,NO
359,7,125,10,1,NO
359,6,125,10,1,NO
359,5,125,10,0,YES
359,4,125,10,1,YES
359,3,125,10,2,YES
359,2,125,10,0,YES
359,1,125,10,0,YES
360,10,125,10,8,NO
360,9,125,10,0,NO
360,8,125,10,2,NO
360,7,125,10,1,NO
360,6,125,10,1,NO
360,5,125,10,0,YES
360,4,125,10,1,YES
360,3,125,10,1,YES
360,2,125,10,0,YES
360,1,125,10,0,YES
361,10,125,10,8,NO
361,9,125,10,0,NO
361,8,125,10,2,NO
361,7,125,10,1,NO
361,6,125,10,1,NO
361,5,125,10,0,YES
361,4,125,10,1,YES
361,3,125,10,1,YES
361,2,125,10,0,YES
361,1,125,10,0,YES
362,10,125,10,10,NO
362,9,125,10,0,NO
362,8,125,10,2,NO
362,7,125,10,1,NO
362,6,125,10,1,NO
362,5,125,10,0,YES
362,4,125,10,1,YES
362,3,125,10,1,YES
362,2,125,10,0,YES
362,1,125,10,0,YES
363,10,125,10,9,NO
363,9,125,10,0,NO
363,8,125,10,2,NO
363,7,125,10,1,NO
363,6,125,10,1,NO
363,5,125,10,0,YES
363,4,125,10,1,YES
363,3,125,10,0,YES
363,2,125,10,0,YES
363,1,125,10,0,YES
364,10,125,10,9,NO
364,9,125,10,0,NO
364,8,125,10,2,NO
364,7,125,10,1,NO
364,6,125,10,1,NO
364,5,125,10,0,YES
364,4,125,10,1,YES
364,3,125,10,0,YES
364,2,125,10,0,YES
364,1,125,10,0,YES
365,10,125,10,8,NO
365,9,125,10,0,NO
365,8,125,10,2,NO
365,7,125,10,1,NO
365,6,125,10,1,NO
365,5,125,10,0,YES
365,4,125,10,1,YES
365,3,125,10,0,YES
365,2,125,10,0,YES
365,1,125,10,0,YES
366,10,125,10,8,NO
366,9,125,10,0,NO
366,8,125,10,2,NO
366,7,125,10,1,NO
366,6,125,10,1,NO
366,5,125,10,0,YES
366,4,125,10,1,YES
366,3,125,10,0,YES
366,2,125,10,0,YES
366,1,125,10,0,YES
367,10,125,10,8,NO
367,9,125,10,0,NO
367,8,125,10,2,NO
367,7,125,10,1,NO
367,6,125,10,1,NO
367,5,125,10,0,YES
367,4,125,10,1,YES
367,3,125,10,0,YES
367,2,125,10,0,YES
367,1,125,10,0,YES
368,10,125,10,8,NO
368,9,125,10,0,NO
368,8,125,10,2,NO
368,7,125,10,1,NO
368,6,125,10,1,NO
368,5,125,10,0,YES
368,4,125,10,1,YES
368,3,125,10,0,YES
368,2,125,10,0,YES
368,1,125,10,0,YES
369,10,125,10,8,NO
369,9,125,10,0,NO
369,8,125,10,2,NO
369,7,125,10,1,NO
369,6,125,10,1,NO
369,5,125,10,0,YES
369,4,125,10,1,YES
369,3,125,10,0,YES
369,2,125,10,0,YES
369,1,125,10,0,YES
370,10,125,10,8,NO
370,9,125,10,0,NO
370,8,125,10,2,NO
370,7,125,10,1,NO
370,6,125,10,0,NO
370,5,125,10,0,YES
370,4,125,10,1,YES
370,3,125,10,0,YES
370,2,125,10,0,YES
370,1,125,10,0,YES
371,10,125,10,8,NO
371,9,125,10,0,NO
371,8,125,10,2,NO
371,7,125,10,1,NO
371,6,125,10,0,NO
371,5,125,10,0,YES
371,4,125,10,1,YES
371,3,125,10,0,YES
371,2,125,10,0,YES
371,1,125,10,0,YES
372,10,125,10,8,NO
372,9,125,10,0,NO
372,8,125,10,2,NO
372,7,125,10,1,NO
372,6,125,10,0,NO
372,5,125,10,0,YES
372,4,125,10,1,YES
372,3,125,10,0,YES
372,2,125,10,0,YES
372,1,125,10,0,YES
373,10,125,10,8,NO
373,9,125,10,0,NO
373,8,125,10,2,NO
373,7,125,10,1,NO
373,6,125,10,0,NO
373,5,125,10,0,YES
373,4,125,10,1,YES
373,3,125,10,0,YES
373,2,125,10,0,YES
373,1,125,10,0,YES
374,10,125,10,9,NO
374,9,125,10,0,NO
374,8,125,10,2,NO
374,7,125,10,1,NO
374,6,125,10,0,NO
374,5,125,10,0,YES
374,4,125,10,1,YES
374,3,125,10,0,YES
374,2,125,10,0,YES
374,1,125,10,0,YES
375,10,125,10,9,NO
375,9,125,10,0,NO
375,8,125,10,2,NO
375,7,125,10,1,NO
375,6,125,10,0,NO
375,5,125,10,0,YES
375,4,125,10,1,YES
375,3,125,10,0,YES
375,2,125,10,0,YES
375,1,125,10,0,YES
376,10,125,10,10,NO
376,9,125,10,0,NO
376,8,125,10,2,NO
376,7,125,10,1,NO
376,6,125,10,0,NO
376,5,125,10,0,YES
376,4,125,10,1,YES
376,3,125,10,0,YES
376,2,125,10,0,YES
376,1,125,10,0,YES
377,10,125,10,10,NO
377,9,125,10,0,NO
377,8,125,10,2,NO
377,7,125,10,1,NO
377,6,125,10,0,NO
377,5,125,10,0,YES
377,4,125,10,1,YES
377,3,125,10,0,YES
377,2,125,10,0,YES
377,1,125,10,0,YES
378,10,125,10,10,NO
378,9,125,10,0,NO
378,8,125,10,1,NO
378,7,125,10,1,NO
378,6,125,10,0,NO
378,5,125,10,0,YES
378,4,125,10,1,YES
378,3,125,10,0,YES
378,2,125,10,0,YES
378,1,125,10,0,YES
379,10,125,10,10,NO
379,9,125,10,0,NO
379,8,125,10,1,NO
379,7,125,10,1,NO
379,6,125,10,0,NO
379,5,125,10,0,YES
379,4,125,10,1,YES
379,3,125,10,0,YES
379,2,125,10,0,YES
379,1,125,10,0,YES
380,10,125,10,10,NO
380,9,125,10,0,NO
380,8,125,10,1,NO
380,7,125,10,1,NO
380,6,125,10,0,NO
380,5,125,10,0,YES
380,4,125,10,1,YES
380,3,125,10,0,YES
380,2,125,10,0,YES
380,1,125,10,0,YES
381,10,125,10,9,NO
381,9,125,10,0,NO
381,8,125,10,1,NO
381,7,125,10,1,NO
381,6,125,10,0,NO
381,5,125,10,0,YES
381,4,125,10,1,YES
381,3,125,10,0,YES
381,2,125,10,0,YES
381,1,125,10,0,YES
382,10,125,10,9,NO
382,9,125,10,0,NO
382,8,125,10,1,NO
382,7,125,10,1,NO
382,6,125,10,0,NO
382,5,125,10,0,YES
382,4,125,10,1,YES
382,3,125,10,0,YES
382,2,125,10,0,YES
382,1,125,10,0,YES
383,10,125,10,9,NO
383,9,125,10,0,NO
383,8,125,10,1,NO
383,7,125,10,1,NO
383,6,125,10,0,NO
383,5,125,10,0,YES
383,4,125,10,1,YES
383,3,125,10,0,YES
383,2,125,10,0,YES
383,1,125,10,0,YES
384,10,125,10,9,NO
384,9,125,10,0,NO
384,8,125,10,1,NO
384,7,125,10,1,NO
384,6,125,10,0,NO
384,5,125,10,0,YES
384,4,125,10,1,YES
384,3,125,10,0,YES
384,2,125,10,0,YES
384,1,125,10,0,YES
385,10,125,10,8,NO
385,9,125,10,0,NO
385,8,125,10,0,NO
385,7,125,10,1,NO
385,6,125,10,0,NO
385,5,125,10,0,YES
385,4,125,10,1,YES
385,3,125,10,0,YES
385,2,125,10,0,YES
385,1,125,10,0,YES
386,10,125,10,7,NO
386,9,125,10,0,NO
386,8,125,10,0,NO
386,7,125,10,1,NO
386,6,125,10,0,NO
386,5,125,10,0,YES
386,4,125,10,1,YES
386,3,125,10,0,YES
386,2,125,10,0,YES
386,1,125,10,0,YES
387,10,125,10,8,NO
387,9,125,10,0,NO
387,8,125,10,0,NO
387,7,125,10,1,NO
387,6,125,10,0,NO
387,5,125,10,0,YES
387,4,125,10,1,YES
387,3,125,10,0,YES
387,2,125,10,0,YES
387,1,125,10,0,YES
388,10,125,10,8,NO
388,9,125,10,0,NO
388,8,125,10,0,NO
388,7,125,10,1,NO
388,6,125,10,0,NO
388,5,125,10,0,YES
388,4,125,10,1,YES
388,3,125,10,0,YES
388,2,125,10,0,YES
388,1,125,10,0,YES
389,10,125,10,9,NO
389,9,125,10,0,NO
389,8,125,10,0,NO
389,7,125,10,1,NO
389,6,125,10,0,NO
389,5,125,10,0,YES
389,4,125,10,1,YES
389,3,125,10,0,YES
389,2,125,10,0,YES
389,1,125,10,0,YES
390,10,125,10,9,NO
390,9,125,10,0,NO
390,8,125,10,0,NO
390,7,125,10,1,NO
390,6,125,10,0,NO
390,5,125,10,0,YES
390,4,125,10,1,YES
390,3,125,10,0,YES
390,2,125,10,0,YES
390,1,125,10,0,YES
391,10,125,10,9,NO
391,9,125,10,0,NO
391,8,125,10,0,NO
391,7,125,10,1,NO
391,6,125,10,0,NO
391,5,125,10,0,YES
391,4,125,10,1,YES
391,3,125,10,0,YES
391,2,125,10,0,YES
391,1,125,10,0,YES
392,10,125,10,9,NO
392,9,125,10,0,NO
392,8,125,10,0,NO
392,7,125,10,1,NO
392,6,125,10,0,NO
392,5,125,10,0,YES
392,4,125,10,0,YES
392,3,125,10,0,YES
392,2,125,10,0,YES
392,1,125,10,0,YES
393,10,125,10,10,NO
393,9,125,10,0,NO
393,8,125,10,0,NO
393,7,125,10,1,NO
393,6,125,10,0,NO
393,5,125,10,0,YES
393,4,125,10,0,YES
393,3,125,10,0,YES
393,2,125,10,0,YES
393,1,125,10,0,YES
394,10,125,10,10,NO
394,9,125,10,0,NO
394,8,125,10,0,NO
394,7,125,10,1,NO
394,6,125,10,0,NO
394,5,125,10,0,YES
394,4,125,10,0,YES
394,3,125,10,0,YES
394,2,125,10,0,YES
394,1,125,10,0,YES
395,10,125,10,9,NO
395,9,125,10,0,NO
395,8,125,10,0,NO
395,7,125,10,1,NO
395,6,125,10,0,NO
395,5,125,10,0,YES
395,4,125,10,0,YES
395,3,125,10,0,YES
395,2,125,10,0,YES
395,1,125,10,0,YES
396,10,125,10,9,NO
396,9,125,10,0,NO
396,8,125,10,0,NO
396,7,125,10,1,NO
396,6,125,10,0,NO
396,5,125,10,0,YES
396,4,125,10,0,YES
396,3,125,10,0,YES
396,2,125,10,0,YES
396,1,125,10,0,YES
397,10,125,10,7,NO
397,9,125,10,0,NO
397,8,125,10,0,NO
397,7,125,10,1,NO
397,6,125,10,0,NO
397,5,125,10,0,YES
397,4,125,10,0,YES
397,3,125,10,0,YES
397,2,125,10,0,YES
397,1,125,10,0,YES
398,10,125,10,8,NO
398,9,125,10,0,NO
398,8,125,10,0,NO
398,7,125,10,1,NO
398,6,125,10,0,NO
398,5,125,10,0,YES
398,4,125,10,0,YES
398,3,125,10,0,YES
398,2,125,10,0,YES
398,1,125,10,0,YES
399,10,125,10,9,NO
399,9,125,10,0,NO
399,8,125,10,0,NO
399,7,125,10,1,NO
399,6,125,10,0,NO
399,5,125,10,0,YES
399,4,125,10,0,YES
399,3,125,10,0,YES
399,2,125,10,0,YES
399,1,125,10,0,YES
400,10,125,10,9,NO
400,9,125,10,0,NO
400,8,125,10,0,NO
400,7,125,10,1,NO
400,6,125,10,0,NO
400,5,125,10,0,YES
400,4,125,10,0,YES
400,3,125,10,0,YES
400,2,125,10,0,YES
400,1,125,10,0,YES
401,10,125,10,10,NO
401,9,125,10,0,NO
401,8,125,10,0,NO
401,7,125,10,1,NO
401,6,125,10,0,NO
401,5,125,10,0,YES
401,4,125,10,0,YES
401,3,125,10,0,YES
401,2,125,10,0,YES
401,1,125,10,0,YES
402,10,125,10,10,NO
402,9,125,10,0,NO
402,8,125,10,0,NO
402,7,125,10,1,NO
402,6,125,10,0,NO
402,5,125,10,0,YES
402,4,125,10,0,YES
402,3,125,10,0,YES
402,2,125,10,0,YES
402,1,125,10,0,YES
403,10,125,10,10,NO
403,9,125,10,0,NO
403,8,125,10,0,NO
403,7,125,10,1,NO
403,6,125,10,0,NO
403,5,125,10,0,YES
403,4,125,10,0,YES
403,3,125,10,0,YES
403,2,125,10,0,YES
403,1,125,10,0,YES
404,10,125,10,9,NO
404,9,125,10,0,NO
404,8,125,10,0,NO
404,7,125,10,1,NO
404,6,125,10,0,NO
404,5,125,10,0,YES
404,4,125,10,0,YES
404,3,125,10,0,YES
404,2,125,10,0,YES
404,1,125,10,0,YES
405,10,125,10,9,NO
405,9,125,10,0,NO
405,8,125,10,0,NO
405,7,125,10,1,NO
405,6,125,10,0,NO
405,5,125,10,0,YES
405,4,125,10,0,YES
405,3,125,10,0,YES
405,2,125,10,0,YES
405,1,125,10,0,YES
406,10,125,10,9,NO
406,9,125,10,0,NO
406,8,125,10,0,NO
406,7,125,10,1,NO
406,6,125,10,0,NO
406,5,125,10,0,YES
406,4,125,10,0,YES
406,3,125,10,0,YES
406,2,125,10,0,YES
406,1,125,10,0,YES
407,10,125,10,9,NO
407,9,125,10,0,NO
407,8,125,10,0,NO
407,7,125,10,1,NO
407,6,125,10,0,NO
407,5,125,10,0,YES
407,4,125,10,0,YES
407,3,125,10,0,YES
407,2,125,10,0,YES
407,1,125,10,0,YES
408,10,125,10,9,NO
408,9,125,10,0,NO
408,8,125,10,0,NO
408,7,125,10,1,NO
408,6,125,10,0,NO
408,5,125,10,0,YES
408,4,125,10,0,YES
408,3,125,10,0,YES
408,2,125,10,0,YES
408,1,125,10,0,YES
409,10,125,10,9,NO
409,9,125,10,0,NO
409,8,125,10,0,NO
409,7,125,10,1,NO
409,6,125,10,0,NO
409,5,125,10,0,YES
409,4,125,10,0,YES
409,3,125,10,0,YES
409,2,125,10,0,YES
409,1,125,10,0,YES
410,10,125,10,9,NO
410,9,125,10,0,NO
410,8,125,10,0,NO
410,7,125,10,1,NO
410,6,125,10,0,NO
410,5,125,10,0,YES
410,4,125,10,0,YES
410,3,125,10,0,YES
410,2,125,10,0,YES
410,1,125,10,0,YES
411,10,125,10,9,NO
411,9,125,10,0,NO
411,8,125,10,0,NO
411,7,125,10,1,NO
411,6,125,10,0,NO
411,5,125,10,0,YES
411,4,125,10,0,YES
411,3,125,10,0,YES
411,2,125,10,0,YES
411,1,125,10,0,YES
412,10,125,10,9,NO
412,9,125,10,0,NO
412,8,125,10,0,NO
412,7,125,10,1,NO
412,6,125,10,0,NO
412,5,125,10,0,YES
412,4,125,10,0,YES
412,3,125,10,0,YES
412,2,125,10,0,YES
412,1,125,10,0,YES
413,10,125,10,9,NO
413,9,125,10,0,NO
413,8,125,10,0,NO
413,7,125,10,1,NO
413,6,125,10,0,NO
413,5,125,10,0,YES
413,4,125,10,0,YES
413,3,125,10,0,YES
413,2,125,10,0,YES
413,1,125,10,0,YES
414,10,125,10,8,NO
414,9,125,10,0,NO
414,8,125,10,0,NO
414,7,125,10,1,NO
414,6,125,10,0,NO
414,5,125,10,0,YES
414,4,125,10,0,YES
414,3,125,10,0,YES
414,2,125,10,0,YES
414,1,125,10,0,YES
415,10,125,10,7,NO
415,9,125,10,0,NO
415,8,125,10,0,NO
415,7,125,10,1,NO
415,6,125,10,0,NO
415,5,125,10,0,YES
415,4,125,10,0,YES
415,3,125,10,0,YES
415,2,125,10,0,YES
415,1,125,10,0,YES
416,10,125,10,7,NO
416,9,125,10,0,NO
416,8,125,10,0,NO
416,7,125,10,1,NO
416,6,125,10,0,NO
416,5,125,10,0,YES
416,4,125,10,0,YES
416,3,125,10,0,YES
416,2,125,10,0,YES
416,1,125,10,0,YES
417,10,125,10,7,NO
417,9,125,10,0,NO
417,8,125,10,0,NO
417,7,125,10,1,NO
417,6,125,10,0,NO
417,5,125,10,0,YES
417,4,125,10,0,YES
417,3,125,10,0,YES
417,2,125,10,0,YES
417,1,125,10,0,YES
418,10,125,10,7,NO
418,9,125,10,0,NO
418,8,125,10,0,NO
418,7,125,10,1,NO
418,6,125,10,0,NO
418,5,125,10,0,YES
418,4,125,10,0,YES
418,3,125,10,0,YES
418,2,125,10,0,YES
418,1,125,10,0,YES
419,10,125,10,8,NO
419,9,125,10,0,NO
419,8,125,10,0,NO
419,7,125,10,1,NO
419,6,125,10,0,NO
419,5,125,10,0,YES
419,4,125,10,0,YES
419,3,125,10,0,YES
419,2,125,10,0,YES
419,1,125,10,0,YES
420,10,125,10,8,NO
420,9,125,10,0,NO
420,8,125,10,0,NO
420,7,125,10,1,NO
420,6,125,10,0,NO
420,5,125,10,0,YES
420,4,125,10,0,YES
420,3,125,10,0,YES
420,2,125,10,0,YES
420,1,125,10,0,YES
421,10,125,10,8,NO
421,9,125,10,0,NO
421,8,125,10,0,NO
421,7,125,10,1,NO
421,6,125,10,0,NO
421,5,125,10,0,YES
421,4,125,10,0,YES
421,3,125,10,0,YES
421,2,125,10,0,YES
421,1,125,10,0,YES
422,10,125,10,7,NO
422,9,125,10,0,NO
422,8,125,10,0,NO
422,7,125,10,1,NO
422,6,125,10,0,NO
422,5,125,10,0,YES
422,4,125,10,0,YES
422,3,125,10,0,YES
422,2,125,10,0,YES
422,1,125,10,0,YES
423,10,125,10,7,NO
423,9,125,10,0,NO
423,8,125,10,0,NO
423,7,125,10,1,NO
423,6,125,10,0,NO
423,5,125,10,0,YES
423,4,125,10,0,YES
423,3,125,10,0,YES
423,2,125,10,0,YES
423,1,125,10,0,YES
424,10,125,10,6,NO
424,9,125,10,0,NO
424,8,125,10,0,NO
424,7,125,10,1,NO
424,6,125,10,0,NO
424,5,125,10,0,YES
424,4,125,10,0,YES
424,3,125,10,0,YES
424,2,125,10,0,YES
424,1,125,10,0,YES
425,10,125,10,7,NO
425,9,125,10,0,NO
425,8,125,10,0,NO
425,7,125,10,1,NO
425,6,125,10,0,NO
425,5,125,10,0,YES
425,4,125,10,0,YES
425,3,125,10,0,YES
425,2,125,10,0,YES
425,1,125,10,0,YES
426,10,125,10,7,NO
426,9,125,10,0,NO
426,8,125,10,0,NO
426,7,125,10,1,NO
426,6,125,10,0,NO
426,5,125,10,0,YES
426,4,125,10,0,YES
426,3,125,10,0,YES
426,2,125,10,0,YES
426,1,125,10,0,YES
427,10,125,10,7,NO
427,9,125,10,0,NO
427,8,125,10,0,NO
427,7,125,10,0,NO
427,6,125,10,0,NO
427,5,125,10,0,YES
427,4,125,10,0,YES
