Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
309,1,X2:X2,67276,0,0,67276,0,41560,563803,1497750,8134,0,0,8134,0,8.1983,0,0,8.1983,0
309,1,X2:Y1,0,0,0,0,121975,75894,1026724,2736000,0,0,0,0,14670,0,0,0,0,8.33224
309,1,X2:Y2,0,0,0,0,79862,49580,669819,1783500,0,0,0,0,9687,0,0,0,0,8.2909
310,1,X1:X1,271675,0,0,271675,0,168426,2284006,6044800,32843,0,0,32843,0,8.35575,0,0,8.35575,0
310,1,X1:X2,135497,0,0,135497,0,83850,1135455,3026550,15969,0,0,15969,0,8.32607,0,0,8.32607,0
310,1,X1:Y1,0,0,0,0,247890,152336,2070795,5476350,0,0,0,0,29405,0,0,0,0,8.23516
310,1,X1:Y2,0,0,0,0,160119,98981,1349230,3595000,0,0,0,0,19251,0,0,0,0,8.30492
310,1,X2:X1,134083,0,0,134083,0,82734,1131902,3027700,16215,0,0,16215,0,8.2769,0,0,8.2769,0
310,1,X2:X2,67301,0,0,67301,0,41819,563715,1494750,7908,0,0,7908,0,8.31866,0,0,8.31866,0
310,1,X2:Y1,0,0,0,0,122016,75800,1026558,2748450,0,0,0,0,14571,0,0,0,0,8.3008
310,1,X2:Y2,0,0,0,0,79888,49611,669716,1774000,0,0,0,0,9450,0,0,0,0,8.45365
311,1,X1:X1,272208,0,0,272208,0,167685,2282489,6122650,32274,0,0,32274,0,8.28974,0,0,8.28974,0
311,1,X1:X2,135501,0,0,135501,0,83913,1136064,3056050,16286,0,0,16286,0,8.25519,0,0,8.25519,0
311,1,X1:Y1,0,0,0,0,247352,152089,2071276,5575250,0,0,0,0,29967,0,0,0,0,8.27554
311,1,X1:Y2,0,0,0,0,159969,99156,1348849,3603450,0,0,0,0,19203,0,0,0,0,8.34333
311,1,X2:X1,134283,0,0,134283,0,83066,1132102,3038650,15851,0,0,15851,0,8.38364,0,0,8.38364,0
311,1,X2:X2,67312,0,0,67312,0,41630,564292,1503050,8116,0,0,8116,0,8.26873,0,0,8.26873,0
311,1,X2:Y1,0,0,0,0,122315,75836,1027010,2762650,0,0,0,0,14476,0,0,0,0,8.32509
311,1,X2:Y2,0,0,0,0,79765,49716,669079,1779050,0,0,0,0,9583,0,0,0,0,8.2206
312,1,X1:X1,272361,0,0,272361,0,168088,2283558,6090350,32345,0,0,32345,0,8.32126,0,0,8.32126,0
312,1,X1:X2,135149,0,0,135149,0,84260,1136168,3020200,16385,0,0,16385,0,8.31755,0,0,8.31755,0
312,1,X1:Y1,0,0,0,0,246663,152877,2071736,5535250,0,0,0,0,29738,0,0,0,0,8.309
312,1,X1:Y2,0,0,0,0,159970,99531,1347806,3575300,0,0,0,0,19177,0,0,0,0,8.44814
312,1,X2:X1,134063,0,0,134063,0,83202,1131271,3027450,16061,0,0,16061,0,8.28504,0,0,8.28504,0
312,1,X2:X2,67247,0,0,67247,0,41528,564441,1503700,8073,0,0,8073,0,8.29481,0,0,8.29481,0
312,1,X2:Y1,0,0,0,0,122097,76186,1026941,2743350,0,0,0,0,14777,0,0,0,0,8.4124
312,1,X2:Y2,0,0,0,0,79935,49664,668062,1787800,0,0,0,0,9582,0,0,0,0,8.31309
313,1,X1:X1,271980,0,0,271980,0,167711,2283397,6048250,32801,0,0,32801,0,8.26161,0,0,8.26161,0
313,1,X1:X2,135239,0,0,135239,0,84435,1135988,3030300,16159,0,0,16159,0,8.31982,0,0,8.31982,0
313,1,X1:Y1,0,0,0,0,246696,152585,2072800,5488850,0,0,0,0,29584,0,0,0,0,8.37693
313,1,X1:Y2,0,0,0,0,159952,99512,1347123,3589700,0,0,0,0,19311,0,0,0,0,8.38186
313,1,X2:X1,134029,0,0,134029,0,83194,1131673,3029450,16113,0,0,16113,0,8.40483,0,0,8.40483,0
313,1,X2:X2,67152,0,0,67152,0,41837,564596,1489200,8177,0,0,8177,0,8.22294,0,0,8.22294,0
313,1,X2:Y1,0,0,0,0,122187,76029,1027271,2742250,0,0,0,0,14637,0,0,0,0,8.29507
313,1,X2:Y2,0,0,0,0,79889,49400,668752,1776400,0,0,0,0,9640,0,0,0,0,8.43714
314,1,X1:X1,271826,0,0,271826,0,167449,2282753,6125600,32810,0,0,32810,0,8.35087,0,0,8.35087,0
314,1,X1:X2,135494,0,0,135494,0,84325,1137078,3058400,16084,0,0,16084,0,8.42179,0,0,8.42179,0
314,1,X1:Y1,0,0,0,0,247019,151882,2071441,5590450,0,0,0,0,29558,0,0,0,0,8.31467
314,1,X1:Y2,0,0,0,0,159701,99546,1347630,3593550,0,0,0,0,19283,0,0,0,0,8.3862
314,1,X2:X1,133969,0,0,133969,0,83662,1132625,3028000,16033,0,0,16033,0,8.35415,0,0,8.35415,0
314,1,X2:X2,67244,0,0,67244,0,41853,564300,1511900,8037,0,0,8037,0,8.43785,0,0,8.43785,0
314,1,X2:Y1,0,0,0,0,121655,76492,1027242,2764550,0,0,0,0,14995,0,0,0,0,8.32511
314,1,X2:Y2,0,0,0,0,79866,49635,668162,1775350,0,0,0,0,9631,0,0,0,0,8.31804
315,1,X1:X1,271878,0,0,271878,0,167273,2283242,6117450,32377,0,0,32377,0,8.37635,0,0,8.37635,0
315,1,X1:X2,135667,0,0,135667,0,83952,1137665,3007300,16213,0,0,16213,0,8.28175,0,0,8.28175,0
315,1,X1:Y1,0,0,0,0,246533,151913,2072603,5550100,0,0,0,0,29710,0,0,0,0,8.33537
315,1,X1:Y2,0,0,0,0,159671,99672,1345987,3574650,0,0,0,0,19217,0,0,0,0,8.33085
315,1,X2:X1,134264,0,0,134264,0,83714,1132195,3045750,16102,0,0,16102,0,8.41566,0,0,8.41566,0
315,1,X2:X2,67388,0,0,67388,0,41838,563979,1498600,7982,0,0,7982,0,8.4896,0,0,8.4896,0
315,1,X2:Y1,0,0,0,0,121719,76166,1028223,2755400,0,0,0,0,14618,0,0,0,0,8.33178
315,1,X2:Y2,0,0,0,0,79741,49551,667645,1788950,0,0,0,0,9735,0,0,0,0,8.30026
316,1,X1:X1,271773,0,0,271773,0,167298,2284378,6059200,32689,0,0,32689,0,8.32684,0,0,8.32684,0
316,1,X1:X2,135519,0,0,135519,0,84045,1136052,3016600,16391,0,0,16391,0,8.30029,0,0,8.30029,0
316,1,X1:Y1,0,0,0,0,246265,152211,2072890,5482350,0,0,0,0,29657,0,0,0,0,8.34801
316,1,X1:Y2,0,0,0,0,160296,99254,1344622,3593450,0,0,0,0,18852,0,0,0,0,8.39227
316,1,X2:X1,133979,0,0,133979,0,83733,1133339,3013000,16187,0,0,16187,0,8.34386,0,0,8.34386,0
316,1,X2:X2,67238,0,0,67238,0,41786,563908,1490000,8102,0,0,8102,0,8.31992,0,0,8.31992,0
316,1,X2:Y1,0,0,0,0,122086,75602,1027979,2722150,0,0,0,0,14624,0,0,0,0,8.33684
316,1,X2:Y2,0,0,0,0,79583,49355,667138,1780850,0,0,0,0,9769,0,0,0,0,8.23042
317,1,X1:X1,271646,0,0,271646,0,167466,2283491,6125250,32421,0,0,32421,0,8.33694,0,0,8.33694,0
317,1,X1:X2,135947,0,0,135947,0,83727,1137148,3037000,16030,0,0,16030,0,8.33213,0,0,8.33213,0
317,1,X1:Y1,0,0,0,0,246165,152167,2072447,5559750,0,0,0,0,29523,0,0,0,0,8.33838
317,1,X1:Y2,0,0,0,0,160462,99277,1345132,3602500,0,0,0,0,19114,0,0,0,0,8.25672
317,1,X2:X1,133926,0,0,133926,0,83732,1133095,3023650,16139,0,0,16139,0,8.39228,0,0,8.39228,0
317,1,X2:X2,67252,0,0,67252,0,41614,563616,1513600,8169,0,0,8169,0,8.2321,0,0,8.2321,0
317,1,X2:Y1,0,0,0,0,122435,75484,1027907,2765650,0,0,0,0,14264,0,0,0,0,8.32242
317,1,X2:Y2,0,0,0,0,79427,49485,667073,1771600,0,0,0,0,9568,0,0,0,0,8.24916
318,1,X1:X1,271473,0,0,271473,0,168083,2284274,6106150,32494,0,0,32494,0,8.34237,0,0,8.34237,0
318,1,X1:X2,135798,0,0,135798,0,83795,1137680,3018550,16230,0,0,16230,0,8.29507,0,0,8.29507,0
318,1,X1:Y1,0,0,0,0,246314,151567,2073217,5556350,0,0,0,0,29332,0,0,0,0,8.24789
318,1,X1:Y2,0,0,0,0,160380,99101,1345440,3568350,0,0,0,0,19257,0,0,0,0,8.28556
318,1,X2:X1,133825,0,0,133825,0,83616,1132901,3028850,16346,0,0,16346,0,8.30356,0,0,8.30356,0
318,1,X2:X2,67196,0,0,67196,0,41563,563194,1493350,8252,0,0,8252,0,8.39639,0,0,8.39639,0
318,1,X2:Y1,0,0,0,0,122833,75062,1028800,2737950,0,0,0,0,14413,0,0,0,0,8.24943
318,1,X2:Y2,0,0,0,0,79553,49292,666266,1784250,0,0,0,0,9531,0,0,0,0,8.32746
319,1,X1:X1,271069,0,0,271069,0,168026,2283915,6071800,32690,0,0,32690,0,8.40493,0,0,8.40493,0
319,1,X1:X2,135608,0,0,135608,0,84176,1136732,3029450,16369,0,0,16369,0,8.21858,0,0,8.21858,0
319,1,X1:Y1,0,0,0,0,245745,151786,2074611,5521000,0,0,0,0,29670,0,0,0,0,8.38905
319,1,X1:Y2,0,0,0,0,160406,98916,1344198,3580250,0,0,0,0,19220,0,0,0,0,8.28153
319,1,X2:X1,134171,0,0,134171,0,83477,1133364,3017200,16004,0,0,16004,0,8.38172,0,0,8.38172,0
319,1,X2:X2,67140,0,0,67140,0,41639,562958,1503150,8064,0,0,8064,0,8.24244,0,0,8.24244,0
319,1,X2:Y1,0,0,0,0,122592,75204,1027920,2734400,0,0,0,0,14814,0,0,0,0,8.31929
319,1,X2:Y2,0,0,0,0,79540,49095,666250,1785950,0,0,0,0,9632,0,0,0,0,8.32714
320,1,X1:X1,270828,0,0,270828,0,168283,2283188,6096500,32562,0,0,32562,0,8.37,0,0,8.37,0
320,1,X1:X2,135713,0,0,135713,0,84004,1137161,3027900,16345,0,0,16345,0,8.29312,0,0,8.29312,0
320,1,X1:Y1,0,0,0,0,245794,151871,2074807,5526200,0,0,0,0,29609,0,0,0,0,8.35749
320,1,X1:Y2,0,0,0,0,160433,99053,1344487,3598200,0,0,0,0,18947,0,0,0,0,8.29071
320,1,X2:X1,134096,0,0,134096,0,83172,1133205,3008400,16231,0,0,16231,0,8.2725,0,0,8.2725,0
320,1,X2:X2,67167,0,0,67167,0,41857,562882,1502600,7949,0,0,7949,0,8.33375,0,0,8.33375,0
320,1,X2:Y1,0,0,0,0,122414,75292,1028271,2746000,0,0,0,0,14847,0,0,0,0,8.38062
320,1,X2:Y2,0,0,0,0,79527,49452,666387,1765000,0,0,0,0,9498,0,0,0,0,8.34313
321,1,X1:X1,270676,0,0,270676,0,168731,2283533,6063050,32717,0,0,32717,0,8.35596,0,0,8.35596,0
321,1,X1:X2,135848,0,0,135848,0,83638,1136821,3005700,16135,0,0,16135,0,8.3317,0,0,8.3317,0
321,1,X1:Y1,0,0,0,0,245546,152157,2074497,5512150,0,0,0,0,29637,0,0,0,0,8.383
321,1,X1:Y2,0,0,0,0,160422,99510,1344344,3556600,0,0,0,0,19233,0,0,0,0,8.41278
321,1,X2:X1,134065,0,0,134065,0,83194,1132672,3035650,16122,0,0,16122,0,8.33122,0,0,8.33122,0
321,1,X2:X2,67173,0,0,67173,0,41820,563484,1499400,8054,0,0,8054,0,8.3592,0,0,8.3592,0
321,1,X2:Y1,0,0,0,0,122419,75158,1028941,2750950,0,0,0,0,14571,0,0,0,0,8.38652
321,1,X2:Y2,0,0,0,0,79315,49700,666101,1784100,0,0,0,0,9725,0,0,0,0,8.3199
322,1,X1:X1,271194,0,0,271194,0,168249,2283236,6036400,32322,0,0,32322,0,8.40786,0,0,8.40786,0
322,1,X1:X2,135646,0,0,135646,0,84223,1136202,3045550,16193,0,0,16193,0,8.30877,0,0,8.30877,0
322,1,X1:Y1,0,0,0,0,245360,152916,2074091,5501150,0,0,0,0,29255,0,0,0,0,8.43695
322,1,X1:Y2,0,0,0,0,160691,99556,1343860,3580800,0,0,0,0,18933,0,0,0,0,8.29626
322,1,X2:X1,134319,0,0,134319,0,83279,1133730,3025900,15913,0,0,15913,0,8.25815,0,0,8.25815,0
322,1,X2:X2,67414,0,0,67414,0,41619,563461,1506650,7953,0,0,7953,0,8.30064,0,0,8.30064,0
322,1,X2:Y1,0,0,0,0,122053,75312,1029690,2741550,0,0,0,0,14735,0,0,0,0,8.30424
322,1,X2:Y2,0,0,0,0,79403,49448,667099,1791000,0,0,0,0,9545,0,0,0,0,8.27899
323,1,X1:X1,270973,0,0,270973,0,168181,2280030,6091750,32494,0,0,32494,0,8.31686,0,0,8.31686,0
323,1,X1:X2,135653,0,0,135653,0,84010,1137284,3019950,16446,0,0,16446,0,8.36921,0,0,8.36921,0
323,1,X1:Y1,0,0,0,0,245425,152851,2073965,5515950,0,0,0,0,29450,0,0,0,0,8.32533
323,1,X1:Y2,0,0,0,0,160258,99910,1343673,3595750,0,0,0,0,19356,0,0,0,0,8.4828
323,1,X2:X1,134569,0,0,134569,0,83298,1133717,3016150,15874,0,0,15874,0,8.39612,0,0,8.39612,0
323,1,X2:X2,67213,0,0,67213,0,41489,564233,1506650,8204,0,0,8204,0,8.31753,0,0,8.31753,0
323,1,X2:Y1,0,0,0,0,122081,75184,1029864,2746050,0,0,0,0,14607,0,0,0,0,8.39769
323,1,X2:Y2,0,0,0,0,79380,49631,667671,1776750,0,0,0,0,9489,0,0,0,0,8.27569
324,1,X1:X1,270999,0,0,270999,0,168388,2280483,6057800,32608,0,0,32608,0,8.34139,0,0,8.34139,0
324,1,X1:X2,135443,0,0,135443,0,83323,1136926,3024550,16485,0,0,16485,0,8.30804,0,0,8.30804,0
324,1,X1:Y1,0,0,0,0,245806,152791,2074306,5493550,0,0,0,0,29391,0,0,0,0,8.3546
324,1,X1:Y2,0,0,0,0,160399,99801,1344460,3588800,0,0,0,0,19088,0,0,0,0,8.3542
324,1,X2:X1,134323,0,0,134323,0,83524,1133618,3033700,16207,0,0,16207,0,8.37009,0,0,8.37009,0
324,1,X2:X2,67225,0,0,67225,0,41249,564183,1501250,8035,0,0,8035,0,8.35769,0,0,8.35769,0
324,1,X2:Y1,0,0,0,0,121981,75195,1030040,2751150,0,0,0,0,14619,0,0,0,0,8.40954
324,1,X2:Y2,0,0,0,0,79532,49383,667685,1783800,0,0,0,0,9457,0,0,0,0,8.30062
325,1,X1:X1,271563,0,0,271563,0,168080,2279232,6065700,32265,0,0,32265,0,8.31043,0,0,8.31043,0
325,1,X1:X2,135215,0,0,135215,0,83686,1137329,3059700,16319,0,0,16319,0,8.38434,0,0,8.38434,0
325,1,X1:Y1,0,0,0,0,246004,152783,2073196,5539800,0,0,0,0,29257,0,0,0,0,8.36388
325,1,X1:Y2,0,0,0,0,160637,99487,1345190,3585600,0,0,0,0,19290,0,0,0,0,8.40835
325,1,X2:X1,134420,0,0,134420,0,83784,1135172,3028300,16107,0,0,16107,0,8.34861,0,0,8.34861,0
325,1,X2:X2,67257,0,0,67257,0,41425,563896,1512900,8043,0,0,8043,0,8.3526,0,0,8.3526,0
325,1,X2:Y1,0,0,0,0,121740,75583,1029804,2749100,0,0,0,0,14775,0,0,0,0,8.31154
325,1,X2:Y2,0,0,0,0,79751,49122,667642,1792100,0,0,0,0,9506,0,0,0,0,8.3786
326,1,X1:X1,271525,0,0,271525,0,167975,2277571,6071250,32528,0,0,32528,0,8.35394,0,0,8.35394,0
326,1,X1:X2,135171,0,0,135171,0,83529,1138401,3015950,16508,0,0,16508,0,8.31609,0,0,8.31609,0
326,1,X1:Y1,0,0,0,0,245943,152490,2073143,5496550,0,0,0,0,29723,0,0,0,0,8.37261
326,1,X1:Y2,0,0,0,0,160849,99583,1345089,3590650,0,0,0,0,18983,0,0,0,0,8.38187
326,1,X2:X1,134620,0,0,134620,0,83485,1135356,3025350,16116,0,0,16116,0,8.21364,0,0,8.21364,0
326,1,X2:X2,67171,0,0,67171,0,41495,564114,1500950,8154,0,0,8154,0,8.25914,0,0,8.25914,0
326,1,X2:Y1,0,0,0,0,121650,75255,1030660,2741650,0,0,0,0,14673,0,0,0,0,8.31691
326,1,X2:Y2,0,0,0,0,79522,49042,668530,1784650,0,0,0,0,9635,0,0,0,0,8.2876
327,1,X1:X1,271330,0,0,271330,0,168541,2277011,6068150,32490,0,0,32490,0,8.38461,0,0,8.38461,0
327,1,X1:X2,135238,0,0,135238,0,83479,1137467,3014100,16123,0,0,16123,0,8.36073,0,0,8.36073,0
327,1,X1:Y1,0,0,0,0,245863,152802,2071722,5474150,0,0,0,0,29511,0,0,0,0,8.38738
327,1,X1:Y2,0,0,0,0,160934,99035,1346500,3608100,0,0,0,0,19287,0,0,0,0,8.34832
327,1,X2:X1,134482,0,0,134482,0,83632,1134840,3016250,16202,0,0,16202,0,8.26929,0,0,8.26929,0
327,1,X2:X2,67089,0,0,67089,0,41637,564056,1509500,8072,0,0,8072,0,8.26301,0,0,8.26301,0
327,1,X2:Y1,0,0,0,0,121622,75184,1029952,2746650,0,0,0,0,14596,0,0,0,0,8.38504
327,1,X2:Y2,0,0,0,0,79520,49030,668837,1779100,0,0,0,0,9587,0,0,0,0,8.40315
328,1,X1:X1,271445,0,0,271445,0,167774,2277609,6066450,32412,0,0,32412,0,8.37603,0,0,8.37603,0
328,1,X1:X2,135098,0,0,135098,0,83974,1137102,3052450,16197,0,0,16197,0,8.23757,0,0,8.23757,0
328,1,X1:Y1,0,0,0,0,246195,152665,2070863,5513100,0,0,0,0,29328,0,0,0,0,8.3422
328,1,X1:Y2,0,0,0,0,160870,98812,1348346,3605800,0,0,0,0,19351,0,0,0,0,8.29466
328,1,X2:X1,134156,0,0,134156,0,83776,1135091,2998950,16396,0,0,16396,0,8.27732,0,0,8.27732,0
328,1,X2:X2,66827,0,0,66827,0,41861,564229,1515250,8197,0,0,8197,0,8.41747,0,0,8.41747,0
328,1,X2:Y1,0,0,0,0,121594,75212,1029382,2725900,0,0,0,0,14508,0,0,0,0,8.33065
328,1,X2:Y2,0,0,0,0,79396,48904,669049,1788300,0,0,0,0,9659,0,0,0,0,8.35397
329,1,X1:X1,271688,0,0,271688,0,167512,2277079,6086500,32506,0,0,32506,0,8.34554,0,0,8.34554,0
329,1,X1:X2,135196,0,0,135196,0,83800,1138093,3002450,16182,0,0,16182,0,8.43907,0,0,8.43907,0
329,1,X1:Y1,0,0,0,0,245872,152656,2069689,5506500,0,0,0,0,29722,0,0,0,0,8.34722
329,1,X1:Y2,0,0,0,0,160728,98507,1349331,3582450,0,0,0,0,19432,0,0,0,0,8.34479
329,1,X2:X1,134348,0,0,134348,0,83539,1133936,3023900,15974,0,0,15974,0,8.34638,0,0,8.34638,0
329,1,X2:X2,66969,0,0,66969,0,41606,564627,1495450,8031,0,0,8031,0,8.31627,0,0,8.31627,0
329,1,X2:Y1,0,0,0,0,121932,75274,1028172,2743100,0,0,0,0,14493,0,0,0,0,8.35734
329,1,X2:Y2,0,0,0,0,79501,48852,669336,1776250,0,0,0,0,9447,0,0,0,0,8.37959
330,1,X1:X1,271294,0,0,271294,0,167450,2278600,6089750,32827,0,0,32827,0,8.31319,0,0,8.31319,0
330,1,X1:X2,135270,0,0,135270,0,83861,1137010,3026200,16182,0,0,16182,0,8.34025,0,0,8.34025,0
330,1,X1:Y1,0,0,0,0,246057,152705,2069755,5510100,0,0,0,0,29334,0,0,0,0,8.33569
330,1,X1:Y2,0,0,0,0,161009,98207,1348800,3605850,0,0,0,0,18916,0,0,0,0,8.32702
330,1,X2:X1,134390,0,0,134390,0,83291,1134596,3033050,16172,0,0,16172,0,8.34158,0,0,8.34158,0
330,1,X2:X2,66936,0,0,66936,0,41555,564657,1504000,8061,0,0,8061,0,8.50912,0,0,8.50912,0
330,1,X2:Y1,0,0,0,0,121573,75622,1028699,2744200,0,0,0,0,14654,0,0,0,0,8.34503
330,1,X2:Y2,0,0,0,0,79458,49029,669270,1792850,0,0,0,0,9448,0,0,0,0,8.34579
331,1,X1:X1,271517,0,0,271517,0,167335,2278443,6071000,32362,0,0,32362,0,8.35372,0,0,8.35372,0
331,1,X1:X2,135190,0,0,135190,0,83760,1135921,3031950,16278,0,0,16278,0,8.36982,0,0,8.36982,0
331,1,X1:Y1,0,0,0,0,246345,152326,2068320,5496400,0,0,0,0,29484,0,0,0,0,8.40307
331,1,X1:Y2,0,0,0,0,160581,98579,1349294,3606550,0,0,0,0,19351,0,0,0,0,8.36417
331,1,X2:X1,134326,0,0,134326,0,83104,1135166,2996000,16300,0,0,16300,0,8.30767,0,0,8.30767,0
331,1,X2:X2,67076,0,0,67076,0,41477,565002,1501750,8106,0,0,8106,0,8.28275,0,0,8.28275,0
331,1,X2:Y1,0,0,0,0,121826,75899,1028354,2703600,0,0,0,0,14341,0,0,0,0,8.37096
331,1,X2:Y2,0,0,0,0,79416,49347,668984,1794150,0,0,0,0,9510,0,0,0,0,8.28086
332,1,X1:X1,271009,0,0,271009,0,168154,2278558,6077400,32708,0,0,32708,0,8.37437,0,0,8.37437,0
332,1,X1:X2,135126,0,0,135126,0,83620,1136219,3005500,16295,0,0,16295,0,8.28444,0,0,8.28444,0
332,1,X1:Y1,0,0,0,0,246269,152768,2068593,5493150,0,0,0,0,29496,0,0,0,0,8.35659
332,1,X1:Y2,0,0,0,0,160067,98725,1350312,3589750,0,0,0,0,19488,0,0,0,0,8.36043
332,1,X2:X1,134509,0,0,134509,0,83056,1134670,3011100,16030,0,0,16030,0,8.30811,0,0,8.30811,0
332,1,X2:X2,67026,0,0,67026,0,41435,565303,1489900,8083,0,0,8083,0,8.32438,0,0,8.32438,0
332,1,X2:Y1,0,0,0,0,121671,76413,1026475,2725650,0,0,0,0,14649,0,0,0,0,8.36624
332,1,X2:Y2,0,0,0,0,79287,49422,669783,1775350,0,0,0,0,9572,0,0,0,0,8.31853
333,1,X1:X1,271084,0,0,271084,0,168360,2279721,6112350,32540,0,0,32540,0,8.32637,0,0,8.32637,0
333,1,X1:X2,135045,0,0,135045,0,83537,1135875,3025300,16161,0,0,16161,0,8.30252,0,0,8.30252,0
333,1,X1:Y1,0,0,0,0,246467,153180,2067975,5514500,0,0,0,0,29294,0,0,0,0,8.29153
333,1,X1:Y2,0,0,0,0,159958,98265,1351831,3623150,0,0,0,0,19292,0,0,0,0,8.38265
333,1,X2:X1,134485,0,0,134485,0,83455,1134746,3020750,16046,0,0,16046,0,8.30843,0,0,8.30843,0
333,1,X2:X2,66888,0,0,66888,0,41509,564834,1509700,8050,0,0,8050,0,8.36783,0,0,8.36783,0
333,1,X2:Y1,0,0,0,0,121736,76593,1026304,2746600,0,0,0,0,14720,0,0,0,0,8.38798
333,1,X2:Y2,0,0,0,0,79278,49500,669778,1783850,0,0,0,0,9467,0,0,0,0,8.39379
334,1,X1:X1,271256,0,0,271256,0,168640,2280386,6074300,32029,0,0,32029,0,8.31612,0,0,8.31612,0
334,1,X1:X2,135211,0,0,135211,0,83663,1134970,3038400,16103,0,0,16103,0,8.41545,0,0,8.41545,0
334,1,X1:Y1,0,0,0,0,246879,152775,2068162,5514550,0,0,0,0,29372,0,0,0,0,8.36058
334,1,X1:Y2,0,0,0,0,159607,98729,1351320,3598150,0,0,0,0,19405,0,0,0,0,8.41546
334,1,X2:X1,134402,0,0,134402,0,83690,1133857,3011500,16059,0,0,16059,0,8.33122,0,0,8.33122,0
334,1,X2:X2,66778,0,0,66778,0,41462,564470,1509400,8047,0,0,8047,0,8.32534,0,0,8.32534,0
334,1,X2:Y1,0,0,0,0,122013,76339,1026506,2729550,0,0,0,0,14459,0,0,0,0,8.40355
334,1,X2:Y2,0,0,0,0,79340,49288,669671,1791350,0,0,0,0,9574,0,0,0,0,8.44099
335,1,X1:X1,270913,0,0,270913,0,168883,2280512,6077400,32769,0,0,32769,0,8.35976,0,0,8.35976,0
335,1,X1:X2,135025,0,0,135025,0,83773,1136028,3025350,16340,0,0,16340,0,8.3287,0,0,8.3287,0
335,1,X1:Y1,0,0,0,0,246455,153182,2069291,5521850,0,0,0,0,29667,0,0,0,0,8.28014
335,1,X1:Y2,0,0,0,0,159318,98801,1352380,3580900,0,0,0,0,19296,0,0,0,0,8.2969
335,1,X2:X1,134405,0,0,134405,0,83632,1133453,3036200,16143,0,0,16143,0,8.25565,0,0,8.25565,0
335,1,X2:X2,66894,0,0,66894,0,41396,564106,1488650,7967,0,0,7967,0,8.24225,0,0,8.24225,0
335,1,X2:Y1,0,0,0,0,122205,76226,1026445,2748550,0,0,0,0,14574,0,0,0,0,8.38027
335,1,X2:Y2,0,0,0,0,79329,48864,670752,1776300,0,0,0,0,9577,0,0,0,0,8.36316
336,1,X1:X1,271230,0,0,271230,0,168576,2279792,6097950,32388,0,0,32388,0,8.30953,0,0,8.30953,0
336,1,X1:X2,134754,0,0,134754,0,83656,1135510,3002950,16347,0,0,16347,0,8.33058,0,0,8.33058,0
336,1,X1:Y1,0,0,0,0,246536,153079,2069002,5496100,0,0,0,0,29529,0,0,0,0,8.2676
336,1,X1:Y2,0,0,0,0,159286,98603,1351263,3604800,0,0,0,0,19117,0,0,0,0,8.33159
336,1,X2:X1,134313,0,0,134313,0,83663,1133832,3013150,16220,0,0,16220,0,8.28268,0,0,8.28268,0
336,1,X2:X2,66759,0,0,66759,0,41312,563391,1512950,8101,0,0,8101,0,8.26577,0,0,8.26577,0
336,1,X2:Y1,0,0,0,0,122431,75592,1026930,2737300,0,0,0,0,14700,0,0,0,0,8.31143
336,1,X2:Y2,0,0,0,0,79217,48938,670409,1788800,0,0,0,0,9639,0,0,0,0,8.33717
337,1,X1:X1,271790,0,0,271790,0,168058,2281817,6088950,32163,0,0,32163,0,8.3453,0,0,8.3453,0
337,1,X1:X2,134640,0,0,134640,0,83746,1134142,3034300,16221,0,0,16221,0,8.39917,0,0,8.39917,0
337,1,X1:Y1,0,0,0,0,246908,152911,2069613,5517550,0,0,0,0,29548,0,0,0,0,8.36842
337,1,X1:Y2,0,0,0,0,158947,99063,1351168,3605700,0,0,0,0,19230,0,0,0,0,8.32689
337,1,X2:X1,134473,0,0,134473,0,83340,1133804,3007950,16128,0,0,16128,0,8.37413,0,0,8.37413,0
337,1,X2:X2,66796,0,0,66796,0,41445,564256,1486800,8008,0,0,8008,0,8.44181,0,0,8.44181,0
337,1,X2:Y1,0,0,0,0,122509,75530,1027492,2719350,0,0,0,0,14756,0,0,0,0,8.328
337,1,X2:Y2,0,0,0,0,79280,49019,671018,1775400,0,0,0,0,9437,0,0,0,0,8.21479
338,1,X1:X1,271662,0,0,271662,0,168337,2280909,6057800,32794,0,0,32794,0,8.39626,0,0,8.39626,0
338,1,X1:X2,134849,0,0,134849,0,83595,1134643,3029500,16088,0,0,16088,0,8.33659,0,0,8.33659,0
338,1,X1:Y1,0,0,0,0,246831,153179,2068969,5526600,0,0,0,0,29617,0,0,0,0,8.35166
338,1,X1:Y2,0,0,0,0,159379,98764,1350618,3560700,0,0,0,0,18997,0,0,0,0,8.40728
338,1,X2:X1,134547,0,0,134547,0,83321,1133317,3028500,16152,0,0,16152,0,8.30919,0,0,8.30919,0
338,1,X2:X2,66870,0,0,66870,0,41682,563248,1486400,7984,0,0,7984,0,8.41445,0,0,8.41445,0
338,1,X2:Y1,0,0,0,0,122560,75592,1027121,2737600,0,0,0,0,14708,0,0,0,0,8.31949
