Time,NodeID,Alleles,VectorPopulation,STATE_MALE,VectorPopulationNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,MaleAvgAgeAtDeath
642,1,Y2,0,239183,0,28919,0,8.30354
643,1,X1,812130,405310,97515,48570,8.36285,8.34972
643,1,X2,404800,202774,48905,24278,8.40726,8.31172
643,1,Y1,0,368829,0,44226,0,8.33838
643,1,Y2,0,239255,0,28622,0,8.33502
644,1,X1,812451,405441,97144,48377,8.35558,8.34206
644,1,X2,404427,202650,48372,24514,8.31779,8.3972
644,1,Y1,0,368832,0,44285,0,8.31528
644,1,Y2,0,239259,0,28606,0,8.43078
645,1,X1,813017,404682,97017,49071,8.28859,8.38359
645,1,X2,404687,202703,48367,24167,8.33932,8.32445
645,1,Y1,0,368387,0,44475,0,8.34302
645,1,Y2,0,238998,0,28763,0,8.39662
646,1,X1,812433,404870,98085,48392,8.27362,8.3643
646,1,X2,405099,202827,48445,24128,8.34427,8.31354
646,1,Y1,0,368596,0,44010,0,8.33851
646,1,Y2,0,239101,0,28510,0,8.36114
647,1,X1,812711,404826,96949,48830,8.33101,8.34426
647,1,X2,405085,202834,48393,24455,8.36904,8.33425
647,1,Y1,0,368658,0,44566,0,8.35832
647,1,Y2,0,239002,0,28719,0,8.3139
648,1,X1,812430,404683,97455,48657,8.30483,8.31638
648,1,X2,404596,202942,48779,24322,8.34267,8.33241
648,1,Y1,0,368719,0,44328,0,8.32097
648,1,Y2,0,238906,0,28651,0,8.32289
649,1,X1,812688,404991,96846,48167,8.35912,8.35367
649,1,X2,405096,202255,48430,24647,8.34667,8.35258
649,1,Y1,0,368361,0,44158,0,8.36116
649,1,Y2,0,238885,0,28656,0,8.34118
650,1,X1,812331,405404,97641,48309,8.33088,8.31015
650,1,X2,404871,201964,48755,24421,8.32056,8.4196
650,1,Y1,0,368573,0,44164,0,8.3365
650,1,Y2,0,238795,0,28566,0,8.36298
651,1,X1,812123,404920,96862,49013,8.30829,8.34134
651,1,X2,404929,201986,48734,24418,8.31764,8.32542
651,1,Y1,0,368288,0,44478,0,8.32884
651,1,Y2,0,238618,0,28953,0,8.34711
652,1,X1,811727,404552,97738,48842,8.37134,8.3532
652,1,X2,404803,202191,48454,24230,8.37603,8.35832
652,1,Y1,0,368056,0,44221,0,8.33
652,1,Y2,0,238687,0,28851,0,8.39305
653,1,X1,811828,404867,97616,48429,8.39316,8.27368
653,1,X2,403762,202392,49186,24217,8.29136,8.34455
653,1,Y1,0,368490,0,44061,0,8.29915
653,1,Y2,0,238769,0,28585,0,8.29446
654,1,X1,811829,405148,97655,48309,8.34164,8.33656
654,1,X2,403465,202365,48929,24580,8.26469,8.31448
654,1,Y1,0,368577,0,44059,0,8.33196
654,1,Y2,0,238936,0,28830,0,8.32477
655,1,X1,811873,405402,97041,48588,8.37828,8.34434
655,1,X2,403391,202497,48677,24250,8.31315,8.37695
655,1,Y1,0,368797,0,44246,0,8.36324
655,1,Y2,0,239102,0,28592,0,8.34275
656,1,X1,811579,405196,97606,48827,8.29582,8.29068
656,1,X2,403259,202330,48280,24359,8.28795,8.23683
656,1,Y1,0,368617,0,44276,0,8.26897
656,1,Y2,0,238909,0,28910,0,8.27855
657,1,X1,811619,405836,96909,48344,8.33681,8.29185
657,1,X2,403285,202430,48157,24328,8.28386,8.28732
657,1,Y1,0,368909,0,44106,0,8.29234
657,1,Y2,0,239357,0,28566,0,8.28723
658,1,X1,811595,406374,97092,48445,8.39273,8.35461
658,1,X2,403197,202490,48428,24260,8.40797,8.35214
658,1,Y1,0,369235,0,44224,0,8.34635
658,1,Y2,0,239629,0,28481,0,8.36533
659,1,X1,811103,406661,97243,48395,8.32288,8.37467
659,1,X2,402737,202631,48287,24168,8.30344,8.30358
659,1,Y1,0,369609,0,44031,0,8.33336
659,1,Y2,0,239683,0,28532,0,8.37821
660,1,X1,811034,406562,97237,48617,8.36313,8.36777
660,1,X2,403588,202797,48087,24496,8.32441,8.32985
660,1,Y1,0,369679,0,44330,0,8.34753
660,1,Y2,0,239680,0,28783,0,8.36667
661,1,X1,811125,406267,97038,48911,8.36338,8.34524
661,1,X2,403871,202637,48280,24332,8.34988,8.25966
661,1,Y1,0,369109,0,44590,0,8.3231
661,1,Y2,0,239795,0,28653,0,8.30702
662,1,X1,811707,406658,96967,48106,8.34042,8.34042
662,1,X2,404541,202349,48265,24455,8.3718,8.30955
662,1,Y1,0,369315,0,43933,0,8.37013
662,1,Y2,0,239692,0,28628,0,8.26844
663,1,X1,810871,406882,97555,48922,8.38883,8.38592
663,1,X2,404155,202305,48481,24135,8.3773,8.36118
663,1,Y1,0,369614,0,44165,0,8.40423
663,1,Y2,0,239573,0,28892,0,8.33726
664,1,X1,811060,406549,97268,48764,8.30877,8.34013
664,1,X2,404624,202368,48328,24297,8.37252,8.31177
664,1,Y1,0,369139,0,44337,0,8.31976
664,1,Y2,0,239778,0,28724,0,8.34758
665,1,X1,810666,406408,97508,48815,8.32695,8.3317
665,1,X2,404688,202202,48462,24290,8.36346,8.2632
665,1,Y1,0,368802,0,44468,0,8.31546
665,1,Y2,0,239808,0,28637,0,8.29881
666,1,X1,810646,406475,97188,48725,8.33549,8.36646
666,1,X2,404966,201968,48380,24266,8.27222,8.33677
666,1,Y1,0,368693,0,44249,0,8.36681
666,1,Y2,0,239750,0,28742,0,8.34086
667,1,X1,810964,406322,97483,48612,8.36972,8.33807
667,1,X2,405040,202000,48493,24263,8.35871,8.38367
667,1,Y1,0,369080,0,43858,0,8.36032
667,1,Y2,0,239242,0,29017,0,8.34256
668,1,X1,810715,406287,97502,48704,8.33024,8.36794
668,1,X2,404763,202127,48818,24362,8.35219,8.35239
668,1,Y1,0,369321,0,44215,0,8.37207
668,1,Y2,0,239093,0,28851,0,8.34848
669,1,X1,811713,406008,96645,48937,8.36975,8.31745
669,1,X2,405073,202376,48559,24405,8.354,8.38517
669,1,Y1,0,369442,0,44574,0,8.32683
669,1,Y2,0,238942,0,28768,0,8.36037
670,1,X1,812188,406076,96903,48532,8.34005,8.3487
670,1,X2,404974,202028,48639,24529,8.36789,8.35737
670,1,Y1,0,369187,0,44290,0,8.34247
670,1,Y2,0,238917,0,28771,0,8.36568
671,1,X1,813173,405500,96872,48935,8.31214,8.32915
671,1,X2,404957,201989,48662,24316,8.32156,8.26151
671,1,Y1,0,368683,0,44373,0,8.28585
671,1,Y2,0,238806,0,28878,0,8.33874
672,1,X1,813505,405250,96998,48780,8.34706,8.36954
672,1,X2,405261,201936,48118,24354,8.31211,8.23836
672,1,Y1,0,368689,0,44223,0,8.34808
672,1,Y2,0,238497,0,28911,0,8.29186
673,1,X1,812538,405403,97936,48847,8.36958,8.32274
673,1,X2,405368,201980,48490,24082,8.33098,8.33274
673,1,Y1,0,368705,0,44419,0,8.32419
673,1,Y2,0,238678,0,28510,0,8.32894
674,1,X1,812028,405567,97484,48780,8.34516,8.337
674,1,X2,405264,201913,48446,24018,8.368,8.3718
674,1,Y1,0,368466,0,44315,0,8.38441
674,1,Y2,0,239014,0,28483,0,8.2926
675,1,X1,812210,405180,97214,48931,8.33213,8.35205
675,1,X2,405360,201751,48554,24155,8.36479,8.3141
675,1,Y1,0,367998,0,44683,0,8.36625
675,1,Y2,0,238933,0,28403,0,8.29743
676,1,X1,812121,404828,97033,48916,8.30352,8.30693
676,1,X2,405415,202082,48193,24077,8.23993,8.34215
676,1,Y1,0,367552,0,44425,0,8.28851
676,1,Y2,0,239358,0,28568,0,8.36527
677,1,X1,812172,404996,97239,48583,8.34492,8.34012
677,1,X2,404832,202177,48749,24078,8.355,8.36195
677,1,Y1,0,367712,0,43956,0,8.33097
677,1,Y2,0,239461,0,28705,0,8.37244
678,1,X1,812262,405145,97206,48565,8.36018,8.34832
678,1,X2,404928,202257,48322,24277,8.37142,8.33917
678,1,Y1,0,367548,0,44228,0,8.33293
678,1,Y2,0,239854,0,28614,0,8.36433
679,1,X1,812285,405229,96995,48415,8.333,8.29805
679,1,X2,404507,202121,48561,24326,8.3239,8.36985
679,1,Y1,0,367373,0,44198,0,8.31972
679,1,Y2,0,239977,0,28543,0,8.32568
680,1,X1,812538,405418,97613,48695,8.34622,8.29843
680,1,X2,403820,201784,48869,24346,8.35757,8.31007
680,1,Y1,0,367181,0,44140,0,8.31699
680,1,Y2,0,240021,0,28901,0,8.27989
681,1,X1,812909,405736,97128,48263,8.31108,8.34014
681,1,X2,404067,202016,48640,24167,8.37157,8.34973
681,1,Y1,0,367718,0,43566,0,8.37662
681,1,Y2,0,240034,0,28864,0,8.2931
682,1,X1,812842,406042,97675,48678,8.39814,8.35141
682,1,X2,403814,202167,48653,24047,8.35677,8.3536
682,1,Y1,0,367670,0,44169,0,8.33157
682,1,Y2,0,240539,0,28556,0,8.38395
683,1,X1,812326,406311,97309,48461,8.34936,8.33846
683,1,X2,403902,202158,48269,24242,8.33214,8.36313
683,1,Y1,0,367805,0,44093,0,8.36961
683,1,Y2,0,240664,0,28610,0,8.31136
684,1,X1,813282,406621,96943,48472,8.40233,8.29357
684,1,X2,404118,201920,48417,24370,8.40988,8.32257
684,1,Y1,0,368029,0,43980,0,8.30507
684,1,Y2,0,240512,0,28862,0,8.30053
685,1,X1,813789,406457,97167,48794,8.37954,8.34621
685,1,X2,404213,201893,48459,24015,8.39813,8.26517
685,1,Y1,0,367925,0,43888,0,8.32496
685,1,Y2,0,240425,0,28921,0,8.31116
686,1,X1,813846,405897,97799,49061,8.36113,8.36828
686,1,X2,404490,202389,48309,23945,8.33691,8.39365
686,1,Y1,0,367690,0,44149,0,8.39505
686,1,Y2,0,240596,0,28857,0,8.34837
687,1,X1,814402,405774,97511,48845,8.36293,8.35265
687,1,X2,404708,202197,48581,24340,8.37455,8.38517
687,1,Y1,0,367809,0,44195,0,8.34809
687,1,Y2,0,240162,0,28990,0,8.38689
688,1,X1,814280,405236,97540,48689,8.28731,8.30949
688,1,X2,405232,202048,48372,24367,8.36918,8.34272
688,1,Y1,0,367198,0,44335,0,8.32766
688,1,Y2,0,240086,0,28721,0,8.30963
689,1,X1,813745,405592,97708,48475,8.34716,8.33149
689,1,X2,404857,202059,48504,24081,8.3396,8.38287
689,1,Y1,0,367566,0,43802,0,8.3617
689,1,Y2,0,240085,0,28754,0,8.32851
690,1,X1,813551,405360,97959,48344,8.31431,8.37926
690,1,X2,405463,202317,48437,23981,8.33858,8.3617
690,1,Y1,0,367534,0,43964,0,8.34258
690,1,Y2,0,240143,0,28361,0,8.42128
691,1,X1,813821,405603,96905,48541,8.29896,8.34163
691,1,X2,406025,202522,48169,24298,8.28448,8.40069
691,1,Y1,0,368075,0,43930,0,8.36301
691,1,Y2,0,240050,0,28909,0,8.35878
692,1,X1,813300,406100,97705,48398,8.36287,8.33574
692,1,X2,405380,202594,48877,24078,8.31401,8.34729
692,1,Y1,0,368690,0,43709,0,8.3556
692,1,Y2,0,240004,0,28767,0,8.31522
693,1,X1,813106,405756,97540,48849,8.309,8.34729
693,1,X2,405348,202842,48282,24268,8.33052,8.30295
693,1,Y1,0,368717,0,44230,0,8.32704
693,1,Y2,0,239881,0,28887,0,8.34105
694,1,X1,813392,406195,97421,48484,8.33418,8.35086
694,1,X2,405432,202630,48643,24512,8.34735,8.35986
694,1,Y1,0,368983,0,44020,0,8.38814
694,1,Y2,0,239842,0,28976,0,8.30184
695,1,X1,812409,405937,97668,48929,8.35225,8.29422
695,1,X2,404877,202700,48530,24101,8.31638,8.30816
695,1,Y1,0,368868,0,44122,0,8.29561
695,1,Y2,0,239769,0,28908,0,8.30372
696,1,X1,812239,406658,97391,48474,8.34365,8.34534
696,1,X2,405177,202606,48255,24350,8.33141,8.41918
696,1,Y1,0,369533,0,43908,0,8.36444
696,1,Y2,0,239731,0,28916,0,8.37851
697,1,X1,812065,406641,97233,48735,8.34733,8.36939
697,1,X2,405445,202575,48251,24133,8.33065,8.36771
697,1,Y1,0,369278,0,44304,0,8.35049
697,1,Y2,0,239938,0,28564,0,8.39728
698,1,X1,813209,406541,97355,48919,8.36076,8.34361
698,1,X2,405267,202302,48457,24417,8.40382,8.29602
698,1,Y1,0,369136,0,44536,0,8.31525
698,1,Y2,0,239707,0,28800,0,8.34712
699,1,X1,813924,406514,97033,48749,8.32727,8.31519
699,1,X2,405716,202113,47983,24366,8.39777,8.34417
699,1,Y1,0,368814,0,44524,0,8.30997
699,1,Y2,0,239813,0,28591,0,8.34801
700,1,X1,812649,406493,98548,48647,8.34793,8.32956
700,1,X2,406131,202185,48508,24237,8.3686,8.38887
700,1,Y1,0,369163,0,44008,0,8.34532
700,1,Y2,0,239515,0,28876,0,8.35531
701,1,X1,812191,406201,97807,48654,8.35374,8.32082
701,1,X2,405919,202168,48331,24156,8.36954,8.32563
701,1,Y1,0,369006,0,44128,0,8.31359
701,1,Y2,0,239363,0,28682,0,8.33599
702,1,X1,811702,405915,97714,48749,8.33471,8.29463
702,1,X2,405802,202336,48740,24042,8.357,8.39726
702,1,Y1,0,368996,0,44096,0,8.32713
702,1,Y2,0,239255,0,28695,0,8.33068
703,1,X1,810567,405589,97660,49012,8.31789,8.32396
703,1,X2,405169,202428,49164,24169,8.24447,8.30274
703,1,Y1,0,368682,0,44404,0,8.34765
703,1,Y2,0,239335,0,28777,0,8.26959
704,1,X1,810007,406197,96969,48367,8.3385,8.3472
704,1,X2,404903,202394,48293,24282,8.34369,8.37637
704,1,Y1,0,369002,0,44212,0,8.3407
704,1,Y2,0,239589,0,28437,0,8.38221
705,1,X1,810925,406663,96636,48609,8.3372,8.37981
705,1,X2,405053,202431,48386,24304,8.36263,8.35875
705,1,Y1,0,369471,0,44249,0,8.3521
705,1,Y2,0,239623,0,28664,0,8.40472
706,1,X1,811773,406155,96992,48853,8.35393,8.33593
706,1,X2,405023,202342,48982,24341,8.34899,8.29066
706,1,Y1,0,369101,0,44272,0,8.30584
706,1,Y2,0,239396,0,28922,0,8.34389
707,1,X1,812801,406307,96993,48534,8.37336,8.37098
707,1,X2,405033,202464,48485,24050,8.33736,8.36108
707,1,Y1,0,369196,0,43978,0,8.37055
707,1,Y2,0,239575,0,28606,0,8.36332
708,1,X1,812336,406698,97791,48298,8.34453,8.32424
708,1,X2,404940,202597,48391,23972,8.37139,8.32242
708,1,Y1,0,369573,0,43770,0,8.33621
708,1,Y2,0,239722,0,28500,0,8.30432
709,1,X1,811783,406472,97882,48928,8.35567,8.32791
709,1,X2,404849,202218,48526,24252,8.38594,8.27396
709,1,Y1,0,369059,0,44481,0,8.3062
709,1,Y2,0,239631,0,28699,0,8.31597
710,1,X1,812042,406662,97333,48696,8.37849,8.33995
710,1,X2,404164,201978,48425,24281,8.41673,8.39158
710,1,Y1,0,368756,0,44311,0,8.35276
710,1,Y2,0,239884,0,28666,0,8.36388
711,1,X1,811756,406488,97325,48885,8.31077,8.35694
711,1,X2,403832,201693,48313,24385,8.40424,8.40049
711,1,Y1,0,368880,0,44255,0,8.3525
711,1,Y2,0,239301,0,29015,0,8.40031
712,1,X1,810271,406212,98100,49027,8.34165,8.32808
712,1,X2,403361,201791,48952,24007,8.36754,8.32703
712,1,Y1,0,368576,0,44343,0,8.35295
712,1,Y2,0,239427,0,28691,0,8.28877
713,1,X1,810477,405470,96991,49204,8.35026,8.33859
713,1,X2,403873,201923,48079,24139,8.3706,8.4286
713,1,Y1,0,368207,0,44375,0,8.36293
713,1,Y2,0,239186,0,28968,0,8.37631
714,1,X1,811447,405633,96318,48889,8.34957,8.29469
714,1,X2,403905,201916,48500,24284,8.37423,8.34788
714,1,Y1,0,368351,0,44300,0,8.3072
714,1,Y2,0,239198,0,28873,0,8.32023
715,1,X1,811007,405698,98057,48558,8.34934,8.31325
715,1,X2,403845,202065,48529,24162,8.342,8.41205
715,1,Y1,0,368375,0,43936,0,8.34714
715,1,Y2,0,239388,0,28784,0,8.34446
716,1,X1,812617,406264,96970,48458,8.30457,8.38832
716,1,X2,404197,201853,48424,24222,8.37134,8.28635
716,1,Y1,0,368525,0,44141,0,8.37788
716,1,Y2,0,239592,0,28539,0,8.31792
717,1,X1,812469,406003,97410,48650,8.31172,8.34913
717,1,X2,403705,201850,48742,24284,8.35335,8.38742
717,1,Y1,0,368620,0,44129,0,8.37467
717,1,Y2,0,239233,0,28805,0,8.34227
718,1,X1,812317,405748,97222,48700,8.31501,8.39739
718,1,X2,403135,201760,48514,24288,8.31418,8.37179
718,1,Y1,0,368144,0,44343,0,8.41186
718,1,Y2,0,239364,0,28645,0,8.35329
719,1,X1,812253,406224,97418,48389,8.34944,8.3005
719,1,X2,402609,201883,48814,24075,8.3476,8.37121
719,1,Y1,0,368204,0,44115,0,8.31629
719,1,Y2,0,239903,0,28349,0,8.33599
720,1,X1,812514,406590,97411,48325,8.31771,8.32801
720,1,X2,403584,201902,48219,24193,8.33294,8.34068
720,1,Y1,0,368526,0,43860,0,8.35447
720,1,Y2,0,239966,0,28658,0,8.29821
721,1,X1,812857,406457,97482,48667,8.40285,8.33146
721,1,X2,403719,201774,48496,24450,8.34017,8.35575
721,1,Y1,0,368453,0,44152,0,8.32827
721,1,Y2,0,239778,0,28965,0,8.35681
722,1,X1,813186,406406,97473,48541,8.29586,8.37708
722,1,X2,403908,202015,48149,24011,8.30892,8.30686
722,1,Y1,0,368768,0,43922,0,8.38377
722,1,Y2,0,239653,0,28630,0,8.30793
723,1,X1,813037,406216,97577,48736,8.34837,8.31736
723,1,X2,403639,202270,48527,24230,8.35953,8.2726
723,1,Y1,0,368612,0,44291,0,8.28873
723,1,Y2,0,239874,0,28675,0,8.32377
724,1,X1,813820,406240,97266,48613,8.3217,8.31617
724,1,X2,404156,202791,48596,24060,8.31752,8.33371
724,1,Y1,0,368793,0,44174,0,8.31718
724,1,Y2,0,240238,0,28499,0,8.32942
725,1,X1,813398,405687,97975,48936,8.35864,8.33419
725,1,X2,404210,202874,48461,24286,8.31464,8.37025
725,1,Y1,0,368566,0,44231,0,8.36766
725,1,Y2,0,239995,0,28991,0,8.31334
726,1,X1,813632,405381,97173,48633,8.33748,8.39442
726,1,X2,404312,203169,48499,24255,8.36743,8.35646
726,1,Y1,0,368335,0,44164,0,8.38468
726,1,Y2,0,240215,0,28724,0,8.37735
727,1,X1,813321,405590,98075,48737,8.33092,8.40905
727,1,X2,404525,202620,48521,24460,8.35084,8.33925
727,1,Y1,0,368400,0,44451,0,8.39432
727,1,Y2,0,239810,0,28746,0,8.37243
728,1,X1,812130,405645,98139,48739,8.32064,8.34865
728,1,X2,404288,202935,48541,23920,8.29078,8.32278
728,1,Y1,0,368543,0,44084,0,8.3467
728,1,Y2,0,240037,0,28575,0,8.33001
729,1,X1,811286,405487,97982,48533,8.30974,8.3491
729,1,X2,404148,203431,48554,24028,8.28758,8.32325
729,1,Y1,0,369106,0,43591,0,8.34002
729,1,Y2,0,239812,0,28970,0,8.34132
