Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties,A_CD4_count,B_CD4_count,A_viral_load,B_viral_load,A_HIV_disease_stage,B_HIV_disease_stage,A_STI_CoInfection,B_STI_CoInfection,A_HIV_Tested_Positive,B_HIV_Tested_Positive,A_HIV_Received_Results,B_HIV_Received_Results
4747,599,1284.98,0,1,12830,0,0,23.586,1,1,0,0,2,1,0,0,0,0,8137,0,1,18.4974,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4748,599,817.761,0,1,1019,1,0,24.3029,1,1,0,0,2,1,0,0,0,0,7379,1,1,16.0886,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,461.86,512.857,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4749,599,758.979,0,1,10018,1,0,18.1359,1,1,0,0,1,1,0,0,0,0,4399,1,1,15.0975,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,516.532,513.064,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4750,599,814.176,0,1,14469,1,0,25.7703,1,1,0,0,2,1,0,0,0,0,9651,1,1,20.4256,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,504.599,463.553,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4751,599,1342.95,0,1,16266,0,0,16.426,1,1,0,0,1,1,0,0,0,0,6965,1,1,17.0644,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,484.101,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4752,599,770.818,0,1,3945,0,0,25.3959,1,1,0,0,2,1,0,0,0,0,1782,0,1,21.6397,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4753,599,1432.55,0,1,5236,1,0,16.0565,1,1,0,0,2,1,0,0,0,0,8166,1,1,16.6126,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,502.363,436.6,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4754,599,718.037,0,1,12870,1,0,29.0875,1,1,0,0,2,1,0,0,0,0,2941,1,1,24.1339,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,471.263,467.688,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4755,599,943.887,0,1,4836,0,0,20.3174,1,1,0,0,1,1,0,0,0,0,2887,0,1,16.6758,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4756,599,1386.31,0,1,5596,0,0,28.147,1,1,0,0,3,1,0,0,0,0,2012,0,1,22.9516,1,1,0,0,3,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4757,599,1243.16,0,1,13346,0,0,27.4184,1,1,0,0,2,1,0,0,0,0,8793,0,1,20.3084,1,1,0,0,3,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4758,599,858.706,0,1,16058,0,0,42.1947,1,1,0,0,1,1,0,0,0,0,16181,0,1,29.8969,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4759,599,883.317,0,1,16433,0,0,22.1276,1,1,0,0,2,1,0,0,0,0,3467,0,1,27.1038,1,1,0,0,3,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4760,599,644.041,0,1,2298,0,0,32.9127,1,1,0,0,2,1,0,0,0,0,7525,0,1,31.7028,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4761,599,1811.63,0,1,5032,0,0,18.2839,1,1,0,0,1,1,0,0,0,0,1039,1,1,26.8869,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,497.348,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4762,599,1473.79,0,1,7996,1,0,25.9744,1,1,0,0,3,1,0,0,0,0,3962,0,1,23.3586,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,526.322,540.55,10000,-1,2,0,0,0,0,0,NEGATIVE,NEGATIVE
4763,599,988.042,0,1,13171,0,0,21.4852,1,1,0,0,2,1,0,0,0,0,13160,0,1,22.7078,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4764,599,1293.27,0,1,13410,0,0,29.9035,1,1,0,0,2,1,0,0,0,0,15497,1,1,22.2677,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,440.518,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4765,599,931.859,0,1,3072,0,0,35.3088,1,1,0,0,2,1,0,0,0,0,4559,0,1,28.7409,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4766,599,1153.83,0,1,11684,0,0,17.0306,1,1,0,0,3,1,0,0,0,0,5977,1,1,18.4491,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,499.004,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4767,599,1136.57,0,1,11441,1,0,19.9034,1,1,0,0,1,1,0,0,0,0,4011,1,1,18.2872,1,1,0,0,3,1,0,0,0,0,Accessibility-No,Accessibility-Yes,447.511,480.453,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4768,599,958.566,0,1,8275,0,0,18.9054,1,1,0,0,1,1,0,0,0,0,1506,0,1,20.908,1,1,0,0,4,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4769,599,599.451,0,1,10788,0,0,30.7667,1,1,0,0,2,1,0,0,0,0,14247,0,1,29.9792,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4770,599,645.009,0,1,11789,0,0,40.8754,1,1,0,0,1,1,0,0,0,0,3067,0,1,29.5834,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4771,599,692.98,0,1,13501,0,0,30.9823,1,1,0,0,3,1,0,0,0,0,710,0,1,30.491,1,1,0,0,2,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4772,599,664.639,0,1,15749,0,0,24.5073,1,1,0,0,3,2,0,0,0,0,7730,0,1,20.8575,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4773,599,1094.1,0,1,12198,0,0,18.6699,1,1,0,0,2,1,0,0,0,0,9477,0,1,17.7289,1,1,0,0,4,3,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4774,599,891.996,0,1,15305,0,0,22.3474,1,1,0,0,3,1,0,0,0,0,367,0,1,19.405,1,1,0,0,3,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4775,599,1054.73,0,1,11053,0,0,32.3571,1,1,0,0,2,1,0,0,0,0,4696,1,1,29.4307,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,467.935,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4776,599,1469.51,0,1,16022,0,0,44.4044,1,1,0,0,1,1,0,0,0,0,757,0,1,32.4128,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4777,599,698.785,0,1,16416,1,0,17.5041,1,1,0,0,1,1,0,0,0,0,1943,1,1,21.7205,1,1,0,0,3,2,0,0,0,0,Accessibility-No,Accessibility-No,496.79,506.851,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4778,599,1179.72,0,1,16899,0,0,33.4858,1,1,0,0,2,1,0,0,0,0,15792,0,1,13.0904,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4779,599,732.715,0,1,222,0,0,40.5076,1,1,0,0,2,1,0,0,0,0,15055,0,1,24.2044,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4780,599,828.905,0,1,3720,0,0,21.9897,1,1,0,0,2,1,0,0,0,0,5691,0,1,26.9074,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4781,599,802.383,0,1,7880,0,0,21.5726,1,1,0,0,2,1,0,0,0,0,10299,0,1,23.7302,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4782,599,753.536,0,1,11265,1,0,30.911,1,1,0,0,3,2,0,0,0,0,1932,0,1,23.7516,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,487.164,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4783,599,1630.88,0,1,15231,1,0,21.3839,1,1,0,0,1,1,0,0,0,0,1885,1,1,21.0581,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,470.702,484.816,10000,10000,2,2,0,0,1,1,NEGATIVE,NEGATIVE
4784,599,627.692,0,1,10748,0,0,30.9925,1,1,0,0,3,1,0,0,0,0,14017,0,1,26.9626,1,1,0,0,2,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4785,599,797.37,0,1,15983,0,0,19.9763,1,1,0,0,1,1,0,0,0,0,3355,0,1,19.6676,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4786,599,1167.6,0,1,13259,0,0,25.8582,1,1,0,0,2,1,0,0,0,0,11660,0,1,20.8942,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4787,599,608.422,0,1,13603,0,0,22.4783,1,1,0,0,2,1,0,0,0,0,10829,0,1,15.1558,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4788,599,761.381,0,1,13897,0,0,16.1887,1,1,0,0,1,1,0,0,0,0,11630,0,1,16.5002,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4789,599,888.201,0,1,15966,1,0,22.4247,1,1,0,0,2,1,0,0,0,0,4828,1,1,19.4159,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,357.385,516.766,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4790,599,991.099,0,1,3516,1,0,37.7325,1,1,0,0,2,1,0,0,0,0,7203,0,1,30.4638,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,443.092,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4791,599,837.456,0,1,4761,0,0,20.6735,1,1,0,0,2,1,0,0,0,0,1276,0,1,16.6806,1,1,0,0,2,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4792,599,821.866,0,1,3747,0,0,37.6207,1,1,0,0,1,1,0,0,0,0,12422,1,1,33.1797,1,1,0,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,483.307,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4793,599,1099.19,0,1,13515,0,0,30.2144,1,1,0,0,2,1,0,0,0,0,13769,0,1,26.3613,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4794,599,821.404,0,1,13583,0,0,33.0845,1,1,0,0,3,2,0,0,0,0,4741,0,1,21.1536,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4795,599,763.712,0,1,13980,0,0,20.8439,1,1,0,0,2,1,0,0,0,0,13505,0,1,14.6089,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4796,599,633.787,0,1,13702,1,0,21.8905,1,1,0,0,2,2,0,0,0,0,1996,0,1,20.233,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,491.137,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4797,599,954.184,0,1,11279,1,0,44.1571,1,1,0,0,2,1,0,0,0,0,9641,1,1,34.8876,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,503.217,490.808,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4798,599,702.934,0,1,1093,1,0,29.5672,1,1,0,0,2,1,0,0,0,0,8671,1,1,29.7051,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,402.909,483.307,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4799,599,750.424,0,1,4808,1,0,23.9296,1,1,0,0,3,1,0,0,0,0,11935,0,1,32.1868,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,481.753,540.55,10000,-1,2,0,0,0,1,0,NEGATIVE,NEGATIVE
4800,599,761.727,0,1,8756,1,0,19.24,1,1,0,0,2,1,0,0,0,0,2768,1,1,19.8304,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,509.866,491.542,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4801,599,1650.65,0,1,10116,0,0,17.3519,1,1,0,0,2,1,0,0,0,0,1014,0,1,17.6842,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4802,599,859.465,0,1,16732,1,0,20.9581,1,1,0,0,2,1,0,0,0,0,16013,1,1,18.1971,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,487.68,487.327,10000,10000,2,2,0,0,1,1,NEGATIVE,POSITIVE
4803,599,923.525,0,1,17050,1,0,18.7531,1,1,0,0,2,1,0,0,0,0,3511,1,1,15.2992,1,1,0,0,2,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,469.416,490.328,10000,10000,2,2,0,0,1,1,POSITIVE,NEGATIVE
4804,599,632.974,0,1,2137,1,0,29.2478,1,1,0,0,2,1,0,0,0,0,9403,0,1,35.1118,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,483.498,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4805,599,769.573,0,1,6580,0,0,21.0874,1,1,0,0,2,2,0,0,0,0,14821,0,1,17.4988,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4806,599,966.505,0,1,14150,0,0,26.3275,1,1,0,0,3,1,0,0,0,0,6170,1,1,16.5039,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,517.222,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4807,599,717.835,0,1,4457,1,0,41.1554,1,1,0,0,2,1,0,0,0,0,7758,0,1,34.8301,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,468.379,540.55,10000,-1,2,0,0,0,1,0,NEGATIVE,NEGATIVE
4808,599,839.067,0,1,10015,0,0,22.6117,1,1,0,0,2,1,0,0,0,0,6335,0,1,18.6347,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4809,599,1193.22,0,1,3768,0,0,33.4929,1,1,0,0,2,1,0,0,0,0,1887,0,1,33.165,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4810,599,733.384,0,1,3781,0,0,38.7025,1,1,0,0,1,1,0,0,0,0,8936,0,1,37.1786,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4811,599,852.174,0,1,4162,1,0,21.9446,1,1,0,0,3,1,0,0,0,0,8858,1,1,18.152,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,491.693,510.638,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4812,599,1211.78,0,1,4469,1,0,19.6583,1,1,0,0,1,1,0,0,0,0,3089,1,1,16.0321,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,512.393,509.479,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4813,599,1258.14,0,1,9221,1,0,27.2929,1,1,0,0,2,1,0,0,0,0,16168,1,1,18.6191,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,479.919,514.453,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4814,599,896.861,0,1,10552,1,0,18.5477,1,1,0,0,2,1,0,0,0,0,16001,1,1,18.0049,1,1,0,0,3,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,508.373,512.913,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4815,599,620.262,0,1,17023,0,0,22.6287,1,1,0,0,2,1,0,0,0,0,4981,0,1,18.4867,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4816,599,648.962,0,1,13936,0,0,19.6507,1,1,0,0,2,1,0,0,0,0,12934,0,1,17.9682,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4817,599,718.394,0,1,1859,1,0,16.7515,1,1,0,0,1,1,0,0,0,0,10091,1,1,19.0792,1,1,0,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,506.215,503.396,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4818,599,1208.26,0,1,8462,1,0,42.1639,1,1,0,0,1,1,0,0,0,0,10485,0,1,41.916,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,486.27,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4819,599,718.211,0,1,9004,0,0,25.989,1,1,0,0,3,1,0,0,0,0,5742,0,1,19.1242,1,1,0,0,3,2,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4820,599,816.669,0,1,13776,0,0,63.3056,1,1,0,0,1,1,0,0,0,0,9820,0,1,54.4003,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4821,599,877.52,0,1,1331,0,0,44.3153,1,1,0,0,1,1,0,0,0,0,14015,1,1,29.0205,1,1,0,0,3,2,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,381.564,-1,10000,0,2,0,0,0,1,NEGATIVE,NEGATIVE
4822,599,1337.8,1,1,15690,0,0,30.248,1,0,1,0,3,2,0,0,0,0,16636,0,1,24.8366,1,0,1,0,2,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4823,599,1120.77,1,1,5866,1,0,32.6445,1,0,1,0,3,1,0,0,0,0,11990,1,1,30.1348,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,513.051,494.986,10000,10000,2,2,0,0,1,1,NEGATIVE,NEGATIVE
4824,599,2014.5,1,1,7214,0,0,33.8017,1,0,1,0,3,1,0,0,0,0,8278,0,1,34.1572,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4825,599,1598.49,1,1,12776,0,0,16.6928,1,0,1,0,1,1,0,0,0,0,13648,0,1,18.9702,1,0,1,0,3,2,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4826,599,1087.52,1,1,13908,0,0,31.9829,1,0,1,0,3,1,0,0,0,0,2553,0,1,22.5382,1,0,1,0,4,2,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4827,599,1744.06,1,1,3474,0,0,29.2755,1,0,1,0,2,1,0,0,0,0,1118,0,1,26.7249,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4828,599,1592.59,1,1,7957,1,0,38.8611,1,0,1,0,2,1,0,0,0,0,2657,1,1,32.2701,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,494.936,357.795,10000,10000,2,2,0,0,1,1,NEGATIVE,POSITIVE
4829,599,1347.35,1,1,8256,0,0,23.1409,1,0,1,0,3,2,0,0,0,0,1266,0,1,22.8198,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4830,599,726.612,1,1,16208,0,0,23.681,1,0,1,0,3,1,0,0,0,0,10112,0,1,18.2579,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4831,599,1336.7,1,1,6599,0,0,35.7205,1,0,1,0,2,1,0,0,0,0,8656,1,1,33.2433,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,467.328,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4832,599,1589.64,1,1,15308,1,0,24.5389,1,0,1,0,2,1,0,0,0,0,4937,1,1,20.9346,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,476.685,503.588,10000,10000,2,2,0,0,1,1,POSITIVE,POSITIVE
4833,599,1432.53,1,1,14096,0,0,21.8848,1,0,1,0,2,1,0,0,0,0,9913,0,1,14.9856,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4834,599,1214.08,1,1,16241,1,0,38.4989,1,0,1,0,1,1,0,0,0,0,15302,0,1,35.0399,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,462.964,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4835,599,1207.48,1,1,4674,0,0,49.2011,1,0,1,0,1,1,0,0,0,0,11458,1,1,41.0556,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,483.457,-1,10000,0,2,0,0,0,1,NEGATIVE,POSITIVE
4836,599,1075.83,1,1,5427,0,0,28.8256,1,0,1,0,2,1,0,0,0,0,2714,0,1,24.5684,1,0,1,0,3,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4837,599,1290.64,1,1,3551,1,0,47.0265,1,0,1,0,1,1,0,0,0,0,6772,0,1,36.4398,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,491.516,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4838,599,937.535,1,1,8251,0,0,27.2588,1,0,1,0,3,3,0,0,0,0,3132,0,1,16.5079,1,0,1,0,3,3,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4839,599,1272.57,1,1,15373,0,0,52.6228,1,0,1,0,2,1,0,0,0,0,5157,0,1,50.422,1,0,1,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4840,599,766.202,1,1,16810,1,0,23.0044,1,0,1,0,3,2,0,0,0,0,11023,0,1,17.0636,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,516.454,540.55,10000,-1,2,0,0,0,1,0,POSITIVE,NEGATIVE
4841,599,1278.27,1,1,1778,0,0,37.6033,1,0,1,0,1,1,0,0,0,0,1022,0,1,21.5397,1,0,1,0,4,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4842,599,1042.42,1,1,8100,0,0,25.8349,1,0,1,0,2,1,0,0,0,0,422,0,1,14.7295,1,0,1,0,3,3,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
4843,599,673.83,1,1,1364,0,0,34.8519,1,0,1,0,2,1,0,0,0,0,1858,0,1,30.9487,1,0,1,0,2,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
