Time, NodeID, NumIndividuals, NumInfected,AvgParasiteDensity,AvgGametocyteDensity,NumInfections,NoMarkers,A,B,A-B
635,4,1000,965,397.562,36.5153,2866,465,849,1156,396
635,3,1000,957,405.192,32.0045,2784,0,0,2784,0
635,2,1000,948,370.919,31.1486,2477,0,2477,0,0
635,1,1000,977,424.376,29.7357,3166,3166,0,0,0
636,4,1000,962,500.694,36.3605,2847,461,833,1155,398
636,3,1000,958,398.778,32.6021,2769,0,0,2769,0
636,2,1000,945,490.706,30.2465,2470,0,2470,0,0
636,1,1000,974,381.187,28.5554,3148,3148,0,0,0
637,4,1000,959,435.101,36.3909,2873,463,849,1164,397
637,3,1000,960,367.443,33.1568,2747,0,0,2747,0
637,2,1000,946,349.218,30.7891,2477,0,2477,0,0
637,1,1000,972,450.815,30.265,3142,3142,0,0,0
638,4,1000,960,485.733,36.3742,2880,464,851,1167,398
638,3,1000,961,353.418,34.4641,2719,0,0,2719,0
638,2,1000,945,403.311,29.9264,2492,0,2492,0,0
638,1,1000,971,409.182,29.4751,3135,3135,0,0,0
639,4,1000,959,457.303,35.6452,2899,468,860,1170,401
639,3,1000,962,342.866,33.2665,2719,0,0,2719,0
639,2,1000,942,338.188,31.2547,2486,0,2486,0,0
639,1,1000,972,451.475,30.4906,3130,3130,0,0,0
640,4,1000,958,441.369,35.1652,2903,469,854,1174,406
640,3,1000,960,320.461,34.482,2692,0,0,2692,0
640,2,1000,941,350.926,29.9459,2466,0,2466,0,0
640,1,1000,971,421.431,29.8945,3104,3104,0,0,0
641,4,1000,957,449.577,34.096,2897,460,860,1177,400
641,3,1000,958,324.202,33.3741,2683,0,0,2683,0
641,2,1000,941,344.346,31.0908,2460,0,2460,0,0
641,1,1000,976,431.904,30.4972,3114,3114,0,0,0
642,4,1000,954,413.769,32.964,2930,462,872,1188,408
642,3,1000,959,308.76,33.1432,2724,0,0,2724,0
642,2,1000,937,333.216,29.4737,2471,0,2471,0,0
642,1,1000,977,443.15,29.234,3105,3105,0,0,0
643,4,1000,956,442.411,32.517,2939,464,876,1191,408
643,3,1000,957,271.836,33.0017,2719,0,0,2719,0
643,2,1000,940,357.107,31.4875,2471,0,2471,0,0
643,1,1000,978,419.548,29.1926,3090,3090,0,0,0
644,4,1000,953,407.067,30.6693,2934,467,879,1183,405
644,3,1000,956,275.585,31.7059,2698,0,0,2698,0
644,2,1000,939,326.91,29.1638,2488,0,2488,0,0
644,1,1000,976,462.22,28.1124,3091,3091,0,0,0
645,4,1000,956,462.058,31.4058,2983,474,896,1204,409
645,3,1000,954,220.276,31.3611,2717,0,0,2717,0
645,2,1000,938,358.731,31.8479,2479,0,2479,0,0
645,1,1000,978,435.112,27.0757,3100,3100,0,0,0
646,4,1000,953,426.853,29.4076,2984,475,886,1208,415
646,3,1000,959,228.237,29.9687,2729,0,0,2729,0
646,2,1000,934,319.054,28.9036,2470,0,2470,0,0
646,1,1000,979,440.266,27.3656,3110,3110,0,0,0
647,4,1000,949,515.79,30.605,2986,476,889,1200,421
647,3,1000,954,197.293,28.9395,2688,0,0,2688,0
647,2,1000,933,373.27,30.3607,2478,0,2478,0,0
647,1,1000,978,413.951,26.3328,3121,3121,0,0,0
648,4,1000,954,475.473,29.6286,3019,484,905,1202,428
648,3,1000,958,201.969,27.6227,2726,0,0,2726,0
648,2,1000,932,312.087,27.8483,2474,0,2474,0,0
648,1,1000,980,410.122,27.2839,3099,3099,0,0,0
649,4,1000,957,584.809,30.1889,3021,482,909,1209,421
649,3,1000,956,243.216,26.3769,2726,0,0,2726,0
649,2,1000,928,428.194,27.7266,2468,0,2468,0,0
649,1,1000,980,408.035,26.7789,3085,3085,0,0,0
650,4,1000,956,509.895,29.9889,3030,487,905,1213,425
650,3,1000,953,224.455,25.3607,2698,0,0,2698,0
650,2,1000,929,300.217,26.0745,2476,0,2476,0,0
650,1,1000,980,425.413,27.5397,3083,3083,0,0,0
651,4,1000,957,598.759,29.5158,3041,495,902,1214,430
651,3,1000,951,352.99,24.1173,2713,0,0,2713,0
651,2,1000,929,424.066,25.2506,2480,0,2480,0,0
651,1,1000,979,426.885,27.2765,3055,3055,0,0,0
652,4,1000,965,529.656,29.544,3060,495,916,1221,428
652,3,1000,952,290.616,23.3737,2704,0,0,2704,0
652,2,1000,927,273.783,24.553,2489,0,2489,0,0
652,1,1000,981,478.428,27.4465,3062,3062,0,0,0
653,4,1000,965,558.282,28.66,3082,496,922,1229,435
653,3,1000,954,432.786,22.5518,2691,0,0,2691,0
653,2,1000,925,370.635,23.6371,2481,0,2481,0,0
653,1,1000,978,498.012,27.7681,3061,3061,0,0,0
654,4,1000,965,550.712,28.8452,3078,489,917,1235,437
654,3,1000,957,338.367,21.1708,2714,0,0,2714,0
654,2,1000,925,282.816,23.6423,2486,0,2486,0,0
654,1,1000,979,586.307,27.3956,3046,3046,0,0,0
655,4,1000,966,526.463,27.9684,3105,489,932,1244,440
655,3,1000,958,420.133,20.4842,2710,0,0,2710,0
655,2,1000,928,350.812,22.8156,2500,0,2500,0,0
655,1,1000,979,551.447,28.1598,3053,3053,0,0,0
656,4,1000,967,578.908,28.7282,3148,490,947,1257,454
656,3,1000,955,351.194,18.7533,2697,0,0,2697,0
656,2,1000,927,362.402,23.0675,2470,0,2470,0,0
656,1,1000,979,645.439,28.0111,3053,3053,0,0,0
657,4,1000,967,536.551,28.0923,3149,488,944,1265,452
657,3,1000,957,396.331,17.8739,2693,0,0,2693,0
657,2,1000,928,378.302,22.2003,2449,0,2449,0,0
657,1,1000,976,533.229,28.163,3055,3055,0,0,0
658,4,1000,965,592.104,29.8051,3159,485,950,1269,455
658,3,1000,955,366.962,16.5124,2675,0,0,2675,0
658,2,1000,928,468.299,22.9803,2467,0,2467,0,0
658,1,1000,975,612.626,27.796,3055,3055,0,0,0
659,4,1000,969,522.841,29.519,3197,493,957,1281,466
659,3,1000,955,392.924,15.5815,2666,0,0,2666,0
659,2,1000,927,418.969,21.7305,2451,0,2451,0,0
659,1,1000,973,476.878,27.4754,3049,3049,0,0,0
660,4,1000,967,533.508,32.0816,3195,489,959,1282,465
660,3,1000,955,375.837,15.8072,2644,0,0,2644,0
660,2,1000,919,522.272,23.8608,2436,0,2436,0,0
660,1,1000,972,571.044,27.1599,3049,3049,0,0,0
661,4,1000,972,483.191,31.7695,3211,490,959,1296,466
661,3,1000,951,400.556,15.0418,2633,0,0,2633,0
661,2,1000,924,472.445,21.9439,2455,0,2455,0,0
661,1,1000,972,438.847,27.3237,3040,3040,0,0,0
662,4,1000,973,468.695,33.8847,3219,499,961,1296,463
662,3,1000,955,389.583,17.5331,2658,0,0,2658,0
662,2,1000,926,502.884,24.0701,2463,0,2463,0,0
662,1,1000,973,559.591,27.2189,3038,3038,0,0,0
663,4,1000,974,489.156,33.6769,3204,503,948,1293,460
663,3,1000,951,483.904,17.1482,2638,0,0,2638,0
663,2,1000,923,502.199,21.7342,2446,0,2446,0,0
663,1,1000,974,422.841,28.2784,3047,3047,0,0,0
664,4,1000,974,466.901,34.3046,3202,497,960,1283,462
664,3,1000,955,448.505,20.4811,2651,0,0,2651,0
664,2,1000,926,451.082,22.8384,2471,0,2471,0,0
664,1,1000,975,518.758,28.978,3045,3045,0,0,0
665,4,1000,975,520.656,34.7239,3197,495,970,1269,463
665,3,1000,955,584.636,20.2439,2651,0,0,2651,0
665,2,1000,929,501.086,21.2732,2459,0,2459,0,0
665,1,1000,975,429.082,31.4848,3047,3047,0,0,0
666,4,1000,974,520.6,34.2355,3187,498,957,1270,462
666,3,1000,957,527.229,22.3896,2664,0,0,2664,0
666,2,1000,926,456.895,21.7856,2460,0,2460,0,0
666,1,1000,973,495.276,31.9812,3040,3040,0,0,0
667,4,1000,975,558.641,35.3765,3187,502,958,1268,459
667,3,1000,957,632.872,22.1054,2680,0,0,2680,0
667,2,1000,927,493.833,22.1912,2480,0,2480,0,0
667,1,1000,974,458.59,34.9208,3038,3038,0,0,0
668,4,1000,972,556.443,34.728,3205,504,951,1287,463
668,3,1000,956,582.191,23.1956,2667,0,0,2667,0
668,2,1000,923,496.818,22.4811,2481,0,2481,0,0
668,1,1000,975,481.381,34.1296,3013,3013,0,0,0
669,4,1000,972,602.52,36.0158,3177,503,933,1283,458
669,3,1000,959,615.224,23.1288,2671,0,0,2671,0
669,2,1000,923,510.483,24.7919,2487,0,2487,0,0
669,1,1000,975,457.487,36.126,3033,3033,0,0,0
670,4,1000,970,558.08,35.078,3166,504,939,1266,457
670,3,1000,958,596.729,23.7744,2660,0,0,2660,0
670,2,1000,924,529.904,24.9023,2482,0,2482,0,0
670,1,1000,977,437.305,34.0736,3033,3033,0,0,0
671,4,1000,969,635.497,35.18,3176,509,945,1269,453
671,3,1000,959,538.495,23.7856,2651,0,0,2651,0
671,2,1000,924,567.45,27.509,2496,0,2496,0,0
671,1,1000,976,430.179,35.496,3019,3019,0,0,0
672,4,1000,968,559.01,34.0062,3167,513,946,1258,450
672,3,1000,961,552.732,24.388,2673,0,0,2673,0
672,2,1000,924,562.099,27.9968,2485,0,2485,0,0
672,1,1000,977,400.506,32.868,3021,3021,0,0,0
673,4,1000,969,645.276,33.0846,3171,520,948,1253,450
673,3,1000,963,446.424,24.3214,2695,0,0,2695,0
673,2,1000,922,617.593,29.1922,2471,0,2471,0,0
673,1,1000,976,414.415,34.4682,3008,3008,0,0,0
674,4,1000,971,567.44,32.8066,3182,519,945,1263,455
674,3,1000,959,465.296,26.4141,2691,0,0,2691,0
674,2,1000,927,555.775,30.1637,2480,0,2480,0,0
674,1,1000,978,429.116,31.8982,2991,2991,0,0,0
675,4,1000,972,617.205,32.0054,3185,518,953,1267,447
675,3,1000,959,406.148,26.4876,2709,0,0,2709,0
675,2,1000,927,597.366,29.6279,2473,0,2473,0,0
675,1,1000,978,393.227,32.8365,2990,2990,0,0,0
676,4,1000,974,561.133,32.5004,3202,525,963,1262,452
676,3,1000,959,402.524,29.824,2711,0,0,2711,0
676,2,1000,925,484.39,30.6508,2456,0,2456,0,0
676,1,1000,976,466.847,31.0934,2993,2993,0,0,0
677,4,1000,974,583.898,32.7048,3192,521,953,1265,453
677,3,1000,961,393.878,30.2887,2724,0,0,2724,0
677,2,1000,931,550.322,30.1573,2486,0,2486,0,0
677,1,1000,975,407.603,31.5671,2985,2985,0,0,0
678,4,1000,974,565.614,33.5626,3187,524,949,1269,445
678,3,1000,961,371.086,33.2801,2764,0,0,2764,0
678,2,1000,928,446.478,30.7111,2470,0,2470,0,0
678,1,1000,972,498.389,30.8679,2980,2980,0,0,0
679,4,1000,975,555.13,33.9987,3204,522,964,1271,447
679,3,1000,962,374.016,34.0101,2765,0,0,2765,0
679,2,1000,927,519.182,31.0094,2483,0,2483,0,0
679,1,1000,970,481.686,30.9661,2967,2967,0,0,0
680,4,1000,979,626.693,35.4036,3217,521,958,1293,445
680,3,1000,961,347.967,35.4913,2781,0,0,2781,0
680,2,1000,931,496.115,31.4906,2499,0,2499,0,0
680,1,1000,972,488.793,30.5586,2951,2951,0,0,0
681,4,1000,978,544.441,35.1968,3218,528,949,1289,452
681,3,1000,962,346.143,36.2823,2825,0,0,2825,0
681,2,1000,928,510.754,32.1093,2474,0,2474,0,0
681,1,1000,974,552.125,29.9187,2947,2947,0,0,0
682,4,1000,978,679.359,37.0669,3224,531,956,1288,449
682,3,1000,963,330.973,35.6127,2837,0,0,2837,0
682,2,1000,928,565.134,33.374,2459,0,2459,0,0
682,1,1000,974,444.59,29.4854,2948,2948,0,0,0
683,4,1000,976,541.282,36.2928,3213,534,955,1279,445
683,3,1000,965,344.764,35.9925,2857,0,0,2857,0
683,2,1000,925,521.531,33.8507,2474,0,2474,0,0
683,1,1000,973,559.42,28.4388,2929,2929,0,0,0
684,4,1000,976,612.71,38.0551,3199,538,955,1263,443
684,3,1000,968,357.163,33.8629,2900,0,0,2900,0
684,2,1000,925,527.706,35.6608,2468,0,2468,0,0
684,1,1000,971,413.79,28.089,2908,2908,0,0,0
685,4,1000,979,495.351,37.3092,3197,540,951,1264,442
685,3,1000,967,370.734,33.1662,2906,0,0,2906,0
685,2,1000,925,558.917,35.3236,2474,0,2474,0,0
685,1,1000,970,516.11,28.0913,2888,2888,0,0,0
686,4,1000,979,494.003,38.18,3187,539,946,1258,444
686,3,1000,967,392.448,31.3156,2924,0,0,2924,0
686,2,1000,926,482.73,36.5719,2484,0,2484,0,0
686,1,1000,970,414.15,27.0874,2863,2863,0,0,0
687,4,1000,977,464.142,37.4646,3175,534,951,1251,439
687,3,1000,974,374.503,30.0144,2951,0,0,2951,0
687,2,1000,925,594.066,34.741,2476,0,2476,0,0
687,1,1000,973,465.392,28.2841,2860,2860,0,0,0
688,4,1000,978,448.616,37.6245,3171,534,958,1245,434
688,3,1000,975,410.541,28.9045,2962,0,0,2962,0
688,2,1000,928,500.051,35.5204,2482,0,2482,0,0
688,1,1000,974,402.194,27.2566,2830,2830,0,0,0
689,4,1000,976,475.091,37.299,3177,538,966,1237,436
689,3,1000,974,381.646,27.583,2979,0,0,2979,0
689,2,1000,928,612.313,33.3064,2488,0,2488,0,0
689,1,1000,972,424.79,28.8238,2815,2815,0,0,0
690,4,1000,977,466.83,36.6837,3172,539,964,1237,432
690,3,1000,974,421.718,26.7787,3012,0,0,3012,0
690,2,1000,931,525.2,33.7525,2490,0,2490,0,0
690,1,1000,976,365.43,29.2506,2820,2820,0,0,0
691,4,1000,978,467.533,38.0927,3176,542,967,1233,434
691,3,1000,975,412.921,25.6238,3025,0,0,3025,0
691,2,1000,930,612.256,33.1707,2495,0,2495,0,0
691,1,1000,974,371.819,29.6287,2784,2784,0,0,0
692,4,1000,981,489.481,36.5748,3156,539,958,1224,435
692,3,1000,973,454.21,24.8428,3024,0,0,3024,0
692,2,1000,928,495.37,33.0404,2502,0,2502,0,0
692,1,1000,973,325.734,31.5581,2776,2776,0,0,0
693,4,1000,981,453.427,39.1617,3174,542,962,1231,439
693,3,1000,970,457.949,23.8827,3046,0,0,3046,0
693,2,1000,929,556.801,34.1476,2514,0,2514,0,0
693,1,1000,969,340.842,30.1727,2795,2795,0,0,0
694,4,1000,981,510.161,37.3998,3153,543,959,1221,430
694,3,1000,972,508.943,23.4738,3052,0,0,3052,0
694,2,1000,932,420.783,33.8913,2530,0,2530,0,0
694,1,1000,966,308.956,32.3928,2781,2781,0,0,0
695,4,1000,980,459.5,38.3941,3155,542,953,1221,439
695,3,1000,969,497.533,23.3025,3070,0,0,3070,0
695,2,1000,933,468.421,33.8675,2513,0,2513,0,0
695,1,1000,967,347.718,30.2804,2771,2771,0,0,0
696,4,1000,979,548.631,36.4852,3157,541,952,1220,444
696,3,1000,974,558.53,23.375,3096,0,0,3096,0
696,2,1000,936,391.642,34.8201,2539,0,2539,0,0
696,1,1000,966,323.025,31.637,2801,2801,0,0,0
697,4,1000,977,477.793,35.4268,3151,547,956,1208,440
697,3,1000,977,537.009,23.8979,3116,0,0,3116,0
697,2,1000,934,393.098,33.3047,2555,0,2555,0,0
697,1,1000,962,392.148,29.9933,2790,2790,0,0,0
698,4,1000,977,535.039,34.0949,3157,551,955,1209,442
698,3,1000,976,571.382,23.7392,3143,0,0,3143,0
698,2,1000,936,437.868,35.2758,2551,0,2551,0,0
698,1,1000,967,352.23,30.316,2811,2811,0,0,0
699,4,1000,976,482.178,32.7276,3158,551,954,1215,438
699,3,1000,973,551.176,24.5814,3147,0,0,3147,0
699,2,1000,940,371.313,33.8797,2582,0,2582,0,0
699,1,1000,967,395.361,29.0038,2821,2821,0,0,0
700,4,1000,975,228.984,32.3396,3144,553,950,1204,437
700,3,1000,972,161.544,24.3018,3157,0,0,3157,0
700,2,1000,937,182.834,35.8787,2604,0,2604,0,0
700,1,1000,969,65.1933,28.791,2838,2838,0,0,0
701,4,1000,975,129.019,31.7337,3155,561,951,1210,433
701,3,1000,976,101.984,25.1576,3173,0,0,3173,0
701,2,1000,936,99.0044,34.8357,2591,0,2591,0,0
701,1,1000,969,68.6122,27.331,2839,2839,0,0,0
702,4,1000,973,155.921,31.2988,3137,533,952,1220,432
702,3,1000,975,103.139,25.3034,3176,0,0,3176,0
702,2,1000,937,134.246,36.591,2616,0,2616,0,0
702,1,1000,964,52.4052,26.628,2721,2721,0,0,0
703,4,1000,973,96.5117,31.5497,3099,519,953,1202,425
703,3,1000,976,106.264,26.3711,3170,0,0,3170,0
703,2,1000,942,89.8474,34.8876,2624,0,2624,0,0
703,1,1000,960,53.4925,25.0631,2697,2697,0,0,0
704,4,1000,971,122.805,30.7159,3075,522,952,1174,427
704,3,1000,977,97.117,26.964,3117,0,0,3117,0
704,2,1000,943,134.381,35.7453,2630,0,2630,0,0
704,1,1000,961,46.603,24.4458,2669,2669,0,0,0
705,4,1000,972,92.8735,31.6035,3052,516,955,1159,422
705,3,1000,974,106.935,28.5904,3099,0,0,3099,0
705,2,1000,940,68.9046,33.1161,2614,0,2614,0,0
705,1,1000,956,42.9088,23.1362,2613,2613,0,0,0
706,4,1000,969,113.852,30.7582,2993,502,941,1130,420
706,3,1000,975,116.88,29.1744,3094,0,0,3094,0
706,2,1000,939,99.2553,32.8274,2642,0,2642,0,0
706,1,1000,955,54.0629,23.1532,2570,2570,0,0,0
707,4,1000,966,105.075,32.3302,2965,490,928,1128,419
707,3,1000,970,106.838,31.0846,3062,0,0,3062,0
707,2,1000,936,58.0697,30.8545,2606,0,2606,0,0
707,1,1000,947,44.596,22.291,2507,2507,0,0,0
708,4,1000,964,117.698,31.5472,2880,461,901,1100,418
708,3,1000,972,163.076,31.6943,3028,0,0,3028,0
708,2,1000,937,76.7374,29.39,2582,0,2582,0,0
708,1,1000,932,63.5841,23.3382,2348,2348,0,0,0
709,4,1000,959,112.753,32.5358,2710,408,848,1034,420
709,3,1000,968,114.245,33.0651,2890,0,0,2890,0
709,2,1000,930,70.8389,29.5177,2508,0,2508,0,0
709,1,1000,885,56.8396,22.6642,2055,2055,0,0,0
710,4,1000,928,123.897,31.7439,2489,320,803,954,412
710,3,1000,954,195.063,33.4689,2686,0,0,2686,0
710,2,1000,924,93.5289,27.478,2393,0,2393,0,0
710,1,1000,790,63.5009,22.4135,1578,1578,0,0,0
711,4,1000,897,126.471,26.8943,2224,238,763,818,405
711,3,1000,931,118.715,27.5095,2405,0,0,2405,0
711,2,1000,918,95.6306,23.8027,2301,0,2301,0,0
711,1,1000,612,68.3171,10.7597,1175,1175,0,0,0
712,4,1000,869,134.132,20.642,1999,197,705,703,394
712,3,1000,875,193.245,20.8076,2062,0,0,2062,0
712,2,1000,899,123.927,19.0052,2147,0,2147,0,0
712,1,1000,514,68.7678,5.51177,1014,1014,0,0,0
713,4,1000,839,144.137,16.5735,1838,198,654,597,389
713,3,1000,798,115.937,14.213,1771,0,0,1771,0
713,2,1000,873,107.36,16.0989,1955,0,1955,0,0
713,1,1000,502,75.8493,4.19638,999,999,0,0,0
714,4,1000,812,149.999,12.3617,1725,203,594,537,391
714,3,1000,750,174.996,9.20277,1620,0,0,1620,0
714,2,1000,841,122.661,11.8584,1824,0,1824,0,0
714,1,1000,497,81.1406,4.03276,983,983,0,0,0
715,4,1000,800,144.757,10.3549,1641,203,533,516,389
715,3,1000,736,116.061,7.48114,1588,0,0,1588,0
715,2,1000,820,106.701,10.1506,1714,0,1714,0,0
715,1,1000,507,95.6267,3.75474,1011,1011,0,0,0
716,4,1000,785,171.748,8.23929,1607,204,498,521,384
716,3,1000,744,160.863,7.11265,1593,0,0,1593,0
716,2,1000,789,109.362,6.92354,1602,0,1602,0,0
716,1,1000,519,99.0331,3.48123,1016,1016,0,0,0
717,4,1000,776,143.608,7.91083,1584,215,466,523,380
717,3,1000,745,136.367,7.26892,1605,0,0,1605,0
717,2,1000,773,115.913,6.68716,1550,0,1550,0,0
717,1,1000,516,126.418,3.53263,1009,1009,0,0,0
718,4,1000,773,205.838,7.54715,1565,213,458,512,382
718,3,1000,757,155.795,6.98083,1634,0,0,1634,0
718,2,1000,778,98.2572,5.76403,1553,0,1553,0,0
718,1,1000,532,118.084,3.28701,1041,1041,0,0,0
719,4,1000,769,154.615,7.57608,1594,226,466,521,381
719,3,1000,776,176.131,8.1771,1693,0,0,1693,0
719,2,1000,782,125.227,5.63253,1555,0,1555,0,0
719,1,1000,547,149.026,3.54879,1056,1056,0,0,0
720,4,1000,765,240.565,7.43877,1591,223,457,533,378
720,3,1000,792,182.88,7.56065,1729,0,0,1729,0
720,2,1000,782,102.098,5.2912,1581,0,1581,0,0
720,1,1000,538,134.323,3.52752,1039,1039,0,0,0
721,4,1000,763,168.099,7.5911,1598,216,467,538,377
721,3,1000,802,200.914,9.27754,1765,0,0,1765,0
721,2,1000,791,137.399,5.5169,1592,0,1592,0,0
721,1,1000,578,150.675,3.64079,1088,1088,0,0,0
722,4,1000,768,238.512,7.70576,1603,218,473,538,374
722,3,1000,823,224.999,8.43038,1829,0,0,1829,0
722,2,1000,797,129.466,5.5836,1614,0,1614,0,0
722,1,1000,590,131.598,3.84389,1112,1112,0,0,0
723,4,1000,768,170.212,7.91591,1626,224,475,556,371
723,3,1000,827,203.27,9.88024,1864,0,0,1864,0
723,2,1000,799,144.235,6.27277,1631,0,1631,0,0
723,1,1000,583,133.278,3.93666,1107,1107,0,0,0
724,4,1000,768,205.822,8.26977,1644,225,478,568,373
724,3,1000,835,226.601,8.91494,1915,0,0,1915,0
724,2,1000,804,146.895,6.31301,1650,0,1650,0,0
724,1,1000,605,107.555,4.17241,1152,1152,0,0,0
725,4,1000,776,166.733,8.6234,1666,233,487,574,372
725,3,1000,847,185.93,9.8454,1987,0,0,1987,0
725,2,1000,813,139.458,6.78739,1689,0,1689,0,0
725,1,1000,619,144.38,4.38904,1180,1180,0,0,0
726,4,1000,772,171.091,8.70108,1684,240,493,572,379
726,3,1000,852,203.449,8.96475,2013,0,0,2013,0
726,2,1000,815,132.334,6.74047,1715,0,1715,0,0
726,1,1000,637,96.5763,4.86158,1202,1202,0,0,0
727,4,1000,771,169.399,9.45353,1692,241,488,583,380
727,3,1000,854,156.71,9.51518,2025,0,0,2025,0
727,2,1000,812,138.783,6.8178,1724,0,1724,0,0
727,1,1000,658,159.54,5.136,1254,1254,0,0,0
728,4,1000,775,166.705,9.1101,1704,247,499,575,383
728,3,1000,865,155.521,9.20506,2090,0,0,2090,0
728,2,1000,820,129.149,7.05248,1762,0,1762,0,0
728,1,1000,664,85.4868,5.98259,1284,1284,0,0,0
729,4,1000,777,159.311,10.4999,1735,259,514,573,389
729,3,1000,861,133.911,9.37012,2106,0,0,2106,0
729,2,1000,823,166.3,6.73941,1799,0,1799,0,0
729,1,1000,672,136.823,6.24364,1297,1297,0,0,0
730,4,1000,786,189.993,9.92212,1755,262,519,576,398
730,3,1000,863,122.987,9.90781,2125,0,0,2125,0
730,2,1000,826,174.566,7.25504,1813,0,1813,0,0
730,1,1000,694,76.5825,7.18671,1340,1340,0,0,0
731,4,1000,785,140.354,11.7874,1765,264,529,574,398
731,3,1000,873,121.968,10.293,2162,0,0,2162,0
731,2,1000,835,195.4,6.89126,1853,0,1853,0,0
731,1,1000,711,103.442,7.4132,1385,1385,0,0,0
732,4,1000,800,196.688,11.0963,1801,272,545,585,399
732,3,1000,874,114.335,10.9493,2159,0,0,2159,0
732,2,1000,844,232.356,7.54019,1900,0,1900,0,0
732,1,1000,718,83.0531,8.04368,1393,1393,0,0,0
733,4,1000,807,129.768,12.5807,1822,269,563,594,396
733,3,1000,877,123.396,11.9358,2168,0,0,2168,0
733,2,1000,851,188.526,7.61614,1929,0,1929,0,0
733,1,1000,733,89.4608,8.0777,1417,1417,0,0,0
734,4,1000,811,209.751,11.8326,1827,270,568,594,395
734,3,1000,883,120.064,12.0715,2200,0,0,2200,0
734,2,1000,861,240.615,8.07927,1966,0,1966,0,0
734,1,1000,741,89.43,8.27747,1435,1435,0,0,0
735,4,1000,821,155.469,12.4149,1860,276,579,601,404
735,3,1000,890,132.935,12.9149,2213,0,0,2213,0
735,2,1000,864,175.651,8.40879,1990,0,1990,0,0
735,1,1000,745,76.2183,7.7943,1441,1441,0,0,0
736,4,1000,825,203.107,11.8742,1872,278,587,605,402
736,3,1000,889,131.976,12.4993,2215,0,0,2215,0
736,2,1000,865,224.557,8.55326,1997,0,1997,0,0
736,1,1000,746,76.2359,8.41493,1447,1447,0,0,0
737,4,1000,826,166.861,11.6673,1879,279,587,607,406
737,3,1000,896,143.451,12.86,2264,0,0,2264,0
737,2,1000,869,159.259,8.5099,2021,0,2021,0,0
737,1,1000,747,62.7,7.52907,1447,1447,0,0,0
738,4,1000,833,169.511,11.5188,1905,284,594,616,411
738,3,1000,896,148.418,12.0627,2262,0,0,2262,0
738,2,1000,873,186.093,8.6881,2035,0,2035,0,0
738,1,1000,751,70.8985,8.60941,1446,1446,0,0,0
739,4,1000,838,152.072,11.3111,1916,287,597,619,413
739,3,1000,900,133.432,11.6237,2282,0,0,2282,0
739,2,1000,878,139.957,8.44351,2047,0,2047,0,0
739,1,1000,757,61.91,7.44654,1451,1451,0,0,0
740,4,1000,843,142.203,10.983,1922,282,604,626,410
740,3,1000,907,163.992,10.882,2304,0,0,2304,0
740,2,1000,880,152.126,9.14091,2058,0,2058,0,0
740,1,1000,755,76.4926,8.14922,1453,1453,0,0,0
741,4,1000,852,153.923,11.5042,1942,281,613,631,417
741,3,1000,908,131.745,10.1208,2316,0,0,2316,0
741,2,1000,884,162.148,9.59468,2076,0,2076,0,0
741,1,1000,749,71.6634,7.08035,1439,1439,0,0,0
742,4,1000,855,138.939,10.602,1943,279,612,634,418
742,3,1000,908,159.533,9.59603,2326,0,0,2326,0
742,2,1000,887,202.103,10.2709,2085,0,2085,0,0
742,1,1000,748,85.4392,7.1566,1440,1440,0,0,0
743,4,1000,857,171.343,11.5047,1949,276,612,642,419
743,3,1000,912,136.858,8.98583,2344,0,0,2344,0
743,2,1000,889,285.99,11.6711,2102,0,2102,0,0
743,1,1000,747,85.9799,6.6303,1434,1434,0,0,0
744,4,1000,859,149.199,10.3303,1958,280,618,638,422
744,3,1000,911,146.217,8.77262,2344,0,0,2344,0
744,2,1000,892,389.78,11.4686,2113,0,2113,0,0
744,1,1000,742,99.3029,6.44072,1417,1417,0,0,0
745,4,1000,860,192.339,11.5665,1963,282,617,640,424
745,3,1000,911,142.532,8.44429,2342,0,0,2342,0
745,2,1000,894,485.097,12.8363,2124,0,2124,0,0
745,1,1000,748,95.1361,6.29566,1420,1420,0,0,0
746,4,1000,860,186.264,10.8417,1963,281,614,643,425
746,3,1000,914,158.926,8.51761,2353,0,0,2353,0
746,2,1000,896,595.768,12.135,2130,0,2130,0,0
746,1,1000,751,126.818,5.91009,1425,1425,0,0,0
747,4,1000,862,210.332,11.6592,1968,280,616,646,426
747,3,1000,915,158.723,8.47544,2359,0,0,2359,0
747,2,1000,897,632.065,13.063,2132,0,2132,0,0
747,1,1000,752,101.457,5.71364,1419,1419,0,0,0
748,4,1000,869,260.331,11.281,1992,282,623,659,428
748,3,1000,918,195.286,8.675,2367,0,0,2367,0
748,2,1000,899,725.286,12.1213,2137,0,2137,0,0
748,1,1000,755,156.889,5.21691,1419,1419,0,0,0
749,4,1000,870,239.959,11.2642,1999,284,625,659,431
749,3,1000,922,194.039,8.94996,2387,0,0,2387,0
749,2,1000,898,706.972,12.3309,2146,0,2146,0,0
749,1,1000,755,115.394,5.11223,1431,1431,0,0,0
750,4,1000,871,164.076,10.8858,2001,286,629,659,427
750,3,1000,922,50.7148,8.7401,2390,0,0,2390,0
750,2,1000,900,311.488,11.4012,2155,0,2155,0,0
750,1,1000,755,72.4654,4.73388,1422,1422,0,0,0
751,4,1000,872,107.06,10.4147,2002,283,629,664,426
751,3,1000,922,44.1338,9.38647,2398,0,0,2398,0
