Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
306,1,Y,0,0,0
306,1,a0,91315,13615,6.70628
306,1,a1,41067,5927,6.2492
306,1,b0,92561,13774,6.68245
306,1,b1,36904,5370,6.26033
306,1,a0.b0,90539,13502,6.70989
306,1,a1.b1,34164,4954,6.26201
307,1,X,97137,14513,6.70461
307,1,Y,0,0,0
307,1,a0,91324,13693,6.75849
307,1,a1,41913,6128,6.37598
307,1,b0,92573,13901,6.74513
307,1,b1,37612,5481,6.33425
307,1,a0.b0,90499,13599,6.76314
307,1,a1.b1,34823,5113,6.33953
308,1,X,97144,14467,6.6839
308,1,Y,0,0,0
308,1,a0,91044,13609,6.73143
308,1,a1,42544,6318,6.2523
308,1,b0,92319,13811,6.71841
308,1,b1,38217,5630,6.31812
308,1,a0.b0,90184,13486,6.73758
308,1,a1.b1,35343,5260,6.32015
309,1,X,97231,14498,6.66754
309,1,Y,0,0,0
309,1,a0,90884,13643,6.71436
309,1,a1,43283,6241,6.22528
309,1,b0,92223,13814,6.71022
309,1,b1,38813,5614,6.19344
309,1,a0.b0,90001,13506,6.73027
309,1,a1.b1,35895,5195,6.18672
310,1,X,96913,14761,6.66052
310,1,Y,0,0,0
310,1,a0,90377,13831,6.71802
310,1,a1,43723,6537,6.20315
310,1,b0,91778,14022,6.70839
310,1,b1,39159,5881,6.26832
310,1,a0.b0,89475,13697,6.72863
310,1,a1.b1,36242,5448,6.24908
311,1,X,96836,14452,6.67278
311,1,Y,0,0,0
311,1,a0,90073,13457,6.75232
311,1,a1,44435,6525,6.22559
311,1,b0,91507,13684,6.73246
311,1,b1,39877,5839,6.26426
311,1,a0.b0,89109,13330,6.76257
311,1,a1.b1,36952,5404,6.25925
312,1,X,96916,14474,6.7539
312,1,Y,0,0,0
312,1,a0,89990,13412,6.83433
312,1,a1,45222,6569,6.27767
312,1,b0,91455,13638,6.81889
312,1,b1,40505,5978,6.25427
312,1,a0.b0,89021,13258,6.84673
312,1,a1.b1,37580,5515,6.24098
313,1,X,97123,14460,6.71362
313,1,Y,0,0,0
313,1,a0,89968,13413,6.79952
313,1,a1,46007,6678,6.23046
313,1,b0,91480,13635,6.78452
313,1,b1,41192,6019,6.20385
313,1,a0.b0,88949,13282,6.8123
313,1,a1.b1,38274,5571,6.1944
314,1,X,96974,14565,6.61916
314,1,Y,0,0,0
314,1,a0,89546,13516,6.68282
314,1,a1,46549,6888,6.15331
314,1,b0,91138,13715,6.66438
314,1,b1,41727,6197,6.17492
314,1,a0.b0,88497,13367,6.69066
314,1,a1.b1,38785,5761,6.1439
315,1,X,97029,14488,6.69823
315,1,Y,0,0,0
315,1,a0,89323,13412,6.772
315,1,a1,47307,6779,6.32527
315,1,b0,90929,13647,6.73826
315,1,b1,42479,6062,6.36176
315,1,a0.b0,88224,13273,6.77707
315,1,a1.b1,39493,5627,6.31473
316,1,X,97147,14391,6.71017
316,1,Y,0,0,0
316,1,a0,89062,13312,6.79214
316,1,a1,48155,6950,6.3154
316,1,b0,90814,13532,6.77697
316,1,b1,43132,6258,6.30841
316,1,a0.b0,87962,13149,6.8082
316,1,a1.b1,40135,5819,6.28373
317,1,X,97130,14477,6.66961
317,1,Y,0,0,0
317,1,a0,88723,13302,6.75192
317,1,a1,48985,7052,6.20845
317,1,b0,90604,13524,6.72227
317,1,b1,44013,6266,6.26444
317,1,a0.b0,87601,13119,6.7528
317,1,a1.b1,40973,5818,6.22585
318,1,X,97016,14518,6.61964
318,1,Y,0,0,0
318,1,a0,88230,13289,6.72835
318,1,a1,49649,7216,6.06084
318,1,b0,90162,13553,6.69689
318,1,b1,44625,6425,6.07113
318,1,a0.b0,87065,13118,6.74409
318,1,a1.b1,41563,5984,6.04312
319,1,X,97255,14381,6.70392
319,1,Y,0,0,0
319,1,a0,88198,13106,6.80536
319,1,a1,50401,7333,6.30151
319,1,b0,90177,13382,6.78247
319,1,b1,45381,6552,6.26496
319,1,a0.b0,86999,12943,6.81735
319,1,a1.b1,42234,6141,6.25696
320,1,X,97104,14774,6.64167
320,1,Y,0,0,0
320,1,a0,87622,13452,6.72978
320,1,a1,51240,7533,6.26271
320,1,b0,89723,13761,6.7163
320,1,b1,46137,6772,6.23686
320,1,a0.b0,86357,13296,6.73744
320,1,a1.b1,42998,6292,6.24396
321,1,X,97227,14477,6.69262
321,1,Y,0,0,0
321,1,a0,87323,13068,6.81734
321,1,a1,51897,7716,6.23354
321,1,b0,89547,13366,6.78064
321,1,b1,46776,6885,6.2215
321,1,a0.b0,86063,12863,6.83573
321,1,a1.b1,43602,6453,6.19603
322,1,X,97054,14546,6.76908
322,1,Y,0,0,0
322,1,a0,86858,13097,6.91677
322,1,a1,52452,7712,6.24015
322,1,b0,89141,13410,6.86764
322,1,b1,47388,6867,6.2496
322,1,a0.b0,85579,12889,6.93529
322,1,a1.b1,44206,6396,6.20591
323,1,X,97063,14548,6.63383
323,1,Y,0,0,0
323,1,a0,86540,13024,6.76781
323,1,a1,53261,7805,6.21576
323,1,b0,88938,13380,6.73513
323,1,b1,48045,7080,6.17768
323,1,a0.b0,85224,12831,6.78903
323,1,a1.b1,44915,6564,6.17139
324,1,X,97021,14548,6.61335
324,1,Y,0,0,0
324,1,a0,86161,12962,6.71578
324,1,a1,53991,7841,6.24168
324,1,b0,88614,13340,6.69468
324,1,b1,48641,7075,6.23816
324,1,a0.b0,84836,12762,6.72512
324,1,a1.b1,45549,6583,6.18806
325,1,X,97222,14494,6.64889
325,1,Y,0,0,0
325,1,a0,85981,12909,6.75567
325,1,a1,54911,7953,6.17855
325,1,b0,88435,13298,6.72665
325,1,b1,49633,7064,6.14921
325,1,a0.b0,84568,12735,6.76592
325,1,a1.b1,46470,6638,6.14025
326,1,X,97163,14605,6.6873
326,1,Y,0,0,0
326,1,a0,85604,12939,6.81451
326,1,a1,55541,8171,6.20732
326,1,b0,88176,13328,6.77461
326,1,b1,50193,7326,6.26467
326,1,a0.b0,84145,12744,6.82313
326,1,a1.b1,47044,6853,6.21392
327,1,X,97441,14448,6.67158
327,1,Y,0,0,0
327,1,a0,85476,12668,6.79428
327,1,a1,56361,8252,6.33156
327,1,b0,88145,13075,6.77583
327,1,b1,50888,7468,6.34079
327,1,a0.b0,84012,12442,6.81233
327,1,a1.b1,47738,7003,6.34671
328,1,X,97356,14571,6.67147
328,1,Y,0,0,0
328,1,a0,84993,12880,6.81522
328,1,a1,56919,8362,6.27601
328,1,b0,87762,13223,6.79233
328,1,b1,51294,7596,6.30319
328,1,a0.b0,83448,12673,6.83224
328,1,a1.b1,48158,7094,6.27798
329,1,X,97534,14330,6.70098
329,1,Y,0,0,0
329,1,a0,84819,12520,6.80343
329,1,a1,57646,8300,6.36614
329,1,b0,87683,12920,6.7719
329,1,b1,51911,7532,6.38064
329,1,a0.b0,83233,12292,6.82086
329,1,a1.b1,48794,7044,6.39012
330,1,X,97893,14286,6.63356
330,1,Y,0,0,0
330,1,a0,84814,12439,6.80481
330,1,a1,58402,8475,6.25227
330,1,b0,87781,12888,6.73603
330,1,b1,52646,7625,6.24826
330,1,a0.b0,83183,12215,6.81449
330,1,a1.b1,49512,7158,6.23051
331,1,X,97702,14694,6.7188
331,1,Y,0,0,0
331,1,a0,84256,12728,6.84994
331,1,a1,58823,8752,6.29845
331,1,b0,87332,13206,6.7982
331,1,b1,53034,7899,6.30358
331,1,a0.b0,82621,12478,6.86729
331,1,a1.b1,49861,7446,6.29989
332,1,X,97512,14763,6.79333
332,1,Y,0,0,0
332,1,a0,83696,12769,6.90955
332,1,a1,59334,8922,6.46357
332,1,b0,86860,13290,6.87133
332,1,b1,53631,7904,6.4914
332,1,a0.b0,82034,12534,6.92237
332,1,a1.b1,50432,7483,6.49566
333,1,X,97347,14585,6.7361
333,1,Y,0,0,0
333,1,a0,83075,12564,6.851
333,1,a1,59895,8852,6.44803
333,1,b0,86355,13025,6.80545
333,1,b1,54151,7997,6.42166
333,1,a0.b0,81382,12305,6.86038
333,1,a1.b1,50948,7499,6.43699
334,1,X,97243,14533,6.66655
334,1,Y,0,0,0
334,1,a0,82546,12464,6.82967
334,1,a1,60417,8906,6.26791
334,1,b0,85957,12982,6.77692
334,1,b1,54681,8009,6.26046
334,1,a0.b0,80796,12222,6.85551
334,1,a1.b1,51492,7540,6.24297
335,1,X,97153,14613,6.74598
335,1,Y,0,0,0
335,1,a0,82048,12461,6.89945
335,1,a1,61063,9085,6.34684
335,1,b0,85628,12943,6.85513
335,1,b1,55247,8165,6.38775
335,1,a0.b0,80267,12200,6.92861
335,1,a1.b1,52045,7694,6.33897
336,1,X,97455,14383,6.66092
336,1,Y,0,0,0
336,1,a0,81937,12117,6.83428
336,1,a1,61837,9050,6.34398
336,1,b0,85634,12649,6.78101
336,1,b1,56011,8146,6.34864
336,1,a0.b0,80102,11860,6.84604
336,1,a1.b1,52726,7692,6.33216
337,1,X,97632,14567,6.67557
337,1,Y,0,0,0
337,1,a0,81586,12217,6.83367
337,1,a1,62771,9181,6.33548
337,1,b0,85390,12776,6.78107
337,1,b1,56796,8331,6.30981
337,1,a0.b0,79665,11948,6.85981
337,1,a1.b1,53539,7867,6.30113
338,1,X,97945,14583,6.70328
338,1,Y,0,0,0
338,1,a0,81148,12270,6.85933
338,1,a1,63699,9362,6.38742
338,1,b0,85184,12778,6.78948
338,1,b1,57574,8542,6.40822
338,1,a0.b0,79178,11987,6.87153
338,1,a1.b1,54322,8037,6.378
339,1,X,97795,14656,6.64799
339,1,Y,0,0,0
339,1,a0,80554,12200,6.79844
339,1,a1,64235,9521,6.35133
339,1,b0,84711,12808,6.74305
339,1,b1,58187,8578,6.3868
339,1,a0.b0,78564,11899,6.82343
339,1,a1.b1,54897,8102,6.36991
340,1,X,98063,14553,6.66
340,1,Y,0,0,0
340,1,a0,80164,12037,6.82903
340,1,a1,65182,9510,6.29106
340,1,b0,84449,12653,6.7742
340,1,b1,59029,8580,6.26993
340,1,a0.b0,78134,11727,6.85879
340,1,a1.b1,55743,8092,6.24469
341,1,X,98223,14603,6.63501
341,1,Y,0,0,0
341,1,a0,79787,11961,6.81507
341,1,a1,66096,9569,6.34204
341,1,b0,84238,12579,6.78862
341,1,b1,60015,8604,6.32578
341,1,a0.b0,77713,11664,6.85048
341,1,a1.b1,56686,8134,6.29961
342,1,X,97969,14937,6.66821
342,1,Y,0,0,0
342,1,a0,79023,12220,6.88871
342,1,a1,66752,9889,6.29892
342,1,b0,83538,12894,6.81891
342,1,b1,60466,9029,6.27301
342,1,a0.b0,76904,11889,6.91606
342,1,a1.b1,57161,8527,6.25085
343,1,X,98197,14535,6.65126
343,1,Y,0,0,0
343,1,a0,78568,11793,6.8505
343,1,a1,67690,9804,6.27621
343,1,b0,83273,12433,6.8031
343,1,b1,61288,8938,6.30656
343,1,a0.b0,76414,11479,6.879
343,1,a1.b1,57969,8448,6.26894
344,1,X,98297,14495,6.7219
344,1,Y,0,0,0
344,1,a0,78240,11650,6.92197
344,1,a1,68309,9967,6.37323
344,1,b0,83045,12317,6.88966
344,1,b1,61963,8971,6.35414
344,1,a0.b0,76010,11341,6.94718
344,1,a1.b1,58568,8521,6.32144
345,1,X,98234,14597,6.70939
345,1,Y,0,0,0
345,1,a0,77720,11619,6.90059
345,1,a1,68889,10138,6.39357
345,1,b0,82656,12285,6.83834
345,1,b1,62577,9149,6.40463
345,1,a0.b0,75458,11272,6.91457
345,1,a1.b1,59199,8682,6.3809
346,1,X,98071,14824,6.72747
346,1,Y,0,0,0
346,1,a0,77071,11779,6.94872
346,1,a1,69435,10325,6.38199
346,1,b0,82076,12525,6.88024
346,1,b1,63083,9402,6.38439
346,1,a0.b0,74750,11440,6.98164
346,1,a1.b1,59730,8890,6.36265
347,1,X,97627,14740,6.67415
347,1,Y,0,0,0
347,1,a0,76146,11654,6.85885
347,1,a1,69914,10386,6.43174
347,1,b0,81177,12421,6.80251
347,1,b1,63645,9377,6.45505
347,1,a0.b0,73748,11328,6.88171
347,1,a1.b1,60335,8865,6.4132
348,1,X,97697,14499,6.66411
348,1,Y,0,0,0
348,1,a0,75585,11399,6.88157
348,1,a1,70749,10252,6.30131
348,1,b0,80781,12133,6.83434
348,1,b1,64527,9351,6.29997
348,1,a0.b0,73115,11048,6.9151
348,1,a1.b1,61195,8876,6.28447
349,1,X,97820,14544,6.66873
349,1,Y,0,0,0
349,1,a0,74896,11318,6.87604
349,1,a1,71570,10464,6.36602
349,1,b0,80235,12095,6.80661
349,1,b1,65338,9559,6.33999
349,1,a0.b0,72338,10946,6.89686
349,1,a1.b1,62026,9068,6.31683
350,1,X,97878,14627,6.70445
350,1,Y,0,0,0
350,1,a0,74362,11153,6.92065
350,1,a1,72068,10750,6.39284
350,1,b0,79888,11968,6.86949
350,1,b1,65845,9806,6.35315
350,1,a0.b0,71752,10767,6.95876
350,1,a1.b1,62581,9323,6.33862
351,1,X,97792,14547,6.69018
351,1,Y,0,0,0
351,1,a0,73599,11086,6.9208
351,1,a1,72759,10644,6.36575
351,1,b0,79272,11906,6.83924
351,1,b1,66493,9735,6.32419
351,1,a0.b0,70932,10705,6.95264
351,1,a1.b1,63292,9259,6.3077
352,1,X,97669,14586,6.78843
352,1,Y,0,0,0
352,1,a0,72695,11040,7.02373
352,1,a1,73310,10843,6.48704
352,1,b0,78538,11867,6.96933
352,1,b1,67019,9913,6.46303
352,1,a0.b0,70011,10633,7.05022
352,1,a1.b1,63838,9454,6.42226
353,1,X,97474,14622,6.76433
353,1,Y,0,0,0
353,1,a0,71936,10874,7.02382
353,1,a1,73788,10952,6.50082
353,1,b0,77838,11767,6.93626
353,1,b1,67459,10045,6.47546
353,1,a0.b0,69140,10487,7.05521
353,1,a1.b1,64308,9585,6.45874
354,1,X,97596,14481,6.66259
354,1,Y,0,0,0
354,1,a0,71273,10803,6.94141
354,1,a1,74473,10912,6.39415
354,1,b0,77335,11682,6.84515
354,1,b1,68148,9920,6.36401
354,1,a0.b0,68432,10410,6.98194
354,1,a1.b1,64993,9470,6.33844
355,1,X,97525,14793,6.63361
355,1,Y,0,0,0
355,1,a0,70517,10835,6.94066
355,1,a1,75067,11206,6.34803
355,1,b0,76703,11769,6.84128
355,1,b1,68695,10286,6.33842
355,1,a0.b0,67600,10407,6.97665
355,1,a1.b1,65598,9812,6.2872
356,1,X,97459,14682,6.74922
356,1,Y,0,0,0
356,1,a0,69857,10610,7.04656
356,1,a1,75643,11324,6.43501
356,1,b0,76210,11565,6.92815
356,1,b1,69274,10373,6.40808
356,1,a0.b0,66926,10158,7.07935
356,1,a1.b1,66209,9919,6.38835
357,1,X,97697,14571,6.63187
357,1,Y,0,0,0
357,1,a0,69357,10485,6.92685
357,1,a1,76508,11209,6.34499
357,1,b0,75943,11410,6.84522
357,1,b1,70179,10228,6.29918
357,1,a0.b0,66384,10024,6.98144
357,1,a1.b1,67145,9769,6.2729
358,1,X,97622,14553,6.59974
358,1,Y,0,0,0
358,1,a0,68694,10333,6.95606
358,1,a1,77025,11342,6.34394
358,1,b0,75337,11286,6.86036
358,1,b1,70587,10471,6.32413
358,1,a0.b0,65695,9894,7.00263
358,1,a1.b1,67606,10037,6.27807
359,1,X,97901,14514,6.74804
359,1,Y,0,0,0
359,1,a0,68094,10295,7.05915
359,1,a1,77843,11437,6.48894
359,1,b0,74892,11236,6.99697
359,1,b1,71408,10500,6.46057
359,1,a0.b0,65011,9851,7.11562
359,1,a1.b1,68446,10061,6.40682
360,1,X,97603,14781,6.72248
360,1,Y,0,0,0
360,1,a0,67181,10323,7.01986
360,1,a1,78228,11658,6.50875
360,1,b0,74133,11320,6.93277
360,1,b1,71818,10690,6.49298
360,1,a0.b0,64023,9855,7.06464
360,1,a1.b1,68938,10242,6.46602
361,1,X,97687,14482,6.69507
361,1,Y,0,0,0
361,1,a0,66598,10012,7.01898
361,1,a1,78924,11506,6.45698
361,1,b0,73699,11038,6.93405
361,1,b1,72473,10571,6.47167
361,1,a0.b0,63362,9553,7.05527
361,1,a1.b1,69695,10113,6.43825
362,1,X,97850,14586,6.64171
362,1,Y,0,0,0
362,1,a0,66044,9962,7.01325
362,1,a1,79690,11717,6.36298
362,1,b0,73364,10949,6.9136
362,1,b1,73236,10758,6.35546
362,1,a0.b0,62788,9452,7.07586
362,1,a1.b1,70462,10344,6.32608
363,1,X,97761,14623,6.74738
363,1,Y,0,0,0
363,1,a0,65185,9992,7.08357
363,1,a1,80182,11847,6.48434
363,1,b0,72660,11027,7.01496
363,1,b1,73762,10917,6.46524
363,1,a0.b0,61846,9484,7.14614
363,1,a1.b1,71003,10500,6.41533
364,1,X,97812,14660,6.67879
364,1,Y,0,0,0
364,1,a0,64465,9836,7.02643
364,1,a1,80870,11947,6.40085
364,1,b0,72086,10937,6.95739
364,1,b1,74398,11024,6.35622
364,1,a0.b0,61008,9359,7.09339
364,1,a1.b1,71701,10569,6.31763
365,1,X,97882,14477,6.71645
365,1,Y,0,0,0
365,1,a0,63774,9677,7.04402
365,1,a1,81370,11926,6.49925
365,1,b0,71657,10730,6.9657
365,1,b1,74982,10989,6.45227
365,1,a0.b0,60328,9148,7.10429
365,1,a1.b1,72304,10581,6.44192
366,1,X,97756,14733,6.64121
366,1,Y,0,0,0
366,1,a0,62842,9638,7.00975
366,1,a1,81911,12150,6.41449
366,1,b0,70851,10848,6.88772
366,1,b1,75679,11143,6.38643
366,1,a0.b0,59362,9124,7.06181
366,1,a1.b1,73057,10728,6.3668
367,1,X,97571,14728,6.70824
367,1,Y,0,0,0
367,1,a0,61761,9611,7.09656
367,1,a1,82277,12287,6.49133
367,1,b0,69945,10753,6.98745
367,1,b1,76140,11365,6.45843
367,1,a0.b0,58196,9089,7.14083
367,1,a1.b1,73541,10969,6.42675
368,1,X,97649,14533,6.71974
368,1,Y,0,0,0
368,1,a0,61109,9265,7.1347
368,1,a1,82766,12273,6.49841
368,1,b0,69389,10545,6.99042
368,1,b1,76716,11300,6.44735
368,1,a0.b0,57475,8747,7.18566
368,1,a1.b1,74159,10928,6.43119
369,1,X,97654,14592,6.68805
369,1,Y,0,0,0
369,1,a0,59902,9322,6.96117
369,1,a1,83403,12306,6.52292
369,1,b0,68493,10529,6.86836
369,1,b1,77426,11418,6.47653
369,1,a0.b0,56273,8759,7.01393
369,1,a1.b1,74928,11010,6.46785
370,1,X,97716,14601,6.75502
370,1,Y,0,0,0
370,1,a0,59157,8999,7.23358
370,1,a1,83954,12430,6.56685
370,1,b0,67932,10197,7.06629
370,1,b1,78042,11552,6.49939
370,1,a0.b0,55504,8422,7.30408
370,1,a1.b1,75588,11156,6.47598
371,1,X,97860,14630,6.58975
371,1,Y,0,0,0
371,1,a0,58413,8926,6.94981
371,1,a1,84567,12504,6.37796
371,1,b0,67324,10213,6.85705
371,1,b1,78756,11589,6.31711
371,1,a0.b0,54667,8389,7.01323
371,1,a1.b1,76313,11241,6.30104
372,1,X,97920,14618,6.64571
372,1,Y,0,0,0
372,1,a0,57693,8699,7.0338
372,1,a1,85048,12605,6.47806
372,1,b0,66696,10070,6.94439
372,1,b1,79329,11712,6.43127
372,1,a0.b0,53890,8149,7.11007
372,1,a1.b1,76927,11348,6.41523
373,1,X,97822,14709,6.64804
373,1,Y,0,0,0
373,1,a0,56855,8709,7.13744
373,1,a1,85437,12735,6.43361
373,1,b0,65884,10106,6.98664
373,1,b1,79832,11857,6.37531
373,1,a0.b0,52988,8159,7.18973
373,1,a1.b1,77444,11498,6.34667
374,1,X,97835,14613,6.62485
374,1,Y,0,0,0
374,1,a0,55910,8579,7.05618
374,1,a1,85861,12762,6.42956
374,1,b0,65062,9907,6.93944
374,1,b1,80364,11952,6.39383
374,1,a0.b0,51942,8019,7.15301
374,1,a1.b1,78014,11591,6.37106
375,1,X,97706,14533,6.70474
375,1,Y,0,0,0
375,1,a0,54808,8417,7.19924
375,1,a1,86163,12736,6.50259
375,1,b0,64127,9725,7.0582
375,1,b1,80738,11914,6.49043
375,1,a0.b0,50831,7815,7.27204
375,1,a1.b1,78425,11562,6.46454
376,1,X,97764,14490,6.67916
376,1,Y,0,0,0
376,1,a0,53994,8240,7.15874
376,1,a1,86669,12703,6.4521
376,1,b0,63562,9527,7.03506
376,1,b1,81352,11815,6.45171
376,1,a0.b0,50027,7629,7.23227
376,1,a1.b1,79082,11463,6.41167
377,1,X,97726,14609,6.74447
377,1,Y,0,0,0
377,1,a0,52989,8108,7.30044
377,1,a1,87120,12903,6.56181
377,1,b0,62575,9606,7.12263
377,1,b1,81953,12025,6.50852
377,1,a0.b0,48942,7541,7.37144
377,1,a1.b1,79749,11694,6.48538
378,1,X,97700,14640,6.74932
378,1,Y,0,0,0
378,1,a0,51971,8046,7.26821
378,1,a1,87485,13073,6.58923
378,1,b0,61765,9414,7.1689
378,1,b1,82395,12283,6.55988
378,1,a0.b0,47936,7386,7.34498
378,1,a1.b1,80212,11968,6.55097
379,1,X,97635,14580,6.73416
379,1,Y,0,0,0
379,1,a0,51321,7762,7.19789
379,1,a1,87900,13043,6.5889
379,1,b0,61085,9223,7.05703
379,1,b1,82930,12208,6.55259
379,1,a0.b0,47232,7150,7.23832
379,1,a1.b1,80809,11885,6.52537
380,1,X,97741,14545,6.71839
380,1,Y,0,0,0
380,1,a0,50429,7749,7.35011
380,1,a1,88464,12998,6.53193
380,1,b0,60402,9145,7.1205
380,1,b1,83500,12297,6.53387
380,1,a0.b0,46314,7145,7.39874
380,1,a1.b1,81497,11943,6.50088
381,1,X,97573,14583,6.64417
381,1,Y,0,0,0
381,1,a0,49383,7578,7.09396
381,1,a1,88705,13163,6.50027
381,1,b0,59481,9129,6.97502
381,1,b1,83849,12406,6.49395
381,1,a0.b0,45260,6978,7.16681
381,1,a1.b1,81862,12098,6.46545
382,1,X,97705,14453,6.78731
382,1,Y,0,0,0
382,1,a0,48649,7367,7.44876
382,1,a1,89210,13089,6.5976
382,1,b0,58723,8890,7.23476
382,1,b1,84466,12339,6.53951
382,1,a0.b0,44439,6782,7.52285
382,1,a1.b1,82483,12060,6.52056
383,1,X,97806,14643,6.70491
383,1,Y,0,0,0
383,1,a0,47714,7348,7.2515
383,1,a1,89745,13318,6.57494
383,1,b0,57875,8895,7.15627
383,1,b1,85046,12605,6.51353
383,1,a0.b0,43442,6729,7.38178
383,1,a1.b1,83120,12315,6.50386
384,1,X,97871,14625,6.64615
384,1,Y,0,0,0
384,1,a0,46889,7133,7.25053
384,1,a1,90131,13423,6.49974
384,1,b0,57118,8686,7.09256
384,1,b1,85544,12688,6.47068
384,1,a0.b0,42525,6525,7.33686
384,1,a1.b1,83653,12427,6.43486
385,1,X,97707,14617,6.74831
385,1,Y,0,0,0
385,1,a0,45614,7171,7.37847
385,1,a1,90333,13440,6.60915
385,1,b0,56066,8625,7.20406
385,1,b1,85911,12743,6.5669
385,1,a0.b0,41226,6536,7.45685
385,1,a1.b1,84071,12451,6.55048
386,1,X,97519,14680,6.71478
386,1,Y,0,0,0
386,1,a0,44677,6997,7.35044
386,1,a1,90464,13556,6.5779
386,1,b0,55148,8507,7.17021
386,1,b1,86111,12875,6.53118
386,1,a0.b0,40249,6324,7.47296
386,1,a1.b1,84365,12572,6.51973
387,1,X,97456,14630,6.71312
387,1,Y,0,0,0
387,1,a0,43732,6732,7.28639
387,1,a1,90689,13581,6.5814
387,1,b0,54323,8234,7.10894
387,1,b1,86366,12995,6.55067
387,1,a0.b0,39295,6035,7.39337
387,1,a1.b1,84686,12727,6.52023
388,1,X,97377,14636,6.63439
388,1,Y,0,0,0
388,1,a0,42745,6672,7.29002
388,1,a1,90997,13557,6.49524
388,1,b0,53390,8275,7.0806
388,1,b1,86754,12908,6.46893
388,1,a0.b0,38278,6017,7.36995
388,1,a1.b1,85146,12631,6.43552
389,1,X,97331,14701,6.70288
389,1,Y,0,0,0
389,1,a0,41839,6484,7.35534
389,1,a1,91229,13673,6.54736
389,1,b0,52462,8043,7.187
389,1,b1,87076,13052,6.52122
389,1,a0.b0,37394,5755,7.49592
389,1,a1.b1,85511,12791,6.48479
390,1,X,97123,14673,6.63423
390,1,Y,0,0,0
390,1,a0,40755,6375,7.37427
390,1,a1,91373,13736,6.52504
390,1,b0,51518,7872,7.19284
390,1,b1,87308,13091,6.47567
390,1,a0.b0,36317,5658,7.50636
390,1,a1.b1,85808,12848,6.44622
391,1,X,97240,14522,6.70479
391,1,Y,0,0,0
391,1,a0,39772,6156,7.37427
391,1,a1,91842,13631,6.59115
391,1,b0,50663,7756,7.1827
391,1,b1,87859,13011,6.56099
391,1,a0.b0,35344,5477,7.51123
391,1,a1.b1,86440,12780,6.53928
392,1,X,97255,14542,6.66717
392,1,Y,0,0,0
392,1,a0,38937,5997,7.4689
392,1,a1,92136,13725,6.55133
392,1,b0,49849,7594,7.25691
392,1,b1,88308,13118,6.52417
392,1,a0.b0,34403,5355,7.56415
392,1,a1.b1,86954,12894,6.50287
393,1,X,97446,14315,6.66133
393,1,Y,0,0,0
393,1,a0,37951,5888,7.32048
393,1,a1,92597,13545,6.54684
393,1,b0,48983,7428,7.17973
393,1,b1,88799,12988,6.50277
393,1,a0.b0,33400,5220,7.46782
393,1,a1.b1,87501,12786,6.49077
394,1,X,97634,14459,6.68297
394,1,Y,0,0,0
394,1,a0,37084,5766,7.46063
394,1,a1,93013,13697,6.59604
394,1,b0,48147,7282,7.26806
394,1,b1,89351,13125,6.5309
394,1,a0.b0,32478,5044,7.63164
394,1,a1.b1,88074,12941,6.51967
395,1,X,97969,14395,6.71615
395,1,Y,0,0,0
395,1,a0,36305,5519,7.4499
395,1,a1,93543,13704,6.61602
395,1,b0,47386,7131,7.28958
395,1,b1,89961,13163,6.58551
395,1,a0.b0,31646,4838,7.61678
395,1,a1.b1,88709,12977,6.57047
396,1,X,97865,14723,6.68016
396,1,Y,0,0,0
396,1,a0,35344,5515,7.44551
396,1,a1,93698,14016,6.57598
396,1,b0,46486,7115,7.30682
396,1,b1,90174,13535,6.54045
396,1,a0.b0,30731,4786,7.6845
396,1,a1.b1,88989,13334,6.52362
397,1,X,97913,14436,6.71599
397,1,Y,0,0,0
397,1,a0,34571,5320,7.58947
397,1,a1,93984,13793,6.61422
397,1,b0,45705,6942,7.37122
397,1,b1,90483,13292,6.57719
397,1,a0.b0,29891,4683,7.78561
397,1,a1.b1,89348,13113,6.55235
398,1,X,97886,14600,6.71555
398,1,Y,0,0,0
398,1,a0,33712,5165,7.52159
398,1,a1,94135,13997,6.60634
398,1,b0,44793,6878,7.34356
398,1,b1,90804,13491,6.59499
398,1,a0.b0,29078,4476,7.6412
398,1,a1.b1,89683,13318,6.57321
399,1,X,97722,14516,6.58942
399,1,Y,0,0,0
399,1,a0,32827,5016,7.43541
399,1,a1,94213,13938,6.50029
399,1,b0,43893,6586,7.29092
399,1,b1,91015,13421,6.42642
399,1,a0.b0,28204,4327,7.581
399,1,a1.b1,89943,13259,6.4118
400,1,X,97752,14729,6.75328
400,1,Y,0,0,0
400,1,a0,31940,5024,7.79479
400,1,a1,94435,14210,6.65897
400,1,b0,42983,6682,7.49252
400,1,b1,91388,13679,6.57563
400,1,a0.b0,27289,4354,7.93041
400,1,a1.b1,90335,13528,6.55884
401,1,X,97956,14693,6.78806
401,1,Y,0,0,0
401,1,a0,31269,4864,7.74363
401,1,a1,94787,14175,6.69891
401,1,b0,42169,6602,7.52015
401,1,b1,91863,13732,6.68264
401,1,a0.b0,26604,4171,7.95085
401,1,a1.b1,90846,13559,6.65728
402,1,X,97788,14863,6.69623
402,1,Y,0,0,0
402,1,a0,30296,4824,7.56488
402,1,a1,94737,14401,6.6335
402,1,b0,41134,6439,7.30408
402,1,b1,91982,13921,6.59407
402,1,a0.b0,25658,4089,7.67058
402,1,a1.b1,90971,13777,6.58061
