Time,NodeID,NodePopulation,InterventionName,FractionHas,AvgNumberOfInterventions,AvgEfficacy-Attracting,AvgEfficacy-Repelling,AvgEfficacy-Blocking,AvgEfficacy-Killing,AvgEfficacy-Usage,AvgEfficacy-AcquisitionBlocking,AvgEfficacy-TransmissionBlocking,AvgEfficacy-MortalityBlocking,DrugConcentration
210,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.0003161
210,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
210,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000340038
210,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
211,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000286766
211,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
211,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000297066
211,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
211,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000295713
211,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
211,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000318107
211,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
212,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000268272
212,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
212,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000277908
212,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
212,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000276642
212,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
212,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000297592
212,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
213,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000250969
213,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
213,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000259984
213,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
213,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.0002588
213,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
213,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000278398
213,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
214,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000234785
214,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
214,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000243218
214,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
214,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000242111
214,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
214,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000260445
214,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
215,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000219643
215,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
215,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000227532
215,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
215,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000226496
215,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
215,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000243648
215,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
216,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000205477
216,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
216,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000212858
216,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
216,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000211889
216,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
216,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000227934
216,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
217,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000192225
217,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
217,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000199129
217,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
217,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000198223
217,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
217,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000213234
217,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
218,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000179828
218,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
218,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000186287
218,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
218,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000185439
218,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
218,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000199482
218,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
219,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000168231
219,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
219,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000174273
219,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
219,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00017348
219,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
219,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000186617
219,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
220,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000157381
220,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
220,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000163034
220,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
220,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000162291
220,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
220,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000174581
220,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
221,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000147231
221,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
221,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000152519
221,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
221,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000151825
221,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
221,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000163322
221,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
222,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000137735
222,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
222,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000142683
222,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
222,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000142033
222,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
222,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000152789
222,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
223,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000128852
223,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
223,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000133481
223,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
223,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000132873
223,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
223,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000142935
223,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
224,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000120543
224,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
224,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000124872
224,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
224,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000124304
224,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
224,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000133717
224,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
225,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000112768
225,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
225,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000116819
225,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
225,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000116287
225,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
225,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000125093
225,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
226,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000105496
226,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
226,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000109285
226,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
226,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000108787
226,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
226,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000117025
226,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
227,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,9.86917e-05
227,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
227,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000102237
227,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
227,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000101771
227,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
227,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000109478
227,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
228,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,9.2327e-05
228,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
228,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,9.56433e-05
228,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
228,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,9.52077e-05
228,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
228,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000102418
228,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
229,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,8.63723e-05
229,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
229,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,8.94745e-05
229,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
229,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,8.90671e-05
229,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
229,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,9.58121e-05
229,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
230,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,8.08019e-05
230,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
230,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,8.37042e-05
230,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
230,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,8.3323e-05
230,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
230,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,8.9633e-05
230,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
231,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,7.55908e-05
231,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
231,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.83058e-05
231,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
231,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,7.79492e-05
231,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
231,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,8.38522e-05
231,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
232,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,7.07158e-05
232,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
232,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.32558e-05
232,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
232,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,7.29221e-05
232,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
232,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,7.84444e-05
232,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
233,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,6.6155e-05
233,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
233,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.85311e-05
233,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
233,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,6.8219e-05
233,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
233,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,7.33851e-05
233,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
234,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,6.18886e-05
234,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
234,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.41115e-05
234,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
234,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,6.38195e-05
234,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
234,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,6.86525e-05
234,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
235,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,5.78971e-05
235,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
235,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.99766e-05
235,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
235,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,5.97035e-05
235,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
235,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,6.42248e-05
235,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
236,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,5.41632e-05
236,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
236,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.61086e-05
236,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
236,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,5.58531e-05
236,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
236,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,6.00828e-05
236,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
237,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,5.067e-05
237,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
237,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.249e-05
237,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
237,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,5.22509e-05
237,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
237,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,5.62078e-05
237,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
238,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,4.74022e-05
238,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
238,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.91048e-05
238,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
238,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,4.88812e-05
238,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
238,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,5.25829e-05
238,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
239,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,4.43452e-05
239,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
239,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.5938e-05
239,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
239,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,4.57288e-05
239,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
239,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,4.91917e-05
239,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
240,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,4.14853e-05
240,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
240,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.29754e-05
240,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
240,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,4.27797e-05
240,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
240,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,4.60193e-05
240,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
241,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,3.88097e-05
241,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
241,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.02037e-05
241,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
241,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,4.00206e-05
241,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
241,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,4.30513e-05
241,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
242,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,3.63067e-05
242,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
242,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.76108e-05
242,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
242,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,3.74395e-05
242,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
242,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,4.02747e-05
242,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
243,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,3.39652e-05
243,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
243,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.51852e-05
243,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
243,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,3.5025e-05
243,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
243,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,3.76773e-05
243,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
244,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,3.17747e-05
244,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
244,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.2916e-05
244,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
244,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,3.2766e-05
244,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
244,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,3.52474e-05
244,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
245,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,2.97254e-05
245,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
245,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.07931e-05
245,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
245,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,3.06529e-05
245,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
