Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes,T,OtherDrugResistance,G,OtherHRP
145,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
145,1,50,11,0.179999,0.0787389,173.047,0.002,1.09091,0,0,0,0,11,2,11,2,11,2,12,2,0,12,19,0.526316,7,0,0,5,0,6,6,6,6
145,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3,51,0,0,0,0,0,0,0,0,0,0,11,2,11,2,0,0,0,0,0,12,19,0.526316,0,0,0,0,0,0,0,0,0
146,1,50,12,0.179987,0.17287,131.158,0.002,1.08333,0,0,0,0,11,2,11,2,11,2,13,3,0,13,19,0.526316,7,0,0,6,0,7,6,7,6
146,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3,51,0,0,0,0,0,0,0,0,0,0,11,2,11,2,0,0,0,0,0,13,19,0.526316,0,0,0,0,0,0,0,0,0
147,1,50,14,0.17991,0.0245997,100.894,0.002,1.14286,0,0,0,0,11,2,11,2,11,2,16,6,0,16,19,0.526316,9,0,0,7,0,8,8,8,8
147,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3,51,0,0,0,0,0,0,0,0,0,0,11,2,11,2,0,0,0,0,0,16,19,0.526316,0,0,0,0,0,0,0,0,0
148,1,50,16,0.179537,0.0541124,76.4707,0.002,1.3125,0,0,0,0,13,3,13,3,13,3,21,9,2,21,19,0.526316,10,0,2,9,0,11,10,11,10
148,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3,51,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,0,0,0,21,19,0.526316,0,0,0,0,0,0,0,0,0
149,1,50,20,0.178322,0.00768396,58.4276,0.002,1.35,0,0,0,0,13,3,13,3,13,3,27,15,2,27,19,0.526316,14,0,2,11,0,12,14,12,14
149,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3,51,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,0,0,0,27,19,0.526316,0,0,0,0,0,0,0,0,0
150,1,50,22,0.1752,0.0169136,44.2841,0.002,1.40909,0,0,0,0,13,3,13,3,13,3,31,19,2,31,19,0.526316,15,0,2,14,0,14,15,14,15
150,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,51,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,0,0,0,31,19,0.526316,0,0,0,0,0,0,0,0,0
151,1,50,23,0.169129,0.00240474,33.7121,0.002,1.56522,0,0,0,0,13,3,13,3,13,3,36,23,3,36,19,0.526316,17,0,2,17,0,16,16,16,16
151,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3,51,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,0,0,0,36,19,0.526316,0,0,0,0,0,0,0,0,0
152,1,50,27,0.159202,0.00570021,25.5513,0.0024,1.55556,0,0,0,0,13,3,13,3,13,3,42,29,3,42,19,0.526316,21,0,2,19,0,17,20,17,20
152,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3,51,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,0,0,0,42,19,0.526316,0,0,0,0,0,0,0,0,0
153,1,50,30,0.145706,0.00135016,19.4122,0.0026,1.56667,0,0,0,0,13,3,13,3,13,3,47,33,4,47,19,0.526316,24,0,2,21,0,19,22,19,22
153,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3,51,0,0,0,0,0,0,0,0,0,0,13,3,13,3,0,0,0,0,0,47,19,0.526316,0,0,0,0,0,0,0,0,0
154,1,50,31,0.129353,0.0101167,14.7133,0.0032,1.80645,0,0,0,0,14,4,14,4,14,4,56,41,5,56,19,0.526316,25,1,2,28,0,23,22,23,22
154,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3,51,0,0,0,0,0,0,0,0,0,0,14,4,14,4,0,0,0,0,0,56,19,0.526316,0,0,0,0,0,0,0,0,0
155,1,50,32,0.111707,0.0126915,11.166,0.00408,1.90625,0,0,0,0,14,4,14,4,14,4,61,46,5,61,19,0.526316,28,1,2,30,0,24,23,24,23
155,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3,51,0,0,0,0,0,0,0,0,0,0,14,4,14,4,0,0,0,0,0,61,19,0.526316,0,0,0,0,0,0,0,0,0
156,1,50,36,0.0940021,0.137984,8.46309,0.00524,1.91667,0,0,0,0,17,4,17,4,17,4,69,52,6,69,19,0.526316,33,1,2,33,0,26,25,26,25
156,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3,51,0,0,0,0,0,0,0,0,0,0,17,4,17,4,0,0,0,0,0,69,19,0.526316,0,0,0,0,0,0,0,0,0
157,1,50,37,0.0774493,0.197862,6.41884,0.006,2.18919,0,0,0,0,18,4,18,4,18,4,81,60,8,81,19,0.526316,37,3,2,39,0,28,27,28,27
157,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,51,0,0,0,0,0,0,0,0,0,0,18,4,18,4,0,0,0,0,0,81,19,0.526316,0,0,0,0,0,0,0,0,0
158,1,50,40,0.0626392,2.14071,4.86499,0.00696,2.25,0,0,0,0,18,4,18,4,18,4,90,69,8,90,19,0.526316,43,3,2,42,0,29,31,29,31
158,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,51,0,0,0,0,0,0,0,0,0,0,18,4,18,4,0,0,0,0,0,90,19,0.526316,0,0,0,0,0,0,0,0,0
159,1,50,40,0.0499235,3.07694,3.68881,0.00808,2.45,0,0,0,0,20,4,20,4,20,4,98,74,9,98,19,0.526316,47,3,3,45,0,30,32,30,32
159,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3,51,0,0,0,0,0,0,0,0,0,0,20,4,20,4,0,0,0,0,0,98,19,0.526316,0,0,0,0,0,0,0,0,0
160,1,50,40,0.0392048,33.288,2.7959,0.00908,2.575,0,0,0,0,21,4,21,4,21,4,103,78,10,103,19,0.526316,49,3,3,48,0,30,32,30,32
160,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,51,0,0,0,0,0,0,0,0,0,0,21,4,21,4,0,0,0,0,0,103,19,0.526316,0,0,0,0,0,0,0,0,0
161,1,50,43,0.0302718,47.2487,2.11959,0.01036,2.69767,0,0,1,1,24,4,24,4,24,4,116,89,11,116,19,0.526316,54,4,5,53,0,33,34,33,34
161,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3,51,0,0,0,0,0,0,0,0,0,0,24,4,24,4,0,0,0,0,0,116,19,0.526316,0,0,0,0,0,0,0,0,0
162,1,50,43,0.0226184,487.218,1.60647,0.01108,2.74419,0,0,4,4,24,4,24,4,24,4,118,91,11,118,19,0.526316,56,4,5,53,0,33,34,33,34
162,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,3,51,0,0,0,0,0,0,0,0,0,0,24,4,24,4,0,0,0,0,0,118,19,0.526316,0,0,0,0,0,0,0,0,0
163,1,50,44,0.0162442,600.773,1.2178,0.01212,2.86364,0,0,7,7,24,4,24,4,24,4,126,98,12,126,19,0.526316,58,4,5,59,0,35,35,35,35
163,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3,51,0,0,0,0,0,0,0,0,0,0,24,4,24,4,0,0,0,0,0,126,19,0.526316,0,0,0,0,0,0,0,0,0
164,1,50,44,0.0112696,3633.61,0.923,0.01352,3.13636,0,0,11,11,25,4,25,4,25,4,138,108,14,138,19,0.526316,63,5,6,64,0,36,35,36,35
164,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3,51,0,0,0,0,0,0,0,0,0,0,25,4,25,4,0,0,0,0,0,138,19,0.526316,0,0,0,0,0,0,0,0,0
165,1,50,45,0.00757694,3762.87,0.699549,0.01488,3.24444,0,0,13,13,25,4,25,4,25,4,146,114,15,146,19,0.526316,66,5,6,69,0,37,37,37,37
165,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,3,51,0,0,0,0,0,0,0,0,0,0,25,4,25,4,0,0,0,0,0,146,19,0.526316,0,0,0,0,0,0,0,0,0
166,1,50,45,0.00479856,13551.6,0.530223,0.01604,3.44444,0,0,17,18,25,4,25,4,25,4,155,122,16,155,19,0.526316,70,5,6,74,0,38,38,38,38
166,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3,51,0,0,0,0,0,0,0,0,0,0,25,4,25,4,0,0,0,0,0,155,19,0.526316,0,0,0,0,0,0,0,0,0
167,1,50,47,0.00314971,13368.7,0.403967,0.01656,3.70213,0,0,18,21,27,4,27,4,27,4,174,134,20,174,19,0.526316,78,7,8,81,0,41,41,41,41
167,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3,51,0,0,0,0,0,0,0,0,0,0,27,4,27,4,0,0,0,0,0,174,19,0.526316,0,0,0,0,0,0,0,0,0
168,1,50,47,0.00217289,29233.4,0.307077,0.01832,3.87234,69,1,22,25,27,4,27,4,27,4,182,142,21,183,19,0.526316,81,7,8,86,0,42,41,42,41
168,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3,51,0,0,0,0,0,0,0,0,0,0,27,4,27,4,0,0,0,0,0,183,19,0.526316,0,0,0,0,0,0,0,0,0
169,1,50,47,0.00161333,29455.5,0.257445,0.01832,4.02128,0,0,18,27,27,4,27,4,27,4,189,149,21,190,19,0.526316,82,7,8,92,0,42,41,42,41
169,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3,51,0,0,0,0,0,0,0,0,0,0,27,4,27,4,0,0,0,0,0,190,19,0.526316,0,0,0,0,0,0,0,0,0
170,1,50,47,0.00140985,44973.8,0.215193,0.01944,4.19149,71,1,22,28,28,4,28,4,28,4,197,157,22,199,19,0.526316,86,7,8,96,0,42,42,42,42
170,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,3,51,0,0,0,0,0,0,0,0,0,0,28,4,28,4,0,0,0,0,0,199,19,0.526316,0,0,0,0,0,0,0,0,0
171,1,50,47,0.0014805,45336.7,0.806897,0.02092,4.44681,0,0,20,29,30,4,30,4,30,4,209,165,23,211,19,0.526316,92,8,8,101,0,42,44,42,44
171,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,51,0,0,0,0,0,0,0,0,0,0,30,4,30,4,0,0,0,0,0,211,19,0.526316,0,0,0,0,0,0,0,0,0
172,1,50,46,0.00263624,53898.1,0.910893,0.02232,4.56522,73,6,25,32,31,4,31,4,31,4,210,170,24,218,19,0.526316,93,9,8,100,0,42,43,42,43
172,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3,51,0,0,0,0,0,0,0,0,0,0,31,4,31,4,0,0,0,0,0,218,19,0.526316,0,0,0,0,0,0,0,0,0
173,1,50,46,0.00755815,55045.1,10.3057,0.02348,4.67391,0,0,26,36,33,4,33,4,33,4,215,173,25,223,19,0.526316,96,9,8,102,0,42,43,42,43
173,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3,51,0,0,0,0,0,0,0,0,0,0,33,4,33,4,0,0,0,0,0,223,19,0.526316,0,0,0,0,0,0,0,0,0
174,1,50,47,0.0167044,55627.9,12.7376,0.02584,4.74468,75,1,32,37,34,4,34,4,34,4,223,179,26,232,19,0.526316,99,9,8,107,0,43,44,43,44
174,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,51,0,0,0,0,0,0,0,0,0,0,34,4,34,4,0,0,0,0,0,232,19,0.526316,0,0,0,0,0,0,0,0,0
175,1,50,47,0.046557,57792.3,84.5318,0.02688,4.89362,0,0,29,37,35,4,35,4,35,4,230,184,27,239,19,0.526316,102,10,9,109,0,44,44,44,44
175,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3,51,0,0,0,0,0,0,0,0,0,0,35,4,35,4,0,0,0,0,0,239,19,0.526316,0,0,0,0,0,0,0,0,0
176,1,50,47,0.104433,53551.2,107.998,0.02732,5,77,1,36,39,35,4,35,4,35,4,235,187,29,245,19,0.526316,102,10,9,114,0,45,44,45,44
176,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3,51,0,0,0,0,0,0,0,0,0,0,35,4,35,4,0,0,0,0,0,245,19,0.526316,0,0,0,0,0,0,0,0,0
177,1,50,47,0.147415,60636.4,360.968,0.02828,5.08511,0,0,31,40,35,4,35,4,35,4,239,190,30,249,19,0.526316,104,10,9,116,0,45,44,45,44
177,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3,51,0,0,0,0,0,0,0,0,0,0,35,4,35,4,0,0,0,0,0,249,19,0.526316,0,0,0,0,0,0,0,0,0
178,1,50,48,0.244731,54979.3,468.005,0.02948,5.10417,0,0,33,42,35,4,35,4,35,4,245,196,30,255,19,0.526316,109,10,10,116,0,46,44,46,44
178,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,3,51,0,0,0,0,0,0,0,0,0,0,35,4,35,4,0,0,0,0,0,255,19,0.526316,0,0,0,0,0,0,0,0,0
179,1,50,48,0.266307,63874.4,950.607,0.03032,5.1875,0,0,32,42,36,4,36,4,36,4,249,199,31,259,19,0.526316,110,11,10,118,0,46,44,46,44
179,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,3,51,0,0,0,0,0,0,0,0,0,0,36,4,36,4,0,0,0,0,0,259,19,0.526316,0,0,0,0,0,0,0,0,0
180,1,50,48,0.340555,59636,1212.19,0.03056,5.27083,0,0,32,43,36,4,36,4,36,4,253,201,32,263,19,0.526316,112,11,10,120,0,46,44,46,44
180,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3,51,0,0,0,0,0,0,0,0,0,0,36,4,36,4,0,0,0,0,0,263,19,0.526316,0,0,0,0,0,0,0,0,0
181,1,50,48,0.384992,55373.8,1818.01,0.03164,5.375,0,0,34,42,37,4,37,4,37,4,258,205,33,268,19,0.526316,115,11,10,122,0,47,44,47,44
181,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,268,19,0.526316,0,0,0,0,0,0,0,0,0
182,1,50,48,0.460749,62889.2,2205.51,0.0326,5.47917,0,0,32,40,37,4,37,4,37,4,263,208,35,273,19,0.526316,117,11,10,125,0,47,44,47,44
182,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,273,19,0.526316,0,0,0,0,0,0,0,0,0
183,1,50,49,0.495554,44623.3,2720.72,0.0328,5.38775,0,0,35,41,37,4,37,4,37,4,264,209,35,274,19,0.526316,118,11,10,125,0,47,45,47,45
183,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,274,19,0.526316,0,0,0,0,0,0,0,0,0
184,1,50,49,0.555011,59570,3112.36,0.0332,5.46939,0,0,36,41,37,4,37,4,37,4,268,211,36,278,19,0.526316,121,11,10,126,0,47,45,47,45
184,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,278,19,0.526316,0,0,0,0,0,0,0,0,0
185,1,50,49,0.572403,42077,3424.26,0.0338,5.55102,0,0,40,42,37,4,37,4,37,4,272,214,37,282,19,0.526316,123,11,10,128,0,47,45,47,45
185,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,282,19,0.526316,0,0,0,0,0,0,0,0,0
186,1,50,49,0.631043,59412.3,3721.55,0.03416,5.55102,0,0,35,42,37,4,37,4,37,4,272,214,37,282,19,0.526316,123,11,10,128,0,47,45,47,45
186,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,282,19,0.526316,0,0,0,0,0,0,0,0,0
187,1,50,49,0.654938,50075.3,3824.01,0.03452,5.55102,0,0,37,43,37,4,37,4,37,4,272,214,37,282,19,0.526316,123,11,10,128,0,47,45,47,45
187,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,282,19,0.526316,0,0,0,0,0,0,0,0,0
188,1,50,49,0.711766,63748.4,4104.33,0.0352,5.59184,0,0,35,43,37,4,37,4,37,4,274,216,37,284,19,0.526316,124,11,10,129,0,47,45,47,45
188,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,284,19,0.526316,0,0,0,0,0,0,0,0,0
189,1,50,49,0.727459,55877,4107.94,0.03564,5.59184,33,1,36,45,37,4,37,4,37,4,274,216,37,285,19,0.526316,124,11,10,129,0,47,45,47,45
189,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,285,19,0.526316,0,0,0,0,0,0,0,0,0
190,1,50,49,0.752778,59399.4,4390.32,0.03584,5.59184,0,0,34,45,37,4,37,4,37,4,274,216,37,285,19,0.526316,124,11,10,129,0,47,45,47,45
190,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,285,19,0.526316,0,0,0,0,0,0,0,0,0
