Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
439,340461476,funestus,1000,15098,1231,4096,9771,20906,21083,272965,713480,356740,5403,225,0,0,2008,0,1529,558,0,15098,0,0,0,0,0,35743.6,0.050572
439,340461476,gambiae,1000,136277,0,0,136277,79107,73157,1429229,8859000,4429500,48426,0,0,0,7091,0,3397,4833,0,0,136277,0,0,0,0,174184,0.020766
440,340461476,arabiensis,1000,49725,4779,13618,31328,70121,81888,1285440,2059360,1029680,7771,405,7838,421,6516,0,4654,790,821,49725,0,0,0,0,0,182565,0.0654338
440,340461476,funestus,1000,15162,1226,4068,9868,20850,22090,275480,600200,300100,4719,212,0,0,2025,0,1424,537,0,15162,0,0,0,0,0,37072.3,0.0500975
440,340461476,gambiae,1000,135990,0,0,135990,78912,90860,1427974,7577400,3788700,42481,0,0,0,7279,0,3323,4243,0,0,135990,0,0,0,0,203143,0.0196618
441,340461476,arabiensis,1000,49320,4789,13435,31096,69243,96367,1311414,2300240,1150120,8550,406,8626,404,6122,0,4724,875,928,49320,0,0,0,0,0,182061,0.0886514
441,340461476,funestus,1000,15203,1257,4031,9915,20852,22727,279592,695280,347640,5233,208,0,0,2026,0,1412,573,0,15203,0,0,0,0,0,36765.6,0.0617665
441,340461476,gambiae,1000,134833,0,0,134833,78103,106558,1456749,8414600,4207300,46708,0,0,0,6848,0,3314,4691,0,0,134833,0,0,0,0,202668,0.026809
442,340461476,arabiensis,1000,49289,4474,13618,31197,69096,103418,1338634,2311560,1155780,8435,395,8415,431,6487,0,4773,865,880,49289,0,0,0,0,0,174090,0.0791488
442,340461476,funestus,1000,15241,1177,4173,9891,20943,22271,284021,724080,362040,5371,220,0,0,2023,0,1419,566,0,15241,0,0,0,0,0,36103.8,0.0528788
442,340461476,gambiae,1000,133797,0,0,133797,77783,114672,1487266,8578000,4289000,47162,0,0,0,7135,0,3352,4819,0,0,133797,0,0,0,0,193539,0.0240852
443,340461476,arabiensis,1000,49353,4466,13523,31364,68856,115179,1350221,2054360,1027180,7969,319,7962,345,6390,0,4696,827,803,49353,0,0,0,0,0,173816,0.0753129
443,340461476,funestus,1000,15409,1184,4171,10054,21025,23131,286024,626600,313300,4875,192,0,0,2121,0,1447,506,0,15409,0,0,0,0,0,37830.4,0.0498616
443,340461476,gambiae,1000,133618,0,0,133618,77492,126826,1501888,7523400,3761700,42417,0,0,0,7258,0,3263,4174,0,0,133618,0,0,0,0,191486,0.0225622
444,340461476,arabiensis,1000,54467,4378,13531,36558,74314,114754,1361402,2272720,1136360,8441,441,8424,362,11644,0,4767,865,898,54467,0,0,0,0,0,171507,0.0846083
444,340461476,funestus,1000,15843,1203,4156,10484,21322,23420,289459,695480,347740,5334,228,0,0,2401,0,1414,553,0,15843,0,0,0,0,0,38087.7,0.060374
444,340461476,gambiae,1000,138679,0,0,138679,83163,127008,1511605,8244200,4122100,45934,0,0,0,12930,0,3312,4557,0,0,138679,0,0,0,0,191627,0.0254521
445,340461476,arabiensis,1000,58746,4149,14497,40100,78625,114638,1370186,2236240,1118120,10569,405,10716,380,11604,0,5133,1082,1110,58746,0,0,0,0,0,172452,0.0754632
445,340461476,funestus,1000,16052,1158,4355,10539,21533,23701,292997,713800,356900,5640,219,0,0,2279,0,1510,560,0,16052,0,0,0,0,0,38205,0.0547646
445,340461476,gambiae,1000,142765,0,0,142765,87977,127228,1522229,8312600,4156300,51448,0,0,0,12724,0,3466,5172,0,0,142765,0,0,0,0,191813,0.0232438
446,340461476,arabiensis,1000,60780,4096,15311,41373,81193,118875,1377462,2116160,1058080,10380,318,10203,322,9788,0,5605,1113,1036,60780,0,0,0,0,0,175151,0.0771171
446,340461476,funestus,1000,15932,1186,4339,10407,21392,24872,295779,652280,326140,5245,186,0,0,1982,0,1533,569,0,15932,0,0,0,0,0,39041.8,0.0535234
446,340461476,gambiae,1000,145253,0,0,145253,90576,132017,1529962,7483200,3741600,47447,0,0,0,10811,0,3518,4805,0,0,145253,0,0,0,0,195163,0.023075
447,340461476,arabiensis,1000,64290,4101,15602,44587,85164,119583,1387068,2238600,1119300,9907,384,9790,376,11372,0,5804,1055,1003,64290,0,0,0,0,0,169881,0.0827682
447,340461476,funestus,1000,16275,1185,4373,10717,21772,24997,299262,705600,352800,5258,211,0,0,2382,0,1487,552,0,16275,0,0,0,0,0,39141.4,0.0598543
447,340461476,gambiae,1000,149610,0,0,149610,94271,132930,1540659,8114200,4057100,48487,0,0,0,12578,0,3497,4724,0,0,149610,0,0,0,0,189284,0.0260802
448,340461476,arabiensis,1000,67104,4006,16640,46458,88433,159134,1350510,2843800,1421900,12159,394,11963,429,11447,0,6069,1272,1292,67104,0,0,0,0,0,206260,0.075887
448,340461476,funestus,1000,16570,1140,4567,10863,22211,33650,294066,754080,377040,5854,226,0,0,2376,0,1484,597,0,16570,0,0,0,0,0,47884.2,0.0554725
448,340461476,gambiae,1000,153337,0,0,153337,98246,176180,1502377,9105000,4552500,54854,0,0,0,12977,0,3738,5512,0,0,153337,0,0,0,0,227368,0.0233275
449,340461476,arabiensis,1000,69579,3936,17489,48154,91304,160724,1389076,2742760,1371380,11691,323,11924,287,11365,0,6498,1170,1222,69579,0,0,0,0,0,173778,0.0725298
449,340461476,funestus,1000,16747,1130,4616,11001,22396,34232,305214,700800,350400,5581,197,0,0,2343,0,1561,605,0,16747,0,0,0,0,0,40247.5,0.0635001
449,340461476,gambiae,1000,157055,0,0,157055,101471,178344,1542930,8351400,4175700,51679,0,0,0,12682,0,3837,5127,0,0,157055,0,0,0,0,193574,0.0249717
450,340461476,arabiensis,1000,72269,4439,17514,50316,94158,162754,1390179,2600720,1300360,11440,331,11430,348,11746,0,6701,1173,1182,72269,0,0,0,0,0,184996,0.0633586
450,340461476,funestus,1000,16983,1315,4428,11240,22589,34620,307897,699480,349740,5589,179,0,0,2409,0,1573,600,0,16983,0,0,0,0,0,41040.7,0.0574307
450,340461476,gambiae,1000,161018,0,0,161018,104638,180065,1545341,8601400,4300700,52628,0,0,0,13013,0,3846,5204,0,0,161018,0,0,0,0,204854,0.0231786
451,340461476,arabiensis,1000,74266,4407,18340,51519,97019,163077,1403746,3171800,1585900,13067,348,12938,342,11620,0,6902,1368,1353,74266,0,0,0,0,0,174358,0.0711328
451,340461476,funestus,1000,17152,1300,4466,11386,22911,35066,311299,764640,382320,5919,198,0,0,2392,0,1603,620,0,17152,0,0,0,0,0,41080.1,0.0586731
451,340461476,gambiae,1000,164219,0,0,164219,107543,180925,1559443,9712000,4856000,58181,0,0,0,12933,0,3927,5805,0,0,164219,0,0,0,0,194005,0.0238163
452,340461476,arabiensis,1000,89611,4392,19190,66029,112446,137151,1404510,3132320,1566160,12948,304,12852,276,24878,0,6952,1325,1256,89611,0,0,0,0,0,189868,0.0549712
452,340461476,funestus,1000,20290,1299,4550,14441,26038,29819,314030,744040,372020,5793,186,0,0,5393,0,1638,617,0,20290,0,0,0,0,0,41756.1,0.0537248
452,340461476,gambiae,1000,181852,0,0,181852,124699,152899,1560210,9155000,4577500,55501,0,0,0,27353,0,4148,5572,0,0,181852,0,0,0,0,211321,0.0199758
453,340461476,arabiensis,1000,90737,4303,22135,64299,114599,137601,1421534,3031880,1515940,18474,313,18200,347,13373,0,8474,1886,1887,90737,0,0,0,0,0,188181,0.0606158
453,340461476,funestus,1000,20314,1287,5092,13935,26332,29927,317595,738680,369340,8333,194,0,0,2842,0,1948,870,0,20314,0,0,0,0,0,41564.1,0.0561208
453,340461476,gambiae,1000,185042,0,0,185042,127790,153171,1578756,9284400,4642200,69608,0,0,0,14727,0,4510,7027,0,0,185042,0,0,0,0,209816,0.0230826
454,340461476,arabiensis,1000,92813,3707,23629,65477,117332,136237,1436051,3467080,1733540,14509,335,14407,344,13541,0,8582,1493,1390,92813,0,0,0,0,0,180721,0.0620675
454,340461476,funestus,1000,20489,1108,5314,14067,26742,30076,320231,777640,388820,6349,219,0,0,2819,0,1993,651,0,20489,0,0,0,0,0,42267.3,0.056268
454,340461476,gambiae,1000,189349,0,0,189349,130477,151796,1594239,10293400,5146700,62501,0,0,0,15031,0,4545,6179,0,0,189349,0,0,0,0,202174,0.0225988
455,340461476,arabiensis,1000,94045,4542,23509,65994,119054,142236,1435146,3416720,1708360,14322,302,14568,288,13101,0,8941,1487,1441,94045,0,0,0,0,0,159532,0.0521248
455,340461476,funestus,1000,20831,1338,5192,14301,27084,30724,322986,768960,384480,6303,175,0,0,2919,0,1933,644,0,20831,0,0,0,0,0,41637.9,0.0543533
455,340461476,gambiae,1000,193331,0,0,193331,133001,158068,1594772,9783600,4891800,60293,0,0,0,14636,0,4608,6046,0,0,193331,0,0,0,0,177092,0.0196411
456,340461476,arabiensis,1000,94707,4775,24889,65043,120991,147109,1413508,4888760,2444380,17809,343,17816,323,13232,0,8894,1867,1809,94707,0,0,0,0,0,162012,0.0466915
456,340461476,funestus,1000,21054,1378,5460,14216,27478,30890,324661,1112920,556460,8073,197,0,0,2994,0,1952,819,0,21054,0,0,0,0,0,42067.3,0.0541484
456,340461476,gambiae,1000,196311,0,0,196311,135179,163250,1569885,12282200,6141100,71971,0,0,0,14849,0,4762,7107,0,0,196311,0,0,0,0,180693,0.0181009
457,340461476,arabiensis,1000,96136,4123,26117,65896,122569,149193,1398651,3861320,1930660,15518,386,15384,352,13541,0,8928,1601,1583,96136,0,0,0,0,0,164561,0.0331397
457,340461476,funestus,1000,21187,1174,5738,14275,27753,31119,326576,835880,417940,6755,209,0,0,2869,0,2032,704,0,21187,0,0,0,0,0,42235.7,0.0377991
457,340461476,gambiae,1000,199659,0,0,199659,137140,166173,1552758,11065000,5532500,66257,0,0,0,14751,0,4848,6555,0,0,199659,0,0,0,0,184144,0.0147118
458,340461476,arabiensis,1000,96848,4169,26774,65905,123982,151791,1387706,3851600,1925800,15628,296,15432,404,12922,0,9069,1590,1551,96848,0,0,0,0,0,167280,0.0426178
458,340461476,funestus,1000,21497,1176,5853,14468,27943,31499,328384,844560,422280,6732,191,0,0,2928,0,1951,667,0,21497,0,0,0,0,0,42490.2,0.0505284
458,340461476,gambiae,1000,202570,0,0,202570,138457,168526,1540895,10671800,5335900,64328,0,0,0,14485,0,5009,6565,0,0,202570,0,0,0,0,186868,0.016642
459,340461476,arabiensis,1000,99081,4369,27390,67322,127429,149710,1380904,4726720,2363360,17548,399,17468,368,15021,0,9233,1727,1828,99081,0,0,0,0,0,170380,0.0434314
459,340461476,funestus,1000,21745,1219,6074,14452,28372,31614,330028,1071120,535560,7921,189,0,0,3067,0,2015,804,0,21745,0,0,0,0,0,42888.1,0.0503105
459,340461476,gambiae,1000,206967,0,0,206967,141964,166017,1534366,12711200,6355600,73903,0,0,0,16750,0,4978,7375,0,0,206967,0,0,0,0,189283,0.0175104
460,340461476,arabiensis,1000,101185,4513,28042,68630,130277,148557,1376938,4115840,2057920,16774,401,16898,439,15047,0,9379,1866,1698,101185,0,0,0,0,0,167445,0.0360461
460,340461476,funestus,1000,21942,1221,6166,14555,28614,31902,332124,909600,454800,7199,228,0,0,3056,0,2070,789,0,21942,0,0,0,0,0,42813.6,0.0400404
460,340461476,gambiae,1000,211245,0,0,211245,145587,164111,1530319,11747800,5873900,71238,0,0,0,16490,0,5102,7110,0,0,211245,0,0,0,0,185663,0.014891
461,340461476,arabiensis,1000,102559,4635,28746,69178,132384,148956,1370006,4134080,2067040,16921,375,16910,401,14507,0,9596,1758,1779,102559,0,0,0,0,0,165071,0.0406832
461,340461476,funestus,1000,22210,1208,6314,14688,28954,32494,333685,903280,451640,7180,173,0,0,2987,0,2017,702,0,22210,0,0,0,0,0,43253.8,0.0470686
461,340461476,gambiae,1000,215129,0,0,215129,147922,163990,1522513,11355800,5677900,69326,0,0,0,16070,0,5261,6925,0,0,215129,0,0,0,0,183128,0.015804
462,340461476,arabiensis,1000,103510,4939,29023,69548,133948,147941,1363119,4623160,2311580,17981,389,17994,431,14348,0,9763,1798,1836,103510,0,0,0,0,0,162465,0.0399292
462,340461476,funestus,1000,22429,1220,6339,14870,29307,32763,335763,1050160,525080,7920,201,0,0,3133,0,2116,798,0,22429,0,0,0,0,0,43157.1,0.0478853
462,340461476,gambiae,1000,217812,0,0,217812,149756,163156,1514566,13023000,6511500,76585,0,0,0,15762,0,5394,7685,0,0,217812,0,0,0,0,180528,0.0161264
463,340461476,arabiensis,1000,104295,5095,29430,69770,135190,105605,1395012,4424840,2212420,17420,474,17305,449,14190,0,9872,1786,1747,104295,0,0,0,0,0,127372,0.0351416
463,340461476,funestus,1000,22680,1215,6432,15033,29650,23418,347061,947400,473700,7472,226,0,0,3142,0,2129,762,0,22680,0,0,0,0,0,33820.5,0.0410957
463,340461476,gambiae,1000,220740,0,0,220740,151235,116208,1551226,12596200,6298100,74489,0,0,0,15801,0,5500,7373,0,0,220740,0,0,0,0,140312,0.0138622
464,340461476,arabiensis,1000,105163,5766,29333,70064,136800,112790,1343454,4458960,2229480,17539,459,17153,442,14434,0,9949,1794,1823,105163,0,0,0,0,0,175708,0.0287857
464,340461476,funestus,1000,22928,1372,6432,15124,30005,25693,337032,960240,480120,7530,220,0,0,3146,0,2143,755,0,22928,0,0,0,0,0,45791.3,0.0356983
464,340461476,gambiae,1000,224096,0,0,224096,152568,124331,1493285,12251800,6125900,72849,0,0,0,15892,0,5337,7199,0,0,224096,0,0,0,0,194673,0.0111392
465,340461476,arabiensis,1000,106066,5866,29669,70531,138281,111515,1352250,4763120,2381560,18212,552,18235,598,14622,0,10017,1866,1836,106066,0,0,0,0,0,157748,0.0394056
465,340461476,funestus,1000,23094,1353,6515,15226,30335,25870,341813,1054200,527100,8076,288,0,0,3164,0,2154,844,0,23094,0,0,0,0,0,42932.8,0.0476874
465,340461476,gambiae,1000,226573,0,0,226573,154162,123325,1503339,13564800,6782400,79190,0,0,0,15974,0,5503,7994,0,0,226573,0,0,0,0,174436,0.0158893
466,340461476,arabiensis,1000,106376,5978,30021,70377,139025,113803,1340419,4601240,2300620,17925,498,17853,488,14041,0,10003,1869,1859,106376,0,0,0,0,0,158977,0.0331186
466,340461476,funestus,1000,23216,1395,6434,15387,30647,26113,342894,997200,498600,7724,213,0,0,3192,0,2225,845,0,23216,0,0,0,0,0,43754.9,0.0407254
466,340461476,gambiae,1000,228875,0,0,228875,154999,126198,1489478,13166600,6583300,77292,0,0,0,15624,0,5621,7701,0,0,228875,0,0,0,0,176518,0.0128595
467,340461476,arabiensis,1000,92716,6326,30136,56254,125804,141929,1333261,4584480,2292240,17695,474,17548,484,0,0,9999,1848,1813,92716,0,0,0,0,0,160240,0.0345509
467,340461476,funestus,1000,20288,1466,6442,12380,27670,32760,345478,1004200,502100,7776,255,0,0,0,0,2152,776,0,20288,0,0,0,0,0,43055.1,0.0438778
467,340461476,gambiae,1000,215412,0,0,215412,140116,157259,1481066,12883200,6441600,75630,0,0,0,0,0,5703,7760,0,0,215412,0,0,0,0,178380,0.0134065
468,340461476,arabiensis,1000,96620,6392,28215,62013,129407,140361,1323907,4864440,2432220,12194,648,12327,653,15320,0,8860,1271,1285,96620,0,0,0,0,0,167136,0.0349527
468,340461476,funestus,1000,21463,1507,5996,13960,28536,31841,346411,1066160,533080,5363,288,0,0,3618,0,1890,553,0,21463,0,0,0,0,0,43987.4,0.042875
468,340461476,gambiae,1000,220294,0,0,220294,143980,155277,1471586,13976800,6988400,66362,0,0,0,16848,0,5295,6671,0,0,220294,0,0,0,0,185128,0.0138459
469,340461476,arabiensis,1000,96873,6546,28707,61620,130168,142785,1323139,4727120,2363560,18646,593,18321,545,13206,0,9222,1908,1823,96873,0,0,0,0,0,162124,0.0343587
469,340461476,funestus,1000,21628,1543,6132,13953,28942,32150,348846,1027880,513940,8334,273,0,0,3001,0,1967,869,0,21628,0,0,0,0,0,43399.1,0.0412578
469,340461476,gambiae,1000,221129,0,0,221129,144598,158568,1469739,13678000,6839000,80658,0,0,0,14185,0,5401,7949,0,0,221129,0,0,0,0,180553,0.0132454
470,340461476,arabiensis,1000,97578,6765,28731,62082,131660,142009,1320027,4648800,2324400,17516,504,17376,552,13649,0,9178,1928,1838,97578,0,0,0,0,0,161440,0.0342965
470,340461476,funestus,1000,21905,1606,6172,14127,29189,32438,349535,1048240,524120,7898,269,0,0,3121,0,2015,829,0,21905,0,0,0,0,0,44538.3,0.0422219
470,340461476,gambiae,1000,223505,0,0,223505,146412,158014,1465847,13343200,6671600,76610,0,0,0,15457,0,5502,7579,0,0,223505,0,0,0,0,180227,0.0132002
471,340461476,arabiensis,1000,98429,6883,27846,63700,132076,138435,1319245,3211560,1605780,13923,635,14136,659,13057,0,9373,1415,1418,98429,0,0,0,0,0,161736,0.0347272
471,340461476,funestus,1000,22310,1596,5994,14720,29354,32402,352046,714640,357320,6311,325,0,0,3145,0,2076,664,0,22310,0,0,0,0,0,43837.2,0.0424886
471,340461476,gambiae,1000,225393,0,0,225393,146952,153484,1468394,11716200,5858100,69903,0,0,0,14531,0,5591,7052,0,0,225393,0,0,0,0,177140,0.0135071
472,340461476,arabiensis,1000,99767,7025,28190,64552,133906,132994,1319292,4915280,2457640,18113,586,17890,568,14327,0,9323,1844,1822,99767,0,0,0,0,0,162476,0.0503604
472,340461476,funestus,1000,22490,1609,6125,14756,29790,32420,352912,1106440,553220,8249,243,0,0,3101,0,2105,816,0,22490,0,0,0,0,0,44763,0.0613416
472,340461476,gambiae,1000,227560,0,0,227560,148737,147828,1465871,14294000,7147000,81401,0,0,0,15876,0,5490,8219,0,0,227560,0,0,0,0,180538,0.0151192
473,340461476,arabiensis,1000,100616,7187,28349,65080,135380,129103,1319761,4578240,2289120,17698,595,17836,598,13971,0,9472,1811,1839,100616,0,0,0,0,0,159659,0.0330553
473,340461476,funestus,1000,22662,1616,6139,14907,30027,32521,354708,1046160,523080,7971,276,0,0,3138,0,2132,834,0,22662,0,0,0,0,0,44740.9,0.0404568
473,340461476,gambiae,1000,229616,0,0,229616,150276,143422,1464943,13535600,6767800,79115,0,0,0,15591,0,5555,7980,0,0,229616,0,0,0,0,178857,0.0126303
474,340461476,arabiensis,1000,101393,7252,28300,65841,136266,127044,1316288,3766440,1883220,15529,648,15508,688,13532,0,9517,1595,1643,101393,0,0,0,0,0,156070,0.0348734
474,340461476,funestus,1000,22886,1597,6176,15113,30297,32512,356355,826840,413420,6852,291,0,0,3177,0,2191,762,0,22886,0,0,0,0,0,44850,0.0427668
474,340461476,gambiae,1000,231880,0,0,231880,151271,141178,1462878,12342400,6171200,73182,0,0,0,15168,0,5690,7214,0,0,231880,0,0,0,0,173075,0.0132138
475,340461476,arabiensis,1000,100024,7432,28194,64398,135427,128910,1309216,4764200,2382100,17952,601,17782,648,11965,0,9589,1923,1822,100024,0,0,0,0,0,160232,0.041437
475,340461476,funestus,1000,23005,1654,6231,15120,30562,32570,357276,1093640,546820,8239,269,0,0,3144,0,2177,848,0,23005,0,0,0,0,0,45667.6,0.0542427
475,340461476,gambiae,1000,231273,0,0,231273,150003,143664,1454367,14375800,7187900,82321,0,0,0,13154,0,5587,8174,0,0,231273,0,0,0,0,178353,0.0140228
476,340461476,arabiensis,1000,98922,7574,27953,63395,134731,129523,1307237,4673920,2336960,17021,638,16920,608,12123,0,9719,1771,1735,98922,0,0,0,0,0,163750,0.0336324
476,340461476,funestus,1000,23278,1674,6302,15302,30778,32798,359998,1066600,533300,8083,294,0,0,3182,0,2100,809,0,23278,0,0,0,0,0,44666.8,0.0417575
476,340461476,gambiae,1000,231245,0,0,231245,149184,144435,1452615,13959600,6979800,78385,0,0,0,13567,0,5800,7795,0,0,231245,0,0,0,0,181815,0.0124064
477,340461476,arabiensis,1000,98492,7623,27694,63175,134265,129404,1309960,4113200,2056600,15479,716,15558,691,12251,0,9438,1675,1568,98492,0,0,0,0,0,159313,0.0350348
477,340461476,funestus,1000,23551,1618,6367,15566,31153,33052,360665,917280,458640,7300,280,0,0,3192,0,2160,759,0,23551,0,0,0,0,0,45703.8,0.0418778
477,340461476,gambiae,1000,231954,0,0,231954,148640,144062,1455049,12916600,6458300,74012,0,0,0,13969,0,5749,7511,0,0,231954,0,0,0,0,177477,0.0130244
478,340461476,arabiensis,1000,98117,7695,27635,62787,134030,127994,1308180,4718200,2359100,17306,641,17076,697,12573,0,9310,1840,1798,98117,0,0,0,0,0,156115,0.0387322
478,340461476,funestus,1000,23535,1638,6409,15488,31304,33314,362069,1094040,547020,8279,258,0,0,3114,0,2249,881,0,23535,0,0,0,0,0,45986.8,0.0498254
478,340461476,gambiae,1000,232092,0,0,232092,148577,142514,1453801,14573600,7286800,82090,0,0,0,14051,0,5698,8215,0,0,232092,0,0,0,0,173194,0.0137402
479,340461476,arabiensis,1000,98158,7277,27927,62954,134107,118704,1310970,4472400,2236200,16757,668,16637,662,12787,0,9306,1714,1726,98158,0,0,0,0,0,149157,0.0330878
479,340461476,funestus,1000,23583,1519,6618,15446,31428,31494,366056,1074880,537440,8094,293,0,0,3191,0,2272,871,0,23583,0,0,0,0,0,43669.9,0.0420339
479,340461476,gambiae,1000,232792,0,0,232792,148610,132344,1457552,13900800,6950400,79096,0,0,0,14296,0,5618,7978,0,0,232792,0,0,0,0,164811,0.0118841
480,340461476,arabiensis,1000,98193,7533,27723,62937,133826,121877,1296202,4107360,2053680,15816,578,15872,626,12549,0,9296,1648,1570,98193,0,0,0,0,0,157929,0.0333505
480,340461476,funestus,1000,23741,1597,6575,15569,31698,32187,364853,969720,484860,7655,232,0,0,3227,0,2250,819,0,23741,0,0,0,0,0,46526.3,0.0406277
480,340461476,gambiae,1000,233497,0,0,233497,148351,135240,1440492,13048200,6524100,75139,0,0,0,13974,0,5755,7514,0,0,233497,0,0,0,0,175209,0.0118562
481,340461476,arabiensis,1000,97788,7594,27736,62458,133487,120860,1295367,4547520,2273760,16914,689,16892,678,12431,0,9311,1779,1746,97788,0,0,0,0,0,154437,0.0384502
481,340461476,funestus,1000,24002,1596,6635,15771,31865,32204,366729,1094360,547180,8289,287,0,0,3371,0,2191,919,0,24002,0,0,0,0,0,46287.1,0.0479791
481,340461476,gambiae,1000,233221,0,0,233221,147998,133677,1439637,14507400,7253700,81894,0,0,0,13691,0,5858,8109,0,0,233221,0,0,0,0,171256,0.0134278
482,340461476,arabiensis,1000,97035,7415,27728,61892,133012,120794,1290762,4435520,2217760,16552,709,16478,652,11997,0,9330,1715,1705,97035,0,0,0,0,0,153334,0.0339606
482,340461476,funestus,1000,24052,1540,6792,15720,32086,32445,368851,1062160,531080,8294,300,0,0,3182,0,2250,882,0,24052,0,0,0,0,0,45785.6,0.042296
482,340461476,gambiae,1000,232929,0,0,232929,147417,133600,1435091,13961600,6980800,79143,0,0,0,13363,0,5725,7930,0,0,232929,0,0,0,0,169460,0.0118047
483,340461476,arabiensis,1000,94152,7607,27476,59069,129822,125714,1285245,4212240,2106120,16002,609,15660,550,9558,0,9174,1681,1586,94152,0,0,0,0,0,153159,0.0345695
483,340461476,funestus,1000,23523,1626,6755,15142,31585,33849,370139,1010160,505080,7862,247,0,0,2518,0,2268,779,0,23523,0,0,0,0,0,46101.8,0.0431061
483,340461476,gambiae,1000,230236,0,0,230236,143886,139518,1428330,13306200,6653100,75537,0,0,0,10710,0,5788,7615,0,0,230236,0,0,0,0,169896,0.0121376
484,340461476,arabiensis,1000,95187,7492,26906,60789,130492,124619,1278046,4462200,2231100,15242,699,15502,726,13289,0,9048,1609,1597,95187,0,0,0,0,0,155199,0.0363604
484,340461476,funestus,1000,23957,1691,6713,15553,32045,33809,371187,1093680,546840,7685,310,0,0,3442,0,2226,782,0,23957,0,0,0,0,0,46642.1,0.0456382
484,340461476,gambiae,1000,231194,0,0,231194,144597,138333,1422011,14483000,7241500,78655,0,0,0,14578,0,5698,7922,0,0,231194,0,0,0,0,170484,0.0127682
