Year,Event_Name,Individual_ID,Age,Gender,Infectiousness
0.0273973,Teen_Is_Post_Debut,993,15438.3,F,0
0.0273973,Teen_Is_Pre_Debut,994,1914.52,M,0
0.0273973,Teen_Is_Post_Debut,995,8209.85,M,0
0.0273973,Teen_Is_Post_Debut,996,9546.79,M,0
0.0273973,Teen_Is_Post_Debut,997,16922.7,F,0
0.0273973,Teen_Is_Post_Debut,998,11749.6,M,0
0.0273973,Teen_Is_Post_Debut,999,18404.1,F,0
0.0273973,Teen_Is_Post_Debut,1000,13693.6,F,0
0.0273973,Teen_Is_Post_Debut,1001,10718,F,0
0.0273973,Teen_Is_Post_Debut,1002,22538.8,M,0
0.0273973,Teen_Is_Post_Debut,1003,15716.4,F,0
0.0273973,Teen_Is_Post_Debut,1004,5353.1,F,0
0.0273973,Teen_Is_Post_Debut,1005,11533.4,M,0
0.0273973,Teen_Is_Post_Debut,1006,20535.5,M,0
0.0273973,Teen_Is_Pre_Debut,1007,4730.04,F,0
0.0273973,Teen_Is_Post_Debut,1008,13544,F,0
0.0273973,Teen_Is_Pre_Debut,1009,495.666,M,0
0.0273973,Teen_Is_Post_Debut,1010,6899.24,M,0
0.0273973,Teen_Is_Pre_Debut,1011,4499.29,F,0
0.0273973,Teen_Is_Pre_Debut,1012,2617.87,M,0
0.0273973,Teen_Is_Pre_Debut,1013,4231.61,M,0
0.0273973,Teen_Is_Post_Debut,1014,17820.2,F,0
0.0273973,Teen_Is_Post_Debut,1015,9573.88,M,0
0.0273973,Teen_Is_Pre_Debut,1016,2911.64,F,0
0.0273973,Teen_Is_Pre_Debut,1017,4949.57,F,0
0.0273973,Teen_Is_Post_Debut,1018,11403.9,F,0
0.0273973,Teen_Is_Post_Debut,1019,17192.2,M,0
0.0273973,Teen_Is_Post_Debut,1020,8460.24,F,0
0.0273973,Teen_Is_Post_Debut,1021,13725.2,M,0
0.0273973,Teen_Is_Pre_Debut,1022,5512.72,F,0
0.0273973,Teen_Is_Post_Debut,1023,15139.6,F,0
0.0273973,Teen_Is_Pre_Debut,1024,398.779,F,0
0.0273973,Teen_Is_Pre_Debut,1025,2843.25,M,0
0.0273973,Teen_Is_Post_Debut,1026,16195.3,F,0
0.0273973,Teen_Is_Pre_Debut,1027,2432.53,F,0
0.0273973,Teen_Is_Pre_Debut,1028,3733.75,M,0
0.0273973,Teen_Is_Post_Debut,1029,7370.53,M,0
0.0273973,Teen_Is_Pre_Debut,1030,1338.28,M,0
0.0273973,Teen_Is_Post_Debut,1031,10911,F,0
0.0273973,Teen_Is_Post_Debut,1032,16704.8,F,0
0.0273973,Teen_Is_Pre_Debut,1033,2725.37,F,0
0.0273973,Teen_Is_Post_Debut,1034,14738.6,F,0
0.0273973,Teen_Is_Post_Debut,1035,18197.8,M,0
0.0273973,Teen_Is_Pre_Debut,1036,2694.38,M,0
0.0273973,Teen_Is_Pre_Debut,1037,512.567,F,0
0.0273973,Teen_Is_Pre_Debut,1038,4788.84,F,0
0.0273973,Teen_Is_Post_Debut,1039,32160.2,F,0
0.0273973,Teen_Is_Pre_Debut,1040,4963.7,F,0
0.0273973,Teen_Is_Post_Debut,1041,8206.04,F,0
0.0273973,Teen_Is_Pre_Debut,1042,2863.72,M,0
0.0273973,Teen_Is_Pre_Debut,1043,1363.93,F,0
0.0273973,Teen_Is_Post_Debut,1044,25225,F,0
0.0273973,Teen_Is_Post_Debut,1045,19035.8,M,0
0.0273973,Teen_Is_Post_Debut,1046,23038.3,F,0
0.0273973,Teen_Is_Post_Debut,1047,6275.42,M,0
0.0273973,Teen_Is_Post_Debut,1048,14973.6,F,0
0.0273973,Teen_Is_Pre_Debut,1049,4112.39,F,0
0.0273973,Teen_Is_Post_Debut,1050,24884.3,F,0
0.0273973,Teen_Is_Pre_Debut,1051,4469.55,F,0
0.0273973,Teen_Is_Pre_Debut,1052,1715.13,M,0
0.0273973,Teen_Is_Post_Debut,1053,12651.1,F,0
0.0273973,Teen_Is_Post_Debut,1054,7708.34,M,0
0.0273973,Teen_Is_Post_Debut,1055,8633.23,M,0
0.0273973,Teen_Is_Pre_Debut,1056,550.276,F,0
0.0273973,Teen_Is_Post_Debut,1057,14102.9,M,0
0.0273973,Teen_Is_Post_Debut,1058,18124,F,0
0.0273973,Teen_Is_Pre_Debut,1059,1106.36,F,0
0.0273973,Teen_Is_Post_Debut,1060,7171.12,M,0
0.0273973,Teen_Is_Pre_Debut,1061,1223.73,M,0
0.0273973,Teen_Is_Post_Debut,1062,9446.16,F,0
0.0273973,Teen_Is_Post_Debut,1063,8328.48,M,0
0.0273973,Teen_Is_Pre_Debut,1064,1936.93,M,0
0.0273973,Teen_Is_Pre_Debut,1065,3200.41,F,0
0.0273973,Teen_Is_Pre_Debut,1066,894.856,F,0
0.0273973,Teen_Is_Pre_Debut,1067,665.876,F,0
0.0273973,Teen_Is_Post_Debut,1068,10352.5,F,0
0.0273973,Teen_Is_Pre_Debut,1069,3206.06,F,0
0.0273973,Teen_Is_Pre_Debut,1070,4453.23,M,0
0.0273973,Teen_Is_Post_Debut,1071,18941.7,F,0
0.0273973,Teen_Is_Pre_Debut,1072,1241.23,M,0
0.0273973,Teen_Is_Post_Debut,1073,8223.38,F,0
0.0273973,Teen_Is_Pre_Debut,1074,3563.61,M,0
0.0273973,Teen_Is_Pre_Debut,1075,2792.28,M,0
0.0273973,Teen_Is_Pre_Debut,1076,3615.28,M,0
0.0273973,Teen_Is_Post_Debut,1077,11592,M,0
0.0273973,Teen_Is_Post_Debut,1078,6570.03,F,0
0.0273973,Teen_Is_Pre_Debut,1079,3757.6,F,0
0.0273973,Teen_Is_Pre_Debut,1080,5807.89,F,0
0.0273973,Teen_Is_Pre_Debut,1081,1569.93,M,0
0.0273973,Teen_Is_Post_Debut,1082,6970.02,F,0
0.0273973,Teen_Is_Post_Debut,1083,26344.7,F,0
0.0273973,Teen_Is_Post_Debut,1084,8802.75,M,0
0.0273973,Teen_Is_Pre_Debut,1085,35.4418,F,0
0.0273973,Teen_Is_Post_Debut,1086,18025.9,M,0
0.0273973,Teen_Is_Pre_Debut,1087,1490.4,M,0
0.0273973,Teen_Is_Post_Debut,1088,11039.3,M,0
0.0273973,Teen_Is_Pre_Debut,1089,4956.28,M,0
0.0273973,Teen_Is_Post_Debut,1090,18334.6,F,0
0.0273973,Teen_Is_Post_Debut,1091,16764.1,M,0
0.0273973,Teen_Is_Post_Debut,1092,16920,M,0
0.0273973,Teen_Is_Pre_Debut,1093,2281.41,M,0
0.0273973,Teen_Is_Pre_Debut,1094,1373.27,M,0
0.0273973,Teen_Is_Post_Debut,1095,12142,F,0
0.0273973,Teen_Is_Post_Debut,1096,17952.3,M,0
0.0273973,Teen_Is_Pre_Debut,1097,4581.41,F,0
0.0273973,Teen_Is_Post_Debut,1098,8241.92,F,0
0.0273973,Teen_Is_Pre_Debut,1099,671.492,F,0
0.0273973,Teen_Is_Post_Debut,1100,20136.6,M,0
0.0273973,Teen_Is_Post_Debut,1101,6790.73,M,0
0.0273973,Teen_Is_Post_Debut,1102,11180.3,F,0
0.0273973,Teen_Is_Post_Debut,1103,10710.3,F,0
0.0273973,Teen_Is_Post_Debut,1104,16327.3,M,0
0.0273973,Teen_Is_Post_Debut,1105,13328.3,F,0
0.0273973,Teen_Is_Post_Debut,1106,17465.1,F,0
0.0273973,Teen_Is_Pre_Debut,1107,4872.04,M,0
0.0273973,Teen_Is_Post_Debut,1108,18270.1,M,0
0.0273973,Teen_Is_Post_Debut,1109,18697.4,M,0
0.0273973,Teen_Is_Pre_Debut,1110,2093.94,M,0
0.0273973,Teen_Is_Post_Debut,1111,8434.55,M,0
0.0273973,Teen_Is_Pre_Debut,1112,4557.31,F,0
0.0273973,Teen_Is_Post_Debut,1113,9767.24,M,0
0.0273973,Teen_Is_Post_Debut,1114,6339.21,M,0
0.0273973,Teen_Is_Pre_Debut,1115,4282.35,F,0
0.0273973,Teen_Is_Pre_Debut,1116,3260.7,M,0
0.0273973,Teen_Is_Post_Debut,1117,23158,M,0
0.0273973,Teen_Is_Pre_Debut,1118,4913.34,M,0
0.0273973,Teen_Is_Post_Debut,1119,30686.8,F,0
0.0273973,Teen_Is_Pre_Debut,1120,3444.68,M,0
0.0273973,Teen_Is_Post_Debut,1121,22883.6,M,0
0.0273973,Teen_Is_Post_Debut,1122,10367.6,F,0
0.0273973,Teen_Is_Pre_Debut,1123,5134.53,F,0
0.0273973,Teen_Is_Pre_Debut,1124,3492.33,M,0
0.0273973,Teen_Is_Pre_Debut,1125,4437.89,M,0
0.0273973,Teen_Is_Post_Debut,1126,8540.01,F,0
0.0273973,Teen_Is_Pre_Debut,1127,5544.53,F,0
0.0273973,Teen_Is_Pre_Debut,1128,4640.43,F,0
0.0273973,Teen_Is_Post_Debut,1129,16986.7,M,0
0.0273973,Teen_Is_Post_Debut,1130,18651.7,M,0
0.0273973,Teen_Is_Post_Debut,1131,12629.5,M,0
0.0273973,Teen_Is_Post_Debut,1132,9439.4,M,0
0.0273973,Teen_Is_Post_Debut,1133,15501.5,M,0
0.0273973,Teen_Is_Pre_Debut,1134,240.858,M,0
0.0273973,Teen_Is_Pre_Debut,1135,2645.02,M,0
0.0273973,Teen_Is_Pre_Debut,1136,4595.55,M,0
0.0273973,Teen_Is_Post_Debut,1137,13693.3,M,0
0.0273973,Teen_Is_Post_Debut,1138,7226.91,F,0
0.0273973,Teen_Is_Pre_Debut,1139,3471.05,M,0
0.0273973,Teen_Is_Pre_Debut,1140,3601.64,F,0
0.0273973,Teen_Is_Post_Debut,1141,10167.5,M,0
0.0273973,Teen_Is_Pre_Debut,1142,2328.62,M,0
0.0273973,Teen_Is_Pre_Debut,1143,3927.8,M,0
0.0273973,Teen_Is_Post_Debut,1144,6799.12,M,0
0.0273973,Teen_Is_Pre_Debut,1145,886.988,F,0
0.0273973,Teen_Is_Post_Debut,1146,25373,F,0
0.0273973,Teen_Is_Post_Debut,1147,8319.1,M,0
0.0273973,Teen_Is_Post_Debut,1148,11497.5,F,0
0.0273973,Teen_Is_Post_Debut,1149,7687.16,F,0
0.0273973,Teen_Is_Pre_Debut,1150,4578.73,M,0
0.0273973,Teen_Is_Post_Debut,1151,12442,M,0
0.0273973,Teen_Is_Post_Debut,1152,13931.4,F,0
0.0273973,Teen_Is_Post_Debut,1153,10920,M,0
0.0273973,Teen_Is_Post_Debut,1154,12517.8,M,0
0.0273973,Teen_Is_Pre_Debut,1155,608.057,M,0
0.0273973,Teen_Is_Post_Debut,1156,18228.8,M,0
0.0273973,Teen_Is_Pre_Debut,1157,21.4089,M,0
0.0273973,Teen_Is_Pre_Debut,1158,2148.85,F,0
0.0273973,Teen_Is_Post_Debut,1159,7577.69,M,0
0.0273973,Teen_Is_Pre_Debut,1160,3992.09,F,0
0.0273973,Teen_Is_Post_Debut,1161,11838.7,M,0
0.0273973,Teen_Is_Pre_Debut,1162,3722.39,F,0
0.0273973,Teen_Is_Post_Debut,1163,15772.5,M,0
0.0273973,Teen_Is_Post_Debut,1164,12257.9,F,0
0.0273973,Teen_Is_Post_Debut,1165,15793.9,M,0
0.0273973,Teen_Is_Post_Debut,1166,6040.67,F,0
0.0273973,Teen_Is_Post_Debut,1167,6683.15,F,0
0.0273973,Teen_Is_Post_Debut,1168,20310.5,M,0
0.0273973,Teen_Is_Pre_Debut,1169,2879.97,F,0
0.0273973,Teen_Is_Post_Debut,1170,8045.94,M,0
0.0273973,Teen_Is_Pre_Debut,1171,553.527,F,0
0.0273973,Teen_Is_Post_Debut,1172,8966.02,M,0
0.0273973,Teen_Is_Pre_Debut,1173,5942.96,M,0
0.0273973,Teen_Is_Post_Debut,1174,8439.83,F,0
0.0273973,Teen_Is_Post_Debut,1175,19152.8,M,0
0.0273973,Teen_Is_Post_Debut,1176,14596.9,F,0
0.0273973,Teen_Is_Pre_Debut,1177,1839.43,F,0
0.0273973,Teen_Is_Post_Debut,1178,8114.31,M,0
0.0273973,Teen_Is_Post_Debut,1179,7637.5,M,0
0.0273973,Teen_Is_Post_Debut,1180,9968.94,F,0
0.0273973,Teen_Is_Post_Debut,1181,11186.4,M,0
0.0273973,Teen_Is_Post_Debut,1182,18788,M,0
0.0273973,Teen_Is_Pre_Debut,1183,1621.24,M,0
0.0273973,Teen_Is_Post_Debut,1184,12505.2,F,0
0.0273973,Teen_Is_Post_Debut,1185,7094.66,F,0
0.0273973,Teen_Is_Pre_Debut,1186,5225.16,M,0
0.0273973,Teen_Is_Post_Debut,1187,16623.9,M,0
0.0273973,Teen_Is_Post_Debut,1188,8378.67,F,0
0.0273973,Teen_Is_Post_Debut,1189,17445.6,M,0
0.0273973,Teen_Is_Pre_Debut,1190,1489.96,F,0
0.0273973,Teen_Is_Pre_Debut,1191,3535.33,F,0
0.0273973,Teen_Is_Post_Debut,1192,14180.8,M,0
0.0273973,Teen_Is_Post_Debut,1193,8256.14,F,0
0.0273973,Teen_Is_Post_Debut,1194,9409.81,F,0
0.0273973,Teen_Is_Pre_Debut,1195,5158.97,M,0
0.0273973,Teen_Is_Post_Debut,1196,7541.06,F,0
0.0273973,Teen_Is_Post_Debut,1197,17518.2,M,0
0.0273973,Teen_Is_Post_Debut,1198,14201.3,M,0
0.0273973,Teen_Is_Post_Debut,1199,10112.1,M,0
0.0273973,Teen_Is_Pre_Debut,1200,587.406,M,0
0.0273973,Teen_Is_Post_Debut,1201,10603.9,F,0
0.0273973,Teen_Is_Pre_Debut,1202,1320.49,F,0
0.0273973,Teen_Is_Post_Debut,1203,11858.6,M,0
0.0273973,Teen_Is_Post_Debut,1204,19316.1,F,0
0.0273973,Teen_Is_Pre_Debut,1205,2038.65,F,0
0.0273973,Teen_Is_Post_Debut,1206,10118.7,F,0
0.0273973,Teen_Is_Pre_Debut,1207,1820.63,F,0
0.0273973,Teen_Is_Pre_Debut,1208,5482.25,M,0
0.0273973,Teen_Is_Pre_Debut,1209,5261.01,F,0
0.0273973,Teen_Is_Pre_Debut,1210,1502.25,M,0
0.0273973,Teen_Is_Post_Debut,1211,16333.1,M,0
0.0273973,Teen_Is_Post_Debut,1212,9685.84,M,0
0.0273973,Teen_Is_Post_Debut,1213,11811.1,M,0
0.0273973,Teen_Is_Pre_Debut,1214,1524.41,F,0
0.0273973,Teen_Is_Pre_Debut,1215,1916.29,F,0
0.0273973,Teen_Is_Pre_Debut,1216,4267.26,F,0
0.0273973,Teen_Is_Pre_Debut,1217,951.201,F,0
0.0273973,Teen_Is_Post_Debut,1218,6623.62,M,0
0.0273973,Teen_Is_Pre_Debut,1219,1039.21,M,0
0.0273973,Teen_Is_Post_Debut,1220,17249.7,M,0
0.0273973,Teen_Is_Post_Debut,1221,6831.58,M,0
0.0273973,Teen_Is_Post_Debut,1222,8920.04,M,0
0.0273973,Teen_Is_Post_Debut,1223,19221.6,F,0
0.0273973,Teen_Is_Pre_Debut,1224,2584.59,F,0
0.0273973,Teen_Is_Post_Debut,1225,11315.9,F,0
0.0273973,Teen_Is_Post_Debut,1226,14207.5,M,0
0.0273973,Teen_Is_Post_Debut,1227,9200.27,F,0
0.0273973,Teen_Is_Post_Debut,1228,16453.8,M,0
0.0273973,Teen_Is_Pre_Debut,1229,44.5412,F,0
0.0273973,Teen_Is_Post_Debut,1230,16986.6,F,0
0.0273973,Teen_Is_Pre_Debut,1231,1241.64,F,0
0.0273973,Teen_Is_Pre_Debut,1232,3309.44,F,0
0.0273973,Teen_Is_Post_Debut,1233,21848.6,F,0
0.0273973,Teen_Is_Post_Debut,1234,7629.44,F,0
0.0273973,Teen_Is_Pre_Debut,1235,5388.12,F,0
0.0273973,Teen_Is_Post_Debut,1236,9726.64,M,0
0.0273973,Teen_Is_Pre_Debut,1237,1187.35,M,0
0.0273973,Teen_Is_Pre_Debut,1238,1020.46,M,0
0.0273973,Teen_Is_Pre_Debut,1239,1232.21,F,0
0.0273973,Teen_Is_Post_Debut,1240,5368.57,M,0
0.0273973,Teen_Is_Post_Debut,1241,6607.56,M,0
0.0273973,Teen_Is_Post_Debut,1242,11429.8,F,0
0.0273973,Teen_Is_Post_Debut,1243,11074.7,M,0
0.0273973,Teen_Is_Pre_Debut,1244,2569.26,F,0
0.0273973,Teen_Is_Pre_Debut,1245,1819.82,F,0
0.0273973,Teen_Is_Pre_Debut,1246,4397.39,F,0
0.0273973,Teen_Is_Pre_Debut,1247,4209.62,M,0
0.0273973,Teen_Is_Post_Debut,1248,13057,M,0
0.0273973,Teen_Is_Post_Debut,1249,11465.3,F,0
0.0273973,Teen_Is_Post_Debut,1250,19682.1,M,0
0.0273973,Teen_Is_Post_Debut,1251,8717.93,F,0
0.0273973,Teen_Is_Pre_Debut,1252,4359.7,F,0
0.0273973,Teen_Is_Post_Debut,1253,8593.14,M,0
0.0273973,Teen_Is_Post_Debut,1254,17435.2,F,0
0.0273973,Teen_Is_Post_Debut,1255,7617.18,F,0
0.0273973,Teen_Is_Post_Debut,1256,13320.1,M,0
0.0273973,Teen_Is_Pre_Debut,1257,39.8956,F,0
0.0273973,Teen_Is_Post_Debut,1258,8179.45,F,0
0.0273973,Teen_Is_Pre_Debut,1259,4378.54,F,0
0.0273973,Teen_Is_Post_Debut,1260,7369.33,M,0
0.0273973,Teen_Is_Pre_Debut,1261,3229.31,M,0
0.0273973,Teen_Is_Post_Debut,1262,8941.04,F,0
0.0273973,Teen_Is_Post_Debut,1263,13246.4,F,0
0.0273973,Teen_Is_Pre_Debut,1264,5779.86,F,0
0.0273973,Teen_Is_Post_Debut,1265,6150.03,F,0
0.0273973,Teen_Is_Post_Debut,1266,5761.27,F,0
0.0273973,Teen_Is_Pre_Debut,1267,935.257,F,0
0.0273973,Teen_Is_Post_Debut,1268,10599,F,0
0.0273973,Teen_Is_Pre_Debut,1269,2670.32,M,0
0.0273973,Teen_Is_Post_Debut,1270,12349.7,F,0
0.0273973,Teen_Is_Pre_Debut,1271,5497.93,M,0
0.0273973,Teen_Is_Post_Debut,1272,16065,F,0
0.0273973,Teen_Is_Pre_Debut,1273,755.903,F,0
0.0273973,Teen_Is_Post_Debut,1274,21311.5,F,0
0.0273973,Teen_Is_Pre_Debut,1275,5289.19,M,0
0.0273973,Teen_Is_Pre_Debut,1276,2691.36,F,0
0.0273973,Teen_Is_Post_Debut,1277,23515.3,F,0
0.0273973,Teen_Is_Pre_Debut,1278,549.079,F,0
0.0273973,Teen_Is_Pre_Debut,1279,6303.77,M,0
0.0273973,Teen_Is_Pre_Debut,1280,2451.98,F,0
0.0273973,Teen_Is_Post_Debut,1281,12690.7,M,0
0.0273973,Teen_Is_Post_Debut,1282,6443.26,M,0
0.0273973,Teen_Is_Pre_Debut,1283,893.913,F,0
0.0273973,Teen_Is_Pre_Debut,1284,2385.55,F,0
0.0273973,Teen_Is_Post_Debut,1285,22883,F,0
0.0273973,Teen_Is_Post_Debut,1286,8121.54,M,0
0.0273973,Teen_Is_Pre_Debut,1287,52.5532,F,0
0.0273973,Teen_Is_Post_Debut,1288,9975.66,F,0
0.0273973,Teen_Is_Post_Debut,1289,11912.9,M,0
0.0273973,Teen_Is_Pre_Debut,1290,3991.44,M,0
0.0273973,Teen_Is_Post_Debut,1291,6679.87,M,0
0.0273973,Teen_Is_Post_Debut,1292,16777.8,M,0
0.0273973,Teen_Is_Pre_Debut,1293,1994.96,M,0
0.0273973,Teen_Is_Post_Debut,1294,8495.98,F,0
0.0273973,Teen_Is_Pre_Debut,1295,700.576,M,0
0.0273973,Teen_Is_Post_Debut,1296,20635.8,M,0
0.0273973,Teen_Is_Post_Debut,1297,9639.78,M,0
0.0273973,Teen_Is_Post_Debut,1298,6179.36,F,0
0.0273973,Teen_Is_Post_Debut,1299,11218,M,0
0.0273973,Teen_Is_Post_Debut,1300,21790.2,F,0
0.0273973,Teen_Is_Pre_Debut,1301,1658.17,F,0
0.0273973,Teen_Is_Pre_Debut,1302,2049.2,M,0
0.0273973,Teen_Is_Pre_Debut,1303,510.181,M,0
0.0273973,Teen_Is_Post_Debut,1304,7446.76,F,0
0.0273973,Teen_Is_Pre_Debut,1305,2827.53,M,0
0.0273973,Teen_Is_Post_Debut,1306,9550.51,M,0
0.0273973,Teen_Is_Post_Debut,1307,6820.2,M,0
0.0273973,Teen_Is_Post_Debut,1308,16026.1,M,0
0.0273973,Teen_Is_Post_Debut,1309,15716.8,F,0
0.0273973,Teen_Is_Post_Debut,1310,19213.8,F,0
0.0273973,Teen_Is_Post_Debut,1311,8581.89,F,0
0.0273973,Teen_Is_Post_Debut,1312,23291.2,M,0
0.0273973,Teen_Is_Pre_Debut,1313,5762.08,F,0
0.0273973,Teen_Is_Post_Debut,1314,8517.83,F,0
0.0273973,Teen_Is_Pre_Debut,1315,1100.69,M,0
0.0273973,Teen_Is_Post_Debut,1316,8252.22,M,0
0.0273973,Teen_Is_Post_Debut,1317,24652.2,F,0
0.0273973,Teen_Is_Pre_Debut,1739,2447.46,M,0
0.0273973,Teen_Is_Post_Debut,1319,6484.86,F,0
0.0273973,Teen_Is_Pre_Debut,1320,4812.29,F,0
0.0273973,Teen_Is_Post_Debut,1321,23065.8,F,0
0.0273973,Teen_Is_Post_Debut,1322,10881.7,M,0
0.0273973,Teen_Is_Post_Debut,1323,14917.4,F,0
0.0273973,Teen_Is_Post_Debut,1324,8727.49,F,0
0.0273973,Teen_Is_Post_Debut,1325,9710.51,M,0
0.0273973,Teen_Is_Post_Debut,1326,7774.39,M,0
0.0273973,Teen_Is_Pre_Debut,1327,4371.17,F,0
0.0273973,Teen_Is_Pre_Debut,1328,464.012,M,0
0.0273973,Teen_Is_Post_Debut,1329,11108.2,M,0
0.0273973,Teen_Is_Pre_Debut,1330,2457.18,M,0
0.0273973,Teen_Is_Post_Debut,1331,12508.9,F,0
0.0273973,Teen_Is_Post_Debut,1332,8556.17,F,0
0.0273973,Teen_Is_Post_Debut,1333,9068.54,M,0
0.0273973,Teen_Is_Pre_Debut,1334,1138.93,F,0
0.0273973,Teen_Is_Post_Debut,1335,8326.42,F,0
0.0273973,Teen_Is_Post_Debut,1336,12174.1,M,0
0.0273973,Teen_Is_Post_Debut,1337,6970.7,M,0
0.0273973,Teen_Is_Post_Debut,1338,8321.89,M,0
0.0273973,Teen_Is_Pre_Debut,1339,5148.43,M,0
0.0273973,Teen_Is_Post_Debut,1340,17092,M,0
0.0273973,Teen_Is_Post_Debut,1341,17453.1,F,0
0.0273973,Teen_Is_Post_Debut,1342,8303.05,M,0
0.0273973,Teen_Is_Post_Debut,1343,21044.2,M,0
0.0273973,Teen_Is_Post_Debut,1344,18812.5,F,0
0.0273973,Teen_Is_Post_Debut,1345,6645.61,F,0
0.0273973,Teen_Is_Post_Debut,1346,15272.5,F,0
0.0273973,Teen_Is_Post_Debut,1347,9583.66,M,0
0.0273973,Teen_Is_Pre_Debut,1348,5202.94,F,0
0.0273973,Teen_Is_Post_Debut,1349,15970.7,M,0
0.0273973,Teen_Is_Pre_Debut,1350,415.048,F,0
0.0273973,Teen_Is_Post_Debut,1351,9371.97,F,0
0.0273973,Teen_Is_Pre_Debut,1352,1600.55,F,0
0.0273973,Teen_Is_Post_Debut,1353,6444.13,F,0
0.0273973,Teen_Is_Post_Debut,1354,10271.9,F,0
0.0273973,Teen_Is_Post_Debut,1355,19848.5,M,0
0.0273973,Teen_Is_Pre_Debut,1356,57.6386,F,0
0.0273973,Teen_Is_Pre_Debut,1357,3452.98,M,0
0.0273973,Teen_Is_Pre_Debut,1358,2362.83,M,0
0.0273973,Teen_Is_Pre_Debut,1359,924.737,F,0
0.0273973,Teen_Is_Pre_Debut,1360,3306.2,F,0
0.0273973,Teen_Is_Pre_Debut,1361,1014.94,F,0
0.0273973,Teen_Is_Post_Debut,1362,14125.5,M,0
0.0273973,Teen_Is_Pre_Debut,1363,2637.78,M,0
0.0273973,Teen_Is_Pre_Debut,1364,344.142,F,0
0.0273973,Teen_Is_Post_Debut,1365,15623.3,F,0
0.0273973,Teen_Is_Pre_Debut,1366,1559.4,F,0
0.0273973,Teen_Is_Pre_Debut,1367,279.599,M,0
0.0273973,Teen_Is_Pre_Debut,1368,3771.89,F,0
0.0273973,Teen_Is_Post_Debut,1369,8541.1,M,0
0.0273973,Teen_Is_Pre_Debut,1370,2628.97,F,0
0.0273973,Teen_Is_Post_Debut,1371,20090.5,M,0
0.0273973,Teen_Is_Pre_Debut,1372,4328.4,F,0
0.0273973,Teen_Is_Pre_Debut,1373,1319.07,M,0
0.0273973,Teen_Is_Post_Debut,1374,8175.13,M,0
0.0273973,Teen_Is_Post_Debut,1375,20220.8,F,0
0.0273973,Teen_Is_Pre_Debut,1376,2946.49,F,0
0.0273973,Teen_Is_Post_Debut,1377,17526.8,M,0
0.0273973,Teen_Is_Post_Debut,1378,9740.05,M,0
0.0273973,Teen_Is_Pre_Debut,1379,3493.5,F,0
0.0273973,Teen_Is_Post_Debut,1380,14718.2,M,0
0.0273973,Teen_Is_Pre_Debut,1381,3064.88,F,0
0.0273973,Teen_Is_Pre_Debut,1382,5374.24,F,0
0.0273973,Teen_Is_Pre_Debut,1383,687.801,F,0
0.0273973,Teen_Is_Pre_Debut,1384,876.911,M,0
0.0273973,Teen_Is_Pre_Debut,1385,4948.27,F,0
0.0273973,Teen_Is_Post_Debut,1386,7087.25,M,0
0.0273973,Teen_Is_Pre_Debut,1387,3576.8,M,0
0.0273973,Teen_Is_Pre_Debut,1388,1356.21,F,0
0.0273973,Teen_Is_Pre_Debut,1389,371.838,F,0
0.0273973,Teen_Is_Pre_Debut,1390,4901.09,M,0
0.0273973,Teen_Is_Pre_Debut,1391,5767.44,F,0
0.0273973,Teen_Is_Pre_Debut,1392,2781.66,F,0
0.0273973,Teen_Is_Post_Debut,1393,9646.74,M,0
0.0273973,Teen_Is_Pre_Debut,1394,122.387,F,0
0.0273973,Teen_Is_Pre_Debut,1395,3054.78,M,0
0.0273973,Teen_Is_Pre_Debut,1396,411.647,F,0
0.0273973,Teen_Is_Post_Debut,1397,19884.1,F,0
0.0273973,Teen_Is_Pre_Debut,1398,1826.74,M,0
0.0273973,Teen_Is_Post_Debut,1399,27319.6,M,0
0.0273973,Teen_Is_Post_Debut,1400,8910.78,M,0
0.0273973,Teen_Is_Post_Debut,1401,15323.5,M,0
0.0273973,Teen_Is_Post_Debut,1402,9332.43,M,0
0.0273973,Teen_Is_Post_Debut,1403,15632.5,M,0
0.0273973,Teen_Is_Pre_Debut,1404,695.799,F,0
0.0273973,Teen_Is_Post_Debut,1405,8344.39,M,0
0.0273973,Teen_Is_Post_Debut,1406,6765.37,F,0
0.0273973,Teen_Is_Post_Debut,1407,7699.01,F,0
0.0273973,Teen_Is_Post_Debut,1408,7763.25,F,0
0.0273973,Teen_Is_Post_Debut,1409,15205.8,F,0
0.0273973,Teen_Is_Pre_Debut,1410,5000.74,F,0
0.0273973,Teen_Is_Pre_Debut,1411,1473.15,F,0
0.0273973,Teen_Is_Post_Debut,1412,21452.9,F,0
0.0273973,Teen_Is_Post_Debut,1413,20756.4,M,0
0.0273973,Teen_Is_Pre_Debut,1414,5301.78,F,0
0.0273973,Teen_Is_Pre_Debut,1415,1316.73,F,0
0.0273973,Teen_Is_Post_Debut,1416,21865.6,M,0
0.0273973,Teen_Is_Post_Debut,1417,8461.21,F,0
0.0273973,Teen_Is_Post_Debut,1418,17572,M,0
0.0273973,Teen_Is_Post_Debut,1419,28036.3,F,0
0.0273973,Teen_Is_Pre_Debut,1420,3946.33,F,0
0.0273973,Teen_Is_Pre_Debut,1421,2656.66,F,0
0.0273973,Teen_Is_Pre_Debut,1422,4164.82,F,0
0.0273973,Teen_Is_Pre_Debut,1423,717.466,F,0
0.0273973,Teen_Is_Pre_Debut,1424,4996.31,F,0
0.0273973,Teen_Is_Post_Debut,1425,18064.5,M,0
