Time,Year,Node_ID,Coital_Act_ID,Rel_ID,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_IP='Accessibility',B_IP='Accessibility',A_HasIntervention='GoodCircumcision',B_HasIntervention='GoodCircumcision',A_HasIntervention='BadCircumcision',B_HasIntervention='BadCircumcision',A_Is_Infected,B_Is_Infected,Did_Use_Condom,Risk_Multiplier,Transmission_Multiplier,Acquisition_Multiplier,Infection_Was_Transmitted,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
144,1960.89,1,42348,310,0,F,172,3882,MALE,FEMALE,24.9592,31.1805,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42349,310,0,F,172,3882,MALE,FEMALE,24.9592,31.1805,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42350,1615,0,F,173,7835,MALE,FEMALE,17.0791,20.9227,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42354,881,0,F,251,2299,MALE,FEMALE,23.6319,19.3018,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42359,1691,1,F,430,2971,MALE,FEMALE,24.7568,22.7809,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42361,1180,0,F,502,2178,MALE,FEMALE,26.6484,17.3877,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42363,614,1,F,521,8855,MALE,FEMALE,25.4925,21.7918,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42364,123,0,F,548,15818,MALE,FEMALE,20.3392,17.0822,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42365,123,0,F,548,15818,MALE,FEMALE,20.3392,17.0822,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42367,339,1,F,669,15355,MALE,FEMALE,26.1668,21.1121,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42375,462,0,F,871,15396,MALE,FEMALE,27.122,15.9697,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42376,1307,0,F,931,5131,MALE,FEMALE,20.7473,23.2478,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42377,1307,0,F,931,5131,MALE,FEMALE,20.7473,23.2478,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42381,1665,0,F,1163,1308,MALE,FEMALE,24.9609,19.12,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42382,499,0,F,1169,10806,MALE,FEMALE,24.072,33.2272,No,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42383,1435,1,F,1194,17258,MALE,FEMALE,25.1126,24.1662,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42384,1435,1,F,1194,17258,MALE,FEMALE,25.1126,24.1662,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42385,143,0,F,1245,13888,MALE,FEMALE,20.1234,19.7755,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42387,1692,1,F,1379,5300,MALE,FEMALE,28.5932,25.6256,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42394,822,1,F,1628,3026,MALE,FEMALE,21.0614,18.0984,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42396,230,0,F,1721,9425,MALE,FEMALE,26.1399,25.7235,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42400,231,0,F,1951,11343,MALE,FEMALE,21.275,18.4057,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42404,1584,0,F,2119,12170,MALE,FEMALE,27.6338,16.1241,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42405,1584,0,F,2119,12170,MALE,FEMALE,27.6338,16.1241,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42408,1686,0,F,2358,2817,MALE,FEMALE,23.3818,15.9635,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42410,228,1,F,2420,16884,MALE,FEMALE,21.157,15.2621,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42411,1661,1,F,2500,15397,MALE,FEMALE,22.1793,24.1619,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42413,1563,0,F,2694,12959,MALE,FEMALE,23.335,21.9241,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42414,1563,0,F,2694,12959,MALE,FEMALE,23.335,21.9241,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42415,1631,1,F,2698,6410,MALE,FEMALE,20.8663,19.8757,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42416,1631,1,F,2698,6410,MALE,FEMALE,20.8663,19.8757,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42417,1631,1,F,2698,6410,MALE,FEMALE,20.8663,19.8757,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42418,950,0,F,2790,5745,MALE,FEMALE,18.0779,23.4567,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42420,1622,0,F,2904,8559,MALE,FEMALE,26.6193,15.5464,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42424,1594,1,F,2965,4805,MALE,FEMALE,28.6506,22.1559,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42425,456,1,F,2985,14543,MALE,FEMALE,19.8999,28.8941,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42426,787,0,F,3016,1286,MALE,FEMALE,22.1152,22.7493,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42428,883,0,F,3112,8264,MALE,FEMALE,22.8668,22.8928,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42431,748,1,F,3154,7897,MALE,FEMALE,23.2459,22.7016,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42432,8,1,F,3248,9946,MALE,FEMALE,29.9454,23.6355,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42438,521,1,F,3453,13625,MALE,FEMALE,28.3734,23.4193,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42439,521,1,F,3453,13625,MALE,FEMALE,28.3734,23.4193,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42440,1196,1,F,3456,4091,MALE,FEMALE,22.2589,15.4589,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42441,1117,0,F,3507,7287,MALE,FEMALE,20.1644,15.9724,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42442,144,0,F,3517,11661,MALE,FEMALE,24.0477,16.0319,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42448,1377,0,F,3670,9921,MALE,FEMALE,29.4782,22.8649,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42449,1377,0,F,3670,9921,MALE,FEMALE,29.4782,22.8649,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42450,1342,0,F,3702,13394,MALE,FEMALE,25.0897,20.162,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42452,141,1,F,3728,12219,MALE,FEMALE,23.9555,17.3953,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42453,141,1,F,3728,12219,MALE,FEMALE,23.9555,17.3953,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42454,1261,0,F,3809,11795,MALE,FEMALE,23.5477,21.8697,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42455,865,1,F,3843,2569,MALE,FEMALE,18.1807,27.3657,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42457,84,1,F,3914,5566,MALE,FEMALE,20.9199,20.6555,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42459,1666,0,F,3947,4791,MALE,FEMALE,21.4464,23.7001,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42462,24,1,F,4075,10902,MALE,FEMALE,25.2218,19.1098,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42468,196,0,F,4203,272,MALE,FEMALE,25.0194,23.0412,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42470,1262,0,F,4275,7162,MALE,FEMALE,18.7147,21.6565,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42472,594,0,F,4350,9073,MALE,FEMALE,22.8503,33.697,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42474,224,1,F,4362,3450,MALE,FEMALE,20.748,16.5813,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42475,1090,1,F,4394,4905,MALE,FEMALE,26.9213,22.176,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42476,232,0,F,4480,10524,MALE,FEMALE,25.4528,22.3996,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42482,216,1,F,4582,6643,MALE,FEMALE,28.3469,21.2186,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42485,563,1,F,4633,9494,MALE,FEMALE,27.3373,22.1905,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42486,1687,0,F,4683,4924,MALE,FEMALE,23.5227,18.7288,Yes,No,1,0,0,0,0,1,1,0.1,10,0.1,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42488,369,1,F,4695,15955,MALE,FEMALE,22.8056,22.7892,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42490,1424,1,F,4738,9280,MALE,FEMALE,26.6333,20.1577,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42491,1424,1,F,4738,9280,MALE,FEMALE,26.6333,20.1577,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42492,772,0,F,4813,2029,MALE,FEMALE,28.3292,16.2546,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42496,142,1,F,4979,15416,MALE,FEMALE,28.0467,24.752,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42500,686,0,F,5079,14182,MALE,FEMALE,25.3489,23.1767,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42501,1159,0,F,5083,602,MALE,FEMALE,25.9391,26.7015,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42504,1500,0,F,5185,1263,MALE,FEMALE,27.0578,16.9359,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42505,245,0,F,5231,11850,MALE,FEMALE,29.172,21.5847,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42506,1154,0,F,5265,8325,MALE,FEMALE,23.4245,16.4884,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42509,302,1,F,5428,5035,MALE,FEMALE,25.5953,27.195,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42510,814,0,F,5471,12490,MALE,FEMALE,18.9293,21.7443,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42512,399,1,F,5499,9618,MALE,FEMALE,28.4294,20.2114,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42513,172,1,F,5567,3470,MALE,FEMALE,26.6178,15.5319,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42514,1056,1,F,5638,8628,MALE,FEMALE,20.2366,25.22,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42515,1226,1,F,5649,1556,MALE,FEMALE,23.813,30.0061,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42518,1008,1,F,5754,5548,MALE,FEMALE,28.8093,26.2009,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42520,568,1,F,5862,15855,MALE,FEMALE,27.4021,20.8378,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42521,1490,0,F,5870,13277,MALE,FEMALE,22.9404,16.9118,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42522,825,0,F,6003,1494,MALE,FEMALE,24.2848,23.2826,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42523,825,0,F,6003,1494,MALE,FEMALE,24.2848,23.2826,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42524,1250,1,F,6004,12476,MALE,FEMALE,20.8942,17.0145,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42525,1250,1,F,6004,12476,MALE,FEMALE,20.8942,17.0145,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42527,858,0,F,6027,7039,MALE,FEMALE,27.5465,21.1624,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42528,858,0,F,6027,7039,MALE,FEMALE,27.5465,21.1624,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42530,1138,1,F,6162,1931,MALE,FEMALE,29.6406,20.7425,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42531,1138,1,F,6162,1931,MALE,FEMALE,29.6406,20.7425,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42532,1095,0,F,6173,4920,MALE,FEMALE,22.6387,18.5705,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42533,28,0,F,6201,15794,MALE,FEMALE,22.2165,19.3915,Yes,Yes,1,0,0,0,1,1,0,1,10,0.1,1,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42534,763,0,F,6259,4154,MALE,FEMALE,23.2541,19.9589,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42536,1472,1,F,6379,8199,MALE,FEMALE,29.5912,24.2301,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42537,263,0,F,6397,2175,MALE,FEMALE,17.5174,20.7295,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42540,1295,1,F,6495,12483,MALE,FEMALE,27.5211,18.9056,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42541,738,0,F,6632,16334,MALE,FEMALE,20.4158,21.9119,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42542,1268,0,F,6642,10630,MALE,FEMALE,25.2886,17.4049,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42543,474,0,F,6658,2678,MALE,FEMALE,27.1032,30.7576,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42544,474,0,F,6658,2678,MALE,FEMALE,27.1032,30.7576,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42547,771,1,F,6696,16056,MALE,FEMALE,23.6388,17.2298,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42550,641,0,F,6736,12960,MALE,FEMALE,25.1096,15.0715,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42551,1074,0,F,6751,8822,MALE,FEMALE,28.4339,19.8485,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42553,174,1,F,6796,10823,MALE,FEMALE,30.2297,27.379,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42554,174,1,F,6796,10823,MALE,FEMALE,30.2297,27.379,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42559,1219,0,F,6887,14931,MALE,FEMALE,22.3099,19.1936,Yes,No,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42562,1426,0,F,6953,4518,MALE,FEMALE,30.2631,27.3307,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42566,781,1,F,7094,11256,MALE,FEMALE,25.3464,21.5057,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42574,342,1,F,7506,16068,MALE,FEMALE,24.7757,16.875,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42575,342,1,F,7506,16068,MALE,FEMALE,24.7757,16.875,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42580,1035,0,F,7946,15902,MALE,FEMALE,24.7743,16.9895,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42587,1466,1,F,8022,12661,MALE,FEMALE,25.6042,22.2784,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42590,1334,1,F,8222,9375,MALE,FEMALE,19.4113,29.111,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42594,1587,0,F,8327,16100,MALE,FEMALE,14.5498,20.3175,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42598,1546,0,F,8582,15884,MALE,FEMALE,27.8507,26.0828,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42600,1065,1,F,8592,477,MALE,FEMALE,20.1449,18.466,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42601,167,0,F,8613,7643,MALE,FEMALE,28.5672,20.7078,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42602,167,0,F,8613,7643,MALE,FEMALE,28.5672,20.7078,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42603,167,0,F,8613,7643,MALE,FEMALE,28.5672,20.7078,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42604,31,0,F,8754,695,MALE,FEMALE,24.7847,16.3074,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42605,923,1,F,8842,1501,MALE,FEMALE,21.8097,20.3233,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42606,494,1,F,8854,5694,MALE,FEMALE,27.1117,29.4282,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42610,710,1,F,9045,5453,MALE,FEMALE,27.0043,17.6268,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42611,710,1,F,9045,5453,MALE,FEMALE,27.0043,17.6268,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42612,849,1,F,9244,4467,MALE,FEMALE,28.5002,17.7619,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42618,148,0,F,9705,17396,MALE,FEMALE,22.0317,17.6315,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42622,1236,1,F,9950,10474,MALE,FEMALE,28.9298,22.5635,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42623,1162,0,F,9973,10795,MALE,FEMALE,22.4628,22.9041,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42624,92,1,F,10047,6761,MALE,FEMALE,29.1833,20.3857,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42626,1292,0,F,10179,14316,MALE,FEMALE,28.9856,22.7063,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42629,1553,0,F,10377,13373,MALE,FEMALE,22.8519,22.6957,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42630,465,0,F,10391,415,MALE,FEMALE,27.7095,22.7051,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42631,1040,1,F,10415,5242,MALE,FEMALE,24.6346,18.5994,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42632,539,1,F,10430,8179,MALE,FEMALE,29.6566,26.9308,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42633,1062,1,F,10486,13998,MALE,FEMALE,24.6521,25.009,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42636,728,0,F,10559,8421,MALE,FEMALE,26.7098,23.7918,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42637,983,1,F,10568,10438,MALE,FEMALE,23.3535,27.6633,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42638,1330,0,F,10593,13570,MALE,FEMALE,21.2024,21.3916,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42639,574,0,F,10649,8710,MALE,FEMALE,23.7517,21.0329,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42643,964,0,F,10930,10425,MALE,FEMALE,21.2539,17.4824,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42645,503,0,F,11035,15542,MALE,FEMALE,25.9459,29.0014,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42646,1323,1,F,11070,9651,MALE,FEMALE,26.616,17.7608,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42647,1076,0,F,11072,16259,MALE,FEMALE,20.9309,21.8302,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
144,1960.89,1,42648,425,0,F,11116,15411,MALE,FEMALE,18.5494,22.4444,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
