Time, NodeID, Gender, AgeYears, NumIndividuals, NumInfected
5,23,F,40,6,0
5,23,F,80,1,0
5,23,F,125,0,0
5,22,M,40,0,0
5,22,M,80,0,0
5,22,M,125,0,0
5,22,F,40,0,0
5,22,F,80,0,0
5,22,F,125,0,0
5,21,M,40,0,0
5,21,M,80,0,0
5,21,M,125,0,0
5,21,F,40,0,0
5,21,F,80,0,0
5,21,F,125,0,0
5,20,M,40,5,0
5,20,M,80,0,0
5,20,M,125,0,0
5,20,F,40,4,0
5,20,F,80,1,0
5,20,F,125,0,0
5,19,M,40,3,0
5,19,M,80,0,0
5,19,M,125,0,0
5,19,F,40,7,0
5,19,F,80,0,0
5,19,F,125,0,0
5,18,M,40,5,0
5,18,M,80,0,0
5,18,M,125,0,0
5,18,F,40,5,0
5,18,F,80,0,0
5,18,F,125,0,0
5,17,M,40,0,0
5,17,M,80,0,0
5,17,M,125,0,0
5,17,F,40,5,0
5,17,F,80,0,0
5,17,F,125,0,0
5,16,M,40,0,0
5,16,M,80,0,0
5,16,M,125,0,0
5,16,F,40,0,0
5,16,F,80,0,0
5,16,F,125,0,0
5,15,M,40,2,0
5,15,M,80,0,0
5,15,M,125,0,0
5,15,F,40,3,0
5,15,F,80,0,0
5,15,F,125,0,0
5,14,M,40,0,0
5,14,M,80,0,0
5,14,M,125,0,0
5,14,F,40,0,0
5,14,F,80,0,0
5,14,F,125,0,0
5,13,M,40,3,0
5,13,M,80,1,0
5,13,M,125,0,0
5,13,F,40,6,0
5,13,F,80,0,0
5,13,F,125,0,0
5,12,M,40,7,0
5,12,M,80,1,0
5,12,M,125,0,0
5,12,F,40,6,0
5,12,F,80,1,0
5,12,F,125,0,0
5,11,M,40,4,0
5,11,M,80,1,0
5,11,M,125,0,0
5,11,F,40,4,0
5,11,F,80,1,0
5,11,F,125,0,0
5,10,M,40,5,0
5,10,M,80,0,0
5,10,M,125,0,0
5,10,F,40,5,0
5,10,F,80,0,0
5,10,F,125,0,0
5,9,M,40,3,0
5,9,M,80,1,0
5,9,M,125,0,0
5,9,F,40,6,0
5,9,F,80,0,0
5,9,F,125,0,0
5,8,M,40,7,0
5,8,M,80,1,0
5,8,M,125,0,0
5,8,F,40,1,0
5,8,F,80,1,0
5,8,F,125,0,0
5,7,M,40,0,0
5,7,M,80,0,0
5,7,M,125,0,0
5,7,F,40,0,0
5,7,F,80,0,0
5,7,F,125,0,0
5,6,M,40,2,0
5,6,M,80,0,0
5,6,M,125,0,0
5,6,F,40,8,0
5,6,F,80,0,0
5,6,F,125,0,0
5,5,M,40,4,2
5,5,M,80,1,0
5,5,M,125,0,0
5,5,F,40,9,1
5,5,F,80,1,0
5,5,F,125,0,0
5,4,M,40,1,0
5,4,M,80,0,0
5,4,M,125,0,0
5,4,F,40,4,0
5,4,F,80,0,0
5,4,F,125,0,0
5,3,M,40,0,0
5,3,M,80,0,0
5,3,M,125,0,0
5,3,F,40,1,0
5,3,F,80,0,0
5,3,F,125,0,0
5,2,M,40,3,0
5,2,M,80,1,0
5,2,M,125,0,0
5,2,F,40,5,0
5,2,F,80,0,0
5,2,F,125,1,0
5,1,M,40,3,0
5,1,M,80,0,0
5,1,M,125,0,0
5,1,F,40,2,0
5,1,F,80,0,0
5,1,F,125,0,0
6,26,M,40,0,0
6,26,M,80,0,0
6,26,M,125,0,0
6,26,F,40,0,0
6,26,F,80,0,0
6,26,F,125,0,0
6,25,M,40,0,0
6,25,M,80,0,0
6,25,M,125,0,0
6,25,F,40,0,0
6,25,F,80,1,0
6,25,F,125,0,0
6,24,M,40,3,0
6,24,M,80,0,0
6,24,M,125,0,0
6,24,F,40,6,0
6,24,F,80,0,0
6,24,F,125,1,0
6,23,M,40,7,0
6,23,M,80,0,0
6,23,M,125,1,0
6,23,F,40,6,0
6,23,F,80,1,0
6,23,F,125,0,0
6,22,M,40,0,0
6,22,M,80,0,0
6,22,M,125,0,0
6,22,F,40,0,0
6,22,F,80,0,0
6,22,F,125,0,0
6,21,M,40,0,0
6,21,M,80,0,0
6,21,M,125,0,0
6,21,F,40,0,0
6,21,F,80,0,0
6,21,F,125,0,0
6,20,M,40,5,0
6,20,M,80,0,0
6,20,M,125,0,0
6,20,F,40,4,0
6,20,F,80,1,0
6,20,F,125,0,0
6,19,M,40,3,0
6,19,M,80,0,0
6,19,M,125,0,0
6,19,F,40,7,0
6,19,F,80,0,0
6,19,F,125,0,0
6,18,M,40,5,0
6,18,M,80,0,0
6,18,M,125,0,0
6,18,F,40,5,0
6,18,F,80,0,0
6,18,F,125,0,0
6,17,M,40,0,0
6,17,M,80,0,0
6,17,M,125,0,0
6,17,F,40,5,0
6,17,F,80,0,0
6,17,F,125,0,0
6,16,M,40,0,0
6,16,M,80,0,0
6,16,M,125,0,0
6,16,F,40,0,0
6,16,F,80,0,0
6,16,F,125,0,0
6,15,M,40,2,0
6,15,M,80,0,0
6,15,M,125,0,0
6,15,F,40,3,0
6,15,F,80,0,0
6,15,F,125,0,0
6,14,M,40,0,0
6,14,M,80,0,0
6,14,M,125,0,0
6,14,F,40,0,0
6,14,F,80,0,0
6,14,F,125,0,0
6,13,M,40,3,0
6,13,M,80,1,0
6,13,M,125,0,0
6,13,F,40,6,0
6,13,F,80,0,0
6,13,F,125,0,0
6,12,M,40,7,0
6,12,M,80,1,0
6,12,M,125,0,0
6,12,F,40,6,0
6,12,F,80,1,0
6,12,F,125,0,0
6,11,M,40,4,0
6,11,M,80,1,0
6,11,M,125,0,0
6,11,F,40,4,0
6,11,F,80,1,0
6,11,F,125,0,0
6,10,M,40,5,0
6,10,M,80,0,0
6,10,M,125,0,0
6,10,F,40,5,0
6,10,F,80,0,0
6,10,F,125,0,0
6,9,M,40,3,0
6,9,M,80,1,0
6,9,M,125,0,0
6,9,F,40,6,0
6,9,F,80,0,0
6,9,F,125,0,0
6,8,M,40,7,0
6,8,M,80,1,0
6,8,M,125,0,0
6,8,F,40,1,0
6,8,F,80,1,0
6,8,F,125,0,0
6,7,M,40,0,0
6,7,M,80,0,0
6,7,M,125,0,0
6,7,F,40,0,0
6,7,F,80,0,0
6,7,F,125,0,0
6,6,M,40,2,0
6,6,M,80,0,0
6,6,M,125,0,0
6,6,F,40,8,0
6,6,F,80,0,0
6,6,F,125,0,0
6,5,M,40,4,2
6,5,M,80,1,0
6,5,M,125,0,0
6,5,F,40,9,1
6,5,F,80,1,0
6,5,F,125,0,0
6,4,M,40,1,0
6,4,M,80,0,0
6,4,M,125,0,0
6,4,F,40,4,0
6,4,F,80,0,0
6,4,F,125,0,0
6,3,M,40,0,0
6,3,M,80,0,0
6,3,M,125,0,0
6,3,F,40,1,0
6,3,F,80,0,0
6,3,F,125,0,0
6,2,M,40,3,0
6,2,M,80,1,0
6,2,M,125,0,0
6,2,F,40,5,0
6,2,F,80,0,0
6,2,F,125,1,0
6,1,M,40,3,0
6,1,M,80,0,0
6,1,M,125,0,0
6,1,F,40,2,0
6,1,F,80,0,0
6,1,F,125,0,0
7,26,M,40,0,0
7,26,M,80,0,0
7,26,M,125,0,0
7,26,F,40,0,0
7,26,F,80,0,0
7,26,F,125,0,0
7,25,M,40,0,0
7,25,M,80,0,0
7,25,M,125,0,0
7,25,F,40,0,0
7,25,F,80,1,0
7,25,F,125,0,0
7,24,M,40,3,0
7,24,M,80,0,0
7,24,M,125,0,0
7,24,F,40,6,0
7,24,F,80,0,0
7,24,F,125,1,0
7,23,M,40,7,0
7,23,M,80,0,0
7,23,M,125,1,0
7,23,F,40,6,0
7,23,F,80,1,0
7,23,F,125,0,0
7,22,M,40,0,0
7,22,M,80,0,0
7,22,M,125,0,0
7,22,F,40,0,0
7,22,F,80,0,0
7,22,F,125,0,0
7,21,M,40,0,0
7,21,M,80,0,0
7,21,M,125,0,0
7,21,F,40,0,0
7,21,F,80,0,0
7,21,F,125,0,0
7,20,M,40,5,0
7,20,M,80,0,0
7,20,M,125,0,0
7,20,F,40,4,0
7,20,F,80,1,0
7,20,F,125,0,0
7,19,M,40,3,0
7,19,M,80,0,0
7,19,M,125,0,0
7,19,F,40,7,0
7,19,F,80,0,0
7,19,F,125,0,0
7,18,M,40,5,0
7,18,M,80,0,0
7,18,M,125,0,0
7,18,F,40,5,0
7,18,F,80,0,0
7,18,F,125,0,0
7,17,M,40,0,0
7,17,M,80,0,0
7,17,M,125,0,0
7,17,F,40,5,0
