Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_IP='Accessibility',A_IP='CascadeState',A_IP='HasSTI',A_IP='OnDrug',A_IP='PrEPWilling',A_IP='Risk',A_IP='VMMC',A_IP='WillingToStartARTFromPrEPCampaign',A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_IP='Accessibility',B_IP='CascadeState',B_IP='HasSTI',B_IP='OnDrug',B_IP='PrEPWilling',B_IP='Risk',B_IP='VMMC',B_IP='WillingToStartARTFromPrEPCampaign',B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
120,7786.65,8151.2,0,F,1,1,138,0,0,15.5833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,122,0,1,17.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
121,7817.07,8652.9,1,F,1,1,11,0,0,32.1705,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,134,0,1,16.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
122,7847.48,8536.85,2,F,1,1,58,0,0,36.6626,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,97,0,1,35.8988,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
123,7877.9,8475.22,1,F,1,1,9,0,0,36.2796,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,4,0,1,54.7285,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
124,7908.32,9792.66,1,F,1,1,64,0,0,22.5023,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,73,0,1,23.7286,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
125,8060.4,10651.2,2,F,1,1,21,0,0,57.9431,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,93,0,1,68.5547,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
126,8151.65,9596.58,2,F,1,1,120,0,0,18.6666,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,131,0,1,17.25,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
127,8182.07,10660.6,2,F,1,1,71,0,0,49.401,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,25,0,1,41.185,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
128,8212.48,9850.95,1,F,1,1,16,0,0,35.7658,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,5,0,1,28.2248,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
129,8273.32,9711.12,1,F,1,1,16,0,0,35.9324,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,92,0,1,34.6103,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
130,8273.32,8678.81,1,F,1,1,101,0,0,29.3542,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,42,0,1,30.8263,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
131,8334.15,10925.6,2,F,1,1,64,0,0,23.669,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,77,0,1,25.0879,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
132,8425.4,10560.9,2,F,1,1,49,0,0,35.3877,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,121,0,1,19.4166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
133,8455.82,8577.57,0,F,1,1,11,0,0,33.9206,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,8,0,1,25.361,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
134,8547.07,8991.48,0,F,1,1,103,0,0,23.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,122,0,1,19.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
135,8577.49,8702.41,0,F,1,1,84,0,0,41.4324,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,75,0,1,28.4091,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
136,8729.57,10381.4,2,F,1,1,46,0,0,60.4571,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,10,0,1,66.9534,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
137,8759.99,9494.05,1,F,1,1,26,0,0,31.0467,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,8,0,1,26.1944,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
138,8759.99,10456.3,2,F,1,1,109,0,0,22.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,155,0,1,15.1667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
139,8851.24,12600.1,2,F,1,1,111,0,0,22.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,134,0,1,19.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
140,8942.49,12755,2,F,1,1,57,0,0,39.9442,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,42,0,1,32.6596,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
141,8972.91,10222.2,0,F,1,1,136,0,0,19.3333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,114,0,1,22.3333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
142,8972.91,16763.2,2,F,1,1,117,0,0,21.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,152,0,1,16.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
143,9003.32,9938.96,1,F,1,1,84,0,0,42.5991,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,27,0,1,27.2899,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
144,9064.16,13984.2,2,F,1,1,124,0,0,20.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,160,0,1,15.6667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
145,9094.58,9317.66,0,F,1,1,153,0,0,16.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,133,0,1,19.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
146,9124.99,11024.9,2,F,1,1,51,0,0,30.0797,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,60,0,1,25.2507,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
147,9155.41,9767.99,0,F,1,1,132,0,0,20,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,94,0,1,25.6942,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
148,9155.41,10132.5,2,F,1,1,70,0,0,65.3932,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,65,0,1,57.4835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
149,9185.83,11458.8,1,F,1,1,44,0,0,79.4967,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,69,0,1,52.0746,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
150,9185.83,14232,2,F,1,1,119,0,0,21.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,159,0,1,16,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
151,9246.66,12244.9,2,F,1,1,11,0,0,36.0872,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,5,0,1,31.0581,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
152,9337.91,9633.31,0,F,1,1,101,0,0,32.2709,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,8,0,1,27.7777,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
153,9429.16,11289,2,F,1,1,126,0,0,21.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,168,0,1,15.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
154,9581.25,10246.7,0,F,1,1,156,0,0,17.4166,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,27,0,1,28.8733,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
155,9581.25,10889.9,1,F,1,1,26,0,0,33.2967,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,27,0,1,28.8733,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
156,9611.66,11403.2,2,F,1,1,142,0,0,19.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,162,0,1,16.9166,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
157,9672.5,10475.5,0,F,1,1,37,0,0,34.3496,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,75,0,1,31.4091,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
158,9702.92,10584.4,0,F,1,1,84,0,0,44.5158,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,90,0,1,35.0106,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
159,9733.33,9970.67,2,F,1,1,11,0,0,37.4206,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,7,0,1,37.9315,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
160,9733.33,11352.3,2,F,1,1,16,0,0,39.9325,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,8,0,1,28.861,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
161,9824.58,11622.6,2,F,1,1,150,0,0,18.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,157,0,1,18,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
162,9824.58,13249.8,2,F,1,1,127,0,0,22.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,165,0,1,17.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
163,9824.58,13233.3,2,F,1,1,9,0,0,41.613,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,74,0,1,44.5858,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
164,9855,10341.7,1,F,1,1,26,0,0,34.0468,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,42,0,1,35.1596,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
165,9885.42,10066.7,0,F,1,1,163,0,0,17.5833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,158,0,1,17.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
166,9915.83,10565.2,1,F,1,1,141,0,0,20.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,134,0,1,22,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
167,9946.25,11001.2,0,F,1,1,120,0,0,23.5833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,20,0,1,38.4797,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
168,9946.25,10964.3,1,F,1,1,132,0,0,22.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,121,0,1,23.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
169,10007.1,17248.9,2,F,1,1,153,0,0,18.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,179,0,1,15.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
170,10159.2,10278.8,1,F,1,1,58,0,0,42.996,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,42,0,1,35.993,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
171,10311.3,11281.9,0,F,1,1,172,0,0,17.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,174,0,1,16.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
172,10341.7,18999.3,2,F,1,1,103,0,0,28.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,178,0,1,16,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
173,10341.7,12618.3,2,F,1,1,101,0,0,35.0209,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,92,0,1,40.277,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
174,10372.1,10586.6,0,F,1,1,177,0,0,16.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,167,0,1,18,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
175,10402.5,11386.7,2,F,1,1,104,0,0,28.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,161,0,1,19.1666,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
176,10402.5,15467.9,2,F,1,1,166,0,0,18.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,171,0,1,17.4166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
177,10463.3,10936.5,1,F,1,1,146,0,0,21.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,157,0,1,19.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
178,10524.2,10797.7,0,F,1,1,129,0,0,23.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,140,0,1,22.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
179,10524.2,12055.6,2,F,1,1,138,0,0,23.0833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,176,0,1,16.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
180,10706.7,11437.7,1,F,1,1,49,0,0,41.6378,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,75,0,1,34.2425,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
181,10706.7,12595,2,F,1,1,11,0,0,40.0873,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,114,0,1,27.0833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
182,10767.5,11015,0,F,1,1,143,0,0,22.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,122,0,1,25.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
183,10767.5,10936.3,1,F,1,1,58,0,0,44.6627,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,107,0,1,28.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
184,10797.9,14278.2,2,F,1,1,177,0,0,17.4166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,199,0,1,13.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
185,10828.3,11139.5,0,F,1,1,170,0,0,18.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,175,0,1,17.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
186,10828.3,20153.8,2,F,1,1,163,0,0,20.1666,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,183,0,1,17,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
187,10980.4,11041.8,0,F,1,1,129,0,0,25.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,118,0,1,26.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
188,10980.4,11301.2,1,F,1,1,26,0,0,37.1301,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,27,0,1,32.7066,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
189,11102.1,12860.2,2,F,1,1,147,0,0,23.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,181,0,1,18,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
190,11254.2,11713.5,2,F,1,1,26,0,0,37.8801,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,68,0,1,45.8886,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
191,11284.6,11652.3,0,F,1,1,143,0,0,24.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,158,0,1,21.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
192,11284.6,12078.6,1,F,1,1,84,0,0,48.8491,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,60,0,1,31.1674,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
193,11315,11589.9,1,F,1,1,58,0,0,46.1627,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,92,0,1,42.9437,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
194,11345.4,11389.3,0,F,1,1,132,0,0,26,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,123,0,1,27.1667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
195,11406.3,12850.2,1,F,1,1,28,0,0,35.683,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,94,0,1,31.8609,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
196,11406.3,14389.5,2,F,1,1,109,0,0,30,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,133,0,1,26.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
197,11527.9,14377.5,2,F,1,1,95,0,0,55.9613,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,12,0,1,58.599,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
198,11558.4,11900.7,0,F,1,1,132,0,0,26.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,200,0,1,15.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
199,11558.4,12148.4,1,F,1,1,16,0,0,44.9325,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,123,0,1,27.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
200,11588.8,11985.5,0,F,1,1,117,0,0,28.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,131,0,1,26.6667,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
201,11588.8,11890.3,0,F,1,1,190,0,0,17.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,181,0,1,19.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
202,11588.8,18939.1,2,F,1,1,99,0,0,43.564,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,77,0,1,34.0047,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
203,11619.2,12250.3,1,F,1,1,104,0,0,31.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,155,0,1,23,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
204,11649.6,12538.9,1,F,1,1,16,0,0,45.1825,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,94,0,1,32.5276,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
205,11649.6,11852.3,1,F,1,1,28,0,0,36.3496,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,181,0,1,19.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
206,11680,11744.2,0,F,1,1,197,0,0,16.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,185,0,1,18.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
207,11680,14142.7,2,F,1,1,71,0,0,58.9842,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,56,0,1,60.9174,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
208,11710.4,11808.2,0,F,1,1,49,0,0,44.3878,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,82,0,1,40.7143,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
209,11710.4,12556.6,1,F,1,1,37,0,0,39.933,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,20,0,1,43.3131,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
210,11740.9,12879.5,2,F,1,1,48,0,0,39.7821,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,90,0,1,40.594,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
211,11801.7,12071.8,1,F,1,1,35,0,0,35.4563,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,122,0,1,28.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
212,11892.9,11936.6,1,F,1,1,104,0,0,32.3334,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,140,0,1,26.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
213,11892.9,15260.5,2,F,1,1,84,0,0,50.5157,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,69,0,1,59.4911,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
214,11923.4,12276.5,0,F,1,1,35,0,0,35.7896,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,140,0,1,26.6667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
215,11923.4,12372.2,1,F,1,1,29,0,0,58.4618,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,54,0,1,48.107,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
216,11923.4,19837.1,2,F,1,1,139,0,0,26.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,162,0,1,23.25,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
217,11953.8,12144.2,0,F,1,1,37,0,0,40.5997,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,31,0,1,44.7518,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
218,11953.8,12231.7,1,F,1,1,126,0,0,28.1667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,52,0,1,33.3527,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
219,12045,13238,1,F,1,1,26,0,0,40.0468,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,75,0,1,37.9092,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
220,12136.3,13427.9,2,F,1,1,70,0,0,73.5597,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,93,0,1,79.7211,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
221,12197.1,14433.6,2,F,1,1,28,0,0,37.8497,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,106,0,1,32.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
222,12227.5,13803.8,1,F,1,1,64,0,0,34.3357,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,114,0,1,31.25,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
223,12288.4,14472.1,2,F,1,1,120,0,0,30,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,168,0,1,23.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
224,12379.6,15569.4,2,F,1,1,35,0,0,37.0396,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,105,0,1,33.1667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
225,12410,16055.3,2,F,1,1,156,0,0,25.1666,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,220,0,1,15.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
226,12470.9,12652.7,0,F,1,1,191,0,0,19.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,175,0,1,22.4166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
227,12531.7,12645.7,1,F,1,1,104,0,0,34.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,65,0,1,66.7333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
228,12622.9,18103.5,2,F,1,1,126,0,0,30,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,200,0,1,18.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
229,12653.4,13280.5,1,F,1,1,117,0,0,31.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,155,0,1,25.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
230,12683.8,15273.2,2,F,1,1,164,0,0,25.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,219,0,1,15.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
231,12744.6,13209,0,F,1,1,111,0,0,33.5001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,158,0,1,25.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
232,12744.6,17244.8,2,F,1,1,58,0,0,50.0793,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,94,0,1,35.5276,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
233,12744.6,21969.5,2,F,1,1,16,0,0,48.1824,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,54,0,1,50.357,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
234,12775,13361.5,1,F,1,1,11,0,0,45.754,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,175,0,1,23.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
235,12775,13959.8,2,F,1,1,129,0,0,30.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,161,0,1,25.6667,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
236,12896.7,14439.6,2,F,1,1,170,0,0,24.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,209,0,1,17.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
237,12957.5,13175.5,1,F,1,1,86,0,0,39.6475,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,30,0,1,38.6324,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
238,12988,13140.3,0,F,1,1,193,0,0,20.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,174,0,1,24.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
239,13018.4,14835.2,1,F,1,1,11,0,0,46.4206,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,20,0,1,46.8964,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
240,13018.4,19664.2,2,F,1,1,49,0,0,47.9711,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,7,0,1,46.9315,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
241,13018.4,16376.5,2,F,1,1,37,0,0,43.5164,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,42,0,1,43.8264,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
242,13048.8,14369.6,2,F,1,1,180,0,0,23.4166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,237,0,1,14.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
243,13140,14150.6,1,F,1,1,117,0,0,32.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,212,0,1,17.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
244,13170.5,13172,0,F,1,1,64,0,0,36.9191,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,181,0,1,23.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
245,13200.9,14139.9,2,F,1,1,172,0,0,25.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,234,0,1,15.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
246,13261.7,14538.4,2,F,1,1,186,0,0,22.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,225,0,1,16.5,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
