Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_C*,NumVectorsWithSporozoites_G*,NumVectorsWithSporozoites_Other
1086,340461476,X-a1:X-a1,1935,101,794,1040,1328,32146,42670,16,30618.9,155,40,0
1086,340461476,X-a1:X-a2,3891,190,1620,2081,2497,61992,82880,16,42057.7,287,79,0
1086,340461476,X-a2:X-a2,1980,88,823,1069,1302,30723,40570,16,48911.7,133,42,0
1087,340461476,X-a1:X-a1,1919,99,797,1023,1326,32139,41845,16,30780.6,151,42,0
1087,340461476,X-a1:X-a2,3904,189,1642,2073,2439,62128,84210,16,41422.9,285,87,0
1087,340461476,X-a2:X-a2,1963,90,817,1056,1295,30698,42545,16,45129.2,130,44,0
1088,340461476,X-a1:X-a1,1917,96,781,1040,1299,31988,43080,16,32134.9,148,39,0
1088,340461476,X-a1:X-a2,3898,182,1652,2064,2440,61977,84140,16,41392.1,273,78,0
1088,340461476,X-a2:X-a2,1925,102,804,1019,1304,30787,44400,16,42327.7,151,46,0
1089,340461476,X-a1:X-a1,1928,101,804,1023,1274,32003,41580,16,32810.3,155,38,0
1089,340461476,X-a1:X-a2,3881,177,1675,2029,2437,61948,80830,16,41519.6,267,76,0
1089,340461476,X-a2:X-a2,1931,102,795,1034,1294,31012,40690,16,41425.4,151,41,0
1090,340461476,X-a1:X-a1,1939,96,833,1010,1272,31864,40440,16,28466.2,145,28,0
1090,340461476,X-a1:X-a2,3831,189,1667,1975,2533,61750,84340,16,41854.7,292,92,0
1090,340461476,X-a2:X-a2,1933,98,793,1042,1255,30981,42480,16,41175,142,42,0
1091,340461476,X-a1:X-a1,1927,90,840,997,1325,31660,42035,16,31810.9,136,24,0
1091,340461476,X-a1:X-a2,3773,195,1682,1896,2588,62083,82210,16,43670.4,302,98,0
1091,340461476,X-a2:X-a2,1933,107,811,1015,1290,30902,43335,16,39819.3,153,46,0
1092,340461476,X-a1:X-a1,1921,93,850,978,1346,31675,43005,16,31721.8,143,22,0
1092,340461476,X-a1:X-a2,3782,196,1667,1919,2556,61907,80000,16,43196.4,298,97,0
1092,340461476,X-a2:X-a2,1915,99,809,1007,1306,30996,41395,16,37738.5,142,41,0
1093,340461476,X-a1:X-a1,1917,99,842,976,1358,31825,40560,16,30488.4,156,30,0
1093,340461476,X-a1:X-a2,3761,205,1645,1911,2596,61816,81690,16,41773.9,312,102,0
1093,340461476,X-a2:X-a2,1903,95,802,1006,1313,31123,41230,16,40850.1,145,39,0
1094,340461476,X-a1:X-a1,1940,99,854,987,1300,31721,41995,16,30929.1,154,40,0
1094,340461476,X-a1:X-a2,3765,204,1603,1958,2582,61746,82230,16,43251.4,316,95,0
1094,340461476,X-a2:X-a2,1931,96,781,1054,1273,31104,40855,16,42171.4,145,41,0
1095,340461476,X-a1:X-a1,1969,101,827,1041,1294,31642,41355,16,31102.4,160,42,0
1095,340461476,X-a1:X-a2,3829,206,1621,2002,2562,61887,79470,16,42226.3,313,85,0
1095,340461476,X-a2:X-a2,1920,101,785,1034,1266,30963,40355,16,40825.5,149,38,0
1096,340461476,X-a1:X-a1,1942,93,830,1019,1312,31625,39435,16,32590.2,145,38,0
1096,340461476,X-a1:X-a2,3850,213,1611,2026,2527,61791,82030,16,42058.4,327,84,0
1096,340461476,X-a2:X-a2,1929,99,766,1064,1199,31097,42315,16,42979.7,153,37,0
1097,340461476,X-a1:X-a1,1926,90,838,998,1298,31435,42255,16,32858.6,140,35,0
1097,340461476,X-a1:X-a2,3876,212,1630,2034,2525,61974,83210,16,43456.3,329,87,0
1097,340461476,X-a2:X-a2,1924,89,782,1053,1200,31351,40955,16,43022.6,135,33,0
1098,340461476,X-a1:X-a1,1905,93,850,962,1297,31486,42350,16,33020.7,147,32,0
1098,340461476,X-a1:X-a2,3890,202,1658,2030,2593,61968,82630,16,44501.2,313,83,0
1098,340461476,X-a2:X-a2,1883,88,794,1001,1232,31222,40940,16,42408.8,135,28,0
1099,340461476,X-a1:X-a1,1954,93,836,1025,1233,31505,40685,16,29710.4,144,31,0
1099,340461476,X-a1:X-a2,3884,212,1664,2008,2553,62112,83460,16,43612.8,328,76,0
1099,340461476,X-a2:X-a2,1856,85,786,985,1230,31117,42035,16,38965.1,130,25,0
1100,340461476,X-a1:X-a1,1956,100,823,1033,1242,31407,41840,16,33227.6,153,37,0
1100,340461476,X-a1:X-a2,3872,212,1649,2011,2522,62176,82690,16,44580.2,332,83,0
1100,340461476,X-a2:X-a2,1833,86,764,983,1261,31094,40770,16,38577.8,134,30,0
1101,340461476,X-a1:X-a1,1954,104,811,1039,1286,31375,42330,16,32954.2,163,36,0
1101,340461476,X-a1:X-a2,3825,203,1606,2016,2535,62217,82380,16,44625.7,314,76,0
1101,340461476,X-a2:X-a2,1858,94,748,1016,1242,30926,40530,16,39435.1,140,32,0
1102,340461476,X-a1:X-a1,1953,106,803,1044,1276,31286,40860,16,33286.9,169,35,0
1102,340461476,X-a1:X-a2,3863,202,1629,2032,2507,62185,81360,16,44589.6,310,77,0
1102,340461476,X-a2:X-a2,1881,100,754,1027,1221,30866,38740,16,39199,148,35,0
1103,340461476,X-a1:X-a1,1907,104,780,1023,1331,31269,43540,16,33734.4,161,36,0
1103,340461476,X-a1:X-a2,3854,210,1618,2026,2531,62285,86250,16,42241.5,318,83,0
1103,340461476,X-a2:X-a2,1867,106,772,989,1243,30894,41350,16,41834.9,157,38,0
1104,340461476,X-a1:X-a1,1904,108,766,1030,1322,31324,42835,16,31979.9,168,38,0
1104,340461476,X-a1:X-a2,3852,209,1586,2057,2585,62286,82090,16,41262,316,82,0
1104,340461476,X-a2:X-a2,1874,103,746,1025,1236,30732,38835,16,40943.3,156,37,0
1105,340461476,X-a1:X-a1,1927,108,768,1051,1346,31479,41780,16,32251,160,38,0
1105,340461476,X-a1:X-a2,3811,220,1569,2022,2575,62411,82290,16,41711.1,335,87,0
1105,340461476,X-a2:X-a2,1879,102,757,1020,1213,30635,39870,16,40561.9,153,36,0
1106,340461476,X-a1:X-a1,1914,112,754,1048,1366,31298,42795,16,32362.2,167,39,0
1106,340461476,X-a1:X-a2,3843,212,1573,2058,2574,62294,84490,16,43111.4,330,76,0
1106,340461476,X-a2:X-a2,1872,103,775,994,1271,30409,41275,16,39586.5,156,35,0
1107,340461476,X-a1:X-a1,1941,111,757,1073,1333,31403,41310,16,32686.1,166,35,0
1107,340461476,X-a1:X-a2,3814,209,1552,2053,2596,62424,78920,16,42568.2,324,74,0
1107,340461476,X-a2:X-a2,1857,105,755,997,1271,30481,38850,16,39129.1,159,31,0
1108,340461476,X-a1:X-a1,1944,121,765,1058,1349,31545,41590,16,31863.9,177,43,0
1108,340461476,X-a1:X-a2,3864,206,1539,2119,2543,62531,83390,16,42483.5,325,71,0
1108,340461476,X-a2:X-a2,1832,105,734,993,1283,30507,39700,16,40911.8,159,24,0
1109,340461476,X-a1:X-a1,1948,122,767,1059,1326,31480,43450,16,29616.3,183,44,0
1109,340461476,X-a1:X-a2,3822,208,1497,2117,2582,62327,83390,16,43093.5,329,77,0
1109,340461476,X-a2:X-a2,1798,101,710,987,1309,30377,40060,16,39598.4,148,22,0
1110,340461476,X-a1:X-a1,1984,119,784,1081,1334,31597,41520,16,28075.6,180,41,0
1110,340461476,X-a1:X-a2,3833,202,1471,2160,2561,62555,78150,16,43247.3,316,75,0
1110,340461476,X-a2:X-a2,1839,107,691,1041,1277,30418,37870,16,40070.1,156,21,0
1111,340461476,X-a1:X-a1,1979,111,787,1081,1333,31716,41720,16,28822.7,172,47,0
1111,340461476,X-a1:X-a2,3827,200,1467,2160,2513,62294,81780,16,45256.6,306,68,0
1111,340461476,X-a2:X-a2,1824,110,678,1036,1257,30254,39220,16,39751,164,21,0
1112,340461476,X-a1:X-a1,1965,101,783,1081,1346,31728,43645,16,29907.7,154,42,0
1112,340461476,X-a1:X-a2,3837,196,1471,2170,2513,62359,84690,16,45587,290,60,0
1112,340461476,X-a2:X-a2,1869,105,691,1073,1215,30292,39685,16,41207.5,159,22,0
1113,340461476,X-a1:X-a1,1940,100,775,1065,1350,31853,42605,16,30425.9,155,40,0
1113,340461476,X-a1:X-a2,3831,200,1467,2164,2515,62457,79330,16,44728.7,298,55,0
1113,340461476,X-a2:X-a2,1849,111,671,1067,1257,30043,37725,16,42455.6,170,27,0
1114,340461476,X-a1:X-a1,1933,94,762,1077,1355,31927,43005,16,32583.3,149,38,0
1114,340461476,X-a1:X-a2,3848,196,1477,2175,2537,62413,83690,16,45755.5,292,58,0
1114,340461476,X-a2:X-a2,1850,109,667,1074,1250,30097,40085,16,45447.5,168,28,0
1115,340461476,X-a1:X-a1,1951,90,785,1076,1341,32021,43350,16,33294.7,141,39,0
1115,340461476,X-a1:X-a2,3830,202,1492,2136,2565,62605,84290,16,45413.3,308,56,0
1115,340461476,X-a2:X-a2,1812,102,654,1056,1262,30081,39060,16,45665.4,160,27,0
1116,340461476,X-a1:X-a1,1959,94,797,1068,1322,31992,43250,16,32489.1,144,45,0
1116,340461476,X-a1:X-a2,3809,196,1499,2114,2537,62479,81110,16,45233.8,300,56,0
1116,340461476,X-a2:X-a2,1818,95,676,1047,1275,30017,38240,16,45172.9,154,27,0
1117,340461476,X-a1:X-a1,1958,88,809,1061,1335,32153,42420,16,33234.5,135,47,0
1117,340461476,X-a1:X-a2,3822,189,1522,2111,2512,62249,82120,16,45759.7,284,54,0
1117,340461476,X-a2:X-a2,1824,91,678,1055,1255,29919,39360,16,45725.1,147,27,0
1118,340461476,X-a1:X-a1,1985,86,802,1097,1302,32233,43695,16,32996.5,136,45,0
1118,340461476,X-a1:X-a2,3850,181,1510,2159,2473,62257,80810,16,45560,275,55,0
1118,340461476,X-a2:X-a2,1811,102,687,1022,1255,29981,40455,16,47164.7,166,32,0
1119,340461476,X-a1:X-a1,1945,79,803,1063,1239,32234,41980,16,32097.1,126,36,0
1119,340461476,X-a1:X-a2,3824,186,1522,2116,2493,61991,79610,16,43726.4,284,62,0
1119,340461476,X-a2:X-a2,1822,100,694,1028,1294,30103,37070,16,44773.2,162,34,0
1120,340461476,X-a1:X-a1,1930,89,793,1048,1262,32291,40755,16,32059.3,145,37,0
1120,340461476,X-a1:X-a2,3797,181,1494,2122,2558,62027,83500,16,45533.4,278,58,0
1120,340461476,X-a2:X-a2,1842,98,719,1025,1302,29979,40565,16,45381.7,156,32,0
1121,340461476,X-a1:X-a1,1932,83,797,1052,1241,32200,42195,16,29741.1,133,29,0
1121,340461476,X-a1:X-a2,3747,184,1495,2068,2594,62190,83640,16,48008.5,283,59,0
1121,340461476,X-a2:X-a2,1846,92,745,1009,1303,30075,40365,16,46233.5,148,32,0
1122,340461476,X-a1:X-a1,1915,84,795,1036,1253,32262,41845,16,27648.9,130,24,0
1122,340461476,X-a1:X-a2,3706,183,1490,2033,2626,62152,80190,16,46102.4,283,55,0
1122,340461476,X-a2:X-a2,1836,91,746,999,1257,30159,38445,16,42449.5,146,35,0
1123,340461476,X-a1:X-a1,1893,88,791,1014,1344,32388,39190,16,29522.6,138,29,0
1123,340461476,X-a1:X-a2,3732,173,1499,2060,2614,62212,82730,16,44206.5,268,64,0
1123,340461476,X-a2:X-a2,1884,80,760,1044,1205,30178,39640,16,41070.3,128,33,0
1124,340461476,X-a1:X-a1,1900,89,787,1024,1353,32123,40400,16,32441,144,28,0
1124,340461476,X-a1:X-a2,3801,184,1488,2129,2553,62329,81720,16,44342.8,281,60,0
1124,340461476,X-a2:X-a2,1897,83,779,1035,1220,30087,39880,16,44030,130,38,0
1125,340461476,X-a1:X-a1,1902,86,780,1036,1349,32127,40595,16,32672.7,133,27,0
1125,340461476,X-a1:X-a2,3837,171,1539,2127,2579,62448,81680,16,43103.5,260,48,0
1125,340461476,X-a2:X-a2,1888,78,785,1025,1243,30043,38065,16,47020,120,39,0
1126,340461476,X-a1:X-a1,1937,90,778,1069,1332,32071,40365,16,30502.5,137,31,0
1126,340461476,X-a1:X-a2,3834,167,1548,2119,2567,62372,82010,16,42665.4,255,45,0
1126,340461476,X-a2:X-a2,1845,77,769,999,1314,29989,39965,16,45240.6,118,38,0
1127,340461476,X-a1:X-a1,1984,91,789,1104,1314,31927,40255,16,30377.2,136,29,0
1127,340461476,X-a1:X-a2,3840,170,1566,2104,2633,62253,82100,16,43794.8,259,52,0
1127,340461476,X-a2:X-a2,1830,77,759,994,1301,30064,41745,16,46398.2,116,37,0
1128,340461476,X-a1:X-a1,1983,89,816,1078,1304,31853,42595,16,32539.9,136,26,0
1128,340461476,X-a1:X-a2,3817,178,1547,2092,2650,62416,82740,16,42339.8,266,58,0
1128,340461476,X-a2:X-a2,1870,76,777,1017,1264,30189,41165,16,44234.3,112,32,0
1129,340461476,X-a1:X-a1,1993,88,809,1096,1292,31822,40655,16,32630.8,135,26,0
1129,340461476,X-a1:X-a2,3827,184,1528,2115,2658,62350,83700,16,43079.6,273,54,0
1129,340461476,X-a2:X-a2,1882,77,782,1023,1289,30294,38885,16,44567.8,118,33,0
1130,340461476,X-a1:X-a1,1995,98,797,1100,1306,31806,40655,16,29796.8,150,35,0
1130,340461476,X-a1:X-a2,3776,191,1476,2109,2644,62522,81790,16,41939.6,288,59,0
1130,340461476,X-a2:X-a2,1909,82,771,1056,1258,30213,41255,16,47163.4,131,39,0
1131,340461476,X-a1:X-a1,1990,103,798,1089,1328,31654,42740,16,31283.9,157,37,0
1131,340461476,X-a1:X-a2,3827,195,1485,2147,2572,62529,83450,16,42838.5,297,63,0
1131,340461476,X-a2:X-a2,1921,82,795,1044,1228,30401,39890,16,43651.2,127,39,0
1132,340461476,X-a1:X-a1,1979,95,771,1113,1332,31878,40260,16,29179.7,147,37,0
1132,340461476,X-a1:X-a2,3804,188,1495,2121,2601,62676,82550,16,41990.9,281,67,0
1132,340461476,X-a2:X-a2,1894,90,770,1034,1253,30293,40170,16,46331.5,140,53,0
1133,340461476,X-a1:X-a1,2005,103,757,1145,1341,31811,41155,16,29069.8,158,37,0
1133,340461476,X-a1:X-a2,3833,189,1493,2151,2510,62757,82130,16,42679.3,280,68,0
1133,340461476,X-a2:X-a2,1910,94,770,1046,1215,30352,41475,16,46062,145,50,0
1134,340461476,X-a1:X-a1,1993,95,749,1149,1362,31680,42555,16,29222.6,146,29,0
1134,340461476,X-a1:X-a2,3846,181,1533,2132,2496,62707,85370,16,45982.8,278,69,0
1134,340461476,X-a2:X-a2,1911,90,776,1045,1218,30428,42095,16,45428.5,140,45,0
1135,340461476,X-a1:X-a1,2011,92,757,1162,1337,31560,42565,16,27180.7,140,23,0
1135,340461476,X-a1:X-a2,3790,175,1524,2091,2503,62876,83270,16,45524,271,67,0
1135,340461476,X-a2:X-a2,1882,98,785,999,1248,30483,40605,16,46222.1,150,49,0
1136,340461476,X-a1:X-a1,1973,86,757,1130,1353,31623,39570,16,27331.2,132,21,0
1136,340461476,X-a1:X-a2,3801,168,1511,2122,2484,62702,80690,16,46839.6,258,62,0
1136,340461476,X-a2:X-a2,1880,108,740,1032,1221,30478,39900,16,46261.9,161,55,0
1137,340461476,X-a1:X-a1,1989,88,746,1155,1360,31628,42960,16,28450,135,26,0
1137,340461476,X-a1:X-a2,3709,159,1519,2031,2610,62653,84030,16,47471,245,69,0
1137,340461476,X-a2:X-a2,1865,111,735,1019,1253,30465,41510,16,43882.8,168,54,0
1138,340461476,X-a1:X-a1,2045,86,803,1156,1362,31498,45255,16,28727.4,130,26,0
1138,340461476,X-a1:X-a2,3767,159,1533,2075,2612,62645,83800,16,49040.1,248,63,0
1138,340461476,X-a2:X-a2,1902,115,737,1050,1200,30576,40805,16,42481.7,172,53,0
1139,340461476,X-a1:X-a1,2033,92,810,1131,1400,31524,39470,16,30222.7,140,30,0
1139,340461476,X-a1:X-a2,3773,172,1503,2098,2540,62593,81170,16,47338,267,64,0
1139,340461476,X-a2:X-a2,1868,111,769,988,1170,30567,39360,16,45166.8,165,48,0
1140,340461476,X-a1:X-a1,2028,85,825,1118,1394,31401,43190,16,29169.1,133,25,0
1140,340461476,X-a1:X-a2,3777,172,1546,2059,2539,62718,84880,16,47043.1,269,54,0
1140,340461476,X-a2:X-a2,1854,114,771,969,1210,30644,40630,16,45519.2,168,46,0
1141,340461476,X-a1:X-a1,2027,92,831,1104,1390,31342,44400,16,29012.3,140,29,0
1141,340461476,X-a1:X-a2,3798,169,1536,2093,2523,62784,83160,16,46871.5,259,53,0
1141,340461476,X-a2:X-a2,1871,105,774,992,1185,30666,40660,16,44114.5,154,40,0
1142,340461476,X-a1:X-a1,2032,93,840,1099,1394,31458,40825,16,27831.1,140,30,0
1142,340461476,X-a1:X-a2,3855,183,1566,2106,2542,62712,83960,16,43554,272,56,0
1142,340461476,X-a2:X-a2,1846,107,781,958,1208,30447,38755,16,44487.1,151,42,0
1143,340461476,X-a1:X-a1,2047,97,836,1114,1344,31383,42015,16,27372,143,29,0
1143,340461476,X-a1:X-a2,3835,179,1591,2065,2609,62902,82420,16,44168.5,262,54,0
1143,340461476,X-a2:X-a2,1815,108,750,957,1302,30317,41245,16,44895.5,154,41,0
1144,340461476,X-a1:X-a1,2073,91,842,1140,1331,31297,44170,16,27504.9,133,25,0
1144,340461476,X-a1:X-a2,3871,182,1577,2112,2579,62733,81280,16,43415.2,268,65,0
1144,340461476,X-a2:X-a2,1862,107,750,1005,1250,30443,40030,16,44369.4,154,47,0
1145,340461476,X-a1:X-a1,2074,94,849,1131,1366,31318,42350,16,28335.5,139,25,0
1145,340461476,X-a1:X-a2,3844,183,1609,2052,2600,62546,84560,16,41586.7,265,64,0
1145,340461476,X-a2:X-a2,1822,110,733,979,1300,30297,40270,16,43513.3,161,38,0
1146,340461476,X-a1:X-a1,2093,90,877,1126,1300,31488,42370,16,30424.3,132,29,0
1146,340461476,X-a1:X-a2,3851,175,1629,2047,2580,62368,82680,16,41143.2,249,57,0
1146,340461476,X-a2:X-a2,1864,109,748,1007,1288,30317,41610,16,43998.9,159,40,0
1147,340461476,X-a1:X-a1,2040,94,869,1077,1344,31411,44345,16,28161.5,136,32,0
1147,340461476,X-a1:X-a2,3837,182,1652,2003,2552,62385,81480,16,40399.4,265,63,0
1147,340461476,X-a2:X-a2,1867,110,741,1016,1267,30431,38575,16,42036,160,44,0
1148,340461476,X-a1:X-a1,2036,95,868,1073,1347,31567,43590,16,32570.7,136,35,0
1148,340461476,X-a1:X-a2,3874,178,1693,2003,2594,62443,86150,16,40227.8,263,59,0
1148,340461476,X-a2:X-a2,1861,111,753,997,1275,30311,42060,16,44184.1,158,41,0
1149,340461476,X-a1:X-a1,2073,95,875,1103,1268,31530,42200,16,31962.7,139,33,0
1149,340461476,X-a1:X-a2,3874,175,1713,1986,2624,62293,82390,16,38882,256,50,0
1149,340461476,X-a2:X-a2,1918,114,750,1054,1240,30209,40130,16,43426.4,165,41,0
1150,340461476,X-a1:X-a1,2032,90,874,1068,1285,31631,43895,16,31381.7,135,29,0
1150,340461476,X-a1:X-a2,3901,176,1676,2049,2601,62228,80750,16,38435,257,51,0
1150,340461476,X-a2:X-a2,1883,106,757,1020,1174,30344,40255,16,44824,157,43,0
1151,340461476,X-a1:X-a1,2058,89,871,1098,1258,31845,43145,16,31247.8,129,30,0
1151,340461476,X-a1:X-a2,3883,179,1699,2005,2660,62004,87500,16,41236,276,57,0
1151,340461476,X-a2:X-a2,1874,108,755,1011,1230,30077,42815,16,44125.4,158,39,0
1152,340461476,X-a1:X-a1,2041,94,859,1088,1273,31726,41760,16,31858,137,28,0
1152,340461476,X-a1:X-a2,3904,181,1669,2054,2617,62245,80900,16,41763.8,283,54,0
1152,340461476,X-a2:X-a2,1861,102,749,1010,1242,30245,39180,16,45146.1,144,39,0
1153,340461476,X-a1:X-a1,1993,95,872,1026,1244,31884,44730,16,32192.9,136,26,0
1153,340461476,X-a1:X-a2,3933,179,1672,2082,2621,62255,82900,16,41656.4,278,56,0
1153,340461476,X-a2:X-a2,1840,99,747,994,1249,30171,42250,16,46336.3,144,36,0
1154,340461476,X-a1:X-a1,2000,104,845,1051,1236,31995,43280,16,30944.1,144,29,0
1154,340461476,X-a1:X-a2,3896,183,1656,2057,2621,61949,86900,16,41692.9,284,64,0
1154,340461476,X-a2:X-a2,1820,105,743,972,1296,30199,41640,16,47014.6,156,38,0
1155,340461476,X-a1:X-a1,2003,102,872,1029,1248,31960,42770,16,30868.4,145,29,0
1155,340461476,X-a1:X-a2,3899,184,1631,2084,2562,62141,82640,16,39983.3,280,59,0
1155,340461476,X-a2:X-a2,1848,108,719,1021,1295,30171,39370,16,47826.2,162,39,0
1156,340461476,X-a1:X-a1,2001,99,858,1044,1245,31912,43530,16,33461,146,29,0
1156,340461476,X-a1:X-a2,3893,190,1605,2098,2565,62000,81250,16,40428.8,287,62,0
1156,340461476,X-a2:X-a2,1860,102,728,1030,1256,30083,41680,16,49173.2,159,35,0
1157,340461476,X-a1:X-a1,1981,105,865,1011,1306,32029,41520,16,33431.6,153,30,0
1157,340461476,X-a1:X-a2,3812,184,1539,2089,2613,61977,84780,16,43209.4,282,65,0
1157,340461476,X-a2:X-a2,1840,100,720,1020,1270,30236,41500,16,51713.7,156,31,0
1158,340461476,X-a1:X-a1,1993,114,829,1050,1310,31806,42885,16,34293.2,173,37,0
1158,340461476,X-a1:X-a2,3843,194,1525,2124,2581,61890,80690,16,43938.9,300,71,0
1158,340461476,X-a2:X-a2,1875,100,734,1041,1240,30294,39665,16,53390.8,159,26,0
1159,340461476,X-a1:X-a1,1999,113,812,1074,1283,31953,43045,16,29123.8,171,39,0
1159,340461476,X-a1:X-a2,3836,180,1547,2109,2615,61957,82120,16,45207.6,272,64,0
1159,340461476,X-a2:X-a2,1892,96,744,1052,1178,30327,41655,16,52864.7,151,27,0
1160,340461476,X-a1:X-a1,1989,108,811,1070,1262,31876,43310,16,31394.9,165,33,0
1160,340461476,X-a1:X-a2,3861,177,1585,2099,2645,61699,86140,16,45434.9,269,62,0
1160,340461476,X-a2:X-a2,1892,95,742,1055,1215,30412,42550,16,54775,148,33,0
1161,340461476,X-a1:X-a1,1988,104,791,1093,1230,31899,40380,16,30386.8,154,30,0
1161,340461476,X-a1:X-a2,3887,187,1591,2109,2641,61595,79220,16,44246.4,285,59,0
1161,340461476,X-a2:X-a2,1885,91,734,1060,1209,30478,40700,16,56503.2,142,30,0
1162,340461476,X-a1:X-a1,1987,93,808,1086,1216,31983,44765,16,29875.1,133,26,0
1162,340461476,X-a1:X-a2,3830,179,1582,2069,2580,61619,84440,16,44568.8,268,62,0
1162,340461476,X-a2:X-a2,1855,90,742,1023,1253,30717,42815,16,57164.4,140,32,0
1163,340461476,X-a1:X-a1,1943,93,797,1053,1232,31910,40540,16,29653.1,140,24,0
1163,340461476,X-a1:X-a2,3812,167,1550,2095,2553,61458,82430,16,46967,249,69,0
1163,340461476,X-a2:X-a2,1845,95,732,1018,1267,30768,40730,16,55200.4,151,33,0
1164,340461476,X-a1:X-a1,1916,90,789,1037,1273,31975,40300,16,29640.9,137,25,0
1164,340461476,X-a1:X-a2,3858,171,1550,2137,2536,61603,78550,16,48995.3,260,70,0
1164,340461476,X-a2:X-a2,1884,100,727,1057,1231,30876,41370,16,51485.6,161,34,0
1165,340461476,X-a1:X-a1,1899,97,802,1000,1290,31899,43585,16,31753.4,153,30,0
1165,340461476,X-a1:X-a2,3873,188,1530,2155,2605,61205,83550,16,47093.8,284,68,0
1165,340461476,X-a2:X-a2,1861,97,719,1045,1232,30969,41585,16,50877.2,154,34,0
1166,340461476,X-a1:X-a1,1870,97,778,995,1247,31914,40940,16,34199.5,155,33,0
1166,340461476,X-a1:X-a2,3807,196,1493,2118,2664,60898,83070,16,46165.9,301,63,0
1166,340461476,X-a2:X-a2,1896,97,702,1097,1219,30998,39170,16,52082.7,154,35,0
1167,340461476,X-a1:X-a1,1872,104,756,1012,1299,31823,41030,16,32353.6,167,34,0
1167,340461476,X-a1:X-a2,3854,192,1504,2158,2612,61372,80160,16,44432,295,63,0
1167,340461476,X-a2:X-a2,1887,93,711,1083,1238,30946,42010,16,50511.7,152,36,0
1168,340461476,X-a1:X-a1,1875,101,742,1032,1304,31809,41690,16,31602.3,162,35,0
1168,340461476,X-a1:X-a2,3844,192,1520,2132,2561,61405,84920,16,46231,299,65,0
1168,340461476,X-a2:X-a2,1870,92,716,1062,1270,31088,42090,16,50778.5,149,35,0
1169,340461476,X-a1:X-a1,1884,106,729,1049,1307,31660,37990,16,31451,168,36,0
1169,340461476,X-a1:X-a2,3888,202,1509,2177,2487,61563,80890,16,45544,317,70,0
1169,340461476,X-a2:X-a2,1867,90,705,1072,1308,30999,39340,16,45907.4,144,32,0
1170,340461476,X-a1:X-a1,1878,102,754,1022,1310,31504,43320,16,31594.9,163,33,0
1170,340461476,X-a1:X-a2,3898,195,1530,2173,2460,61714,83780,16,44603.7,301,71,0
1170,340461476,X-a2:X-a2,1880,86,705,1089,1319,30941,41060,16,45654.1,140,28,0
1171,340461476,X-a1:X-a1,1942,103,753,1086,1294,31470,42715,16,31457.9,166,35,0
1171,340461476,X-a1:X-a2,3911,182,1578,2151,2493,61525,84510,16,45746.6,279,66,0
1171,340461476,X-a2:X-a2,1873,82,712,1079,1297,30719,39935,16,42249.5,136,22,0
1172,340461476,X-a1:X-a1,1953,104,747,1102,1300,31589,40105,16,29169.7,166,35,0
1172,340461476,X-a1:X-a2,3852,180,1527,2145,2521,61916,82810,16,44975.6,273,61,0
1172,340461476,X-a2:X-a2,1909,85,721,1103,1293,30592,40445,16,44626.9,136,23,0
1173,340461476,X-a1:X-a1,1916,104,725,1087,1346,31476,43270,16,28956.1,165,38,0
1173,340461476,X-a1:X-a2,3858,185,1511,2162,2523,62017,85190,16,44263.4,289,65,0
1173,340461476,X-a2:X-a2,1925,82,746,1097,1250,30574,43040,16,42028.1,132,23,0
1174,340461476,X-a1:X-a1,1912,101,713,1098,1313,31466,40330,16,29040.7,160,32,0
1174,340461476,X-a1:X-a2,3839,188,1503,2148,2517,62119,84040,16,43382.1,289,61,0
1174,340461476,X-a2:X-a2,1916,80,746,1090,1285,30568,41450,16,42145.5,127,25,0
1175,340461476,X-a1:X-a1,1953,100,738,1115,1301,31411,42810,16,30470.3,157,30,0
1175,340461476,X-a1:X-a2,3846,200,1507,2139,2507,62356,85640,16,43161.6,303,70,0
1175,340461476,X-a2:X-a2,1928,82,746,1100,1269,30643,40670,16,40956.1,128,20,0
1176,340461476,X-a1:X-a1,1916,98,709,1109,1318,31291,42595,16,29794.5,148,31,0
1176,340461476,X-a1:X-a2,3821,207,1493,2121,2507,62326,81160,16,43429.8,313,70,0
1176,340461476,X-a2:X-a2,1941,84,746,1111,1242,30531,42205,16,41698.9,133,18,0
1177,340461476,X-a1:X-a1,1921,90,710,1121,1306,31409,39535,16,29005.1,133,31,0
1177,340461476,X-a1:X-a2,3819,200,1502,2117,2514,62270,81840,16,44772.2,302,65,0
1177,340461476,X-a2:X-a2,1902,81,731,1090,1245,30563,42885,16,41753.6,127,20,0
1178,340461476,X-a1:X-a1,1912,88,730,1094,1305,31357,40725,16,28428.4,131,32,0
1178,340461476,X-a1:X-a2,3769,193,1487,2089,2500,62309,83710,16,45170.1,298,65,0
1178,340461476,X-a2:X-a2,1894,80,719,1095,1227,30666,40705,16,41304.2,125,21,0
1179,340461476,X-a1:X-a1,1932,85,750,1097,1308,31187,42265,16,31113,131,30,0
1179,340461476,X-a1:X-a2,3724,186,1468,2070,2512,62396,81950,16,44372.5,291,63,0
1179,340461476,X-a2:X-a2,1890,85,727,1078,1260,30484,40005,16,44711.2,135,22,0
