Year, NodeId, Gender, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Currently (TRANSITORY),Currently (INFORMAL),Currently (MARITAL),Currently (COMMERCIAL),Ever (TRANSITORY),Ever (INFORMAL),Ever (MARITAL),Ever (COMMERCIAL),Considering (TRANSITORY),Considering (INFORMAL),Considering (MARITAL),Considering (COMMERCIAL),Available for Relationship (TRANSITORY),Available for Relationship (INFORMAL),Available for Relationship (MARITAL),Available for Relationship (COMMERCIAL),Has Concurrent Partners,Current Partners,Lifetime Partners,Has Debuted,Had First Coital Act
2019.76,1,1,12,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.76,1,1,15,179,0,0,0,0,0,0,0,0,0,0,14,41,1,0,24,57,1,0,0,0,0,0,27,21,25,0,7,58,109,69,67
2019.76,1,1,20,156,0,0,0,0,0,0,0,0,0,0,46,44,3,0,101,110,3,0,5,0,0,0,85,73,87,0,15,107,495,149,147
2019.76,1,1,25,110,0,0,0,0,0,0,0,0,0,0,18,24,8,0,93,102,8,0,55,0,16,0,43,47,46,0,7,53,641,110,110
2019.76,1,1,30,112,0,0,0,0,0,0,0,0,0,0,14,53,11,0,95,105,14,0,25,8,17,0,13,8,10,0,8,83,859,112,112
2019.76,1,1,35,81,0,0,0,0,0,0,0,0,0,0,11,9,12,0,74,78,15,0,5,0,16,0,45,46,40,0,4,35,811,81,81
2019.76,1,1,40,66,0,0,0,0,0,0,0,0,0,0,9,26,14,0,59,62,19,0,0,7,10,0,12,8,10,0,5,55,770,66,66
2019.76,1,1,45,62,0,0,0,0,0,0,0,0,0,0,9,16,16,0,57,60,20,0,33,0,7,0,11,14,12,0,5,42,829,62,62
2019.76,1,1,50,156,0,0,0,0,0,0,0,0,0,0,5,3,46,0,136,147,79,0,26,10,20,0,86,78,75,0,1,54,2208,156,156
2019.84,1,0,0,596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.84,1,0,12,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.84,1,0,15,177,0,0,0,0,0,0,0,0,0,0,8,13,0,0,13,25,0,0,1,29,0,0,25,21,25,0,2,22,40,63,35
2019.84,1,0,20,140,0,0,0,0,0,0,0,0,0,0,24,40,1,0,53,86,1,0,1,25,0,0,65,55,68,0,7,69,232,125,112
2019.84,1,0,25,132,0,0,0,0,0,0,0,0,0,0,33,40,8,0,81,121,9,0,0,35,0,0,74,55,75,0,18,94,542,132,130
2019.84,1,0,30,112,0,0,0,1,0,0,0,0,0,0,9,38,13,0,82,101,15,0,0,9,0,0,69,48,60,0,10,65,747,112,112
2019.84,1,0,35,73,0,0,0,0,0,0,0,0,0,0,9,17,10,0,55,71,14,0,0,0,3,0,50,45,49,0,6,42,592,73,73
2019.84,1,0,40,80,0,0,0,0,0,0,0,0,0,0,18,9,12,0,57,76,18,0,0,0,2,0,55,56,49,0,6,42,797,80,80
2019.84,1,0,45,65,0,0,0,0,0,0,0,0,0,0,19,21,14,0,53,62,18,0,0,0,10,0,16,16,19,0,11,71,879,65,65
2019.84,1,0,50,138,0,0,0,0,0,0,0,0,0,0,9,30,53,0,131,130,77,0,0,0,11,0,60,49,48,0,9,99,2580,138,138
2019.84,1,1,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.84,1,1,12,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.84,1,1,15,182,0,0,0,0,0,0,0,0,0,0,14,40,1,0,25,58,1,0,0,0,0,0,30,24,28,0,6,57,111,71,69
2019.84,1,1,20,156,0,0,0,0,0,0,0,0,0,0,50,47,2,0,104,109,2,0,3,0,0,0,82,71,86,0,19,116,504,149,148
2019.84,1,1,25,110,0,0,0,0,0,0,0,0,0,0,19,24,10,0,92,102,10,0,55,0,15,0,40,45,44,0,7,56,631,110,110
2019.84,1,1,30,113,0,0,0,0,0,0,0,0,0,0,16,54,11,0,96,106,14,0,23,4,18,0,18,14,16,0,10,86,887,113,113
2019.84,1,1,35,80,0,0,0,0,0,0,0,0,0,0,11,9,12,0,73,77,15,0,1,0,16,0,45,45,39,0,5,37,808,80,80
2019.84,1,1,40,67,0,0,0,0,0,0,0,0,0,0,9,28,14,0,60,63,19,0,0,5,10,0,15,9,11,0,5,55,780,67,67
2019.84,1,1,45,61,0,0,0,0,0,0,0,0,0,0,11,16,16,0,56,59,20,0,28,0,7,0,11,13,12,0,6,45,805,61,61
2019.84,1,1,50,157,0,0,0,3,0,0,0,0,0,0,4,3,45,0,137,148,79,0,29,10,20,0,88,80,77,0,1,52,2236,157,157
2019.92,1,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.92,1,0,12,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.92,1,0,15,175,0,0,0,0,0,0,0,0,0,0,9,13,0,0,13,21,0,0,0,31,0,0,23,17,24,0,2,23,37,59,31
2019.92,1,0,20,145,0,0,0,0,0,0,0,0,0,0,24,43,1,0,53,92,1,0,1,24,0,0,72,61,74,0,8,72,239,130,118
2019.92,1,0,25,133,0,0,0,0,0,0,0,0,0,0,35,38,8,0,82,122,9,0,0,37,0,0,74,56,76,0,19,94,549,133,131
2019.92,1,0,30,111,0,0,0,0,0,0,0,0,0,0,11,39,13,0,82,100,14,0,0,9,0,0,65,47,58,0,10,67,749,111,111
2019.92,1,0,35,73,0,0,0,0,0,0,0,0,0,0,9,18,10,0,55,71,14,0,0,0,4,0,51,44,47,0,6,42,594,73,73
2019.92,1,0,40,80,0,0,0,0,0,0,0,0,0,0,16,9,12,0,57,76,18,0,0,0,2,0,54,56,49,0,7,42,799,80,80
2019.92,1,0,45,63,0,0,0,0,0,0,0,0,0,0,19,21,13,0,52,61,16,0,0,0,10,0,14,15,18,0,12,72,849,63,63
2019.92,1,0,50,140,0,0,0,0,0,0,0,0,0,0,6,30,53,0,132,131,79,0,0,0,11,0,66,52,51,0,7,95,2616,140,140
2019.92,1,1,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.92,1,1,12,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.92,1,1,15,180,0,0,0,1,0,0,0,0,0,0,15,40,1,0,24,58,1,0,0,0,0,0,29,23,28,0,6,58,111,71,69
2019.92,1,1,20,156,0,0,0,0,0,0,0,0,0,0,48,48,2,0,102,106,2,0,5,0,1,0,74,67,82,0,20,118,492,147,146
2019.92,1,1,25,115,0,0,0,0,0,0,0,0,0,0,21,26,10,0,97,107,10,0,54,0,17,0,40,46,45,0,7,60,659,115,115
2019.92,1,1,30,109,0,0,0,0,0,0,0,0,0,0,15,51,11,0,93,102,14,0,22,4,18,0,17,13,15,0,8,82,866,109,109
2019.92,1,1,35,81,0,0,0,0,0,0,0,0,0,0,10,13,11,0,73,78,14,0,0,0,16,0,44,43,37,0,5,39,799,81,81
2019.92,1,1,40,70,0,0,0,0,0,0,0,0,0,0,11,28,15,0,63,66,20,0,0,5,10,0,17,11,13,0,6,58,819,70,70
2019.92,1,1,45,61,0,0,0,0,0,0,0,0,0,0,8,16,15,0,56,59,20,0,30,0,7,0,11,13,12,0,3,40,805,61,61
2019.92,1,1,50,154,0,0,0,0,0,0,0,0,0,0,4,3,45,0,135,146,77,0,29,10,20,0,86,79,75,0,1,52,2216,154,154
2020.01,1,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.01,1,0,12,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.01,1,0,15,177,0,0,0,0,0,0,0,0,0,0,8,14,0,0,13,22,0,0,0,30,0,0,22,17,23,0,1,23,38,63,32
2020.01,1,0,20,147,0,0,0,0,0,0,0,0,0,0,22,44,1,0,55,90,1,0,0,26,0,0,70,59,72,0,7,71,240,130,117
2020.01,1,0,25,130,0,0,0,0,0,0,0,0,0,0,36,33,8,0,78,119,9,0,0,40,0,0,76,57,76,0,18,89,535,130,128
2020.01,1,0,30,113,0,0,0,0,0,0,0,0,0,0,13,49,13,0,84,102,14,0,0,3,0,0,61,44,55,0,10,79,770,113,113
2020.01,1,0,35,76,0,0,0,0,0,0,0,0,0,0,9,17,10,0,58,74,14,0,0,0,4,0,53,47,50,0,6,42,608,76,76
2020.01,1,0,40,78,0,0,0,0,0,0,0,0,0,0,14,9,11,0,55,74,17,0,0,0,2,0,54,54,48,0,6,37,761,78,78
2020.01,1,0,45,65,0,0,0,0,0,0,0,0,0,0,20,21,14,0,54,63,17,0,0,0,10,0,15,18,19,0,13,75,893,65,65
2020.01,1,0,50,140,0,0,0,1,0,0,0,0,0,0,9,31,53,0,132,131,79,0,0,0,10,0,63,50,49,0,8,99,2623,140,140
2020.01,1,1,0,621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.01,1,1,12,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.01,1,1,15,178,0,0,0,0,0,0,0,0,0,0,13,42,1,0,23,59,1,0,1,0,0,0,26,23,28,0,6,58,110,71,68
2020.01,1,1,20,157,0,0,0,0,0,0,0,0,0,0,51,46,2,0,103,103,2,0,6,0,2,0,71,65,80,0,22,120,494,148,145
2020.01,1,1,25,118,0,0,0,0,0,0,0,0,0,0,19,29,10,0,99,110,10,0,54,0,19,0,42,47,45,0,7,60,675,118,118
2020.01,1,1,30,108,0,0,0,0,0,0,0,0,0,0,16,53,11,0,92,101,14,0,20,2,18,0,15,12,14,0,8,84,849,108,108
2020.01,1,1,35,80,0,0,0,0,0,0,0,0,0,0,11,14,10,0,72,77,12,0,0,0,16,0,44,42,36,0,6,40,785,80,80
2020.01,1,1,40,71,0,0,0,0,0,0,0,0,0,0,10,27,16,0,65,67,22,0,0,3,10,0,21,15,17,0,5,57,859,71,71
2020.01,1,1,45,60,0,0,0,0,0,0,0,0,0,0,9,16,15,0,54,58,20,0,28,0,7,0,10,12,11,0,4,42,791,60,60
2020.01,1,1,50,156,0,0,0,0,0,0,0,0,0,0,5,4,45,0,137,148,77,0,28,9,20,0,88,81,77,0,1,54,2239,156,156
2020.09,1,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.09,1,0,12,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.09,1,0,15,178,0,0,0,1,0,0,0,0,0,0,8,14,0,0,13,22,0,0,2,31,0,0,24,19,25,0,1,23,38,62,32
2020.09,1,0,20,147,0,0,0,0,0,0,0,0,0,0,20,41,1,0,53,90,1,0,3,25,0,0,72,61,74,0,7,67,233,131,116
2020.09,1,0,25,134,0,0,0,1,0,0,0,0,0,0,44,38,8,0,82,124,9,0,0,39,0,0,68,55,75,0,24,106,564,134,132
2020.09,1,0,30,112,0,0,0,0,0,0,0,0,0,0,13,49,13,0,83,101,14,0,0,0,0,0,65,46,58,0,10,79,771,112,112
2020.09,1,0,35,76,0,0,0,0,0,0,0,0,0,0,8,16,10,0,58,74,13,0,0,0,3,0,53,48,51,0,5,39,580,76,76
2020.09,1,0,40,78,0,0,0,0,0,0,0,0,0,0,13,9,11,0,55,74,18,0,0,0,3,0,57,55,48,0,6,37,783,78,78
2020.09,1,0,45,66,0,0,0,0,0,0,0,0,0,0,21,22,14,0,55,64,17,0,0,0,11,0,15,17,19,0,13,77,910,66,66
2020.09,1,0,50,139,0,0,0,0,0,0,0,0,0,0,9,31,52,0,131,130,79,0,0,0,10,0,64,51,50,0,8,99,2598,139,139
2020.09,1,1,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.09,1,1,12,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.09,1,1,15,177,0,0,0,0,0,0,0,0,0,0,12,41,1,0,23,59,1,0,0,0,0,0,28,22,28,0,7,56,109,67,67
2020.09,1,1,20,154,0,0,0,0,0,0,0,0,0,0,55,45,2,0,102,100,2,0,0,0,2,0,69,66,82,0,23,124,471,147,145
2020.09,1,1,25,124,0,0,0,0,0,0,0,0,0,0,24,31,9,0,106,116,9,0,54,1,19,0,43,51,47,0,10,68,720,124,124
2020.09,1,1,30,108,0,0,0,0,0,0,0,0,0,0,17,53,12,0,91,101,15,0,19,1,18,0,16,12,14,0,8,85,850,108,108
2020.09,1,1,35,79,0,0,0,0,0,0,0,0,0,0,11,15,10,0,72,76,11,0,0,0,16,0,42,40,34,0,5,40,782,79,79
2020.09,1,1,40,71,0,0,0,0,0,0,0,0,0,0,11,28,15,0,65,67,23,0,2,2,9,0,21,15,18,0,5,56,813,71,71
2020.09,1,1,45,62,0,0,0,0,0,0,0,0,0,0,9,18,15,0,55,60,20,0,28,0,8,0,11,11,10,0,3,44,853,62,62
2020.09,1,1,50,156,0,0,0,0,0,0,0,0,0,0,5,4,45,0,137,148,77,0,29,9,20,0,87,81,77,0,1,54,2239,156,156
2020.17,1,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.17,1,0,12,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.17,1,0,15,179,0,0,0,0,0,0,0,0,0,0,7,12,0,0,14,21,0,0,1,33,0,0,23,19,24,0,1,20,38,63,32
2020.17,1,0,20,146,0,0,0,0,0,0,0,0,0,0,18,39,1,0,54,89,1,0,2,24,0,0,75,65,74,0,8,63,235,131,115
2020.17,1,0,25,129,0,0,0,0,0,0,0,0,0,0,40,35,7,0,77,119,7,0,0,37,0,0,68,56,73,0,22,97,524,129,127
2020.17,1,0,30,116,0,0,0,0,0,0,0,0,0,0,15,52,14,0,85,105,15,0,0,1,0,0,64,46,58,0,12,87,788,116,116
2020.17,1,0,35,76,0,0,0,0,0,0,0,0,0,0,8,13,10,0,59,74,13,0,0,0,3,0,54,50,53,0,4,36,582,76,76
2020.17,1,0,40,78,0,0,0,0,0,0,0,0,0,0,15,9,11,0,56,74,17,0,5,0,3,0,54,55,48,0,7,39,791,78,78
2020.17,1,0,45,67,0,0,0,0,0,0,0,0,0,0,18,25,14,0,55,65,18,0,2,0,10,0,17,17,19,0,14,75,921,67,67
2020.17,1,0,50,140,0,0,0,0,0,0,0,0,0,0,9,32,52,0,132,131,79,0,0,0,11,0,63,50,49,0,8,101,2606,140,140
2020.17,1,1,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.17,1,1,12,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.17,1,1,15,179,0,0,0,0,0,0,0,0,0,0,9,37,0,0,22,56,0,0,0,0,0,0,29,24,29,0,5,46,97,68,64
2020.17,1,1,20,154,0,0,0,0,0,0,0,0,0,0,54,45,3,0,102,102,3,0,0,0,2,0,75,68,83,0,24,123,480,146,146
2020.17,1,1,25,126,0,0,0,0,0,0,0,0,0,0,23,29,9,0,107,118,9,0,55,0,18,0,46,56,50,0,9,66,726,126,126
2020.17,1,1,30,109,0,0,0,0,0,0,0,0,0,0,19,55,12,0,92,101,14,0,16,1,19,0,14,10,12,0,8,89,856,109,109
2020.17,1,1,35,78,0,0,0,1,0,0,0,0,0,0,11,14,10,0,71,75,12,0,0,0,15,0,43,40,34,0,5,38,777,78,78
2020.17,1,1,40,73,0,0,0,0,0,0,0,0,0,0,11,29,15,0,67,69,23,0,0,2,9,0,22,16,19,0,5,58,832,73,73
2020.17,1,1,45,62,0,0,0,0,0,0,0,0,0,0,9,18,15,0,55,60,20,0,29,0,8,0,10,10,9,0,3,44,853,62,62
2020.17,1,1,50,156,0,0,0,0,0,0,0,0,0,0,5,4,45,0,137,148,77,0,29,9,20,0,87,81,77,0,1,54,2239,156,156
2020.25,1,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.25,1,0,12,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.25,1,0,15,179,0,0,0,0,0,0,0,0,0,0,8,14,0,0,15,23,0,0,0,31,0,0,23,19,24,0,2,23,41,63,34
2020.25,1,0,20,147,0,0,0,0,0,0,0,0,0,0,19,43,1,0,55,92,1,0,0,22,0,0,73,63,72,0,8,69,239,131,119
2020.25,1,0,25,125,0,0,0,0,0,0,0,0,0,0,36,34,6,0,74,115,6,0,0,39,0,0,63,50,68,0,19,91,498,125,123
2020.25,1,0,30,121,0,0,0,0,0,0,0,0,0,0,17,55,14,0,90,110,15,0,0,1,0,0,65,48,61,0,13,93,804,121,121
2020.25,1,0,35,76,0,0,0,0,0,0,0,0,0,0,8,12,11,0,59,74,14,0,0,0,3,0,56,51,54,0,5,37,600,76,76
2020.25,1,0,40,79,0,0,0,0,0,0,0,0,0,0,18,10,11,0,57,75,17,0,4,0,3,0,51,56,48,0,7,45,805,79,79
2020.25,1,0,45,67,0,0,0,0,0,0,0,0,0,0,19,24,14,0,55,65,18,0,0,0,10,0,18,19,20,0,14,75,925,67,67
2020.25,1,0,50,140,0,0,0,0,0,0,0,0,0,0,9,33,52,0,132,131,79,0,0,0,12,0,61,49,47,0,7,102,2609,140,140
2020.25,1,1,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.25,1,1,12,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.25,1,1,15,180,0,0,0,0,0,0,0,0,0,0,9,42,0,0,23,60,0,0,0,0,0,0,29,21,27,0,6,51,104,70,67
2020.25,1,1,20,152,0,0,0,0,0,0,0,0,0,0,55,46,3,0,101,102,3,0,3,0,2,0,73,63,79,0,23,123,478,146,144
2020.25,1,1,25,127,0,0,0,0,0,0,0,0,0,0,26,32,8,0,107,118,8,0,48,0,20,0,43,53,48,0,10,74,721,127,127
2020.25,1,1,30,108,0,0,0,0,0,0,0,0,0,0,23,53,13,0,91,100,15,0,13,4,19,0,12,8,10,0,10,94,864,108,108
2020.25,1,1,35,80,0,0,0,0,0,0,0,0,0,0,10,14,10,0,73,77,12,0,0,0,16,0,45,42,36,0,4,37,796,80,80
2020.25,1,1,40,72,0,0,0,0,0,0,0,0,0,0,11,27,15,0,66,68,23,0,0,5,10,0,18,12,15,0,6,57,822,72,72
2020.25,1,1,45,63,0,0,0,0,0,0,0,0,0,0,9,18,15,0,56,61,20,0,28,0,8,0,12,11,10,0,3,44,867,63,63
2020.25,1,1,50,156,0,0,0,0,0,0,0,0,0,0,5,5,45,0,137,148,77,0,29,9,20,0,86,80,76,0,2,55,2240,156,156
2020.34,1,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.34,1,0,12,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.34,1,0,15,180,0,0,0,0,0,0,0,0,0,0,7,13,0,0,14,22,0,0,0,32,0,0,23,19,23,0,1,20,38,62,32
2020.34,1,0,20,147,0,0,0,0,0,0,0,0,0,0,20,44,1,0,55,93,1,0,1,22,0,0,72,62,71,0,9,70,243,132,120
2020.34,1,0,25,125,0,0,0,0,0,0,0,0,0,0,38,38,5,0,75,116,5,0,0,39,0,0,60,46,66,0,18,95,502,125,125
2020.34,1,0,30,121,0,0,0,0,0,0,0,0,0,0,16,53,15,0,88,111,16,0,0,2,0,0,65,48,59,0,12,90,804,121,121
2020.34,1,0,35,79,0,0,0,0,0,0,0,0,0,0,7,11,11,0,62,76,14,0,0,0,3,0,61,54,58,0,5,34,611,79,79
2020.34,1,0,40,76,0,0,0,1,0,0,0,0,0,0,15,9,11,0,55,72,16,0,0,0,3,0,51,54,48,0,9,43,786,76,76
2020.34,1,0,45,68,0,0,0,0,0,0,0,0,0,0,21,23,14,0,55,66,19,0,0,0,10,0,19,20,21,0,14,75,925,68,68
2020.34,1,0,50,142,0,0,0,1,0,0,0,0,0,0,8,29,51,0,134,133,79,0,0,0,12,0,65,54,51,0,6,95,2637,142,142
2020.34,1,1,0,630,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.34,1,1,12,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.34,1,1,15,178,0,0,0,0,0,0,0,0,0,0,9,44,0,0,23,62,0,0,0,0,0,0,28,21,28,0,4,53,104,71,69
2020.34,1,1,20,154,0,0,0,0,0,0,0,0,0,0,58,47,3,0,104,101,3,0,0,0,2,0,72,65,80,0,23,128,483,145,145
2020.34,1,1,25,127,0,0,0,0,0,0,0,0,0,0,25,31,8,0,106,118,8,0,53,0,22,0,42,52,48,0,11,72,728,127,127
2020.34,1,1,30,105,0,0,0,0,0,0,0,0,0,0,19,49,13,0,88,97,15,0,13,7,17,0,13,8,10,0,8,85,804,105,105
2020.34,1,1,35,82,0,0,0,0,0,0,0,0,0,0,9,16,9,0,75,79,11,0,1,1,17,0,46,41,36,0,2,35,818,82,82
2020.34,1,1,40,73,0,0,0,0,0,0,0,0,0,0,10,24,15,0,67,69,23,0,1,6,10,0,20,15,16,0,4,53,850,73,73
2020.34,1,1,45,64,0,0,0,0,0,0,0,0,0,0,7,16,16,0,57,62,21,0,27,1,9,0,14,13,12,0,4,41,880,64,64
2020.34,1,1,50,157,0,0,0,0,0,0,0,0,0,0,6,5,44,0,138,149,77,0,29,10,20,0,86,79,76,0,3,55,2250,157,157
2020.42,1,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.42,1,0,12,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.42,1,0,15,184,0,0,0,0,0,0,0,0,0,0,7,13,0,0,14,22,0,0,1,33,0,0,23,19,24,0,1,20,38,65,32
2020.42,1,0,20,143,0,0,0,0,0,0,0,0,0,0,17,45,1,0,54,92,1,0,0,21,0,0,71,61,71,0,10,70,240,128,117
2020.42,1,0,25,129,0,0,0,0,0,0,0,0,0,0,36,38,6,0,76,119,6,0,0,38,0,0,64,51,71,0,18,95,518,129,129
2020.42,1,0,30,121,0,0,0,0,0,0,0,0,0,0,16,50,16,0,88,111,17,0,0,3,0,0,67,49,61,0,12,88,805,121,121
2020.42,1,0,35,77,0,0,0,1,0,0,0,0,0,0,6,12,10,0,61,74,13,0,0,0,3,0,59,52,56,0,5,32,606,77,77
2020.42,1,0,40,75,0,0,0,0,0,0,0,0,0,0,12,9,11,0,53,71,16,0,1,0,3,0,51,52,47,0,6,38,721,75,75
2020.42,1,0,45,67,0,0,0,0,0,0,0,0,0,0,26,23,15,0,54,65,20,0,0,0,9,0,16,17,17,0,14,82,913,67,67
2020.42,1,0,50,144,0,0,0,0,0,0,0,0,0,0,8,28,51,0,136,135,78,0,0,0,13,0,67,57,53,0,5,91,2654,144,144
2020.42,1,1,0,630,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.42,1,1,12,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.42,1,1,15,179,0,0,0,0,0,0,0,0,0,0,8,43,0,0,24,63,0,0,0,0,0,0,31,24,31,0,3,51,106,71,71
2020.42,1,1,20,154,0,0,0,0,0,0,0,0,0,0,56,45,3,0,101,100,3,0,2,0,2,0,71,63,76,0,23,123,478,144,142
2020.42,1,1,25,128,0,0,0,0,0,0,0,0,0,0,23,32,10,0,107,118,10,0,51,0,22,0,46,54,49,0,13,76,736,128,128
2020.42,1,1,30,106,0,0,0,0,0,0,0,0,0,0,20,50,13,0,89,98,15,0,12,8,16,0,13,8,10,0,6,85,807,106,106
2020.42,1,1,35,80,0,0,0,0,0,0,0,0,0,0,9,15,9,0,73,77,11,0,1,1,17,0,45,40,35,0,2,34,806,80,80
2020.42,1,1,40,74,0,0,0,0,0,0,0,0,0,0,7,23,14,0,69,70,22,0,0,9,10,0,22,17,20,0,4,48,829,74,74
2020.42,1,1,45,66,0,0,0,0,0,0,0,0,0,0,7,16,17,0,58,64,22,0,27,2,10,0,14,13,11,0,5,44,928,66,66
2020.42,1,1,50,157,0,0,0,0,0,0,0,0,0,0,6,5,44,0,138,149,77,0,28,10,20,0,87,79,77,0,3,55,2251,157,157
2020.5,1,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,12,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,0,15,179,0,0,0,0,0,0,0,0,0,0,7,16,0,0,15,24,0,0,3,30,0,0,23,20,24,0,1,23,41,65,35
2020.5,1,0,20,148,0,0,0,0,0,0,0,0,0,0,16,42,1,0,54,94,1,0,2,25,0,0,71,62,72,0,9,65,243,131,119
2020.5,1,0,25,127,0,0,0,0,0,0,0,0,0,0,38,36,7,0,74,117,7,0,0,40,0,0,63,49,68,0,18,94,507,127,127
2020.5,1,0,30,121,0,0,0,0,0,0,0,0,0,0,14,51,16,0,88,111,17,0,0,4,0,0,66,46,59,0,14,89,808,121,121
2020.5,1,0,35,76,0,0,0,0,0,0,0,0,0,0,6,10,10,0,62,73,12,0,0,0,3,0,59,52,55,0,4,28,590,76,76
2020.5,1,0,40,73,0,0,0,0,0,0,0,0,0,0,12,10,11,0,51,70,17,0,1,0,3,0,51,50,45,0,7,38,700,73,73
2020.5,1,0,45,70,0,0,0,0,0,0,0,0,0,0,26,24,15,0,56,67,19,0,2,0,8,0,18,19,20,0,15,83,951,70,70
2020.5,1,0,50,145,0,0,0,1,0,0,0,0,0,0,7,27,50,0,137,136,79,0,0,0,14,0,67,57,54,0,4,88,2677,145,145
2020.5,1,1,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.5,1,1,12,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
