Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
303,1,X-a0-b0:Y-a0-b1,25874,16109,218490,1521029,3168,8.16288
303,1,X-a0-b0:Y-a1-b1,16141,11192,179771,1392941,1849,7.70308
303,1,X-a1-b0:Y-a1-b1,2058,1595,30941,263647,261,7.64751
303,1,X-a0-b1:Y-a1-b1,2047,1548,30115,260842,221,6.61538
303,1,Other,49482,28470,344521,2300917,5937,8.78356
304,1,X-a0-b0:Y-a1-b0,26345,16622,218802,1534214,3242,8.20913
304,1,X-a0-b0:Y-a0-b1,25932,16069,217874,1539667,3054,8.09692
304,1,X-a0-b0:Y-a1-b1,16241,11819,181820,1412523,1942,7.59526
304,1,X-a1-b0:Y-a1-b1,2069,1737,31645,257595,259,7.23938
304,1,X-a0-b1:Y-a1-b1,2065,1721,30779,264249,234,7.34188
304,1,Other,49189,27636,341662,2269166,5998,8.68723
305,1,X-a0-b0:Y-a1-b0,26340,16623,218206,1471326,3185,8.14945
305,1,X-a0-b0:Y-a0-b1,26078,16015,217662,1435114,3083,8.44794
305,1,X-a0-b0:Y-a1-b1,16725,11480,184669,1284190,1921,7.46903
305,1,X-a1-b0:Y-a1-b1,2179,1699,32225,239366,252,7.21032
305,1,X-a0-b1:Y-a1-b1,2197,1699,31641,239498,240,7.4
305,1,Other,48343,28091,338259,2224424,5911,8.70834
306,1,X-a0-b0:Y-a1-b0,26440,16432,218031,1601451,3120,8.31346
306,1,X-a0-b0:Y-a0-b1,26017,16093,217260,1573835,3152,8.13959
306,1,X-a0-b0:Y-a1-b1,16918,11627,186054,1528565,1916,7.59916
306,1,X-a1-b0:Y-a1-b1,2231,1764,32790,304172,257,7.63035
306,1,X-a0-b1:Y-a1-b1,2230,1737,32140,299108,272,7.11397
306,1,Other,48066,28028,336250,2327223,5836,8.67581
307,1,X-a0-b0:Y-a1-b0,26448,16242,217907,1553582,3210,8.30405
307,1,X-a0-b0:Y-a0-b1,25897,16176,215964,1554722,3201,8.3224
307,1,X-a0-b0:Y-a1-b1,17028,12081,188394,1462017,2030,7.70099
307,1,X-a1-b0:Y-a1-b1,2285,1935,33781,281140,245,6.98367
307,1,X-a0-b1:Y-a1-b1,2271,1856,32984,274703,255,7.02745
307,1,Other,48164,26813,332979,2282101,5698,8.88522
308,1,X-a0-b0:Y-a1-b0,26554,16210,217553,1512521,3146,8.18055
308,1,X-a0-b0:Y-a0-b1,25843,16170,215848,1478988,3166,8.3266
308,1,X-a0-b0:Y-a1-b1,17523,11770,190945,1384368,1977,7.95599
308,1,X-a1-b0:Y-a1-b1,2396,1864,34525,278420,274,7.04745
308,1,X-a0-b1:Y-a1-b1,2412,1833,33719,258668,244,6.89754
308,1,Other,47434,27035,330502,2242367,5714,8.72191
309,1,X-a0-b0:Y-a1-b0,26449,16158,217144,1615257,3315,8.11584
309,1,X-a0-b0:Y-a0-b1,25911,16167,215380,1605147,3043,8.29708
309,1,X-a0-b0:Y-a1-b1,17501,12129,191927,1628506,2109,7.45282
309,1,X-a1-b0:Y-a1-b1,2465,1939,35261,344820,268,6.93657
309,1,X-a0-b1:Y-a1-b1,2475,1902,34218,321423,283,7.34982
309,1,Other,47092,26832,328273,2338980,5743,8.80986
310,1,X-a0-b0:Y-a1-b0,26444,16176,216220,1549565,3158,8.34896
310,1,X-a0-b0:Y-a0-b1,25982,16057,214565,1551429,3083,8.20305
310,1,X-a0-b0:Y-a1-b1,17650,12757,194792,1497490,2114,7.49527
310,1,X-a1-b0:Y-a1-b1,2544,2029,36630,304296,284,6.99296
310,1,X-a0-b1:Y-a1-b1,2541,2037,35131,300751,258,6.50775
310,1,Other,46820,25962,325126,2271405,5711,8.7454
311,1,X-a0-b0:Y-a1-b0,26417,16167,215852,1572018,3119,8.41167
311,1,X-a0-b0:Y-a0-b1,26017,15942,214252,1494110,3071,8.2706
311,1,X-a0-b0:Y-a1-b1,18183,12489,196789,1464233,2039,7.94213
311,1,X-a1-b0:Y-a1-b1,2678,1992,37394,319488,286,7.02448
311,1,X-a0-b1:Y-a1-b1,2619,2004,36044,296192,312,6.60577
311,1,Other,45883,26455,322589,2298010,5830,8.78045
312,1,X-a0-b0:Y-a1-b0,26379,16169,215931,1664283,3205,8.22933
312,1,X-a0-b0:Y-a0-b1,26041,16040,212753,1640161,3097,8.31805
312,1,X-a0-b0:Y-a1-b1,18218,12875,197793,1738404,2192,7.67245
312,1,X-a1-b0:Y-a1-b1,2707,2079,38445,390705,292,7.13699
312,1,X-a0-b1:Y-a1-b1,2665,2085,36827,367149,304,7.38158
312,1,Other,45516,26163,321275,2380856,5644,8.86375
313,1,X-a0-b0:Y-a1-b0,26402,16224,214882,1567518,3080,8.23734
313,1,X-a0-b0:Y-a0-b1,25963,16079,211110,1576227,3187,8.2689
313,1,X-a0-b0:Y-a1-b1,18486,13166,200284,1572206,2102,7.6765
313,1,X-a1-b0:Y-a1-b1,2757,2189,39732,334949,333,7.03003
313,1,X-a0-b1:Y-a1-b1,2762,2155,38028,333593,310,7.11613
313,1,Other,45249,25543,318317,2294243,5532,8.77675
314,1,X-a0-b0:Y-a1-b0,26384,16150,214241,1590768,3207,8.28594
314,1,X-a0-b0:Y-a0-b1,25957,16064,210679,1520260,3080,8.31299
314,1,X-a0-b0:Y-a1-b1,18992,12799,201791,1546933,2171,7.82082
314,1,X-a1-b0:Y-a1-b1,2835,2173,40432,340013,340,7.36765
314,1,X-a0-b1:Y-a1-b1,2861,2086,38928,324993,335,7.27164
314,1,Other,44521,25701,316459,2307636,5503,8.71652
315,1,X-a0-b0:Y-a1-b0,26392,16184,213817,1678294,3131,8.31971
315,1,X-a0-b0:Y-a0-b1,25889,16128,210511,1649893,3159,8.34346
315,1,X-a0-b0:Y-a1-b1,19166,13050,203207,1797054,2178,7.82645
315,1,X-a1-b0:Y-a1-b1,2890,2280,41152,414914,341,7.60704
315,1,X-a0-b1:Y-a1-b1,2879,2260,39677,398716,341,7.0088
315,1,Other,44346,25327,315139,2392650,5448,8.74908
316,1,X-a0-b0:Y-a1-b0,26348,16099,213099,1562773,3214,8.17019
316,1,X-a0-b0:Y-a0-b1,25971,16061,209558,1585327,3067,8.2178
316,1,X-a0-b0:Y-a1-b1,19490,13320,205326,1605715,2248,7.58719
316,1,X-a1-b0:Y-a1-b1,2968,2344,42310,350019,346,6.80058
316,1,X-a0-b1:Y-a1-b1,2915,2332,40870,348933,356,7.34551
316,1,Other,43967,25038,312292,2282667,5363,8.61085
317,1,X-a0-b0:Y-a1-b0,26360,16104,211920,1604019,3099,8.13456
317,1,X-a0-b0:Y-a0-b1,25974,16069,209453,1581063,3140,8.49713
317,1,X-a0-b0:Y-a1-b1,19746,13323,206781,1659018,2348,8.0115
317,1,X-a1-b0:Y-a1-b1,3083,2325,42931,366123,344,6.95349
317,1,X-a0-b1:Y-a1-b1,3023,2280,41864,372238,329,6.86626
317,1,Other,43437,25227,310425,2333466,5275,8.89043
318,1,X-a0-b0:Y-a1-b0,26223,16153,211283,1713363,3226,8.24055
318,1,X-a0-b0:Y-a0-b1,25989,15893,208889,1681211,3067,8.2703
318,1,X-a0-b0:Y-a1-b1,19807,13697,208140,1901175,2349,7.83482
318,1,X-a1-b0:Y-a1-b1,3142,2472,43548,456635,366,7.22678
318,1,X-a0-b1:Y-a1-b1,3072,2415,42739,435987,346,7.49711
318,1,Other,43079,24908,308904,2403686,5276,8.87092
319,1,X-a0-b0:Y-a1-b0,26274,16238,210173,1587519,3048,8.50525
319,1,X-a0-b0:Y-a0-b1,25988,15964,207501,1627447,3152,8.50539
319,1,X-a0-b0:Y-a1-b1,20057,14135,210475,1727665,2324,7.83692
319,1,X-a1-b0:Y-a1-b1,3250,2412,44965,391129,369,7.01355
319,1,X-a0-b1:Y-a1-b1,3210,2386,43886,407053,358,7.24302
319,1,Other,42742,24538,305778,2330907,5265,8.57911
320,1,X-a0-b0:Y-a1-b0,26190,16214,209125,1607320,3180,8.29025
320,1,X-a0-b0:Y-a0-b1,25866,15953,207342,1619149,3140,8.23408
320,1,X-a0-b0:Y-a1-b1,20526,13900,211934,1741846,2277,7.77646
320,1,X-a1-b0:Y-a1-b1,3317,2454,45668,399309,413,6.92736
320,1,X-a0-b1:Y-a1-b1,3269,2404,45046,399145,403,7.12407
320,1,Other,42401,24654,304329,2335410,5133,8.95461
321,1,X-a0-b0:Y-a1-b0,26199,15979,208726,1724157,3179,8.3023
321,1,X-a0-b0:Y-a0-b1,25832,15838,207040,1686352,3202,8.42224
321,1,X-a0-b0:Y-a1-b1,20730,14151,213248,1955503,2411,7.9382
321,1,X-a1-b0:Y-a1-b1,3357,2594,46482,471691,389,6.85347
321,1,X-a0-b1:Y-a1-b1,3299,2569,46068,462863,374,7.41711
321,1,Other,42135,24419,302477,2419270,5177,8.60421
322,1,X-a0-b0:Y-a1-b0,26153,15974,207954,1607724,3213,8.50078
322,1,X-a0-b0:Y-a0-b1,25759,16040,205267,1631730,3053,8.30102
322,1,X-a0-b0:Y-a1-b1,20969,14308,215293,1811607,2499,7.87995
322,1,X-a1-b0:Y-a1-b1,3509,2599,47466,431350,380,7.10789
322,1,X-a0-b1:Y-a1-b1,3440,2608,47195,429380,360,7.58611
322,1,Other,41752,24111,299588,2329733,5141,8.70259
323,1,X-a0-b0:Y-a1-b0,26152,15874,206929,1655319,3155,8.62631
323,1,X-a0-b0:Y-a0-b1,25774,15861,204890,1686793,3168,8.46686
323,1,X-a0-b0:Y-a1-b1,21370,14245,216763,1918553,2426,7.81657
323,1,X-a1-b0:Y-a1-b1,3568,2665,48446,456966,418,6.99043
323,1,X-a0-b1:Y-a1-b1,3546,2590,48104,462341,409,7.59658
323,1,Other,41250,24167,297564,2387651,5125,8.85698
324,1,X-a0-b0:Y-a1-b0,26228,15739,205532,1749999,2995,8.0995
324,1,X-a0-b0:Y-a0-b1,25685,15719,204332,1696425,3138,8.10739
324,1,X-a0-b0:Y-a1-b1,21561,14686,218722,2014513,2445,7.78037
324,1,X-a1-b0:Y-a1-b1,3605,2851,49380,499704,441,7.65986
324,1,X-a0-b1:Y-a1-b1,3580,2707,49242,488431,437,6.83295
324,1,Other,41168,23584,295863,2438264,4975,8.56864
325,1,X-a0-b0:Y-a1-b0,26100,15714,204408,1649098,3173,8.45635
325,1,X-a0-b0:Y-a0-b1,25620,15686,203308,1641636,3113,8.33023
325,1,X-a0-b0:Y-a1-b1,21771,14831,220211,1858291,2606,7.7076
325,1,X-a1-b0:Y-a1-b1,3727,2839,50518,475984,423,7.39716
325,1,X-a0-b1:Y-a1-b1,3681,2696,50361,456642,414,7.31159
325,1,Other,40983,23410,294010,2396680,4795,8.63379
326,1,X-a0-b0:Y-a1-b0,26045,15831,203237,1692041,3145,8.53514
326,1,X-a0-b0:Y-a0-b1,25667,15711,202737,1695166,3046,8.22226
326,1,X-a0-b0:Y-a1-b1,22026,14834,220988,2023563,2533,7.94394
326,1,X-a1-b0:Y-a1-b1,3823,2901,51467,514028,439,7.52164
326,1,X-a0-b1:Y-a1-b1,3761,2706,51203,500467,422,7.83886
326,1,Other,40549,23571,292797,2421271,4948,8.79931
327,1,X-a0-b0:Y-a1-b0,25984,15623,202357,1708270,3135,8.30112
327,1,X-a0-b0:Y-a0-b1,25674,15465,201719,1706102,3105,8.29114
327,1,X-a0-b0:Y-a1-b1,22105,15341,222575,2039397,2651,7.7367
327,1,X-a1-b0:Y-a1-b1,3886,3072,52482,529434,446,7.68834
327,1,X-a0-b1:Y-a1-b1,3823,2794,52290,530793,424,7.14623
327,1,Other,40331,23085,290825,2434390,4930,8.60325
328,1,X-a0-b0:Y-a1-b0,25827,15638,201603,1661914,3152,8.42925
328,1,X-a0-b0:Y-a0-b1,25517,15478,200636,1670895,3116,8.31932
328,1,X-a0-b0:Y-a1-b1,22532,15210,224076,1985329,2580,7.82984
328,1,X-a1-b0:Y-a1-b1,4041,3026,53646,515015,467,7.49679
328,1,X-a0-b1:Y-a1-b1,3894,2817,53598,502636,441,7.56689
328,1,Other,39957,22974,288981,2414007,4773,8.66625
329,1,X-a0-b0:Y-a1-b0,25752,15624,200379,1728663,3120,8.32692
329,1,X-a0-b0:Y-a0-b1,25463,15387,199595,1689075,3066,8.54762
329,1,X-a0-b0:Y-a1-b1,22786,15137,225272,2081369,2704,7.89608
329,1,X-a1-b0:Y-a1-b1,4085,3200,54373,542441,485,6.94433
329,1,X-a0-b1:Y-a1-b1,3991,2868,54306,537808,445,7.58876
329,1,Other,39528,23031,287491,2455050,4896,8.75225
330,1,X-a0-b0:Y-a1-b0,25666,15291,199681,1724332,3223,8.40925
330,1,X-a0-b0:Y-a0-b1,25421,15165,198761,1725338,3059,8.2442
330,1,X-a0-b0:Y-a1-b1,22896,15520,226746,2133086,2669,7.88123
330,1,X-a1-b0:Y-a1-b1,4145,3279,55377,556956,506,7.42095
330,1,X-a0-b1:Y-a1-b1,4078,2986,55338,576353,455,7.37802
330,1,Other,39348,22503,285861,2454504,4825,8.57202
331,1,X-a0-b0:Y-a1-b0,25489,15298,198874,1672966,3076,8.35988
331,1,X-a0-b0:Y-a0-b1,25328,15290,197660,1686543,3042,8.43458
331,1,X-a0-b0:Y-a1-b1,23281,15350,228520,2038237,2715,7.72155
331,1,X-a1-b0:Y-a1-b1,4299,3244,56437,543274,484,6.95661
331,1,X-a0-b1:Y-a1-b1,4130,3067,56766,523913,496,7.68347
331,1,Other,38895,22545,284307,2426701,4789,8.8056
332,1,X-a0-b0:Y-a1-b0,25366,15386,197927,1752106,3118,8.44163
332,1,X-a0-b0:Y-a0-b1,25412,15330,197063,1717135,2894,8.48238
332,1,X-a0-b0:Y-a1-b1,23439,15494,229926,2172205,2771,7.9603
332,1,X-a1-b0:Y-a1-b1,4362,3300,57394,604379,505,7.22178
332,1,X-a0-b1:Y-a1-b1,4191,3212,57180,591665,496,7.32661
332,1,Other,38514,22591,283290,2488316,4808,8.59651
333,1,X-a0-b0:Y-a1-b0,25419,15252,196787,1757302,3024,8.53439
333,1,X-a0-b0:Y-a0-b1,25313,15125,196052,1760456,3061,8.49298
333,1,X-a0-b0:Y-a1-b1,23642,15647,231344,2238994,2686,7.70365
333,1,X-a1-b0:Y-a1-b1,4485,3440,58338,605355,539,7.27087
333,1,X-a0-b1:Y-a1-b1,4248,3414,58231,602746,483,7.44306
333,1,Other,38375,22054,282042,2475050,4621,8.61502
334,1,X-a0-b0:Y-a1-b0,25269,15150,195854,1717178,3046,8.40578
334,1,X-a0-b0:Y-a0-b1,25208,15217,195462,1704793,3029,8.27534
334,1,X-a0-b0:Y-a1-b1,23963,15558,233130,2134808,2794,8.13744
334,1,X-a1-b0:Y-a1-b1,4626,3442,59447,586972,527,6.89184
334,1,X-a0-b1:Y-a1-b1,4380,3463,59374,597980,517,7.89168
334,1,Other,37925,22092,279794,2494410,4691,8.61565
335,1,X-a0-b0:Y-a1-b0,25153,15206,194816,1776252,2974,8.51816
335,1,X-a0-b0:Y-a0-b1,25155,15096,194236,1722892,3083,8.59033
335,1,X-a0-b0:Y-a1-b1,24037,15643,233634,2293971,2885,7.89671
335,1,X-a1-b0:Y-a1-b1,4678,3520,60321,660963,534,7.44382
335,1,X-a0-b1:Y-a1-b1,4482,3532,60369,631369,516,7.63372
335,1,Other,37773,22081,278929,2524283,4494,8.72586
336,1,X-a0-b0:Y-a1-b0,25139,15062,193889,1762353,3004,8.64414
336,1,X-a0-b0:Y-a0-b1,25109,14998,192765,1757925,3005,8.5797
336,1,X-a0-b0:Y-a1-b1,24186,15912,234860,2312683,2869,7.832
336,1,X-a1-b0:Y-a1-b1,4761,3711,61616,654203,547,7.43144
336,1,X-a0-b1:Y-a1-b1,4607,3653,61571,626185,526,7.15399
336,1,Other,37574,21713,277738,2488342,4614,8.90312
337,1,X-a0-b0:Y-a1-b0,25034,15021,192830,1736667,3061,8.48416
337,1,X-a0-b0:Y-a0-b1,24926,15181,191792,1724747,2945,8.3511
337,1,X-a0-b0:Y-a1-b1,24387,15985,237017,2225017,2804,8.08987
337,1,X-a1-b0:Y-a1-b1,4998,3644,62914,636601,532,7.68421
337,1,X-a0-b1:Y-a1-b1,4808,3697,62508,647616,530,7.50377
337,1,Other,37250,21850,276258,2518331,4484,8.75201
338,1,X-a0-b0:Y-a1-b0,24835,15084,191601,1806875,3063,8.48449
338,1,X-a0-b0:Y-a0-b1,24828,15094,191155,1759757,3078,8.30864
338,1,X-a0-b0:Y-a1-b1,24513,16176,237697,2432793,2873,7.98817
338,1,X-a1-b0:Y-a1-b1,5080,3707,64018,719795,576,7.06771
338,1,X-a0-b1:Y-a1-b1,4959,3752,63509,691860,552,7.24638
338,1,Other,36973,21702,275825,2567559,4541,8.73816
339,1,X-a0-b0:Y-a1-b0,24896,14949,190352,1762658,2966,8.32704
339,1,X-a0-b0:Y-a0-b1,24821,14953,189638,1737268,2941,8.53689
339,1,X-a0-b0:Y-a1-b1,24528,16471,238895,2358950,3019,8.0901
339,1,X-a1-b0:Y-a1-b1,5173,3820,65400,693814,591,7.7022
339,1,X-a0-b1:Y-a1-b1,5054,3871,64686,684306,608,7.24671
339,1,Other,36835,21267,273944,2514307,4499,8.65703
340,1,X-a0-b0:Y-a1-b0,24675,14997,189773,1752000,3109,8.55967
340,1,X-a0-b0:Y-a0-b1,24638,14991,188371,1727267,3053,8.46282
340,1,X-a0-b0:Y-a1-b1,24860,16383,240163,2313255,2928,8.10451
340,1,X-a1-b0:Y-a1-b1,5278,3806,66425,681180,653,7.22052
340,1,X-a0-b1:Y-a1-b1,5169,3883,65799,699755,598,7.34281
340,1,Other,36573,21343,272532,2539006,4392,8.62933
341,1,X-a0-b0:Y-a1-b0,24634,14917,188802,1807565,2963,8.53797
341,1,X-a0-b0:Y-a0-b1,24652,14914,186853,1778308,2952,8.5752
341,1,X-a0-b0:Y-a1-b1,25078,16648,240853,2477458,2891,8.08544
341,1,X-a1-b0:Y-a1-b1,5329,3944,67171,740316,633,7.75671
341,1,X-a0-b1:Y-a1-b1,5291,3918,66899,736642,615,7.61301
341,1,Other,36346,21308,271466,2589310,4445,8.67986
342,1,X-a0-b0:Y-a1-b0,24609,14724,187964,1780742,2984,8.28887
342,1,X-a0-b0:Y-a0-b1,24649,14603,185592,1750069,2985,8.43585
342,1,X-a0-b0:Y-a1-b1,25230,16794,241948,2436377,2995,8.08581
342,1,X-a1-b0:Y-a1-b1,5423,4090,68069,732930,616,7.25162
342,1,X-a0-b1:Y-a1-b1,5398,3948,68018,733387,621,7.4058
342,1,Other,36300,21090,270531,2559727,4207,8.54552
343,1,X-a0-b0:Y-a1-b0,24705,14624,187384,1773722,2800,8.22893
343,1,X-a0-b0:Y-a0-b1,24431,14548,184272,1754166,3009,8.59588
343,1,X-a0-b0:Y-a1-b1,25526,16611,243250,2445748,2974,7.94822
343,1,X-a1-b0:Y-a1-b1,5575,4114,69320,753009,640,7.45937
343,1,X-a0-b1:Y-a1-b1,5575,4051,69140,756992,609,7.67323
343,1,Other,35862,21190,269531,2593484,4491,8.65242
344,1,X-a0-b0:Y-a1-b0,24561,14621,186334,1814718,2968,8.49158
344,1,X-a0-b0:Y-a0-b1,24292,14432,183459,1809396,2995,8.52755
344,1,X-a0-b0:Y-a1-b1,25591,16942,243851,2596434,3085,8.1436
344,1,X-a1-b0:Y-a1-b1,5674,4249,70307,813785,660,7.48788
344,1,X-a0-b1:Y-a1-b1,5688,4178,70149,788314,636,7.32233
344,1,Other,35741,20989,267934,2619790,4330,8.56859
345,1,X-a0-b0:Y-a1-b0,24429,14680,184820,1788565,2950,8.32644
345,1,X-a0-b0:Y-a0-b1,24251,14208,182411,1740709,2948,8.29613
345,1,X-a0-b0:Y-a1-b1,25746,17184,245388,2506778,3115,8.03018
345,1,X-a1-b0:Y-a1-b1,5811,4268,71639,801912,682,7.58358
345,1,X-a0-b1:Y-a1-b1,5847,4255,71100,778854,625,7.4192
345,1,Other,35478,20881,266084,2582280,4325,8.75144
346,1,X-a0-b0:Y-a1-b0,24430,14527,184083,1785396,2851,8.47212
346,1,X-a0-b0:Y-a0-b1,24110,14151,181723,1763651,2922,8.6232
346,1,X-a0-b0:Y-a1-b1,25898,17183,246643,2549007,3059,8.14286
346,1,X-a1-b0:Y-a1-b1,5967,4339,73187,796138,688,7.14099
346,1,X-a0-b1:Y-a1-b1,5889,4259,72164,795930,713,7.53576
346,1,Other,35192,20791,264949,2615324,4288,8.61637
347,1,X-a0-b0:Y-a1-b0,24348,14484,182637,1795617,2920,8.70925
347,1,X-a0-b0:Y-a0-b1,23973,14191,180431,1787558,2922,8.4076
347,1,X-a0-b0:Y-a1-b1,26013,17378,247227,2681324,3106,7.99968
347,1,X-a1-b0:Y-a1-b1,6091,4464,73981,844175,695,7.58849
347,1,X-a0-b1:Y-a1-b1,6029,4305,73003,853140,678,7.45723
347,1,Other,34986,20596,264104,2617668,4266,8.60759
348,1,X-a0-b0:Y-a1-b0,24237,14457,181563,1790498,2928,8.55157
348,1,X-a0-b0:Y-a0-b1,23916,14334,179409,1786635,2877,8.45082
348,1,X-a0-b0:Y-a1-b1,26278,17629,248318,2625923,3136,8.09311
348,1,X-a1-b0:Y-a1-b1,6183,4525,75043,856807,755,7.65828
348,1,X-a0-b1:Y-a1-b1,6142,4436,74523,861609,736,7.33288
348,1,Other,34838,20541,262497,2673188,4150,8.73205
349,1,X-a0-b0:Y-a1-b0,24117,14214,180664,1796461,2994,8.40982
349,1,X-a0-b0:Y-a0-b1,23705,14483,177937,1778646,2925,8.49162
349,1,X-a0-b0:Y-a1-b1,26554,17610,249126,2665794,3081,7.9273
349,1,X-a1-b0:Y-a1-b1,6308,4558,76123,865775,717,7.4993
349,1,X-a0-b1:Y-a1-b1,6275,4408,75993,867421,733,7.27149
349,1,Other,34617,20561,261548,2675031,4189,8.64598
350,1,X-a0-b0:Y-a1-b0,23838,14148,179415,1806274,2960,8.51385
350,1,X-a0-b0:Y-a0-b1,23475,14337,176839,1771243,2911,8.64857
350,1,X-a0-b0:Y-a1-b1,26765,17848,250285,2747758,3046,7.96717
350,1,X-a1-b0:Y-a1-b1,6431,4665,77372,896059,737,7.49254
350,1,X-a0-b1:Y-a1-b1,6302,4604,77186,905229,736,7.50272
350,1,Other,34368,20382,261282,2629537,4263,8.61928
351,1,X-a0-b0:Y-a1-b0,23732,14057,178242,1772083,2866,8.6619
351,1,X-a0-b0:Y-a0-b1,23478,14272,175597,1790501,2848,8.48385
351,1,X-a0-b0:Y-a1-b1,27019,17755,251804,2710244,3185,8.10926
351,1,X-a1-b0:Y-a1-b1,6614,4718,78340,911934,742,7.30593
351,1,X-a0-b1:Y-a1-b1,6349,4684,78263,918435,765,7.25752
351,1,Other,34286,20231,259480,2694629,4041,8.72853
352,1,X-a0-b0:Y-a1-b0,23672,13832,176785,1776058,2876,8.70341
352,1,X-a0-b0:Y-a0-b1,23550,14029,174748,1776621,2794,8.44238
352,1,X-a0-b0:Y-a1-b1,27394,17367,252636,2730897,3186,7.78531
352,1,X-a1-b0:Y-a1-b1,6732,4821,79537,926386,735,7.67211
352,1,X-a0-b1:Y-a1-b1,6553,4717,79631,904906,743,7.29744
352,1,Other,34081,20264,258762,2671523,4140,8.4413
353,1,X-a0-b0:Y-a1-b0,23581,13863,175529,1814904,2833,8.43452
353,1,X-a0-b0:Y-a0-b1,23525,13658,174326,1768159,2896,8.38778
353,1,X-a0-b0:Y-a1-b1,27440,17641,253395,2793233,3307,8.03417
353,1,X-a1-b0:Y-a1-b1,6847,4963,80636,944800,783,7.49425
353,1,X-a0-b1:Y-a1-b1,6622,4882,80602,936850,804,7.87313
353,1,Other,33980,20083,257972,2674137,4125,8.75806
354,1,X-a0-b0:Y-a1-b0,23394,13761,174823,1783116,2865,8.45445
354,1,X-a0-b0:Y-a0-b1,23388,13711,173033,1764860,2799,8.3294
354,1,X-a0-b0:Y-a1-b1,27615,17793,254452,2774600,3305,7.83419
354,1,X-a1-b0:Y-a1-b1,7008,5063,81704,967938,768,7.41276
354,1,X-a0-b1:Y-a1-b1,6750,4968,81686,961745,790,7.51519
354,1,Other,33735,19889,256909,2703910,4114,8.72703
355,1,X-a0-b0:Y-a1-b0,23308,13749,173477,1761837,2815,8.30764
355,1,X-a0-b0:Y-a0-b1,23246,13621,171316,1760584,2886,8.33957
355,1,X-a0-b0:Y-a1-b1,27681,17849,255340,2785587,3312,8.12168
355,1,X-a1-b0:Y-a1-b1,7114,5071,83106,976207,882,7.90023
355,1,X-a0-b1:Y-a1-b1,6849,5093,82777,945773,809,7.48579
355,1,Other,33442,19928,255956,2673024,4094,8.50098
356,1,X-a0-b0:Y-a1-b0,23122,13678,172000,1795304,2818,8.63698
356,1,X-a0-b0:Y-a0-b1,23202,13449,170278,1783752,2722,8.24357
356,1,X-a0-b0:Y-a1-b1,27590,18251,255665,2870732,3300,7.93242
356,1,X-a1-b0:Y-a1-b1,7231,5245,84276,1012725,808,7.19802
356,1,X-a0-b1:Y-a1-b1,7001,5151,83986,994360,787,7.64549
356,1,Other,33391,19548,254686,2706778,4041,8.58674
357,1,X-a0-b0:Y-a1-b0,23030,13673,170552,1799030,2765,8.66401
357,1,X-a0-b0:Y-a0-b1,22942,13509,168929,1759537,2819,8.36219
357,1,X-a0-b0:Y-a1-b1,27747,18398,257127,2859834,3286,8.09464
357,1,X-a1-b0:Y-a1-b1,7416,5292,85564,1040113,819,7.42979
357,1,X-a0-b1:Y-a1-b1,7171,5244,85018,1011446,823,7.60267
357,1,Other,33225,19398,254071,2749313,4031,8.50757
358,1,X-a0-b0:Y-a1-b0,22862,13523,169640,1788943,2817,8.54171
358,1,X-a0-b0:Y-a0-b1,22792,13516,167678,1771456,2793,8.53419
358,1,X-a0-b0:Y-a1-b1,28032,18200,257450,2910337,3313,8.3936
358,1,X-a1-b0:Y-a1-b1,7530,5303,86921,1048184,860,7.65465
358,1,X-a0-b1:Y-a1-b1,7291,5278,86086,1040841,886,7.58352
358,1,Other,32860,19445,253183,2728272,4112,8.42753
359,1,X-a0-b0:Y-a1-b0,22662,13490,168335,1785327,2857,8.32447
359,1,X-a0-b0:Y-a0-b1,22664,13367,166687,1767388,2778,8.47408
359,1,X-a0-b0:Y-a1-b1,28215,18035,258663,2980759,3332,8.02401
359,1,X-a1-b0:Y-a1-b1,7664,5403,88259,1103916,882,7.57937
359,1,X-a0-b1:Y-a1-b1,7387,5351,87379,1050419,892,7.55493
359,1,Other,32685,19433,251921,2749272,3939,8.72658
360,1,X-a0-b0:Y-a1-b0,22425,13513,167042,1802470,2839,8.65692
360,1,X-a0-b0:Y-a0-b1,22571,13202,165616,1770574,2691,8.66964
360,1,X-a0-b0:Y-a1-b1,28404,18139,260083,2953684,3330,8.22102
360,1,X-a1-b0:Y-a1-b1,7821,5512,89717,1099641,943,7.64793
360,1,X-a0-b1:Y-a1-b1,7517,5456,88397,1051447,883,7.65798
360,1,Other,32475,19597,250984,2775672,3888,8.62114
361,1,X-a0-b0:Y-a1-b0,22365,13404,165673,1797106,2716,8.51252
361,1,X-a0-b0:Y-a0-b1,22518,13076,164608,1759119,2649,8.4043
361,1,X-a0-b0:Y-a1-b1,28476,18235,261175,2993733,3414,8.05272
361,1,X-a1-b0:Y-a1-b1,7948,5580,91231,1119304,923,7.5948
361,1,X-a0-b1:Y-a1-b1,7677,5489,89432,1101917,923,7.41278
361,1,Other,32408,19512,250304,2755326,3917,8.6122
362,1,X-a0-b0:Y-a1-b0,22185,13355,164812,1810051,2726,8.54952
362,1,X-a0-b0:Y-a0-b1,22524,12977,163471,1767270,2615,8.57361
362,1,X-a0-b0:Y-a1-b1,28541,18389,261166,3051245,3399,8.05325
