Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
1357,108,330.816,0,1,7448,0,0,51.6017,1,1,0,0,1,1,0,0,0,0,3797,0,1,40.4609,1,1,0,0,1,1,0,0,0,0,None,None
1358,108,407.523,0,1,58,0,0,44.3121,1,1,0,0,1,1,0,0,0,0,4622,0,1,26.5158,1,1,0,0,1,1,0,0,0,0,None,None
1359,108,474.215,0,1,781,0,0,21.2322,1,1,0,0,1,1,0,0,0,0,6887,1,1,17.7988,1,1,0,0,1,1,0,0,0,0,None,None
1360,108,201.029,0,1,2221,0,0,21.2163,1,1,0,0,1,1,0,0,0,0,10516,0,1,21.3751,1,1,0,0,1,1,0,0,0,0,None,None
1361,108,1302.33,0,1,2264,0,0,34.4658,1,1,0,0,1,1,0,0,0,0,15667,0,1,25.4377,1,1,0,0,1,1,0,0,0,0,None,None
1362,108,851.485,0,1,7073,0,0,24.0468,1,1,0,0,1,1,0,0,0,0,7938,0,1,26.2973,1,1,0,0,1,1,0,0,0,0,None,None
1363,108,262.241,0,1,9202,0,0,23.6544,1,1,0,0,1,1,0,0,0,0,16546,1,1,15.5368,1,1,0,0,1,1,0,0,0,0,None,None
1364,108,695.248,1,1,2342,1,0,16.9261,1,0,1,0,1,1,0,0,0,0,5923,1,1,20.0596,1,0,1,0,1,1,0,0,0,0,None,None
1365,108,799.851,1,1,14798,1,0,17.1501,1,0,1,0,1,1,0,0,0,0,9847,0,1,14.0325,1,0,1,0,1,1,0,0,0,0,None,None
1366,108,345.344,1,1,7770,0,0,41.6657,1,0,1,0,1,1,0,0,0,0,13063,0,1,33.4686,1,0,1,0,1,1,0,0,0,0,None,None
1367,108,441.392,1,1,10623,0,0,20.4655,1,0,1,0,1,1,0,0,0,0,2284,0,1,23.6784,1,0,1,0,1,1,0,0,0,0,None,None
1368,108,841.904,1,1,14680,0,0,24.3652,1,0,1,0,1,1,0,0,0,0,4387,0,1,24.1306,1,0,1,0,1,1,0,0,0,0,None,None
1369,108,8746.57,2,1,724,0,0,36.8545,1,0,0,1,1,1,0,0,0,0,14454,0,1,41.183,1,0,0,1,1,1,0,0,0,0,None,None
1370,108,12510.8,2,1,16698,0,0,52.4402,1,0,0,1,1,1,0,0,0,0,13738,0,1,48.0876,1,0,0,1,1,1,0,0,0,0,None,None
1371,109,637.682,0,1,13060,0,0,43.0075,1,1,0,0,1,1,0,0,0,0,245,0,1,34.2702,1,1,0,0,1,1,0,0,0,0,None,None
1372,109,260.845,0,1,3775,0,0,14.5444,1,1,0,0,1,1,0,0,0,0,2064,1,1,16.2741,1,1,0,0,1,1,0,0,0,0,None,None
1373,109,324.216,0,1,5837,1,0,19.0561,1,1,0,0,1,1,0,0,0,0,14380,0,1,14.6631,1,1,0,0,1,1,0,0,0,0,None,None
1374,109,648.146,1,1,16246,1,0,18.2338,1,0,1,0,1,1,0,0,0,0,5547,0,1,14.3176,1,0,1,0,1,1,0,0,0,0,None,None
1375,109,687.426,1,1,2301,0,0,23.737,1,0,1,0,1,1,0,0,0,0,4677,0,1,23.7264,1,0,1,0,1,1,0,0,0,0,None,None
1376,109,765.658,1,1,2524,0,0,30.2593,1,0,1,0,1,1,0,0,0,0,12196,0,1,36.6648,1,0,1,0,1,1,0,0,0,0,None,None
1377,109,480.471,1,1,3734,0,0,56.0507,1,0,1,0,1,1,0,0,0,0,7731,0,1,47.309,1,0,1,0,1,1,0,0,0,0,None,None
1378,109,487.51,1,1,6427,0,0,24.7304,1,0,1,0,1,1,0,0,0,0,9915,0,1,14.9068,1,0,1,0,1,1,0,0,0,0,None,None
1379,109,1077.61,1,1,6808,0,0,25.8079,1,0,1,0,1,1,0,0,0,0,15387,0,1,28.519,1,0,1,0,1,1,0,0,0,0,None,None
1380,109,568.406,1,1,8672,0,0,33.1521,1,0,1,0,1,1,0,0,0,0,17333,0,1,28.7237,1,0,1,0,1,1,0,0,0,0,None,None
1381,109,520.548,1,1,9129,0,0,26.7834,1,0,1,0,1,1,0,0,0,0,9452,0,1,21.7223,1,0,1,0,1,1,0,0,0,0,None,None
1382,109,705.003,1,1,16079,0,0,60.7174,1,0,1,0,1,1,0,0,0,0,11103,0,1,46.0037,1,0,1,0,1,1,0,0,0,0,None,None
1383,109,737.307,1,1,16945,1,0,17.7386,1,0,1,0,1,1,0,0,0,0,16810,1,1,16.6352,1,0,1,0,2,2,0,0,0,0,None,None
1384,109,9912.51,2,1,16539,0,0,41.1682,1,0,0,1,1,1,0,0,0,0,12006,0,1,36.3076,1,0,0,1,1,1,0,0,0,0,None,None
1385,110,139.257,0,1,12609,0,0,26.5658,1,1,0,0,1,1,0,0,0,0,10765,0,1,24.5132,1,1,0,0,1,1,0,0,0,0,None,None
1386,110,358.014,0,1,14716,0,0,31.0887,1,1,0,0,1,1,0,0,0,0,13746,0,1,21.8482,1,1,0,0,1,1,0,0,0,0,None,None
1387,110,475.767,0,1,14951,0,0,34.4785,1,1,0,0,1,1,0,0,0,0,8791,0,1,28.7348,1,1,0,0,1,1,0,0,0,0,None,None
1388,110,248.881,0,1,17273,0,0,19.4036,1,1,0,0,1,1,0,0,0,0,9114,0,1,15.5604,1,1,0,0,1,1,0,0,0,0,None,None
1389,110,1175.44,0,1,1327,1,0,19.254,1,1,0,0,1,1,0,0,0,0,10571,1,1,16.6253,1,1,0,0,1,1,0,0,0,0,None,None
1390,110,223.715,0,1,7647,1,0,16.6154,1,1,0,0,1,1,0,0,0,0,12274,1,1,17.2413,1,1,0,0,1,1,0,0,0,0,None,None
1391,110,911.646,1,1,8207,0,0,43.2975,1,0,1,0,1,1,0,0,0,0,2006,0,1,33.0983,1,0,1,0,1,1,0,0,0,0,None,None
1392,110,734.899,1,1,12842,0,0,49.8279,1,0,1,0,1,1,0,0,0,0,9249,0,1,30.1674,1,0,1,0,1,1,0,0,0,0,None,None
1393,110,801.077,1,1,16907,1,0,18.8375,1,0,1,0,1,1,0,0,0,0,16983,0,1,25.0207,1,0,1,0,1,1,0,0,0,0,None,None
1394,111,506.703,0,1,693,0,0,30.19,1,1,0,0,1,1,0,0,0,0,825,0,1,26.6553,1,1,0,0,1,1,0,0,0,0,None,None
1395,111,152.468,0,1,1607,0,0,29.5489,1,1,0,0,1,1,0,0,0,0,7645,0,1,23.8526,1,1,0,0,1,1,0,0,0,0,None,None
1396,111,364.465,0,1,15490,0,0,30.4549,1,1,0,0,1,1,0,0,0,0,8375,0,1,29.7251,1,1,0,0,1,1,0,0,0,0,None,None
1397,111,289.248,0,1,2008,0,0,23.9247,1,1,0,0,1,1,0,0,0,0,1874,1,1,19.7213,1,1,0,0,1,1,0,0,0,0,None,None
1398,111,834.899,1,1,2059,0,0,20.9631,1,0,1,0,1,1,0,0,0,0,5765,0,1,26.1193,1,0,1,0,1,1,0,0,0,0,None,None
1399,112,319.554,0,1,9683,0,0,26.4969,1,1,0,0,1,1,0,0,0,0,6247,0,1,22.8826,1,1,0,0,1,1,0,0,0,0,None,None
1400,112,409.786,0,1,14091,0,0,23.6497,1,1,0,0,1,1,0,0,0,0,4955,0,1,20.9478,1,1,0,0,1,1,0,0,0,0,None,None
1401,112,251.508,0,1,1260,0,0,15.0309,1,1,0,0,1,1,0,0,0,0,3004,0,1,16.963,1,1,0,0,1,1,0,0,0,0,None,None
1402,112,599.402,0,1,4036,0,0,47.4343,1,1,0,0,1,1,0,0,0,0,1167,0,1,37.8452,1,1,0,0,1,1,0,0,0,0,None,None
1403,112,584.924,0,1,4037,0,0,27.8743,1,1,0,0,1,1,0,0,0,0,14804,0,1,20.3617,1,1,0,0,1,1,0,0,0,0,None,None
1404,112,269.637,0,1,12546,0,0,22.7412,1,1,0,0,1,1,0,0,0,0,5454,0,1,14.9827,1,1,0,0,1,1,0,0,0,0,None,None
1405,112,740.462,1,1,2925,0,0,31.3433,1,0,1,0,1,1,0,0,0,0,3723,0,1,26.0968,1,0,1,0,1,1,0,0,0,0,None,None
1406,112,672.377,1,1,3043,0,0,37.6765,1,0,1,0,1,1,0,0,0,0,16097,0,1,36.2281,1,0,1,0,1,1,0,0,0,0,None,None
1407,112,770.105,1,1,8331,0,0,27.9273,1,0,1,0,1,1,0,0,0,0,8781,0,1,26.0868,1,0,1,0,1,1,0,0,0,0,None,None
1408,112,714.847,1,1,11394,0,0,36.0759,1,0,1,0,1,1,0,0,0,0,13884,0,1,33.8001,1,0,1,0,1,1,0,0,0,0,None,None
1409,112,694.828,1,1,12768,0,0,34.6469,1,0,1,0,1,1,0,0,0,0,7682,0,1,29.8617,1,0,1,0,1,1,0,0,0,0,None,None
1410,113,287.997,0,1,16887,0,0,34.3061,1,1,0,0,1,1,0,0,0,0,12262,0,1,23.019,1,1,0,0,1,1,0,0,0,0,None,None
1411,113,617.956,0,1,16182,0,0,25.4045,1,1,0,0,1,1,0,0,0,0,1623,0,1,17.5827,1,1,0,0,1,1,0,0,0,0,None,None
1412,113,467.699,0,1,2233,0,0,22.2834,1,1,0,0,1,1,0,0,0,0,7465,1,1,16.7059,1,1,0,0,1,1,0,0,0,0,None,None
1413,113,227.72,0,1,4394,0,0,21.6333,1,1,0,0,1,1,0,0,0,0,15271,1,1,17.3975,1,1,0,0,1,1,0,0,0,0,None,None
1414,113,422.735,0,1,9519,0,0,22.2291,1,1,0,0,1,1,0,0,0,0,2000,0,1,15.6384,1,1,0,0,1,1,0,0,0,0,None,None
1415,113,635.38,1,1,11799,0,0,25.364,1,0,1,0,1,1,0,0,0,0,15963,0,1,25.799,1,0,1,0,1,1,0,0,0,0,None,None
1416,113,1223.19,1,1,15724,0,0,49.4709,1,0,1,0,1,1,0,0,0,0,16798,0,1,25.6765,1,0,1,0,1,1,0,0,0,0,None,None
1417,114,218.009,0,1,14305,0,0,41.6203,1,1,0,0,1,1,0,0,0,0,10294,0,1,36.0707,1,1,0,0,1,1,0,0,0,0,None,None
1418,114,162.653,0,1,671,0,0,33.7247,1,1,0,0,1,1,0,0,0,0,5597,0,1,21.48,1,1,0,0,2,2,0,0,0,0,None,None
1419,114,294.032,0,1,6025,0,0,27.6789,1,1,0,0,1,1,0,0,0,0,10490,1,1,19.1555,1,1,0,0,1,1,0,0,0,0,None,None
1420,114,548.562,0,1,1471,0,0,24.9491,1,1,0,0,1,1,0,0,0,0,4722,1,1,15.7517,1,1,0,0,1,1,0,0,0,0,None,None
1421,114,306.605,0,1,6417,0,0,23.1742,1,1,0,0,1,1,0,0,0,0,15087,1,1,17.3586,1,1,0,0,1,1,0,0,0,0,None,None
1422,114,554.427,0,1,12000,0,0,24.4699,1,1,0,0,1,1,0,0,0,0,13307,1,1,18.3467,1,1,0,0,2,2,0,0,0,0,None,None
1423,114,171.477,0,1,16049,0,0,20.196,1,1,0,0,1,1,0,0,0,0,16027,1,1,16.7294,1,1,0,0,2,2,0,0,0,0,None,None
1424,114,308.413,1,1,3866,0,0,29.7916,1,0,1,0,1,1,0,0,0,0,7477,0,1,21.4467,1,0,1,0,1,1,0,0,0,0,None,None
1425,114,547.514,1,1,8602,0,0,16.4208,1,0,1,0,1,1,0,0,0,0,5220,1,1,16.9657,1,0,1,0,2,2,0,0,0,0,None,None
1426,114,461.367,1,1,17187,0,0,23.3093,1,0,1,0,1,1,0,0,0,0,3846,0,1,20.5657,1,0,1,0,1,1,0,0,0,0,None,None
1427,115,332.43,0,1,15233,0,0,55.2826,1,1,0,0,1,1,0,0,0,0,12958,0,1,64.6741,1,1,0,0,1,1,0,0,0,0,None,None
1428,115,196.221,0,1,11894,0,0,53.6992,1,1,0,0,1,1,0,0,0,0,10742,0,1,37.1854,1,1,0,0,1,1,0,0,0,0,None,None
1429,115,202.889,0,1,14354,0,0,31.5053,1,1,0,0,1,1,0,0,0,0,3751,0,1,27.1507,1,1,0,0,1,1,0,0,0,0,None,None
1430,115,475.72,0,1,16409,0,0,40.3916,1,1,0,0,1,1,0,0,0,0,5509,0,1,35.3882,1,1,0,0,1,1,0,0,0,0,None,None
1431,115,1114.8,0,1,1580,0,0,45.5337,1,1,0,0,1,1,0,0,0,0,8963,0,1,45.9403,1,1,0,0,1,1,0,0,0,0,None,None
1432,115,233.52,0,1,6701,0,0,22.1864,1,1,0,0,1,1,0,0,0,0,11049,0,1,20.8003,1,1,0,0,1,1,0,0,0,0,None,None
1433,115,893.877,0,1,10650,0,0,23.4893,1,1,0,0,1,1,0,0,0,0,6062,0,1,14.4142,1,1,0,0,1,1,0,0,0,0,None,None
1434,115,504.5,0,1,11003,0,0,43.7585,1,1,0,0,1,1,0,0,0,0,5579,0,1,42.9682,1,1,0,0,1,1,0,0,0,0,None,None
1435,116,307.637,0,1,15655,0,0,33.2918,1,1,0,0,1,1,0,0,0,0,2019,0,1,20.334,1,1,0,0,1,1,0,0,0,0,None,None
1436,116,461.697,0,1,11769,0,0,35.8575,1,1,0,0,1,1,0,0,0,0,12896,0,1,22.2364,1,1,0,0,1,1,0,0,0,0,None,None
1437,116,227.57,0,1,13112,1,0,19.1054,1,1,0,0,1,1,0,0,0,0,6573,1,1,17.3127,1,1,0,0,1,1,0,0,0,0,None,None
1438,116,202.736,0,1,14017,0,0,22.2585,1,1,0,0,1,1,0,0,0,0,16091,0,1,15.95,1,1,0,0,1,1,0,0,0,0,None,None
1439,116,1279.41,0,1,236,0,0,43.0657,1,1,0,0,1,1,0,0,0,0,6440,0,1,36.216,1,1,0,0,1,1,0,0,0,0,None,None
1440,116,589.445,0,1,1699,0,0,17.8476,1,1,0,0,1,1,0,0,0,0,8096,0,1,19.3776,1,1,0,0,1,1,0,0,0,0,None,None
1441,116,148.238,0,1,1924,0,0,26.1625,1,1,0,0,1,1,0,0,0,0,16338,0,1,20.3709,1,1,0,0,1,1,0,0,0,0,None,None
1442,116,723.363,1,1,1078,0,0,38.9603,1,0,1,0,1,1,0,0,0,0,5630,0,1,27.1221,1,0,1,0,1,1,0,0,0,0,None,None
1443,116,1089.99,1,1,4826,0,0,46.7189,1,0,1,0,1,1,0,0,0,0,11953,0,1,53.6047,1,0,1,0,1,1,0,0,0,0,None,None
1444,116,654.458,1,1,4934,0,0,36.5509,1,0,1,0,1,1,0,0,0,0,4861,0,1,25.8574,1,0,1,0,1,1,0,0,0,0,None,None
1445,116,601.13,1,1,5851,0,0,45.067,1,0,1,0,1,1,0,0,0,0,13243,0,1,43.7744,1,0,1,0,1,1,0,0,0,0,None,None
1446,116,624.04,1,1,6209,0,0,33.2127,1,0,1,0,1,1,0,0,0,0,15540,0,1,21.8256,1,0,1,0,1,1,0,0,0,0,None,None
1447,116,1042.44,1,1,6333,0,0,33.8474,1,0,1,0,1,1,0,0,0,0,11815,0,1,23.8036,1,0,1,0,1,1,0,0,0,0,None,None
1448,116,264.13,1,1,10124,0,0,48.727,1,0,1,0,1,1,0,0,0,0,517,0,1,28.0366,1,0,1,0,1,1,0,0,0,0,None,None
1449,116,819.644,1,1,11787,1,0,17.8874,1,0,1,0,2,2,0,0,0,0,16390,1,1,17.1139,1,0,1,0,1,1,0,0,0,0,None,None
1450,116,719.418,1,1,13946,0,0,29.0359,1,0,1,0,1,1,0,0,0,0,649,1,1,19.6189,1,0,1,0,1,1,0,0,0,0,None,None
1451,116,1113.87,1,1,15338,0,0,24.6844,1,0,1,0,1,1,0,0,0,0,1772,1,1,18.1967,1,0,1,0,1,1,0,0,0,0,None,None
1452,117,795.643,0,1,6997,1,0,18.6556,1,1,0,0,1,1,0,0,0,0,234,1,1,17.8286,1,1,0,0,1,1,0,0,0,0,None,None
1453,117,804.891,0,1,7063,1,0,18.5513,1,1,0,0,1,1,0,0,0,0,2482,1,1,19.0744,1,1,0,0,1,1,0,0,0,0,None,None
1454,117,601.275,0,1,7399,0,0,25.412,1,1,0,0,1,1,0,0,0,0,13235,0,1,24.6528,1,1,0,0,1,1,0,0,0,0,None,None
1455,117,372.347,0,1,7428,0,0,38.7104,1,1,0,0,1,1,0,0,0,0,11452,0,1,39.6513,1,1,0,0,1,1,0,0,0,0,None,None
1456,117,137.634,0,1,15125,0,0,26.288,1,1,0,0,1,1,0,0,0,0,6817,0,1,19.2645,1,1,0,0,1,1,0,0,0,0,None,None
1457,117,541.257,0,1,9315,0,0,30.3106,1,1,0,0,1,1,0,0,0,0,14942,0,1,26.4631,1,1,0,0,1,1,0,0,0,0,None,None
1458,117,981.647,1,1,3178,0,0,31.8327,1,0,1,0,1,1,0,0,0,0,2489,0,1,16.3569,1,0,1,0,1,1,0,0,0,0,None,None
1459,117,963.213,1,1,11637,0,0,22.7969,1,0,1,0,1,1,0,0,0,0,3586,0,1,22.1498,1,0,1,0,1,1,0,0,0,0,None,None
1460,117,1728.07,1,1,14334,0,0,58.9715,1,0,1,0,1,1,0,0,0,0,16245,0,1,46.0726,1,0,1,0,1,1,0,0,0,0,None,None
1461,117,656.347,1,1,15438,0,0,37.1309,1,0,1,0,1,1,0,0,0,0,2522,1,1,20.1247,1,0,1,0,1,1,0,0,0,0,None,None
1462,117,996.5,1,1,16123,0,0,37.9345,1,0,1,0,1,1,0,0,0,0,12761,0,1,30.2528,1,0,1,0,1,1,0,0,0,0,None,None
1463,118,169.089,0,1,5706,0,0,27.2389,1,1,0,0,1,1,0,0,0,0,5609,1,1,17.011,1,1,0,0,1,1,0,0,0,0,None,None
1464,118,468.383,0,1,5898,0,0,15.9875,1,1,0,0,1,1,0,0,0,0,1939,0,1,19.3847,1,1,0,0,1,1,0,0,0,0,None,None
1465,118,984.224,0,1,5965,0,0,27.8135,1,1,0,0,1,1,0,0,0,0,17106,1,1,16.7922,1,1,0,0,1,1,0,0,0,0,None,None
1466,118,444.569,0,1,8803,1,0,18.8766,1,1,0,0,1,1,0,0,0,0,15955,1,1,19.2245,1,1,0,0,1,1,0,0,0,0,None,None
1467,118,195.967,0,1,9230,0,0,28.4984,1,1,0,0,1,1,0,0,0,0,5780,0,1,22.1736,1,1,0,0,1,1,0,0,0,0,None,None
1468,118,311.522,0,1,9776,0,0,21.0886,1,1,0,0,1,1,0,0,0,0,8100,0,1,20.6714,1,1,0,0,1,1,0,0,0,0,None,None
1469,118,556.842,0,1,13968,0,0,25.9918,1,1,0,0,1,1,0,0,0,0,11954,0,1,21.2904,1,1,0,0,1,1,0,0,0,0,None,None
1470,118,866.201,1,1,4124,0,0,32.4753,1,0,1,0,1,1,0,0,0,0,13147,0,1,30.5688,1,0,1,0,1,1,0,0,0,0,None,None
1471,118,846.652,1,1,6663,0,0,31.6324,1,0,1,0,1,1,0,0,0,0,6912,0,1,26.1197,1,0,1,0,1,1,0,0,0,0,None,None
1472,118,448.405,1,1,9248,0,0,41.0206,1,0,1,0,1,1,0,0,0,0,4271,0,1,35.8074,1,0,1,0,1,1,0,0,0,0,None,None
1473,118,1135.28,1,1,10712,0,0,20.7504,1,0,1,0,1,1,0,0,0,0,3028,0,1,26.4952,1,0,1,0,1,1,0,0,0,0,None,None
1474,118,354.653,1,1,10906,0,0,50.0745,1,0,1,0,1,1,0,0,0,0,7699,0,1,32.8883,1,0,1,0,1,1,0,0,0,0,None,None
1475,118,874.405,1,1,14238,0,0,26.5977,1,0,1,0,1,1,0,0,0,0,2566,0,1,20.8774,1,0,1,0,1,1,0,0,0,0,None,None
1476,118,1091.27,1,1,15503,0,0,43.18,1,0,1,0,1,1,0,0,0,0,6268,0,1,40.9103,1,0,1,0,1,1,0,0,0,0,None,None
1477,119,239.733,0,1,4408,0,0,48.5079,1,1,0,0,1,1,0,0,0,0,14852,0,1,30.7615,1,1,0,0,1,1,0,0,0,0,None,None
1478,119,202.678,0,1,9477,0,0,17.0178,1,1,0,0,1,1,0,0,0,0,12374,1,1,18.8208,1,1,0,0,1,1,0,0,0,0,None,None
1479,119,1072.51,0,1,12243,0,0,35.4598,1,1,0,0,1,1,0,0,0,0,8343,0,1,21.6416,1,1,0,0,1,1,0,0,0,0,None,None
1480,119,370.81,0,1,707,0,0,23.8032,1,1,0,0,1,1,0,0,0,0,13174,0,1,18.4518,1,1,0,0,1,1,0,0,0,0,None,None
1481,119,1157.55,0,1,8028,0,0,17.7032,1,1,0,0,1,1,0,0,0,0,16114,1,1,19.9839,1,1,0,0,1,1,0,0,0,0,None,None
1482,119,1201.72,1,1,4745,0,0,26.3242,1,0,1,0,1,1,0,0,0,0,1662,0,1,22.1761,1,0,1,0,1,1,0,0,0,0,None,None
1483,119,527.623,1,1,4827,0,0,31.9709,1,0,1,0,1,1,0,0,0,0,15453,0,1,33.38,1,0,1,0,1,1,0,0,0,0,None,None
1484,119,822.418,1,1,12515,0,0,21.3518,1,0,1,0,1,1,0,0,0,0,2415,0,1,24.7514,1,0,1,0,1,1,0,0,0,0,None,None
1485,119,809.516,1,1,15314,0,0,43.4832,1,0,1,0,1,1,0,0,0,0,9005,0,1,27.8482,1,0,1,0,1,1,0,0,0,0,None,None
1486,120,329.179,0,1,8568,0,0,35.4297,1,1,0,0,1,1,0,0,0,0,12677,0,1,35.398,1,1,0,0,1,1,0,0,0,0,None,None
1487,120,357.558,0,1,12441,0,0,21.6356,1,1,0,0,1,1,0,0,0,0,458,0,1,23.7917,1,1,0,0,1,1,0,0,0,0,None,None
1488,120,445.646,0,1,13260,0,0,16.0039,1,1,0,0,1,1,0,0,0,0,12277,0,1,21.5441,1,1,0,0,1,1,0,0,0,0,None,None
1489,120,870.577,0,1,3901,0,0,26.8384,1,1,0,0,1,1,0,0,0,0,4662,1,1,16.6557,1,1,0,0,1,1,0,0,0,0,None,None
1490,120,246.174,0,1,4871,0,0,22.8777,1,1,0,0,1,1,0,0,0,0,5377,0,1,16.363,1,1,0,0,1,1,0,0,0,0,None,None
1491,120,406.395,0,1,6695,0,0,21.549,1,1,0,0,1,1,0,0,0,0,15959,0,1,21.3289,1,1,0,0,1,1,0,0,0,0,None,None
1492,120,959.067,0,1,8133,1,0,17.6023,1,1,0,0,1,1,0,0,0,0,9385,0,1,17.984,1,1,0,0,1,1,0,0,0,0,None,None
1493,120,1008.09,1,1,5386,0,0,53.4255,1,0,1,0,1,1,0,0,0,0,9681,0,1,29.5922,1,0,1,0,1,1,0,0,0,0,None,None
1494,120,748.701,1,1,9716,0,0,41.4495,1,0,1,0,1,1,0,0,0,0,6757,0,1,42.516,1,0,1,0,1,1,0,0,0,0,None,None
1495,120,1199.46,1,1,13777,0,0,30.3985,1,0,1,0,1,1,0,0,0,0,9323,0,1,29.7822,1,0,1,0,1,1,0,0,0,0,None,None
1496,120,1228.7,1,1,14499,1,0,20.2178,1,0,1,0,1,1,0,0,0,0,9298,0,1,20.4756,1,0,1,0,2,2,0,0,0,0,None,None
1497,121,621.889,0,1,5635,0,0,41.2555,1,1,0,0,1,1,0,0,0,0,11652,0,1,33.7523,1,1,0,0,1,1,0,0,0,0,None,None
1498,121,310.622,0,1,12808,0,0,23.2182,1,1,0,0,1,1,0,0,0,0,2535,0,1,23.9622,1,1,0,0,1,1,0,0,0,0,None,None
1499,121,191.524,0,1,4333,0,0,15.9473,1,1,0,0,1,1,0,0,0,0,3206,0,1,17.9541,1,1,0,0,1,1,0,0,0,0,None,None
1500,121,898.016,1,1,161,0,0,21.8258,1,0,1,0,1,1,0,0,0,0,13201,0,1,23.7261,1,0,1,0,1,1,0,0,0,0,None,None
1501,121,577.069,1,1,2788,0,0,30.1607,1,0,1,0,1,1,0,0,0,0,17164,0,1,22.5187,1,0,1,0,1,1,0,0,0,0,None,None
1502,121,575.389,1,1,10366,0,0,18.6224,1,0,1,0,1,1,0,0,0,0,7707,1,1,16.7519,1,0,1,0,1,1,0,0,0,0,None,None
1503,121,1223.99,1,1,10720,0,0,27.538,1,0,1,0,1,1,0,0,0,0,12578,0,1,21.9736,1,0,1,0,1,1,0,0,0,0,None,None
1504,121,1368.96,1,1,11458,0,0,36.2712,1,0,1,0,1,1,0,0,0,0,15795,0,1,22.9331,1,0,1,0,1,1,0,0,0,0,None,None
1505,122,1054.31,1,1,1725,1,0,20.1687,1,0,1,0,1,1,0,0,0,0,9801,0,1,27.1387,1,0,1,0,1,1,0,0,0,0,None,None
1506,122,800.009,1,1,3414,0,0,45.0567,1,0,1,0,1,1,0,0,0,0,9636,0,1,47.3179,1,0,1,0,1,1,0,0,0,0,None,None
1507,122,784.553,1,1,5017,0,0,16.0971,1,0,1,0,1,1,0,0,0,0,9855,1,1,17.1693,1,0,1,0,1,1,0,0,0,0,None,None
1508,122,763.324,1,1,7049,0,0,32.7774,1,0,1,0,1,1,0,0,0,0,17114,0,1,19.4193,1,0,1,0,1,1,0,0,0,0,None,None
1509,122,510.164,1,1,10494,0,0,67.635,1,0,1,0,1,1,0,0,0,0,16107,0,1,61.0286,1,0,1,0,1,1,0,0,0,0,None,None
1510,122,187.734,1,1,11764,0,0,40.8102,1,0,1,0,2,2,0,0,0,0,7482,0,1,39.7345,1,0,1,0,1,1,0,0,0,0,None,None
1511,122,1136.88,1,1,16032,0,0,43.553,1,0,1,0,1,1,0,0,0,0,4382,0,1,33.307,1,0,1,0,1,1,0,0,0,0,None,None
1512,123,294.861,1,1,1395,0,0,33.7579,1,0,1,0,1,1,0,0,0,0,5469,0,1,32.0415,1,0,1,0,1,1,0,0,0,0,None,None
1513,123,1179.22,1,1,6816,0,0,32.4743,1,0,1,0,1,1,0,0,0,0,2569,0,1,20.8116,1,0,1,0,1,1,0,0,0,0,None,None
1514,123,783.165,1,1,7933,0,0,28.5158,1,0,1,0,1,1,0,0,0,0,6327,0,1,25.8041,1,0,1,0,1,1,0,0,0,0,None,None
1515,123,791.725,1,1,8728,0,0,28.5124,1,0,1,0,1,1,0,0,0,0,15585,0,1,31.5767,1,0,1,0,1,1,0,0,0,0,None,None
1516,123,400.464,1,1,13618,0,0,18.5813,1,0,1,0,1,1,0,0,0,0,14932,0,1,18.6362,1,0,1,0,1,1,0,0,0,0,None,None
1517,123,330.63,1,1,17300,0,0,29.5291,1,0,1,0,1,1,0,0,0,0,17244,0,1,25.3501,1,0,1,0,1,1,0,0,0,0,None,None
1518,124,569.422,1,1,141,0,0,22.4116,1,0,1,0,1,1,0,0,0,0,7887,0,1,15.6197,1,0,1,0,1,1,0,0,0,0,None,None
1519,124,1259.8,1,1,7170,0,0,19.7987,1,0,1,0,1,1,0,0,0,0,1569,0,1,19.7817,1,0,1,0,1,1,0,0,0,0,None,None
1520,124,888.156,1,1,10033,0,0,27.3267,1,0,1,0,1,1,0,0,0,0,1739,0,1,15.6568,1,0,1,0,1,1,0,0,0,0,None,None
1521,124,802.281,1,1,10660,0,0,50.9496,1,0,1,0,1,1,0,0,0,0,6787,0,1,46.0104,1,0,1,0,1,1,0,0,0,0,None,None
1522,124,395.192,1,1,14432,0,0,37.0708,1,0,1,0,1,1,0,0,0,0,8530,0,1,31.5095,1,0,1,0,1,1,0,0,0,0,None,None
1523,124,985.16,1,1,15533,0,0,27.0766,1,0,1,0,1,1,0,0,0,0,992,0,1,22.0786,1,0,1,0,2,2,0,0,0,0,None,None
1524,124,6099.04,2,1,15573,0,0,60.511,1,0,0,1,1,1,0,0,0,0,6891,0,1,48.8825,1,0,0,1,1,1,0,0,0,0,None,None
