Time, ID, FromNodeID, ToNodeID, MigrationType, Species, Age
371,0,9,13,local,arabiensis,4
371,0,9,8,local,arabiensis,3
371,0,9,4,local,arabiensis,0
371,0,9,14,local,arabiensis,0
371,0,9,3,local,arabiensis,0
371,0,9,8,local,arabiensis,12
371,0,9,3,local,arabiensis,2
371,0,9,8,local,arabiensis,7
371,0,9,14,local,arabiensis,1
371,0,9,4,local,arabiensis,0
371,0,9,8,local,arabiensis,4
371,0,9,8,local,arabiensis,10
371,0,9,8,local,arabiensis,1
371,0,9,13,local,arabiensis,0
371,0,9,5,local,arabiensis,24
371,0,9,5,local,arabiensis,12
371,0,9,4,local,arabiensis,2
371,0,9,14,local,arabiensis,13
371,0,9,15,local,arabiensis,6
371,0,9,3,local,arabiensis,12
371,0,9,4,local,arabiensis,16
371,0,9,15,local,arabiensis,1
371,0,9,8,local,arabiensis,3
371,0,9,14,local,arabiensis,3
371,0,9,14,local,arabiensis,3
371,0,9,5,local,arabiensis,0
371,0,9,4,local,arabiensis,10
371,0,9,4,local,arabiensis,2
371,0,9,3,local,arabiensis,7
371,0,9,15,local,arabiensis,1
371,0,9,3,local,arabiensis,0
371,0,9,10,local,arabiensis,1
371,0,9,14,local,arabiensis,6
371,0,9,10,local,arabiensis,1
371,0,9,10,local,arabiensis,0
371,0,9,15,local,arabiensis,4
371,0,9,3,local,arabiensis,0
371,0,9,3,local,arabiensis,0
371,0,9,5,local,arabiensis,2
371,0,9,15,local,arabiensis,1
371,0,9,3,local,arabiensis,1
371,0,9,4,local,arabiensis,3
371,0,9,13,local,arabiensis,2
371,0,9,15,local,arabiensis,3
371,0,9,4,local,arabiensis,7
371,0,9,13,local,arabiensis,0
371,0,9,14,local,arabiensis,14
371,0,9,4,local,arabiensis,0
371,0,9,15,local,arabiensis,2
371,0,9,14,local,arabiensis,0
371,0,9,4,local,arabiensis,0
371,0,9,14,local,arabiensis,2
371,0,9,13,local,arabiensis,2
371,0,9,3,local,arabiensis,2
371,0,9,8,local,arabiensis,0
371,0,9,3,local,arabiensis,9
371,0,9,10,local,arabiensis,20
371,0,9,4,local,arabiensis,0
371,0,9,4,local,arabiensis,2
371,0,9,15,local,arabiensis,0
371,0,9,13,local,arabiensis,7
371,0,9,4,local,arabiensis,0
371,0,9,14,local,arabiensis,1
371,0,9,13,local,arabiensis,0
371,0,9,14,local,arabiensis,13
371,0,9,15,local,arabiensis,0
371,0,9,15,local,arabiensis,2
371,0,9,8,local,arabiensis,2
371,0,9,10,local,arabiensis,6
371,0,9,4,local,arabiensis,3
371,0,9,13,local,arabiensis,2
371,0,9,5,local,arabiensis,2
371,0,9,8,local,arabiensis,1
371,0,9,8,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,14,local,arabiensis,6
371,0,9,5,local,arabiensis,1
371,0,9,14,local,arabiensis,8
371,0,9,5,local,arabiensis,0
371,0,9,10,local,arabiensis,21
371,0,9,3,local,arabiensis,13
371,0,9,4,local,arabiensis,1
371,0,9,13,local,arabiensis,0
371,0,9,10,local,arabiensis,4
371,0,9,5,local,arabiensis,13
371,0,9,10,local,arabiensis,0
371,0,9,15,local,arabiensis,0
371,0,9,14,local,arabiensis,2
371,0,9,13,local,arabiensis,0
371,0,9,5,local,arabiensis,3
371,0,9,4,local,arabiensis,12
371,0,9,5,local,arabiensis,16
371,0,9,4,local,arabiensis,1
371,0,9,4,local,arabiensis,6
371,0,9,15,local,arabiensis,4
371,0,9,8,local,arabiensis,0
371,0,9,10,local,arabiensis,1
371,0,9,5,local,arabiensis,3
371,0,9,4,local,arabiensis,2
371,0,9,4,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,15,local,arabiensis,1
371,0,9,5,local,arabiensis,0
371,0,9,10,local,arabiensis,3
371,0,9,3,local,arabiensis,0
371,0,9,10,local,arabiensis,4
371,0,9,5,local,arabiensis,1
371,0,9,14,local,arabiensis,1
371,0,9,15,local,arabiensis,10
371,0,9,3,local,arabiensis,4
371,0,9,14,local,arabiensis,1
371,0,9,15,local,arabiensis,18
371,0,9,14,local,arabiensis,7
371,0,9,8,local,arabiensis,2
371,0,9,14,local,arabiensis,22
371,0,9,13,local,arabiensis,2
371,0,9,4,local,arabiensis,1
371,0,9,3,local,arabiensis,0
371,0,9,4,local,arabiensis,0
371,0,9,5,local,arabiensis,0
371,0,9,8,local,arabiensis,0
371,0,9,3,local,arabiensis,3
371,0,9,15,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,14,local,arabiensis,1
371,0,9,8,local,arabiensis,1
371,0,9,4,local,arabiensis,0
371,0,9,13,local,arabiensis,3
371,0,9,15,local,arabiensis,3
371,0,9,14,local,arabiensis,2
371,0,9,4,local,arabiensis,0
371,0,9,4,local,arabiensis,2
371,0,9,15,local,arabiensis,0
371,0,9,3,local,arabiensis,1
371,0,9,10,local,arabiensis,0
371,0,9,15,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,8,local,arabiensis,0
371,0,9,5,local,arabiensis,0
371,0,9,5,local,arabiensis,0
371,0,9,4,local,arabiensis,2
371,0,9,10,local,arabiensis,0
371,0,9,13,local,arabiensis,0
371,0,9,14,local,arabiensis,2
371,0,9,13,local,arabiensis,2
371,0,9,4,local,arabiensis,1
371,0,9,14,local,arabiensis,2
371,0,9,10,local,arabiensis,3
371,0,9,10,local,arabiensis,3
371,0,9,10,local,arabiensis,2
371,0,9,10,local,arabiensis,4
371,0,9,3,local,arabiensis,1
371,0,9,10,local,arabiensis,0
371,0,9,8,local,arabiensis,3
371,0,9,4,local,arabiensis,1
371,0,9,5,local,arabiensis,14
371,0,9,8,local,arabiensis,0
371,0,9,4,local,arabiensis,2
371,0,9,13,local,arabiensis,0
371,0,9,10,local,arabiensis,17
371,0,9,5,local,arabiensis,3
371,0,9,5,local,arabiensis,0
371,0,9,4,local,arabiensis,2
371,0,9,15,local,arabiensis,0
371,0,9,10,local,arabiensis,9
371,0,9,10,local,arabiensis,13
371,0,9,4,local,arabiensis,2
371,0,9,4,local,arabiensis,0
371,0,9,10,local,arabiensis,1
371,0,9,5,local,arabiensis,0
371,0,9,14,local,arabiensis,0
371,0,9,13,local,arabiensis,1
371,0,9,15,local,arabiensis,7
371,0,9,14,local,arabiensis,1
371,0,9,3,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,4,local,arabiensis,1
371,0,9,4,local,arabiensis,2
371,0,9,15,local,arabiensis,13
371,0,9,13,local,arabiensis,2
371,0,9,3,local,arabiensis,3
371,0,9,15,local,arabiensis,3
371,0,9,10,local,arabiensis,8
371,0,9,8,local,arabiensis,10
371,0,9,14,local,arabiensis,0
371,0,9,4,local,arabiensis,1
371,0,9,8,local,arabiensis,0
371,0,9,5,local,arabiensis,1
371,0,9,15,local,arabiensis,2
371,0,9,5,local,arabiensis,4
371,0,9,14,local,arabiensis,1
371,0,9,14,local,arabiensis,3
371,0,9,10,local,arabiensis,0
371,0,9,10,local,arabiensis,0
371,0,9,14,local,arabiensis,2
371,0,9,5,local,arabiensis,0
371,0,9,8,local,arabiensis,1
371,0,9,10,local,arabiensis,3
371,0,9,10,local,arabiensis,10
371,0,9,3,local,arabiensis,3
371,0,9,8,local,arabiensis,3
371,0,9,14,local,arabiensis,2
371,0,9,4,local,arabiensis,0
371,0,9,14,local,arabiensis,11
371,0,9,5,local,arabiensis,1
371,0,9,3,local,arabiensis,16
371,0,9,8,local,arabiensis,2
371,0,9,8,local,arabiensis,1
371,0,9,5,local,arabiensis,2
371,0,9,14,local,arabiensis,0
371,0,9,14,local,arabiensis,0
371,0,9,3,local,arabiensis,2
371,0,9,4,local,arabiensis,11
371,0,9,15,local,arabiensis,2
371,0,9,5,local,arabiensis,2
371,0,9,4,local,arabiensis,1
371,0,9,3,local,arabiensis,4
371,0,9,4,local,arabiensis,0
371,0,9,13,local,arabiensis,0
371,0,9,4,local,arabiensis,0
371,0,9,5,local,arabiensis,0
371,0,9,14,local,arabiensis,0
371,0,9,13,local,arabiensis,2
371,0,9,15,local,arabiensis,6
371,0,9,5,local,arabiensis,2
371,0,9,3,local,arabiensis,1
371,0,9,4,local,arabiensis,8
371,0,9,5,local,arabiensis,0
371,0,9,8,local,arabiensis,2
371,0,9,8,local,arabiensis,20
371,0,9,3,local,arabiensis,0
371,0,9,10,local,arabiensis,4
371,0,9,5,local,arabiensis,11
371,0,9,8,local,arabiensis,1
371,0,9,3,local,arabiensis,15
371,0,9,10,local,arabiensis,14
371,0,9,10,local,arabiensis,4
371,0,9,15,local,arabiensis,0
371,0,9,14,local,arabiensis,7
371,0,9,8,local,arabiensis,1
371,0,9,10,local,arabiensis,0
371,0,9,8,local,arabiensis,0
371,0,9,13,local,arabiensis,7
371,0,9,4,local,arabiensis,13
371,0,9,10,local,arabiensis,10
371,0,9,4,local,arabiensis,0
371,0,9,14,local,arabiensis,1
371,0,9,8,local,arabiensis,7
371,0,9,8,local,arabiensis,0
371,0,9,3,local,arabiensis,0
371,0,9,3,local,arabiensis,14
371,0,9,3,local,arabiensis,7
371,0,9,10,local,arabiensis,2
371,0,9,5,local,arabiensis,16
371,0,9,8,local,arabiensis,11
371,0,9,10,local,arabiensis,5
371,0,9,4,local,arabiensis,0
371,0,9,15,local,arabiensis,0
371,0,9,13,local,arabiensis,19
371,0,9,14,local,arabiensis,1
371,0,9,5,local,arabiensis,0
371,0,9,13,local,arabiensis,4
371,0,9,3,local,arabiensis,0
371,0,9,10,local,arabiensis,11
371,0,9,3,local,arabiensis,4
371,0,9,5,local,arabiensis,1
371,0,9,10,local,arabiensis,0
371,0,9,15,local,arabiensis,11
371,0,9,5,local,arabiensis,0
371,0,9,5,local,arabiensis,1
371,0,9,3,local,arabiensis,1
371,0,9,5,local,arabiensis,6
371,0,9,14,local,arabiensis,0
371,0,9,3,local,arabiensis,15
371,0,9,13,local,arabiensis,0
371,0,9,10,local,arabiensis,0
371,0,9,4,local,arabiensis,8
371,0,9,3,local,arabiensis,0
371,0,9,5,local,arabiensis,10
371,0,9,10,local,arabiensis,19
371,0,9,3,local,arabiensis,19
371,0,9,14,local,arabiensis,1
371,0,9,5,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,8,local,arabiensis,1
371,0,9,4,local,arabiensis,1
371,0,9,14,local,arabiensis,1
371,0,9,14,local,arabiensis,1
371,0,9,13,local,arabiensis,2
371,0,9,13,local,arabiensis,8
371,0,9,8,local,arabiensis,1
371,0,9,14,local,arabiensis,7
371,0,9,10,local,arabiensis,3
371,0,9,10,local,arabiensis,1
371,0,9,15,local,arabiensis,1
371,0,9,10,local,arabiensis,17
371,0,9,13,local,arabiensis,12
371,0,9,3,local,arabiensis,7
371,0,9,10,local,arabiensis,5
371,0,9,15,local,arabiensis,1
371,0,9,8,local,arabiensis,4
371,0,9,3,local,arabiensis,2
371,0,9,13,local,arabiensis,2
371,0,9,15,local,arabiensis,11
371,0,9,10,local,arabiensis,7
371,0,9,5,local,arabiensis,19
371,0,9,4,local,arabiensis,6
371,0,9,4,local,arabiensis,4
371,0,9,13,local,arabiensis,4
371,0,9,5,local,arabiensis,4
371,0,9,3,local,arabiensis,2
371,0,9,15,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,4,local,arabiensis,7
371,0,9,3,local,arabiensis,4
371,0,9,10,local,arabiensis,2
371,0,9,10,local,arabiensis,11
371,0,9,4,local,arabiensis,8
371,0,9,3,local,arabiensis,4
371,0,9,10,local,arabiensis,9
371,0,9,15,local,arabiensis,2
371,0,9,3,local,arabiensis,4
371,0,9,8,local,arabiensis,1
371,0,9,14,local,arabiensis,7
371,0,9,4,local,arabiensis,8
371,0,9,3,local,arabiensis,2
371,0,9,5,local,arabiensis,5
371,0,9,13,local,arabiensis,8
371,0,9,3,local,arabiensis,16
371,0,9,5,local,arabiensis,3
371,0,9,5,local,arabiensis,9
371,0,9,5,local,arabiensis,8
371,0,9,5,local,arabiensis,10
371,0,9,4,local,arabiensis,1
371,0,9,13,local,arabiensis,12
371,0,9,10,local,arabiensis,10
371,0,9,8,local,arabiensis,2
371,0,9,13,local,arabiensis,11
371,0,9,10,local,arabiensis,33
371,0,9,4,local,arabiensis,12
371,0,9,14,local,arabiensis,6
371,0,9,15,local,arabiensis,4
371,0,9,10,local,arabiensis,1
371,0,9,13,local,arabiensis,1
371,0,9,15,local,arabiensis,6
371,0,9,5,local,arabiensis,20
371,0,9,15,local,arabiensis,22
371,0,9,15,local,arabiensis,7
371,0,9,14,local,arabiensis,8
371,0,9,5,local,arabiensis,15
371,0,9,14,local,arabiensis,7
371,0,9,15,local,arabiensis,2
371,0,9,8,local,arabiensis,9
371,0,9,14,local,arabiensis,3
371,0,9,15,local,arabiensis,2
371,0,9,3,local,arabiensis,2
371,0,9,5,local,arabiensis,2
371,0,9,13,local,arabiensis,4
371,0,9,14,local,arabiensis,1
371,0,9,15,local,arabiensis,2
371,0,9,10,local,arabiensis,4
371,0,9,5,local,arabiensis,2
371,0,9,3,local,arabiensis,16
371,0,9,13,local,arabiensis,2
371,0,9,4,local,arabiensis,2
371,0,9,3,local,arabiensis,1
371,0,9,14,local,arabiensis,4
371,0,9,13,local,arabiensis,2
371,0,9,15,local,arabiensis,3
371,0,9,3,local,arabiensis,10
371,0,9,13,local,arabiensis,1
371,0,9,14,local,arabiensis,4
371,0,9,5,local,arabiensis,2
371,0,9,5,local,arabiensis,2
371,0,9,15,local,arabiensis,13
371,0,9,5,local,arabiensis,2
371,0,9,10,local,arabiensis,2
371,0,9,14,local,arabiensis,13
371,0,9,14,local,arabiensis,7
371,0,9,8,local,arabiensis,6
371,0,9,8,local,arabiensis,4
371,0,9,10,local,arabiensis,6
371,0,9,5,local,arabiensis,11
371,0,9,8,local,arabiensis,2
371,0,9,14,local,arabiensis,15
371,0,9,4,local,arabiensis,4
371,0,9,5,local,arabiensis,6
371,0,9,10,local,arabiensis,8
371,0,9,5,local,arabiensis,24
371,0,9,3,local,arabiensis,10
371,0,9,15,local,arabiensis,5
371,0,9,8,local,arabiensis,9
371,0,9,15,local,arabiensis,7
371,0,9,14,local,arabiensis,24
371,0,9,14,local,arabiensis,4
371,0,9,4,local,arabiensis,8
371,0,9,4,local,arabiensis,2
371,0,9,3,local,arabiensis,13
371,0,9,13,local,arabiensis,12
371,0,9,15,local,arabiensis,5
371,0,9,14,local,arabiensis,11
371,0,9,8,local,arabiensis,2
371,0,9,5,local,arabiensis,8
371,0,9,3,local,arabiensis,7
371,0,9,8,local,arabiensis,2
371,0,9,8,local,arabiensis,17
371,0,9,15,local,arabiensis,2
371,0,9,10,local,arabiensis,21
371,0,9,4,local,arabiensis,10
371,0,9,15,local,arabiensis,8
371,0,9,4,local,arabiensis,10
371,0,9,4,local,arabiensis,3
371,0,9,3,local,arabiensis,2
371,0,9,3,local,arabiensis,7
371,0,9,4,local,arabiensis,12
371,0,9,15,local,arabiensis,18
371,0,9,14,local,arabiensis,24
371,0,9,15,local,arabiensis,9
371,0,9,8,local,arabiensis,21
371,0,9,8,local,arabiensis,2
371,0,9,3,local,arabiensis,2
371,0,9,10,local,arabiensis,8
371,0,9,8,local,arabiensis,25
371,0,9,3,local,arabiensis,2
371,0,9,14,local,arabiensis,20
371,0,9,8,local,arabiensis,2
371,0,9,13,local,arabiensis,3
371,0,9,15,local,arabiensis,2
371,0,9,10,local,arabiensis,2
371,0,9,10,local,arabiensis,18
371,0,9,5,local,arabiensis,7
371,0,9,14,local,arabiensis,5
371,0,9,8,local,arabiensis,5
371,0,9,4,local,arabiensis,17
371,0,9,3,local,arabiensis,8
371,0,9,3,local,arabiensis,14
371,0,9,8,local,arabiensis,4
371,0,9,3,local,arabiensis,7
371,0,9,15,local,arabiensis,3
371,0,9,8,local,arabiensis,4
371,0,9,14,local,arabiensis,8
371,0,9,10,local,arabiensis,10
371,0,9,4,local,arabiensis,18
371,0,9,8,local,arabiensis,18
371,0,9,4,local,arabiensis,4
371,0,9,3,local,arabiensis,2
371,0,9,4,local,arabiensis,2
371,0,9,3,local,arabiensis,13
371,0,9,4,local,arabiensis,11
371,0,9,13,local,arabiensis,9
371,0,9,4,local,arabiensis,4
371,0,9,3,local,arabiensis,4
371,0,9,8,local,arabiensis,2
371,0,9,13,local,arabiensis,8
371,0,9,3,local,arabiensis,8
371,0,9,14,local,arabiensis,8
371,0,9,3,local,arabiensis,3
371,0,9,8,local,arabiensis,11
371,0,9,14,local,arabiensis,7
371,0,9,10,local,arabiensis,2
371,0,9,3,local,arabiensis,5
371,0,9,3,local,arabiensis,3
371,0,9,5,local,arabiensis,14
371,0,9,10,local,arabiensis,4
371,0,9,8,local,arabiensis,1
371,0,9,15,local,arabiensis,17
371,0,9,5,local,arabiensis,4
371,0,9,4,local,arabiensis,10
371,0,9,14,local,arabiensis,15
371,0,9,5,local,arabiensis,14
371,0,9,8,local,arabiensis,7
371,0,9,8,local,arabiensis,7
371,0,9,14,local,arabiensis,11
371,0,9,5,local,arabiensis,7
371,0,9,5,local,arabiensis,10
371,0,9,5,local,arabiensis,4
371,0,9,5,local,arabiensis,2
371,0,9,13,local,arabiensis,2
371,0,9,13,local,arabiensis,3
371,0,9,10,local,arabiensis,5
371,0,9,15,local,arabiensis,6
371,0,9,13,local,arabiensis,3
371,0,9,13,local,arabiensis,1
371,0,9,5,local,arabiensis,4
371,0,9,10,local,arabiensis,17
371,0,9,4,local,arabiensis,2
371,0,9,15,local,arabiensis,2
371,0,9,14,local,arabiensis,2
371,0,9,8,local,arabiensis,16
371,0,9,13,local,arabiensis,2
371,0,9,15,local,arabiensis,13
371,0,9,4,local,arabiensis,7
371,0,9,13,local,arabiensis,6
371,0,9,15,local,arabiensis,9
371,0,9,13,local,arabiensis,15
371,0,9,8,local,arabiensis,4
371,0,9,5,local,arabiensis,8
371,0,9,8,local,arabiensis,4
371,0,9,15,local,arabiensis,14
371,0,9,5,local,arabiensis,7
371,0,9,10,local,arabiensis,15
371,0,9,3,local,arabiensis,10
371,0,9,5,local,arabiensis,6
371,0,9,8,local,arabiensis,14
371,0,9,3,local,arabiensis,2
371,0,9,13,local,arabiensis,3
371,0,9,8,local,arabiensis,3
371,0,9,4,local,arabiensis,10
371,0,9,4,local,arabiensis,4
371,0,9,14,local,arabiensis,1
371,0,9,10,local,arabiensis,9
371,0,9,10,local,arabiensis,4
371,0,9,10,local,arabiensis,4
371,0,9,13,local,arabiensis,3
371,0,9,4,local,arabiensis,5
371,0,9,14,local,arabiensis,8
371,0,9,15,local,arabiensis,1
371,0,9,13,local,arabiensis,3
371,0,9,13,local,arabiensis,5
371,0,9,5,local,arabiensis,14
371,0,9,10,local,arabiensis,11
371,0,9,5,local,arabiensis,14
371,0,9,13,local,arabiensis,9
371,0,9,15,local,arabiensis,10
371,0,9,14,local,arabiensis,2
371,0,9,13,local,arabiensis,4
371,0,9,8,local,arabiensis,17
371,0,9,4,local,arabiensis,4
371,0,9,14,local,arabiensis,13
371,0,9,10,local,arabiensis,8
371,0,9,10,local,arabiensis,14
371,0,9,14,local,arabiensis,7
371,0,9,14,local,arabiensis,7
371,0,9,10,local,arabiensis,10
371,0,9,8,local,arabiensis,7
371,0,9,14,local,arabiensis,27
371,0,9,14,local,arabiensis,1
371,0,9,13,local,arabiensis,7
371,0,9,4,local,arabiensis,2
371,0,9,13,local,arabiensis,6
371,0,9,13,local,arabiensis,8
371,0,9,8,local,arabiensis,10
371,0,9,3,local,arabiensis,15
371,0,9,10,local,arabiensis,8
371,0,9,4,local,arabiensis,2
371,0,9,13,local,arabiensis,8
371,0,9,3,local,arabiensis,4
371,0,9,4,local,arabiensis,20
371,0,9,13,local,arabiensis,3
371,0,9,3,local,arabiensis,6
371,0,9,14,local,arabiensis,6
371,0,9,15,local,arabiensis,17
371,0,9,4,local,arabiensis,9
371,0,9,8,local,arabiensis,2
371,0,9,15,local,arabiensis,10
371,0,9,3,local,arabiensis,3
371,0,9,14,local,arabiensis,18
371,0,9,5,local,arabiensis,17
371,0,9,8,local,arabiensis,3
371,0,9,15,local,arabiensis,10
371,0,9,14,local,arabiensis,8
371,0,9,10,local,arabiensis,2
371,0,9,3,local,arabiensis,16
371,0,9,13,local,arabiensis,20
371,0,9,4,local,arabiensis,17
371,0,9,3,local,arabiensis,21
371,0,9,13,local,arabiensis,3
371,0,9,15,local,arabiensis,4
371,0,9,5,local,arabiensis,1
371,0,9,5,local,arabiensis,8
371,0,9,15,local,arabiensis,8
371,0,9,5,local,arabiensis,2
371,0,9,13,local,arabiensis,2
371,0,9,3,local,arabiensis,9
371,0,9,14,local,arabiensis,2
371,0,9,10,local,arabiensis,20
371,0,9,13,local,arabiensis,7
371,0,9,10,local,arabiensis,8
371,0,9,3,local,arabiensis,9
371,0,9,3,local,arabiensis,8
371,0,9,13,local,arabiensis,3
371,0,9,14,local,arabiensis,13
371,0,9,10,local,arabiensis,28
371,0,9,14,local,arabiensis,4
371,0,9,8,local,arabiensis,13
371,0,9,13,local,arabiensis,17
371,0,9,14,local,arabiensis,13
371,0,9,15,local,arabiensis,9
371,0,9,4,local,arabiensis,20
371,0,9,15,local,arabiensis,2
371,0,9,3,local,arabiensis,3
371,0,9,4,local,arabiensis,21
371,0,9,5,local,arabiensis,2
371,0,9,3,local,arabiensis,6
371,0,9,13,local,arabiensis,15
371,0,9,3,local,arabiensis,6
371,0,9,10,local,arabiensis,2
371,0,9,15,local,arabiensis,2
371,0,9,4,local,arabiensis,24
371,0,9,8,local,arabiensis,2
371,0,9,4,local,arabiensis,2
371,0,9,4,local,arabiensis,9
371,0,9,10,local,arabiensis,13
371,0,9,13,local,arabiensis,2
371,0,9,4,local,arabiensis,11
371,0,9,10,local,arabiensis,2
371,0,9,4,local,arabiensis,13
371,0,9,4,local,arabiensis,2
371,0,9,14,local,arabiensis,10
371,0,9,3,local,arabiensis,1
371,0,9,5,local,arabiensis,9
371,0,9,4,local,arabiensis,4
371,0,9,13,local,arabiensis,16
371,0,9,14,local,arabiensis,7
371,0,9,15,local,arabiensis,18
371,0,9,5,local,arabiensis,6
371,0,9,4,local,arabiensis,8
371,0,9,3,local,arabiensis,2
371,0,9,15,local,arabiensis,11
371,0,9,8,local,arabiensis,2
371,0,9,5,local,arabiensis,1
371,0,9,5,local,arabiensis,10
371,0,9,8,local,arabiensis,4
371,0,9,10,local,arabiensis,4
371,0,9,8,local,arabiensis,14
371,0,9,3,local,arabiensis,4
371,0,9,10,local,arabiensis,13
371,0,9,5,local,arabiensis,9
371,0,9,13,local,arabiensis,4
371,0,9,8,local,arabiensis,19
371,0,9,8,local,arabiensis,9
371,0,9,5,local,arabiensis,7
371,0,9,10,local,arabiensis,13
371,0,9,5,local,arabiensis,8
371,0,9,5,local,arabiensis,2
371,0,9,8,local,arabiensis,8
371,0,9,10,local,arabiensis,14
371,0,9,14,local,arabiensis,12
371,0,9,5,local,arabiensis,1
371,0,9,10,local,arabiensis,6
371,0,9,13,local,arabiensis,6
371,0,9,4,local,arabiensis,6
371,0,9,4,local,arabiensis,8
371,0,9,15,local,arabiensis,8
371,0,9,14,local,arabiensis,13
371,0,9,15,local,arabiensis,9
371,0,9,3,local,arabiensis,14
371,0,9,5,local,arabiensis,12
371,0,9,4,local,arabiensis,2
371,0,9,3,local,arabiensis,11
371,0,9,8,local,arabiensis,6
371,0,9,10,local,arabiensis,12
371,0,9,3,local,arabiensis,15
371,0,9,5,local,arabiensis,8
371,0,9,8,local,arabiensis,4
371,0,9,13,local,arabiensis,16
371,0,9,8,local,arabiensis,13
371,0,9,14,local,arabiensis,10
371,0,9,10,local,arabiensis,6
371,0,9,10,local,arabiensis,4
371,0,9,10,local,arabiensis,2
371,0,9,3,local,arabiensis,12
371,0,9,13,local,arabiensis,3
371,0,9,10,local,arabiensis,7
371,0,9,3,local,arabiensis,2
371,0,9,15,local,arabiensis,2
371,0,9,4,local,arabiensis,10
371,0,9,10,local,arabiensis,13
371,0,9,10,local,arabiensis,13
371,0,9,3,local,arabiensis,2
371,0,9,4,local,arabiensis,3
371,0,9,8,local,arabiensis,8
371,0,9,10,local,arabiensis,13
371,0,9,8,local,arabiensis,8
371,0,9,15,local,arabiensis,25
371,0,9,10,local,arabiensis,5
371,0,9,3,local,arabiensis,9
371,0,9,3,local,arabiensis,14
371,0,9,5,local,arabiensis,2
371,0,9,15,local,arabiensis,26
371,0,9,5,local,arabiensis,3
371,0,9,10,local,arabiensis,5
371,0,9,15,local,arabiensis,3
371,0,9,3,local,arabiensis,7
371,0,9,8,local,arabiensis,7
371,0,9,4,local,arabiensis,10
371,0,9,13,local,arabiensis,4
371,0,9,5,local,arabiensis,4
371,0,9,10,local,arabiensis,12
371,0,9,15,local,arabiensis,15
371,0,9,3,local,arabiensis,5
371,0,9,15,local,arabiensis,4
371,0,9,14,local,arabiensis,10
371,0,9,14,local,arabiensis,16
371,0,9,4,local,arabiensis,3
371,0,9,15,local,arabiensis,12
371,0,8,12,local,gambiae,1
371,0,8,2,local,gambiae,3
371,0,8,14,local,gambiae,3
371,0,8,9,local,gambiae,3
371,0,8,9,local,gambiae,18
371,0,8,4,local,gambiae,2
371,0,8,4,local,gambiae,3
371,0,8,4,local,gambiae,3
371,0,8,14,local,gambiae,13
371,0,8,2,local,gambiae,0
371,0,8,2,local,gambiae,10
371,0,8,14,local,gambiae,8
371,0,8,9,local,gambiae,13
371,0,8,9,local,gambiae,7
371,0,8,12,local,gambiae,1
371,0,8,13,local,gambiae,2
371,0,8,4,local,gambiae,3
371,0,8,7,local,gambiae,7
371,0,8,4,local,gambiae,19
371,0,8,7,local,gambiae,8
371,0,8,7,local,gambiae,8
371,0,8,13,local,gambiae,9
371,0,8,4,local,gambiae,14
371,0,8,14,local,gambiae,17
371,0,8,7,local,gambiae,9
371,0,8,9,local,gambiae,16
371,0,8,13,local,gambiae,4
371,0,8,9,local,gambiae,12
371,0,8,4,local,gambiae,10
371,0,8,9,local,gambiae,16
371,0,8,13,local,gambiae,6
371,0,8,4,local,gambiae,7
371,0,8,4,local,gambiae,20
371,0,8,2,local,gambiae,6
371,0,8,14,local,gambiae,7
371,0,8,3,local,gambiae,10
371,0,8,7,local,gambiae,6
371,0,8,3,local,gambiae,11
371,0,8,14,local,gambiae,20
371,0,8,13,local,gambiae,17
371,0,8,7,local,gambiae,9
371,0,8,7,local,gambiae,12
371,0,8,3,local,gambiae,10
371,0,8,12,local,gambiae,1
371,0,8,4,local,gambiae,8
371,0,8,2,local,gambiae,13
371,0,8,13,local,gambiae,4
371,0,8,12,local,gambiae,3
371,0,8,4,local,gambiae,2
371,0,8,3,local,gambiae,4
371,0,8,4,local,gambiae,6
371,0,8,7,local,gambiae,7
371,0,8,14,local,gambiae,12
371,0,8,14,local,gambiae,13
371,0,8,4,local,gambiae,10
371,0,8,14,local,gambiae,17
371,0,8,4,local,gambiae,2
371,0,8,4,local,gambiae,3
371,0,8,9,local,gambiae,15
371,0,8,14,local,gambiae,3
371,0,8,12,local,gambiae,3
371,0,8,9,local,gambiae,4
371,0,8,9,local,gambiae,4
371,0,8,7,local,funestus,4
371,0,8,4,local,funestus,4
371,0,8,12,local,funestus,0
371,0,8,14,local,funestus,6
371,0,8,3,local,funestus,0
371,0,8,14,local,funestus,1
371,0,8,4,local,funestus,0
371,0,8,14,local,funestus,2
371,0,8,13,local,funestus,1
371,0,8,14,local,funestus,0
371,0,8,4,local,funestus,0
371,0,8,14,local,funestus,0
371,0,8,14,local,funestus,4
371,0,8,4,local,funestus,2
371,0,8,14,local,funestus,0
371,0,8,12,local,funestus,6
371,0,8,2,local,funestus,5
371,0,8,2,local,funestus,2
371,0,8,2,local,funestus,3
371,0,8,3,local,funestus,1
371,0,8,14,local,funestus,6
371,0,8,7,local,funestus,6
371,0,8,12,local,funestus,0
