Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever HIVPos, Tested Ever HIVNeg, Tested Positive, Tested Negative, HasIntervention(MC_1),VMMC_1
1968,1,0,0,20,49,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,21,65,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,22,57,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,23,73,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,24,49,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,25,62,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,26,49,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,27,60,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,28,35,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,29,43,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,31,46,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,33,45,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,35,37,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,36,45,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,37,28,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,38,39,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,39,33,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,40,34,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,41,31,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,42,33,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,43,35,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,44,29,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,45,21,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,46,26,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,47,24,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,48,36,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,49,23,0,0,0,2,0,0,0,0,0,0,0,0
1968,1,0,0,50,31,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,51,32,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,52,26,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,53,25,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,54,14,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,55,18,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,56,25,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,57,21,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,58,18,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,59,13,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,60,22,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,61,6,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,62,21,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,63,17,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,64,15,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,65,16,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,66,6,0,0,0,2,0,0,0,0,0,0,0,0
1968,1,0,0,67,7,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,69,7,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,70,13,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,72,4,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,73,9,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,74,8,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,75,7,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,76,7,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,77,2,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,79,3,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,80,4,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,84,0,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,94,0,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,0,10,10,6,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,7,17,17,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,8,10,10,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,9,9,9,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,10,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,11,15,15,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,12,8,8,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,13,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,14,9,9,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,15,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,16,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,17,10,10,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,18,7,7,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,19,10,10,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,20,14,14,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,21,15,15,1,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,22,20,20,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,23,17,17,1,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,24,24,24,1,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,25,19,19,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,26,19,19,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,27,26,26,1,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,28,22,22,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,29,24,24,3,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,30,27,27,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,31,17,17,1,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,32,18,18,3,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,33,17,17,1,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,34,15,15,0,0,3,3,0,0,0,0,0,0,0
1968,1,0,1,35,12,12,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,36,13,13,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,37,14,14,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,38,5,5,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,39,15,15,2,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,40,18,18,1,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,41,12,12,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,42,8,8,0,0,2,2,0,0,0,0,0,0,0
1968,1,0,1,43,7,7,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,44,10,10,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,45,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,46,7,7,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,47,9,9,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,48,10,10,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,49,5,5,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,50,5,5,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,51,6,6,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,52,6,6,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,53,4,4,0,0,3,3,0,0,0,0,0,0,0
1968,1,0,1,54,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,55,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,56,2,2,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,57,7,7,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,58,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,59,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,60,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,61,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,62,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,63,1,1,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,64,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,65,6,6,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,66,2,2,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,67,1,1,0,0,1,1,0,0,0,0,0,0,0
1968,1,0,1,68,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,69,1,1,0,0,1,0,0,0,0,0,0,0,0
1968,1,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,71,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,75,0,0,0,0,2,1,0,0,0,0,0,0,0
1968,1,0,1,76,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,77,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,86,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,0,172,0,0,0,2,0,0,0,0,0,0,0,0
1968,1,1,0,1,151,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,2,157,0,0,0,3,0,0,0,0,0,0,0,0
1968,1,1,0,3,165,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,4,162,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,5,146,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,6,148,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,7,173,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,8,131,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,9,151,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,10,151,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,11,151,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,12,152,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,13,134,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,14,117,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,15,130,0,0,0,2,0,0,0,0,0,0,0,0
1968,1,1,0,16,108,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,17,102,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,18,74,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,19,99,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,20,72,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,21,78,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,22,66,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,24,34,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,25,49,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,26,48,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,27,42,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,28,46,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,29,44,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,30,53,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,31,58,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,32,55,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,33,46,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,34,45,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,35,52,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,36,48,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,37,49,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,38,58,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,39,52,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,40,45,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,41,36,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,42,41,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,43,44,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,44,41,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,45,47,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,46,43,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,47,36,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,48,39,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,49,41,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,50,47,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,51,50,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,52,38,0,0,0,2,0,0,0,0,0,0,0,0
1968,1,1,0,53,28,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,54,33,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,55,29,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,56,30,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,57,30,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,58,41,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,59,32,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,60,27,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,61,33,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,62,23,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,63,22,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,64,26,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,65,24,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,66,20,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,67,24,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,68,9,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,69,13,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,70,22,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,71,17,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,72,12,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,73,12,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,74,5,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,75,5,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,76,6,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,77,9,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,78,7,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,79,6,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,82,9,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,83,3,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,85,3,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,0,10,10,8,0,3,3,0,0,0,0,0,0,0
1968,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,3,8,8,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,15,2,2,2,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,16,5,5,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,17,8,8,3,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,18,17,17,5,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,19,25,25,3,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,20,20,20,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,21,36,36,1,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,22,31,31,0,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,23,33,33,0,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,24,41,41,0,0,2,2,0,0,0,0,0,0,0
1968,1,1,1,25,35,35,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,26,26,26,0,0,2,1,0,0,0,0,0,0,0
1968,1,1,1,27,23,23,1,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,28,17,17,0,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,29,28,28,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,30,10,10,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,31,14,14,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,32,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,33,14,14,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,34,11,11,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,35,8,8,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,36,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,37,6,6,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,38,6,6,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,39,8,8,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,40,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,41,3,3,0,0,1,1,0,0,0,0,0,0,0
1968,1,1,1,42,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,43,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,44,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,45,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,46,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,47,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,48,3,3,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,49,4,4,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,50,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,51,2,2,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,53,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,54,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,55,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,73,1,1,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
